jpn_kanji_dlp_adventure_note.txt
DLP_adventure_note_001_00	冒険　とは？
167-msg_c02r0103_books6_02	\tは\t本を　元に　戻した
167-msg_c02r0103_books6_03_1	その　ポケモンの　めを　みたもの\tいっしゅんにして　きおくが　なくなり\tかえることが　できなくなる
167-msg_c02r0103_books6_03_2	その　ポケモンに　ふれたもの\tみっかにして　かんじょうが　なくなる\tその　ポケモンに　きずを　つけたもの\tなのかにして　うごけなくなり\tなにも　できなくなる
167-msg_c02r0103_books7_01	「シンオウ　むかしばなし」という\t本が　置かれている
167-msg_c02r0103_books7_02	どの　話を　読みますか？
167-msg_c02r0103_books7_03	\tは\t本を　元に　戻した
167-msg_c02r0103_books7_04_1	「シンオウ　むかしばなし　その１」\tうみや　かわで　つかまえた\tポケモンを　たべたあとの\tほねを　きれいに　きれいにして\tていねいに　みずのなかに　おくる
167-msg_c02r0103_books7_04_2	そうすると　ポケモンは\tふたたび　にくたいを　つけて\tこの　せかいに　もどってくるのだ
167-msg_c02r0103_books7_05_1	「シンオウ　むかしばなし　その２」\tもりのなかで　くらす\tポケモンが　いた
167-msg_c02r0103_books7_05_2	もりのなかで　ポケモンは　かわをぬぎ\tひとにもどっては　ねむり\tまた　ポケモンの　かわをまとい\tむらに　やってくるのだった
167-msg_c02r0103_books7_06	「シンオウ　むかしばなし　その３」\tひとと　けっこんした　ポケモンがいた\tポケモンと　けっこんした　ひとがいた\tむかしは　ひとも　ポケモンも\tおなじだったから　ふつうのことだった
167-msg_c02r0103_poster_01	この　フロアには　シンオウ地方の\t神話や　伝説などが　書かれた\t本が　多く　とりそろえてあります
168-msg_c02r0201_woman3_01	トレーナーさん！\tこれ　外国から　運ばれた\t荷物に　紛れていたの\tあたしには　使えないから　どうぞ！
168-msg_c02r0201_woman3_02_1	ポケモンは　特性と　言われる\t不思議な　能力を　持っているわ
168-msg_c02r0201_woman3_02_2	スキルスワップは　相手と\t自分の　ポケモンの\t特性を　入れ替える　技なの\tスキルスワップを　どう使うかは\tトレーナーの　腕の　見せどころね
168-msg_c02r0201_girl1_01	海の　向こう……\tそこにも　世界が　あって\tポケモンと　トレーナーが　いるんだ
169-msg_c02r0301_wasure_01_1	えーと……\tわしは　誰　じゃったっけっか？\t……　……　……\t……　……　……
169-msg_c02r0301_wasure_01_2	……　……　……\t……　……　……\tおお　そうじゃ！\tわしは　わすれジイさん　じゃ！
169-msg_c02r0301_wasure_02	おぬし　ポケモンの　技を\t忘れさせに　来たのじゃな？
169-msg_c02r0301_wasure_03	どの　ポケモンに　するのじゃ？
169-msg_c02r0301_wasure_04	技を　忘れさせたく　なったら\tわしのことを　思い出すのじゃぞ！
169-msg_c02r0301_wasure_05	なぬ？　そのポケモンは　一つしか\t技を　覚えておらんよ？
169-msg_c02r0301_wasure_06	なぬ？　それは　タマゴ　じゃからな\tなにも　技を　覚えておらんよ……
169-msg_c02r0301_wasure_07	ふむ……　そして\tどの　技を　忘れさせるのじゃ？
169-msg_c02r0301_wasure_08	\tを\t忘れさせて　よいのじゃな？
169-msg_c02r0301_wasure_09	大成功　じゃ！\tおぬしの　ポケモンは\t\tを　忘れおったぞ！
170-msg_c02r0401_event_01	……いらっしゃい　ませ\t……　……　……\t……　……　ひひひ\tずっと　お待ち　しておりました
170-msg_c02r0401_event_02	\tは　誘われるように\tベッドに　横たわってしまった……！
170-msg_c02r0401_event_03	\tは　目覚めた！
171-msg_c02r0501_babyboy1_01_1	おれ……　とうちゃん　みたいな\tふなのりに　なるんだ！
171-msg_c02r0501_babyboy1_01_2	だって　どんな　うみも　おそれない\tおとこの　なかの　おとこだし！\tあっ　でも　ジムリーダーも　いいな！\tトウガンさん　かっこいいしな！
171-msg_c02r0501_babyboy1_02_1	男の子が\t苦しそうに　うなされている\tなにか　寝言を　言っている……
171-msg_c02r0501_babyboy1_02_2	だー……\tだーく……が　こっちを　みて……
171-msg_c02r0501_babyboy1_03_1	男の子が\t苦しそうに　うなされている\t\tの　持っている\tみかづきのはねが　輝きだした……
171-msg_c02r0501_babyboy1_03_2	男の子の　寝顔が\t優しい　表情に　なった！
171-msg_c02r0501_babyboy1_05	男の子は　目を　覚ました！
171-msg_c02r0501_babyboy1_04_1	なんか　みてた……\tこわい　ゆめ……\tまっくらな　ばしょで\tまっくろの　ポケモンがいる　ゆめ……
171-msg_c02r0501_babyboy1_04_2	だけど……\tとうちゃんと　かあちゃんの\tこえは　きこえていたよ……
171-msg_c02r0501_seaman_01	おお！　起きたか！\tよかった……\t本当に　よかったぞ……
171-msg_c02r0501_seaman_02	本当に　ありがとうな！\tあんたのこと　一生　忘れない
171-msg_c02r0501_seaman_03	おまえの　元気な　顔　見たら\tおれも　元気が　出てきた！\t船乗りの　血が　騒ぐ！\tおまえら　あとで　乗りに来いよ！！
171-msg_c02r0501_middlewoman1_01	うちの　チビは　元気すぎるよ！\t少し　静かに　して欲しいね
171-msg_c02r0501_middlewoman1_02	まさか　うちの　子が\t悪夢の　虜に　なるだなんて\tミオにはね　昔っから\t悪夢に　はまり込んで\t目を　覚まさなくなるって\t事件が　あったんだよ……
171-msg_c02r0501_middlewoman1_03	あんたッ\t本当に　ありがとうね！
29-msg_d05r0115_gingaboss_05_2	素晴らしい！\t美しい！
172-msg_r216_sign1_01	ここは　２１６番道路\tテンガン山　（天冠山）
172-msg_r216_sign2_01	「ロッジ　雪まみれ」\t暖かい　ベッド　あります
173-msg_r216r0101_mount_01	ベッドで　寝泊まり　自由！\tご覧のとおり　ボロい　ロッジだ\t好きに　してくれい
173-msg_r216r0101_girl4_01	あたしは　ポケモンみたいに\tあついしぼう　持ってないから\tこうして　厚着を　してるの
173-msg_r216r0101_bed_01	ベッドが　ある……！\t少し　休んで　いきますか？
173-msg_r216r0101_bed_02	\tは　ベッドに　入り\tすやすやと　寝息を　たてた……
173-msg_r216r0101_bed_03	\tと　ポケモンは\t休んで　元気いっぱいに　なった！
174-msg_r217_girl4_01	今ね　ポケッチの\tダウジングマシンを　使って\t雪の中に　埋もれている\t道具を　探してるの！
174-msg_r217_stone_01	氷で　覆われた　岩\t触ると　自分まで　凍りそう
174-msg_r217_sign1_01	ここは　２１７番道路\tエイチ湖
143-msg_r212br0101_woman2_10	\t「\t\t」\t\tコなら　\t\t　\t\tコと\t交換して　あげるけど　どう？
175-msg_r217r0101_mount_01	吹雪の中　歩いていたら\tわざマシンを　落としてしまった\tロッククライムの　技が\t入って　いたのに……
175-msg_r217r0101_mount_02_1	吹雪の中　歩いていたら\tわざマシンを　落としてしまった\tロッククライムの　技が\t入って　いたのに……
175-msg_r217r0101_mount_02_2	ん！？　おまえが　その\tわざマシンを　見つけたのか？
175-msg_r217r0101_mount_02_3	だけど　それは\tおまえが　見つけた　わざマシンだ\tだから　おまえの　ものだ\t大切に　使うといい
175-msg_r217r0101_mount_02_4	そうだ　正直者の\tおまえに　これを　くれてやろう！
175-msg_r217r0101_mount_03_1	つららのプレート……　それも\t雪の中に　埋もれていたんだ
175-msg_r217r0101_mount_03_2	よく　わからんが\t大昔の　もの　らしいな\tなんでも　シンオウ地方が\t生まれたぐらい　大昔の　な……
176-msg_r217r0201_woman1_01	……人\t……珍しい\tせっかく　来てくれたんですもの\tこれを　どうぞ……
176-msg_r217r0201_woman1_02	のろいのおふだは　ゴーストタイプの\t技の　威力を　高めてくれる\tなにかの　役に　立つかも……
177-msg_r221_stopper1_01	ハマナスパークは　調整中\tまた　今度　来てくれや！
177-msg_r221_stopper2_01	調整中の　ハマナスパーク\tなにして　遊べるように　なるんやろ！
177-msg_r221_sign1_01	「ハマナスパーク」\tポケモンとの　新しい　出会い
178-msg_r221r0101_ookido_01	おお　\t\tくん\tここだ　ここが　ハマナスパークじゃよ！
178-msg_r221r0101_ookido_02	おお　\t\tさん\tここだ　ここが　ハマナスパークじゃよ！
178-msg_r221r0101_ookido_04	そうじゃな\tわざわざ　来てくれたんじゃ！\tこれを　プレゼントするかな\tポケッチの\tポケトレカウンター　じゃよ
178-msg_r221r0101_ookido_05	わしは　しばらく\tハクタイシティに　いるよ\tせっかく　来たんじゃ\tシンオウ地方の　ポケモンを\t調べさせて　もらうよ！
178-msg_r221r0101_poketch_01	ハマナスパーク　素敵！\tだって　ポケモンと　人\tどっちも　真剣　なんですもの！
178-msg_r221r0101_poketch_02	そうだ！　あなた　こんな　ポケモン\t持っていたら　見せて欲しいな
178-msg_r221r0101_poketch_06	えーっとね……\tいつも　食べていて\t寝てばっかりの　ポケモン！
178-msg_r221r0101_poketch_07	あら！　カビゴン！　食べてそー！\tあたしも　カビゴンを　モチーフにした\tポケッチアプリ　持ってるの！\t見せてくれた　お礼に　あげるね！
178-msg_r221r0101_poketch_08	\tが　あるだけで\t自分で　料理　したくならない？
178-msg_r221r0101_poketch_09	えーっとね……\tなにかあると　体の　色が\tいろいろ　変わる　ポケモン！
178-msg_r221r0101_poketch_10	あら！　カクレオン！　カラフル！\tあたしも　カクレオンを　あしらった\tポケッチアプリ　持ってるの！\t見せてくれた　お礼に　あげるね！
178-msg_r221r0101_poketch_11	カラーを　変えることで\t気持ちも　変わるんだから！
178-msg_r221r0101_poketch_15	名前　なんだったっけ……\tあーん　思い出せないよ！
179-msg_r221r0201_oldman1_01	ひらめいた！\t今日の　数字は　\t\t\tレベル\t\tの　ポケモンを\t見せてくれたら　いいものを　あげよう
179-msg_r221r0201_oldman1_02_1	ひらめいた！\t今日の　数字は　\t\t\tレベル\t\tの　ポケモンを\t見せてくれたら　いいものを　あげよう
179-msg_r221r0201_oldman1_02_2	って　なぬ！？\tおぬしの　\t\t\tレベルが　\t\tではないか！\tいいものを　見せてもらった　お礼だ\tこの　\t\tを　あげよう！
179-msg_r221r0201_oldman1_03	それ以上　持てないか\t次に　来るまで　預かっておくよ
179-msg_r221r0201_oldman1_04	いいものを　見せてもらった　お礼だ\tこの　\t\tを　あげよう！
179-msg_r221r0201_oldman1_05	今　レベルの　高い\tポケモンも　昔は　弱かった\t今　レベルの　低い\tポケモンも　これから　強くなる\tそういうことだよ　な　若者よ！\tまた　明日も　来なさい
179-msg_r221r0201_poster_01_1	道具　あげます\tくろおび\tかくとうタイプの　技が　強くなる
179-msg_r221r0201_poster_01_2	たつじんのおび\t効果ばつぐん　だと　威力アップ\tきあいのタスキ\t体力　満タン　だと\t一撃で　倒されない
167-msg_c02r0103_books8_01	最近　発見され\t昔の文字が　解読された本\t「うみの　でんせつ」が\t置かれている……　読んでみますか？
167-msg_c02r0103_books8_02	\tは\t本を　元に　戻した
167-msg_c02r0103_books8_03	その昔　東の海に\t王子と　呼ばれる　ポケモンがいた\t人の　勇者は　海に住む\tポケモンたちに\t王子に　会わせてほしいと　頼んだ\t……続きを　読みますか？
167-msg_c02r0103_books8_04	タマンタ　ブイゼル　そして\t大きなトゲの　ハリーセンの　３匹は\t人の　勇者を　認め　ともに歩む\t勇者たちは　夕暮れの　海へ\t船を　出し\t水面に　そびえる　海の門を　くぐる\t……続きを　読みますか？
182-msg_pokepark_38	レポートを　書くのに\t失敗　しました
182-msg_pokepark_40	この　ポケモンを\t連れていく　ことは　できません
183-msg_r219_sign1_01	ここは　２１９番道路\tマサゴの　浜
185-msg_r222_gorggeousm_01	投げるのは　モンスターボールだけ！\t本当に　そうなのか？\tそこんとこ　考えて欲しいから\tなげつけるの　わざマシンを　あげよう
185-msg_r222_gorggeousm_02	ポケモンが　持っている　道具を\t相手に　投げつけるんだ！\t投げつけた　道具で　効果も　変わる\tもちろん　道具を　持っていないと\tなげつけるを　使っても　失敗だが
185-msg_r222_fishing1_01	釣りを　始めた頃は\t釣れただけで　嬉しかった\tところが　どうだ！？\t今では　１センチでも　大きい\tポケモンが　釣れないと　悔しいのだ
185-msg_r222_police_06_01	夜に　なると　なぜだか\t興奮　しちゃうのです！
185-msg_r222_sign1_01	ここは　２２２番道路\tホテルグランドレイク
185-msg_r222_sign2_01	ここは　２２２番道路\tナギサシティ
185-msg_r222_sign3_01	「ピカチュウ　だいすきハウス」\tぴかぴかぴかー！　ぴかぴか！？
185-msg_r222_sign4_01	「ポケモン　大きさ　比べ」\tでっかい　ポケモン　待ってます
186-msg_r222r0101_pikachu1_01	ぴかちゅ！！
186-msg_r222r0101_middleman1_01	ウヒヒ！　ピカチュウだらけで\tポケモン　チャンピオンを　目指すぞ！
187-msg_r222r0201_hikaku_01	夢を　見たのだ！\tでっかい　テッポウオを\t釣り上げた　トレーナーさんが\tおれの　ところに　来る\tものすごく　楽しい　夢を！
187-msg_r222r0201_hikaku_02_1	夢を　見たのだ！\tでっかい　テッポウオを\t釣り上げた　トレーナーさんが\tおれの　ところに　来る　夢を！
187-msg_r222r0201_hikaku_02_2	うわーっ　正夢　だった！\tい　いったい　どれだけ\t大きい　テッポウオ　なんだー！？
187-msg_r222r0201_hikaku_03	\t.\t\tｃｍ……！\t\t.\t\tｃｍの　テッポウオ！！\t……夢より　あんたの　方が\tすげえ　気が　する！\tこれ　もらって　くれよ
187-msg_r222r0201_hikaku_04	あーっ　楽しかった！\t今夜は　もっと　大きな\tテッポウオの　夢を\t見そうな　気が　するなあ！
187-msg_r222r0201_hikaku_05	\t.\t\tｃｍ……\tデジャヴ　かな？\tこの　大きさ　知ってるもん
187-msg_r222r0201_hikaku_06	この　テッポウオは\t\t.\t\tｃｍ　だったよ\t\t.\t\tｃｍの　テッポウオを\t見せてくれた　釣りの　天才を\tおれは　知って　いるからな……
187-msg_r222r0201_hikaku_07	な……\tなにを　見せてるんだ　きみはー！\tいったい　おれの　話を\t聞いて　くれて　いるのかー！？
187-msg_r222r0201_hikaku_08	って　きみの　バッグ\tいっぱいすぎて　入らないよ……
187-msg_r222r0201_hikaku_09	測らせて　くれても\tいいじゃないかよう
188-msg_r222r0301_workman_01	ナギサシティを　ひと言で　言うなら\t電気　バリバリ！\tありゃ　ふた言　使っちゃったよ！
188-msg_r222r0301_veteran_01	ナギサの　ジムリーダーだが\t最近　手ごわい\t挑戦者が　いなくて\t退屈　しているらしいな
189-msg_d29r0101_rival_a_01_1	なんだよ\tおまえが　行くの　ここじゃないだろ！\tここは　なんにも　ないぜ！\tまっ　なにか　あっても　大丈夫さ
189-msg_d29r0101_rival_a_01_2	オレには　頼もしい　ポケモンたちが\t一緒に　いてくれるし\tなにより　オレは　強いからな！
189-msg_d29r0101_rival_a_02_1	だから\tここには　なんにも　ないって！\t他の　湖　見てこいよ
189-msg_d29r0101_rival_a_02_2	なにか　あっても\tオレが　いるから　大丈夫さ
190-msg_d29r0102_rival_01	！！\tちくしょう！\tギンガ団めッ！！
190-msg_d29r0102_gkanbu2_01_1	ふぅーん\tもう　終わり？\tあなたの　ポケモンは　まあまあでも\tあなたが　弱いものね
190-msg_d29r0102_gkanbu2_01_2	それでは　湖の　ポケモン\t助けるなんて　ムリな　話……\tポケモン　チャンピオンだって\tあきらめた　方が　いいわね
190-msg_d29r0102_gkanbu2_01_3	それにしても　ここ　寒すぎるわ\tトバリの　アジトに　戻りましょう
190-msg_d29r0102_gkanbu2_02_1	あら　あなた？\tハクタイで　会ったわね\tいい？　これから　ギンガ団は\tみんなのために　すごいことをする
190-msg_d29r0102_gkanbu2_02_2	だから　ポケモンが　かわいそうとか\tくだらないことで　あたしたちの\t邪魔をするの　やめて欲しいわけ
190-msg_d29r0102_gkanbu2_02_3	トバリの　アジトに\t乗り込んできても　意味ないのよ\tでは　失礼
190-msg_d29r0102_rival_02	……　……　……\t……　……　……\tそーだよ！\tギンガ団　相手に\tなにも　できなかったんだよ！
190-msg_d29r0102_rival_03	あの　ユクシーとか　言われていた\tポケモン　すごく　つらそうだった……
190-msg_d29r0102_rival_04	オレ　強くなる……\tなんか　勝ち負け　とか\tそーゆーのじゃなくて\t強くならないと　ダメなんだ……
191-msg_d29r0103_sppoke1_01	きょううん！
191-msg_d29r0103_sppoke1_02	ユクシーは　洞窟の\t奥深くに　潜っていった……
192-msg_c09_woman4a_01	この　先は　許された　者だけが\t入れる　キッサキの　神殿……\tお引き取り　ください
192-msg_c09_woman4a_03	この　先は　許された　者だけが\t入れる　キッサキの　神殿……\tお引き取り　ください
192-msg_c09_woman4a_02	この　神殿は\t大地を　形作る\tいわ　こおり　はがねの　ポケモンを\t従える　ものを　祭っている\tそう　伝えられています
192-msg_c09_gymleader_01	いいよ！\tその人　神殿に　入れてあげて
192-msg_c09_gymleader_02_1	シロナさんから\t連絡　あったの！\tあなた　ポケモン図鑑を\t作っているんでしょ！
192-msg_c09_gymleader_02_2	神殿にも　珍しい　ポケモン\tいっぱい　いるはずだから！\tじゃ　いってらっしゃい！
192-msg_c09_woman4_01	うふふ　ここは　雪の街\t寒くて　凍えそう　だけど\tトレーナーと　ポケモンの　心は\t熱く　燃え上がってるわ！\t特に　ジムリーダーはね
192-msg_c09_girl4_01a	うわー　あなた\tそんな　薄着で　大丈夫？\tもっと　あったかい　服　着てみてね
192-msg_c09_girl4_01b	この辺り　まつ毛が　凍るくらい\t寒いの……\tだから　もうちょっと　あったかい方が\t安心　かしら
192-msg_c09_girl4_01c	あらー　あなた\t服の　チョイス　完璧ね！\tこっちまで　あったかく　なっちゃう\t感心　しちゃったから\tこれを　あげるわ
192-msg_c09_boy4_01	キッサキ神殿に　行くの？\tでも　あそこは　入っちゃダメだよ
192-msg_c09_boy4_02	キッサキ神殿に　行くの？\tすっごい　ポケモン　いるんだって！
192-msg_c09_girl4a_01	スズナさんに　ポケモン\t教えて　もらってるの！\tまずは　ポケモンと　仲良しに\tなることから　始めるんだって！
192-msg_c09_seaman_01	なんだ？　バトルゾーンまでの\t船　乗っていくかい？
192-msg_c09_seaman_02	おうよ！\tじゃ　出港と　いくぜ！
192-msg_c09_seaman_03	なんだい？　バトルゾーンまでは\tいつだって　大波　小波が\t荒れ狂う　危険な　海\tなみのりで　行けるところじゃないぞ
192-msg_c09_seaman_04	ポケモンリーグで\tその　力を　認められた……\tそんな　すごい　ポケモントレーナーを\tこの　船に　乗せたいものだ！
192-msg_c09_seaman1_01	なにもない！\tそれが　個性になる　こともある
192-msg_c09_sign1_01	ここは　キッサキシティ\t氷　きらめく　冬の街
192-msg_c09_sign2_01	キッサキシティ　ポケモンジム\tリーダー　スズナ\tダイヤモンドダスト　ガール
193-msg_c09fs0101_boy2_01_1	わざマシンを　使って\tいろいろな　タイプの　技を\t使えるように　してやるのさ
193-msg_c09fs0101_boy2_01_2	なんたって　ポケモンリーグに　いる\t四天王は　ジムリーダーよりも\tはるかに　強いって　言うからさ！
193-msg_c09fs0101_girl4_01	凍らされても　しばらく　すれば\t自然に　溶けるけれど　やっぱり\tこおりなおしが　あった方が　いいよ
194-msg_c09gym0101_leader_01_1	スズナに　挑戦？\tいいよ！　強い　人　待ってたし\tだけど　あたしも\t気合　入ってるから　強いよ？
194-msg_c09gym0101_leader_01_2	ポケモンも　オシャレも　恋愛も\t全部　気合なのッ！\tそこんとこ　見せたげるから\t覚悟　しちゃってよね！
194-msg_c09gym0101_leader_02_1	すごいんだ！\tあなたのこと　尊敬　しちゃう！\tうん　なんだか　あなたの　気合\tそういうものに　押し切られちゃった
194-msg_c09gym0101_leader_02_2	そうだ\tコレ　あげないと……！
194-msg_c09gym0101_leader_03	\tは　スズナから\tグレイシャバッジを　もらった！
194-msg_c09gym0101_leader_04	今　あげた　グレイシャバッジで\tポケッチの　秘伝技から\tロッククライムが　使えるの\tあと　これも　どーぞ！
194-msg_c09gym0101_leader_05_1	その　\t\t\t\t　だから！
194-msg_c09gym0101_leader_05_2	自分が　相手の　攻撃で\tダメージを　受けていたら　なんと！\t技の　威力が　２倍になるの！\tなんていうか　気合　たっぷりな\t技って　感じでしょ！
194-msg_c09gym0101_leader_06	こおりタイプの　ジムリーダーって\tもっと　クールな　感じで\tふるまった　方が　いいのかな？\tなんか　その辺　難しくて
194-msg_c09gym0101_sunglaases_01_1	オーッス！　未来の　チャンピオン！\tこの　ジムの　あちこちに\t置かれている　邪魔な　雪玉！
194-msg_c09gym0101_sunglaases_01_2	氷の　上を　滑って\t勢いを　つけて　ぶち壊せ！\tそして　ここの　ジムリーダーは\tこおりタイプの　使い手！
194-msg_c09gym0101_sunglaases_01_3	燃える　炎の　技で\t氷を　溶かしてやれ！！\tとにかく　気合　だな！\t気合で　体ごと　ぶつかれーッ！
194-msg_c09gym0101_sunglaases_02	おお！　\t\t！\tジムリーダーに　勝ったのか！\tジムリーダーを　上回る\tおまえの　気合が　ポケモンにも\t伝わっていたのが　わかったぜ！
194-msg_c09gym0101_statue_01	キッサキシティ　ポケモンジム\tジムリーダー　スズナ\t認定　トレーナー！\t
194-msg_c09gym0101_statue_02	キッサキシティ　ポケモンジム\tジムリーダー　スズナ\t認定　トレーナー！\t\t\t
195-msg_c09pc0101_girl1_01	キッサキの　まわり　には\tこおりタイプの　ポケモン　多いけど\t神殿に　住んで　いるのかな？
195-msg_c09pc0101_girl2_01	雑音が　雪に　吸い込まれて\tとても　静かな　街　でしょ
195-msg_c09pc0101_koduck_01	がが　ぐわわ！
196-msg_c09r0101_man3_01	彼女の　茶目っ気\tおれ　大好き　なんだよね
196-msg_c09r0101_man3_02	きみの　おかげで\t彼女　とても　喜んでるよ！
196-msg_c09r0101_woman2_01	ねえねえ　あなた\tチャーレム　って　ポケモン　持ってる？\tよかったら　あたしの　ゴーストと\tあなたの　チャーレム　交換　しよ？
196-msg_c09r0101_woman2_02_1	ウフフ！　どう　ゴースト\t姿が　変わった？　なんてね\tある　ものを　持たせてるから\t変わってないけど　大事にしてね！
196-msg_c09r0101_woman2_02_2	あたしも　もらった\tチャーレム　大事に　するから！
196-msg_c09r0101_woman2_03	あたしが　欲しいのは\tチャーレム　なんだけど……
196-msg_c09r0101_woman2_04	駄目なら　仕方ないな……\tでも　気が　変わったら\tポケモン　交換　しようね！
196-msg_c09r0101_woman2_05	ポケモンの　おかげで\tあたしと　あなた\tお友達に　なれたよね！
197-msg_c09r0201_veteran_01	きみ　きみ\tなんか　いい　言葉　知ってる？
197-msg_c09r0201_veteran_02	……な！\tきみ　今　ワシの　頭\t見たじゃろ？
198-msg_l03_gingam1_01	キッサキの　ジムリーダーに\t邪魔されないよう　ここに　いる！
198-msg_l03_gingam1_02	おまえも　湖の　ポケモンを？\t雪の中　ヒマな　やつだ……
198-msg_l03_gingam2_01	見張りも　立派な　仕事！\tこの　仕事を　成功させて\tピッピを　もらうぞ！
198-msg_l03_gingam2_02	３つの　湖の　ポケモンたちは\tなにかで　つながっているらしいな\tリッシ湖を　爆破　したら\t真ん中に　洞窟が　出てきたぞ！
198-msg_l03_sign1_01	この先　エイチ湖　（叡智湖）
199-msg_d20r0106_sppoke12_01_1	なんだか　力を　感じさせる\tポケモンの　像が　ある……\t\tは\t書かれている　文字を　読んだ……
199-msg_d20r0106_sppoke12_01_2	岩の　体\t氷の　体\t鋼の　体\t３つの　ポケモン　集まりしとき\t王　姿を　見せる
199-msg_d20r0106_sppoke12_02_1	なんだか　力を　感じさせる\tポケモンの　像が　ある……\t\tは\t書かれている　文字を　読んだ……
199-msg_d20r0106_sppoke12_02_2	岩の　体\t氷の　体\t鋼の　体\t３つの　ポケモン　集まりしとき\t王　姿を　見せる\t……　……　……\t……　……　……
199-msg_d20r0106_sppoke12_03	……ズッ　ズッ！！
199-msg_d20r0106_sppoke12_04	レジギガスは　姿を　消した…
21-msg_c04r0401_shopwoman1_03	サイクリングロードは\tじてんしゃ　専用　道路　です！\tじてんしゃに　乗って　来てください
94-msg_c07r0101_shopwoman2_01	いらっしゃいませー\t当店　では　お洋服と　髪型の\tスタイルを　トータル　コーディネート！
94-msg_c07r0101_gorggeousw_01	なにを　買うか\t迷っちゃう！
94-msg_c07r0101_sunglasses_01	ショック！\tピッピ柄の　Tシャツが\t売り切れていたよ……
94-msg_c07r0101_pippidoll_01	ピッピの　ぬいぐるみだ！\tどうやら　このお店の\tマスコットの　ようだ
103-msg_c07r0401_shopwoman1_01	こっちの　箱は\tあっちに　置いて……
103-msg_c07r0401_shopwoman2_01	あー　忙しい！\tピッピの手も　借りたいくらい！
32-msg_r208r0101_babygirl1_01	あなたって　きのみを　どこにうえたか\tわすれちゃう　ダメな　ひと……？
32-msg_r208r0101_babygirl1_02	そーだよね！\tあたしも　そーなの！
32-msg_r208r0101_babygirl1_03	そーなのか\tもしかして　ほんとは　わすれるのに\tつよがっちゃう　ダメな　ひと……？
32-msg_r208r0101_babygirl1_04	そんなときは　タウンマップで\tどこに　きのみが　あるのか\tばっちり　わかっちゃうよ！
32-msg_r208r0101_babygirl1_05	みんなに　みずが　いきとどくよう\tチェックして　あげてね！
32-msg_r208r0101_woman1_01	あの……　きのみは　いかが？\tどれも　まるまると　育ってますよ
32-msg_r208r0101_woman1_02	その　\t\t……\tポケモンの……　を混ぜた\t上質な　土で　育てたから\t栄養　満点　です……
32-msg_r208r0101_woman1_03	あの……\tまた　買いに　来てくださいね
32-msg_r208r0101_woman1_04	\tを　買った
32-msg_r208r0101_woman1_06	あの……　すみませんが\tお金が　足りないですよ……
55-msg_c05r1101_judge_03	そうだった！\tさっきの　お礼！\tこの　シール　もらってね！
55-msg_c05r1101_judge_04_1	コンテストに　出るときに\tその　シールを\tポケモンの　ボールカプセルに\tつけてあげると　いい感じ！
96-msg_c07r0201_lady_01	さっきの　トレーナーさんの\tポケモンを　イメージして　作った\tシール　あなたも　いかが？
96-msg_c07r0201_lady_02	それは　\t\tよ！\tボールカプセルに　貼ると\tスーパーコンテストショー！とかで\tばっちり　アピール　できちゃうわ！
98-msg_c07r0203_man2_01	わざマシンが　好きだから\tいつも　ここに来て\t眺めてんだ……
118-msg_c06_ambrella_01	あなたも　さっきの　ダッシュが\t好きな　男の子と　一緒で\tポケモンと　仲良し　なのね\t嬉しくなったから　これ　あげる\t\t\tボールカプセルに　貼ってあげて
49-msg_c05r0701_cowgirl_02	ズイタウンにね　預かり屋さんが　いて\t同じ　種類の　ポケモンの\tオスと　メスを　預けておくと\tタマゴが　見つかることが　あるらしいの
178-msg_r221r0101_ookido_03	ここは　全国　各地……\tカントーや　ホウエンなどに\t特別な　縁が　あると\t言われておる　場所　じゃ！\tまた　地下　とも　密接に\tかかわっている　とか\t地下を　調べてみると　新たな\t発見が　あるかも　しれん\tたとえば　化石掘り　とかな\tそして　その　発見が\t不思議な　出会いを　呼ぶ　やも……\t覚えておくと　よいぞ
178-msg_r221r0101_poketch_16	ハマナスパーク　素敵！\tここにきて　ハマナスの　花の\t香りを　かぐと　気分が　落ち着くの\tちなみに　ハマナスの　花言葉は\t「旅の　楽しさ」\tここには　いろんな　地方の\t伝説の　ポケモンが\t現れる　らしいんだけど\tみんな　ハマナスの　不思議な　魅力に\t引き寄せられてる　のかもね！
178-msg_r221r0101_admin_01	ようこそ！\tここは　ハマナスパーク！\t一面に　咲く　ハマナスの　花が\t名物の　観光地さ！\tこの　場所には　全国　から\t一流の　トレーナーが　集まるんだ\tハマナスには　強い者を　ひきつける\t不思議な　力が　あるのかもな
178-msg_r221r0101_admin_02	なんて　すごい　ポケモンを\t捕まえたんだ！\tそいつに　そっくりな\t石像を　きみに　渡そう！
178-msg_r221r0101_admin_03	大丈夫かい？\tいきなり　ここに\t戻って　きたんだ\tなにが　あったのか　知らないが\t無理しないで　ゆっくりすると　いいぞ
178-msg_r221r0101_girl1_01	パパと　一緒に\tハマナスの　花を　見に　きたの\tここで　ポケモンと　一緒に\t写真　撮るんだー！
178-msg_r221r0101_middleman1_01	娘は　ハマナスが\t大好き　でしてな……\t毎日の　ように　ハマナスを\t見に　行こうと　言うんですよ
178-msg_r221r0101_boy2_01	ここの　ウリは\tハマナスの　花の　香り\tだけじゃ　ないんだぜ！\tいろんな　場所から　いろんな\t人や　ポケモンが　集う！\tなにか　意味ありげな　空洞も\t神秘的で　興奮　するよな！
