trad_chinese_dlp_adventure_note.txt
DLP_adventure_note_001_00	什麼是冒險？
178-msg_r221r0101_poketch_11	換個顏色，\t心情也會有所變化喔！
178-msg_r221r0101_poketch_15	牠叫什麼名字來著……\t啊～我想不起來啦！
179-msg_r221r0201_oldman1_01	我看見了！\t今天的數字是\t\t。\t給我看看等級\t\t的寶可夢，\t我就給\t\t好東西。
179-msg_r221r0201_oldman1_02_1	我看見了！\t今天的數字是\t\t。\t給我看看等級\t\t的寶可夢，\t我就給\t\t好東西。
179-msg_r221r0201_oldman1_02_2	什、什麼！？\t\t的\t\t\t等級竟然是\t\t呢！\t當作是看到好東西的回禮，\t送\t\t「\t\t」！
179-msg_r221r0201_oldman1_03	已經沒辦法再拿更多啦。\t那先寄放在我這，下次再來吧。
179-msg_r221r0201_oldman1_04	當作是看到好東西的回禮，\t送\t\t「\t\t」！
179-msg_r221r0201_oldman1_05	就算是等級高的寶可夢，\t過去也曾經弱小過。\t而現在等級低的寶可夢，\t將來也會變得越來越強。\t年輕人，\t\t說是不是啊！\t明天也來找我吧！
179-msg_r221r0201_poster_01_1	贈送道具\t「黑帶」\t格鬥屬性的招式會變強。
179-msg_r221r0201_poster_01_2	「達人帶」\t效果絕佳的時候威力會提高。\t「氣勢披帶」\t體力全滿的狀態下，\t不會被一擊打倒。
167-msg_c02r0103_books8_01	有一本最近被發現，\t解讀了古代文字的書。\t《海之傳說》……\t要看裡面的內容嗎？
167-msg_c02r0103_books8_02	\t把書放回了原處。
167-msg_c02r0103_books8_03	在很久很久以前，\t東海有隻被稱為王子的寶可夢。\t人類的勇者向棲息於海裡的寶可夢\t提出了請求，希望能讓他見王子一面。\t……要繼續看下去嗎？
167-msg_c02r0103_books8_04	小球飛魚、泳圈鼬以及擁有\t巨大尖刺的千針魚\t認同了人類的勇者，與他同行。\t勇者們朝著日落的大海出船，\t穿過了聳立在水面上的海之門。\t……要繼續看下去嗎？
182-msg_pokepark_38	紀錄寫入失敗。
182-msg_pokepark_40	無法帶著這隻寶可夢一起走。
183-msg_r219_sign1_01	這裡是２１９號道路\t真砂海灘
185-msg_r222_gorggeousm_01	只有精靈球才能用投的！\t\t確定真是如此嗎？\t希望\t\t可以再好好想想，\t「投擲」的招式學習器就送給\t\t吧。
185-msg_r222_gorggeousm_02	這個招式可以將寶可夢\t身上攜帶的道具投向對方！\t效果會依據投出的道具而有所不同。\t當然如果寶可夢身上沒有道具，\t就算使出投擲也不會成功。
185-msg_r222_fishing1_01	剛開始學釣魚的時候，\t光是釣到就會很開心。\t但是現在呢！？\t哪怕只是１公分，只要釣上來的寶可夢\t沒比之前的大，就會讓我很不甘心。
185-msg_r222_police_06_01	一到晚上，\t我就會莫名地興奮起來！
185-msg_r222_sign1_01	這裡是２２２號道路\t湖畔大飯店
185-msg_r222_sign2_01	這裡是２２２號道路\t濱海市
185-msg_r222_sign3_01	「皮卡丘發燒友之家」\t皮卡皮卡皮卡～！皮卡皮卡！？
185-msg_r222_sign4_01	「寶可夢比大小」\t徵求巨大寶可夢
186-msg_r222r0101_pikachu1_01	皮卡丘！！
186-msg_r222r0101_middleman1_01	咿嘻嘻！我要靠清一色的皮卡丘\t成為寶可夢冠軍！
187-msg_r222r0201_hikaku_01	我做了一個夢！\t我夢到有一位釣到了\t超大鐵炮魚的訓練家\t跑來找我！\t這個夢實在令我太開心了！
187-msg_r222r0201_hikaku_02_1	我做了一個夢！\t我夢到有一位釣到了\t超大鐵炮魚的訓練家\t跑來找我！
187-msg_r222r0201_hikaku_02_2	哇～！夢境變成現實了！\t這、這隻鐵炮魚\t到底有多大隻啊～！？
187-msg_r222r0201_hikaku_03	\t.\t\t公分……！\t\t.\t\t公分的鐵炮魚！！\t……我覺得\t\t的鐵炮魚\t比夢裡那隻更大隻！\t把這個收下吧。
187-msg_r222r0201_hikaku_04	啊～太開心啦！\t感覺今晚可以夢見\t更大隻的鐵炮魚！
187-msg_r222r0201_hikaku_05	\t.\t\t公分……\t好眼熟的數字。\t這大小我以前就見過啦。
187-msg_r222r0201_hikaku_06	這隻鐵炮魚的大小是\t\t.\t\t公分。\t我認識一位釣魚的天才，\t所以我早就在他那邊看過\t\t.\t\t公分的鐵炮魚了……
187-msg_r222r0201_hikaku_07	\t……\t\t給我看的這是什麼～！\t到底有沒有在聽我講話啊～！？
187-msg_r222r0201_hikaku_08	欸，\t\t的包包滿了，\t放不進去呀……
187-msg_r222r0201_hikaku_09	\t讓我量一下\t有什麼關係啊。
188-msg_r222r0301_workman_01	要用一個詞來形容濱海市的話，\t應該就是電流劈哩啪啦了吧！\t啊！不小心用了兩個詞！
188-msg_r222r0301_veteran_01	說到濱海市的道館館主，\t聽說最近都沒有厲害的\t挑戰者去找他挑戰，\t所以他好像很閒呢。
189-msg_d29r0101_rival_a_01_1	怎麼回事，\t\t該來的不是這裡吧！\t這裡什麼事也沒有！\t而且，就算有什麼事也不用擔心。
189-msg_d29r0101_rival_a_01_2	我有一群可靠的寶可夢陪著。\t再說，我是很強的喔！
189-msg_d29r0101_rival_a_02_1	不是說了嗎，這裡什麼事也沒有！\t\t快去別的湖吧。
189-msg_d29r0101_rival_a_02_2	這裡不管發生什麼事都有我在，\t所以沒問題啦。
190-msg_d29r0102_rival_01	！！\t可惡的銀河隊！！
190-msg_d29r0102_gkanbu2_01_1	什麼啊～\t沒戲唱了嗎？\t縱使你的寶可夢還算可以，\t但是你卻是弱到不行呢。
190-msg_d29r0102_gkanbu2_01_2	憑這點實力就想救出湖裡的\t寶可夢，根本是痴人說夢……\t更別說是成為寶可夢冠軍了，\t勸你還是早點放棄吧。
190-msg_d29r0102_gkanbu2_01_3	話說回來，這裡實在有夠冷。\t我還是先回去帷幕市的基地吧。
190-msg_d29r0102_gkanbu2_02_1	哎呀？是\t\t呀？\t我們在百代市見過面了吧。\t聽好了，現在起銀河隊要\t開始為大家做大事了。
190-msg_d29r0102_gkanbu2_02_2	所以希望\t\t不要用\t「寶可夢好可憐」這種\t無聊至極的理由，來妨礙我們。
190-msg_d29r0102_gkanbu2_02_3	就算\t\t想闖進帷幕市的基地，\t也只會徒勞無功。\t那麼失陪了。
190-msg_d29r0102_rival_02	………………\t………………\t對～啦！\t在銀河隊的面前，我什麼都做不到啦！
190-msg_d29r0102_rival_03	那隻叫做由克希的寶可夢\t看起來痛苦得不得了……
190-msg_d29r0102_rival_04	我要變強……\t這不是贏或輸之類的問題。\t我得變得更強才行……
191-msg_d29r0103_sppoke1_01	喬嗯！
191-msg_d29r0103_sppoke1_02	由克希鑽進了洞窟的深處……
192-msg_c09_woman4a_01	前面是雪峰神殿，\t未經允許不得進入……\t請\t\t離開。
192-msg_c09_woman4a_03	前面是雪峰神殿，\t未經允許不得進入……\t請\t\t離開。
192-msg_c09_woman4a_02	聽說這座神殿供奉著\t率領岩石、冰和鋼的寶可夢，\t並創造出這片大地的生物。
192-msg_c09_gymleader_01	沒事的！\t讓那個人進神殿吧。
192-msg_c09_gymleader_02_1	我收到竹蘭的聯絡了！\t\t正在製作\t寶可夢圖鑑對吧！
192-msg_c09_gymleader_02_2	神殿裡應該也有很多\t罕見的寶可夢才對！\t快去看看吧！
192-msg_c09_woman4_01	呵呵呵，這座雪之鎮\t冷到簡直要結冰了呢。\t但是訓練家和寶可夢的心，\t特別是道館館主，\t可是燃燒得很旺盛喔！
192-msg_c09_girl4_01a	天哪～\t\t穿這麼薄不會冷嗎？\t\t還是改穿比較保暖的衣服吧。
192-msg_c09_girl4_01b	這裡可是冷到\t連眼睫毛都會結凍的……\t所以我想\t\t還是換件\t更保暖的衣服比較保險。
192-msg_c09_girl4_01c	哎呀～\t\t的衣服\t選得真是太完美了！\t我覺得自己好像也溫暖了起來呢。\t由於我實在太佩服\t\t了，\t所以這個就送給\t\t吧。
192-msg_c09_boy4_01	\t要去雪峰神殿嗎？\t但那邊是禁止進入的喔。
192-msg_c09_boy4_02	\t要去雪峰神殿嗎？\t聽說那裡有很厲害的寶可夢喔！
192-msg_c09_girl4a_01	小菘正在教我有關\t寶可夢的事喔！\t她說第一步就是\t先和寶可夢變成好朋友！
192-msg_c09_seaman_01	怎麼啦？\t要搭乘前往對戰特區的船嗎？
192-msg_c09_seaman_02	沒問題！\t那就出航吧！
192-msg_c09_seaman_03	什麼啊？想去對戰特區\t可是得先通過驚濤駭浪、\t狂風暴雨的危險海域喔。\t那裡用衝浪是無法到達的。
192-msg_c09_seaman_04	擁有寶可夢聯盟\t所認可的實力……\t如果\t\t是這麼厲害的訓練家，\t當然歡迎搭船囉！
192-msg_c09_seaman1_01	沒有個性！\t有時候這也算是一種個性。
192-msg_c09_sign1_01	這裡是雪峰市\t冰晶閃爍的冬城
192-msg_c09_sign2_01	雪峰市寶可夢道館\t館主小菘\t冰晶少女
193-msg_c09fs0101_boy2_01_1	我要用招式學習器讓寶可夢學會\t好幾種屬性的招式。
193-msg_c09fs0101_boy2_01_2	因為我聽說，寶可夢聯盟的四天王\t比道館館主強上很多很多！
193-msg_c09fs0101_girl4_01	雖然就算被凍住，\t只要經過一段時間就會融解，\t不過還是有解凍藥會比較好。
194-msg_c09gym0101_leader_01_1	\t想挑戰小菘我嗎？\t好啊！我等強的人等很久了。\t不過我現在也是氣勢十足，\t強到不行喔？
194-msg_c09gym0101_leader_01_2	不論是寶可夢對戰、時尚、戀愛，\t全都靠氣勢！\t我會讓\t\t好好見識，\t\t可要做好心理準備喔！
194-msg_c09gym0101_leader_02_1	\t真厲害！\t太令人欽佩了！\t嗯，我覺得我好像被\t\t\t散發出的氣勢給壓倒了。
194-msg_c09gym0101_leader_02_2	對了！\t這個必須得給\t\t……！
194-msg_c09gym0101_leader_03	\t從小菘那裡\t得到了冰河徽章！
194-msg_c09gym0101_leader_04	有了我剛剛給\t\t的冰河徽章，\t\t就能使用寶可錶的\t秘傳招式「攀岩」囉。\t還有這個\t\t也收下吧！
194-msg_c09gym0101_leader_05_1	\t是\t「\t\t」喔！
194-msg_c09gym0101_leader_05_2	要是自己已經受到了\t對手攻擊的傷害，\t招式的威力就會變成２倍喔！\t感覺是一個\t氣勢十足的招式對吧！
194-msg_c09gym0101_leader_06	既然是冰屬性的道館館主，\t那我是不是應該\t再表現得冷酷一點呢？\t這點真的很難拿捏。
194-msg_c09gym0101_sunglaases_01_1	嘿～！未來的冠軍！\t這個道館內的各個地方\t都放著擋路的雪球！
194-msg_c09gym0101_sunglaases_01_2	\t要在冰塊上滑行，\t用衝勁一口氣撞碎它！\t然後，這裡的道館館主\t擅長冰屬性寶可夢！
194-msg_c09gym0101_sunglaases_01_3	用燃燒的火屬性招式\t把冰融化得一乾二淨吧！！\t總之，就是氣勢啦！\t拿出氣勢，用全身去拼～！
194-msg_c09gym0101_sunglaases_02	哦哦！\t\t！\t\t贏過道館館主了嗎！\t由此可見，\t\t凌駕在館主之上的氣勢，\t連寶可夢都感受到了！
194-msg_c09gym0101_statue_01	雪峰市寶可夢道館\t館主小菘\t認證訓練家！\t
194-msg_c09gym0101_statue_02	雪峰市寶可夢道館\t館主小菘\t認證訓練家！\t\t\t
195-msg_c09pc0101_girl1_01	雪峰市周邊有很多冰屬性的寶可夢，\t牠們是不是都住在神殿裡呢？
195-msg_c09pc0101_girl2_01	這裡的噪音都會被雪吸收，\t是個很安靜的城鎮對吧。
195-msg_c09pc0101_koduck_01	嘎嘎、呱呱！
196-msg_c09r0101_man3_01	我最喜歡她愛調皮搗蛋這一點。
196-msg_c09r0101_man3_02	多虧有\t\t，她才會這麼開心！
196-msg_c09r0101_woman2_01	我問\t\t喔。\t\t有沒有「恰雷姆」這種寶可夢？\t不介意的話，我用鬼斯通來交換\t\t的恰雷姆吧。
196-msg_c09r0101_woman2_02_1	呵呵！怎麼樣，鬼斯通的樣子\t是不是改變了？開玩笑的。\t我讓牠攜帶著某樣東西，所以不會改變。\t請\t\t好好照顧牠喔！
196-msg_c09r0101_woman2_02_2	我也會好好照顧\t\t的恰雷姆的！
196-msg_c09r0101_woman2_03	我想要的是恰雷姆……
196-msg_c09r0101_woman2_04	\t不想的話也沒辦法……\t不過，之後要是\t\t改變主意了，\t我們再來交換吧！
196-msg_c09r0101_woman2_05	因為寶可夢的關係，\t我們成了朋友呢！
197-msg_c09r0201_veteran_01	嘿，我說\t\t呀。\t知不知道什麼不錯的詞彙？
197-msg_c09r0201_veteran_02	……啥！\t\t剛才看了我的腦袋對吧？
198-msg_l03_gingam1_01	為了不讓雪峰市的道館館主來攪局，\t我才會在這裡站崗！
198-msg_l03_gingam1_02	\t也是來看湖裡的寶可夢嗎？\t雪下得這麼大，\t\t可真閒哪……
198-msg_l03_gingam2_01	站崗也是一種了不起的工作！\t我要努力完成這份工作，\t然後得到皮皮！
198-msg_l03_gingam2_02	３座湖裡的寶可夢，\t好像透過了某種東西連結在一起。\t炸開立志湖之後，\t中央出現了一個洞窟喔！
198-msg_l03_sign1_01	前方為睿智湖
199-msg_d20r0106_sppoke12_01_1	有座似乎擁有某種力量的\t寶可夢雕像……\t\t讀了寫在雕像上的字……
199-msg_d20r0106_sppoke12_01_2	岩石之軀……\t冰雪之軀……\t鋼鐵之軀……\t３隻寶可夢集結之時，王者即會現身。
199-msg_d20r0106_sppoke12_02_1	有座似乎擁有某種力量的\t寶可夢雕像……\t\t讀了寫在雕像上的字……
199-msg_d20r0106_sppoke12_02_2	岩石之軀……\t冰雪之軀……\t鋼鐵之軀……\t３隻寶可夢集結之時，王者即會現身。\t………………\t………………
199-msg_d20r0106_sppoke12_03	……滋、滋！！
199-msg_d20r0106_sppoke12_04	雷吉奇卡斯失去了蹤影……
21-msg_c04r0401_shopwoman1_03	自行車道\t是自行車的專用道！\t請騎上自行車後再來。
94-msg_c07r0101_shopwoman2_01	歡迎光臨～\t在本店可以幫您做\t髮型與服裝的整體搭配喔！
94-msg_c07r0101_gorggeousw_01	好猶豫到底要買哪一件喔！
94-msg_c07r0101_sunglasses_01	怎麼會這樣！\t皮皮圖案的T恤居然沒貨了……
94-msg_c07r0101_pippidoll_01	是皮皮的布偶！\t它看起來好像是這家店的吉祥物。
103-msg_c07r0401_shopwoman1_01	這箱放那邊……
103-msg_c07r0401_shopwoman2_01	啊～忙死我了！\t忙到我都想叫皮皮來幫我了！
32-msg_r208r0101_babygirl1_01	\t該不會是連樹果種在哪裡\t都會忘記的糊塗蛋吧……？
32-msg_r208r0101_babygirl1_02	我就知道！\t我也跟\t\t一樣喔！
32-msg_r208r0101_babygirl1_03	這樣啊。\t\t該不會是明明就會忘記，\t卻硬要逞強的糊塗蛋吧……？
32-msg_r208r0101_babygirl1_04	這種時候只要使用城鎮地圖，\t不管哪裡有樹果，都能一目瞭然！
32-msg_r208r0101_babygirl1_05	為了讓\t\t的樹果們都能澆到水，\t別忘了要打開來確認喔。
32-msg_r208r0101_woman1_01	那個……\t\t要不要買樹果？\t我賣的樹果每個都長得很好喔。
32-msg_r208r0101_woman1_02	\t買的\t\t啊……\t是在混合了寶可夢的……\t我是說在高品質的土壤中培養的，\t所以它的營養很豐富喔……
32-msg_r208r0101_woman1_03	那個……\t歡迎\t\t再來買喔。
32-msg_r208r0101_woman1_04	購買了\t\t。
32-msg_r208r0101_woman1_06	那個……不好意思，\t\t的錢不夠喔……
55-msg_c05r1101_judge_03	對了！作為剛剛的謝禮，\t\t就收下這張貼紙吧！
55-msg_c05r1101_judge_04_1	參加超級華麗大賽的時候，\t只要把那張貼紙貼到球殼上，\t感覺就會很棒喔！
96-msg_c07r0201_lady_01	我以剛剛那位訓練家的寶可夢\t當作靈感作了貼紙，\t\t要不要也來一張？
96-msg_c07r0201_lady_02	那是\t\t！\t把它貼在球殼上，就能在\t超級華麗大賽等地方大放光彩囉！
98-msg_c07r0203_man2_01	因為我很喜歡招式學習器，\t所以常常來這邊望著它們……
118-msg_c06_ambrella_01	\t和剛剛那個愛衝刺的男孩子一樣，\t跟寶可夢的感情很好呢。\t我實在太高興了，所以這個給\t\t。\t\t就幫\t\t的球殼\t貼上這張\t\t吧。
49-msg_c05r0701_cowgirl_02	在隨意鎮那裡啊，有個寄放屋。\t聽說只要把同種類的寶可夢\t雄性與雌性各寄放１隻在那裡，\t就有機會發現蛋喔。
178-msg_r221r0101_ookido_03	這裡據說是和全國各地……\t例如關都、豐緣等地區\t有特殊緣分的地方！\t而且，好像跟地下也有密切關係。\t\t去地下進行調查，\t像是挖掘化石之類的，\t或許會有什麼新發現。\t然後，新的發現說不定還會帶來\t不可思議的邂逅喔……\t\t就先把這番話放在心上吧。
178-msg_r221r0101_poketch_16	玫瑰公園真是個迷人的地方！\t來到這裡聞一聞玫瑰的香氣，\t會讓人感到心情平靜。\t順帶一提，玫瑰的花語是\t「旅途的樂趣」。\t不同地區的傳說的寶可夢好像\t會在這裡現身，說不定牠們都是被\t玫瑰的神秘魅力吸引過來的呢！
178-msg_r221r0101_admin_01	歡迎光臨！這裡是玫瑰公園！\t這裡是以有滿面盛開的玫瑰\t而聞名的觀光景點！\t這個地方還聚集了來自\t全國各地的一流訓練家。\t我猜說不定玫瑰可能具有\t吸引強者的神秘力量喔。
178-msg_r221r0101_admin_02	\t居然能捉到這麼強的寶可夢！\t那我就給\t\t和那隻寶可夢\t長得一模一樣的石像吧！
178-msg_r221r0101_admin_03	\t沒事吧？\t怎麼忽然間就回到這裡了呢？\t雖然我不知道發生了什麼事，\t但請\t\t不要勉強自己，一步一步來。
178-msg_r221r0101_girl1_01	我和爸爸是來看玫瑰花的喔。\t我們要在這裡和寶可夢一起拍照～！
178-msg_r221r0101_middleman1_01	我女兒很喜歡玫瑰花……\t她喜歡到幾乎每天都會\t吵著說要去看玫瑰花。
178-msg_r221r0101_boy2_01	這裡的賣點可不只有\t玫瑰花的香味喔！\t這裡還會聚集來自\t不同地方的人和寶可夢！\t而且還有一些耐人尋味的空洞，\t它們的神秘感真是叫人興奮！
178-msg_r221r0101_man1_01	公園的空洞裡面，\t都有看起來很神秘的台座，\t不知道是不是有什麼意義？
178-msg_r221r0101_woman2_01	我想說只要來這裡，\t就能遇到罕見的寶可夢，\t所以才千里迢迢地跑來，\t但這裡的氣氛還真的是很神秘呢。\t總覺得好像會讓人忘記\t時間或是空間之類的概念……
178-msg_r221r0101_gorggeousw_01	玫瑰公園……\t啊啊，那是個和遙遠地區的寶可夢\t互相感受彼此魅力的寧靜樂園。\t而我最喜歡的是關都地區\t和豐緣地區的寶可夢。\t遙遠的地區，聽起來好令人心動喔。
192-msg_c09_girl4_01d	哎呀～\t\t的衣服\t選得真是太完美了！
200-msg_d10r0401_daiza_01	有個神秘的台座。\t似乎能夠使用石板……
200-msg_D10R0401_daiza_02	有個神秘的台座。\t似乎能夠使用石板……\t要使用\t\t嗎？
200-msg_D10R0401_daiza_03	\t\t完美地嵌進去了！\t台座發出了光芒！
143-msg_r212br0101_woman2_11	呵呵呵。謝謝\t\t囉！
143-msg_r212br0101_woman2_12	將\t\t個\t\t\t放入了\t\t口袋。
143-msg_r212br0101_woman2_13	\t的碎片好像不夠呢。
178-msg_r221r0101_shopwoman02_01	您好！\t您可以在這裡用謎之碎片來交換石板。
178-msg_r221r0101_shopwoman02_02	您要交換幾個\t\t呢？
178-msg_r221r0101_shopwoman02_03	\t個\t\t要用\t\t個\t\t來交換。\t可以嗎？
178-msg_r221r0101_shopwoman02_04	來，請收下。
178-msg_r221r0101_shopwoman02_05	將\t\t個\t\t\t放入了\t\t口袋。
178-msg_r221r0101_shopwoman02_06	您身上好像已經放不下了喔。
178-msg_r221r0101_shopwoman02_07	您的碎片好像不夠。
178-msg_r221r0101_shopwoman02_08	歡迎下次再來！
33-msg_c05_girl1_iro_01	１、２、踏個步♪\t２、２、翻個身♪\t……然後漂亮地轉個圈♪
33-msg_c05_gerggeousm_iro_01	聽說穿過這個入口後，\t就是有許多寶可夢在自由玩耍的樂園！
33-msg_c05_rakki	～帕～比～
33-msg_c05_asanan	叩叩韃～
55-msg_c05r1101_lovelovew_iro_01	我男朋友啊，不知道在緊張什麼，\t一直下不了決心報名超級華麗大賽。\t真傷腦筋……
55-msg_c05r1101_lovelovew_iro_02	我男朋友啊，說是受到\t\t的影響，\t所以讓他下定決心報名參加\t超級華麗大賽了。\t呵呵呵，這是給\t\t的謝禮。
55-msg_c05r1101_lovelovew_iro_03	我好期待我男朋友的表演喔……
55-msg_c05r1101_lovelovem_iro_01	好！我今天一定要報名參加！\t一定要！\t\t也會參加超級華麗大賽嗎？
55-msg_c05r1101_lovelovem_iro_02	欣賞了\t\t落落大方的表演後，\t讓我感到勇氣百倍。\t嗯！我一定辦得到！\t絕對辦得到！\t辦得到！
55-msg_c05r1101_kodakku	呱帕帕！
55-msg_c05r1101_gorudakku	呱呱啊！
59-msg_r209_girl2_iro_01	哼！哼！哈！兮 ！\t我正在這裡和大尾狸一起\t做超級華麗大賽的特訓！
59-msg_r209_girl2_iro_02	哎喲喲？您已經參加過\t超級華麗大賽了呀！\t前輩，這個送給您！
59-msg_r209_woman1_iro_01	哎呀？\t\t的身上傳來了\t熱愛寶可夢的氣息……\t如果是\t\t的話，或許能得到\t寶可夢發燒友俱樂部會長的認可喔……
59-msg_r209_woman1_iro_02	寶可夢發燒友俱樂部會長的話，\t去家緣市應該能找到他……
59-msg_r209_woman1_iro_03	哎呀呀，\t\t果然得到會長的認可了呢。\t又多了一位夥伴，真是令人開心……\t為了紀念這份情誼，請收下這個吧。
59-msg_r209_woman1_iro_04	同為寶可夢發燒友俱樂部的會員，\t今後還請\t\t多多指教……
59-msg_r209_biidaru	嗶叭諾～
59-msg_r209_campboy_iro_01	迷失塔的塔頂會有什麼呢？\t雖然很在意……\t但迷失塔果然很可怕啊～
59-msg_r209_campboy_iro_02	什麼！\t\t已經爬上過迷失塔了嗎？\t塔頂有兩位老婆婆？\t到底為什麼她們會在那裡呢……\t謝謝\t\t告訴我。\t要是\t\t不介意，請收下這個。\t在不知不覺中，它就在我身上了……
59-msg_r209_campboy_iro_03	雖然迷失塔很可怕，但我卻\t很不可思議地被它所吸引……
59-msg_r209_mount_iro_01	\t知道石像嗎？\t聽說只要去挖地下大洞窟的牆壁，\t就可以獲得石像喔。\t我好想看看啊！
59-msg_r209_mount_iro_02	哦哦！這就是石像的實體啊！\t\t是在地下發現的嗎？\t謝謝\t\t讓我看了好東西。\t作為謝禮，這個送給\t\t。
59-msg_r209_mount_iro_03	石像中有浪漫！\t浪漫中有石像！
59-msg_r209_goosu	啾哩嘟哩！
59-msg_r209_mukubird	啾啾嚕哩哩！
108-msg_c07_gorggeousm_iro_01	滴答、滴答、滴答、滴答……\t規律地搖擺，真是美麗動人……\t這個給\t\t。
108-msg_c07_gorggeousm_iro_02	只要讓寶可夢攜帶節拍器，\t在連續使出同一招式時，\t招式的威力會跟著提升喔。
108-msg_c07_gorggeousw_iro_01	我的圍巾不知道被風吹去哪裡了……
108-msg_c07_gorggeousw_iro_02	哎呀，\t\t幫我找到圍巾了呀。\t真是謝謝\t\t。\t但那條圍巾就送給\t\t吧。\t我的心似乎早已隨風而去。
108-msg_c07_gorggeousw_iro_03	只要讓寶可夢攜帶絲綢圍巾，\t一般屬性招式的威力就會提升。\t\t要好好使用喔。
108-msg_c07_lovelovem_iro_01	嗯～到底跑去哪裡了啊～\t我把鏡片弄丟了，但沒了那個鏡片\t我也沒辦法立刻找到東西。
108-msg_c07_lovelovem_iro_02	臭鼬噗！原來是你拿走的啊！\t看來是我太過專注在地面了。\t那個就送給\t\t吧。
108-msg_c07_lovelovem_iro_03	當攜帶對焦鏡的寶可夢出招速度\t比對手慢，命中率就會提升喔。
108-msg_c07_lovelovew_iro_01	嗯～到底掉在哪裡啊？\t我正在用廣角鏡找我男朋友\t弄丟的鏡片……
108-msg_c07_lovelovew_iro_02	哎呀呀，是在臭鼬噗身上呀。\t抱歉讓\t\t陪我們搞這樁麻煩事。\t這個送\t\t當作謝禮吧。
108-msg_c07_lovelovew_iro_03	只要讓寶可夢攜帶廣角鏡，\t招式的命中率就會提升喔。\t但是對焦鏡的提升幅度更大，\t所以\t\t就視情況使用吧。
108-msg_c07_kirinriki	麒麟麟奇～
108-msg_c07_sukanpuu_01	噗～嘶吭～
108-msg_c07_sukanpuu_02	臭鼬噗交出了對焦鏡！
117-msg_l02r0301_kodaku	呱叭！
117-msg_l02r0301_genga	耿～耿耿！
144-msg_r213_gorggeousm_iro_01	我靜靜地佇立於此，眺望汪洋大海。\t因為我是位富家少爺，\t比起大海，海邊與我更是相配。
144-msg_r213_gorggeousm_iro_02	我看過\t\t優雅衝浪的樣子喔。\t謝謝\t\t給我了勇氣，這個送\t\t當作謝禮。
144-msg_r213_gorggeousm_iro_03	我希望有朝一日我也能和我的\t無殼海兔一同到海上去。
144-msg_r213_furoozeru1	啾溜溜～
144-msg_r213_karakunasi	咖嚕啦隆～
144-msg_r213_swimmerw1_iro_01	\t看\t\t看！\t我和浮潛鼬的蛙式水上芭蕾！\t是不是很美呢？\t謝謝\t\t願意賞光，這個送\t\t。
144-msg_r213_swimmerw1_iro_02	優雅地擺動雙腳的樣子，\t真是太美了……
144-msg_r213_swimmerw2_iro_01	\t看\t\t看！\t我和浮潛鼬的自由式水上芭蕾！\t是不是很有氣勢呢？\t謝謝\t\t願意賞光，這個送\t\t。
144-msg_r213_swimmerw2_iro_02	豪放地擺動雙臂的樣子，\t真是太有氣勢了……
144-msg_r213_swimmerw3_iro_01	喂～閃邊去閃邊去～\t這個給\t\t就是了～
144-msg_r213_swimmerw3_iro_02	我們正在比賽誰可以游得比較久喔～！
144-msg_r213_swimmerm_iro_01	哇啊～我正在忙啦～\t這個送給\t\t，拜託\t\t離開～
144-msg_r213_swimmerm_iro_02	我們正在比賽誰游得比較快～！
144-msg_r213_ukiwaw_iro_01	呵呵，歡迎\t\t來到我的私人沙灘。\t這裡是不是很棒呀？\t為了紀念我們的友誼，這個送給\t\t！
144-msg_r213_ukiwaw_iro_02	這裡是專屬於我和\t\t的秘密場所喲！
117-msg_l02_sounddesigner_01	我是音效設計師。\t我的工作是遊戲音樂的作曲。\t哎呀！\t\t打倒了神奧地區的冠軍啦！\t那真是太厲害了～\t作為獎勵，我送\t\t一樣好東西吧～
144-msg_r213_furoozeru3	啾溜啾！
144-msg_r213_kyamome3	恰摩恰～
161-msg_c02_campboy_iro_01	我閃亮亮的直覺告訴我，\t這個街上的某個地方有條隱藏的小路，\t而在那條路的前方有寶物沉睡著！
161-msg_c02_campboy_iro_02	寶物真的存在呀！\t啊，沒事。我是說我閃亮亮的\t直覺果然沒錯，並沒有生鏽喔！\t來，這是一點謝禮。
161-msg_c02_campboy_iro_03	唔唔……我閃亮亮的直覺告訴我，\t\t將來好像會完成一件\t很了不起的事情……
161-msg_c02_girl1_iro_01	水脈市那裡好像有一個時不時\t都在忘東忘西的老爺爺。\t聽說他連招式都能讓寶可夢忘記喔。
161-msg_c02_girl1_iro_02	\t去見了那個傳聞中的老爺爺啦！\t他還真的連招式都能讓寶可夢忘記啊！\t謝謝\t\t告訴我，請收下這個當作謝禮。
161-msg_c02_girl1_iro_03	唉喲喂，我真是的。我怎麼連\t剛才說了什麼都給忘了呢……
161-msg_c02_kyamome	恰摩恰～
161-msg_c02_karakunasi	咖啦奴～
58-msg_d11r0101_sign1	有用的告示板！\t在互動廣場裡能用Ｒ操控搖桿移動鏡頭，\t自由觀察你帶著的寶可夢！\t長按Ｒ操控搖桿鍵，\t就能讓鏡頭回到最初的狀態！
123-msg_c06r0101_bringm_02_03	那麼請您繼續享受狩獵遊戲！
