simp_chinese_dlp_adventure_note.txt
DLP_adventure_note_001_00	什么是冒险？
DLP_staff_list_446	Tomoko Mikami
DLP_staff_list_447	Pat Wells
DLP_staff_list_448	Makiko Szolas
DLP_staff_list_449	Tom Hertzog
DLP_staff_list_450	James Dillon
DLP_staff_list_451	Gary Meads
DLP_staff_list_452	Product Testing Technicians
DLP_staff_list_453	EUROPEAN QA COORDINATION
DLP_staff_list_454	Jesús Gutiérrez Cuadra
DLP_staff_list_455	Marco Gruden
DLP_staff_list_456	EUROPEAN QUALITY ASSURANCE
DLP_staff_list_457	Andrew Hall
DLP_staff_list_458	Matthew David Jones
DLP_staff_list_459	Ahmed Bounouar
DLP_staff_list_460	Yannick Carrey
DLP_staff_list_461	Guillaume Deschamps
DLP_staff_list_462	Olivier Jacquemin-Guillaume
DLP_staff_list_463	Julien Veron
DLP_staff_list_464	Stéphane Zussy
DLP_staff_list_465	Daniele Albrito
DLP_staff_list_466	Fabio Brignoli
DLP_staff_list_467	Veronica Casi
DLP_staff_list_468	Rita Di Lascio
DLP_staff_list_469	Marzia Faustinelli
DLP_staff_list_470	Andrea Marino
DLP_staff_list_471	Peter Eiselt
DLP_staff_list_472	Swen Harder
DLP_staff_list_473	Edwin Kirschenmann
DLP_staff_list_474	Michaela Koch
DLP_staff_list_475	Sascha Michalke
DLP_staff_list_476	Sarah Nist
DLP_staff_list_477	Miguel Ángel Carnero Calderón
DLP_staff_list_478	Ibon Díez Maeztu
DLP_staff_list_479	Ángeles Garrido
DLP_staff_list_480	Jorge Heras García
DLP_staff_list_481	Jesús Gordo Martín
DLP_staff_list_482	Julio Manzaneda Medina
DLP_staff_list_483	KOREAN TESTING & QUALITY ASSURANCE
DLP_staff_list_484	Kyoungim Na
DLP_staff_list_485	CHINESE PRODUCT TESTING
DLP_staff_list_486	Yayun Ling
DLP_staff_list_487	Yijun Chen
DLP_staff_list_488	PIKACHU VOICE
DLP_staff_list_489	Ikue Otani
DLP_staff_list_490	EEVEE VOICE
DLP_staff_list_491	Aoi Yuki
DLP_staff_list_492	VOICE RECORDING DIRECTOR
DLP_staff_list_493	Masafumi Mima
DLP_staff_list_494	VOICE RECORDING COORDINATION
DLP_staff_list_495	Takeshi Nishina
DLP_staff_list_496	Daisuke Ihara
DLP_staff_list_497	VOICE RECORDING ENGINEERS
DLP_staff_list_498	Nobuhira Hirano
DLP_staff_list_499	Ryoko Nashimoto
DLP_staff_list_500	ARTWORK
DLP_staff_list_501	Yasuko Takahashi
DLP_staff_list_502	Misato Takahashi
DLP_staff_list_503	ENGLISH & EUROPEAN GRAPHIC DESIGN
DLP_staff_list_504	Kevin Lalli
DLP_staff_list_505	Dan Stephens
DLP_staff_list_506	Tammy Vince Cruz
DLP_staff_list_507	CHINESE ARTWORK
DLP_staff_list_508	Yi Peng
DLP_staff_list_509	SPECIAL THANKS
DLP_staff_list_510	Kenjiro Ito
DLP_staff_list_511	Mikiko Ohashi
DLP_staff_list_512	Atsushi Sugimoto
DLP_staff_list_513	Keita Hirobe
DLP_staff_list_514	Toshio Miyahara
DLP_staff_list_515	Yoriomi Uego
DLP_staff_list_516	Shoichi Obora
DLP_staff_list_517	Eisuke Kasejima
DLP_staff_list_518	Taku Kawamoto
DLP_staff_list_519	Yasunori Suenaga
DLP_staff_list_520	Masami Tanaka
DLP_staff_list_521	Susumu Fukunaga
DLP_staff_list_522	Tomonori Iizuka
DLP_staff_list_523	Sho Yoshimoto
DLP_staff_list_524	Yutaka Kiyama
DLP_staff_list_525	Manami Tate
DLP_staff_list_526	Junpei Matsuzaki
DLP_staff_list_527	Yui Amano
DLP_staff_list_528	Ren Eguchi
DLP_staff_list_529	Rei Kagami
DLP_staff_list_530	Momoyo Kojima
DLP_staff_list_531	Daiki Nagao
DLP_staff_list_532	Yuma Hon
DLP_staff_list_533	Jiayue Chen
DLP_staff_list_534	Keiko Mochida
DLP_staff_list_535	Kazuyoshi Kojima
DLP_staff_list_536	Kazuki Hayakawa
DLP_staff_list_537	Retsuji Nomoto
DLP_staff_list_538	Masato Ikeda
DLP_staff_list_539	Tomonari Matsumoto
DLP_staff_list_540	Eriko Suzuki
DLP_staff_list_541	Midori Shinkai
DLP_staff_list_542	Akihiro Haga
DLP_staff_list_543	Aya Sasagawa
DLP_staff_list_544	Yumiko Ohnuma
DLP_staff_list_545	Keisuke Matsunobu
DLP_staff_list_546	Hirotaka Hayakawa
DLP_staff_list_547	Michiko Takizawa
DLP_staff_list_548	Junko Tamura
DLP_staff_list_549	Akifumi Shiobara
DLP_staff_list_550	Kennichi Arai
DLP_staff_list_551	Misuzu Kanayama
DLP_staff_list_552	Sakika Kikuchi
DLP_staff_list_553	Nobuyuki Ohta
DLP_staff_list_554	Hiroki Togashi
DLP_staff_list_555	Takahiro Ohnishi
DLP_staff_list_556	Yoshiharu Negishi
DLP_staff_list_557	Keita Imamura
DLP_staff_list_558	Yoshinari Yonehara
DLP_staff_list_559	Mitsuyo Matsunaga
DLP_staff_list_560	Yoshiko Aota
DLP_staff_list_561	Izumi Watanabe
DLP_staff_list_562	Kenji Okubo
DLP_staff_list_563	Gaku Susai
DLP_staff_list_564	Jaiboem Lim
DLP_staff_list_565	Jihye Lee
DLP_staff_list_566	Hidekazu Taguchi
DLP_staff_list_567	Hina Tabata
DLP_staff_list_568	VERY SPECIAL THANKS TO
DLP_staff_list_569	GAME FREAK inc.
DLP_staff_list_570	Creatures Inc.
DLP_staff_list_571	CONCEPT & PLOT
DLP_staff_list_572	Junichi Masuda
DLP_staff_list_573	BASED ON THE WORK OF
DLP_staff_list_574	The GAME FREAK inc. Pokémon Diamond and Pearl Staff
DLP_staff_list_575	COORDINATORS
DLP_staff_list_576	Noriko Nakagawa
DLP_staff_list_577	Masahiro Shiotani
DLP_staff_list_578	Yuki Okada
DLP_staff_list_579	Masao Takakusa
DLP_staff_list_580	Rieko Kuji
DLP_staff_list_581	Karen Yu
DLP_staff_list_582	Minyu Hsu
DLP_staff_list_583	Shuyang Jia
DLP_staff_list_584	PRODUCERS
DLP_staff_list_585	Akira Kinashi
DLP_staff_list_586	Toyokazu Nonaka
DLP_staff_list_587	Takanori Sowa
DLP_staff_list_588	Kenji Endo
DLP_staff_list_589	Shunsuke Kohori
DLP_staff_list_590	GENERAL PRODUCERS
DLP_staff_list_591	Shinya Takahashi
DLP_staff_list_592	Takato Utsunomiya
DLP_staff_list_593	EXECUTIVE PRODUCERS
DLP_staff_list_594	Satoshi Tajiri
DLP_staff_list_595	Shuntaro Furukawa
DLP_staff_list_596	Tsunekazu Ishihara
DLP_staff_list_597	DEVELOPED BY
DLP_staff_list_598	ILCA,Inc.
DLP_staff_list_599	(C)2021 Pokémon.
DLP_staff_list_600	(C)1995-2021 Nintendo
DLP_staff_list_601	(C)1995-2021 Creatures Inc.
DLP_staff_list_602	(C)1995-2021 GAME FREAK inc.
DLP_staff_list_603	Nintendo, The Pokémon Company and
DLP_staff_list_604	GAME FREAK inc. are the authors of
DLP_staff_list_605	this software for the purpose of copyright.
DLP_staff_list_606	All rights reserved.
DLP_staff_list_607	Nintendo, The Pokémon Company et
DLP_staff_list_608	GAME FREAK inc. sont les auteurs de ce
DLP_staff_list_609	logiciel au regard du droit d’auteur.
DLP_staff_list_610	Tous droits réservés.
DLP_staff_list_612	©1995-2021\t<pos=200px>\tNintendo
DLP_staff_list_613	©1995-2021\t<pos=200px>\tCreatures Inc.
DLP_staff_list_614	©1995-2021\t<pos=200px>\tGAME FREAK inc.
DLP_staff_list_615	©2021\t<pos=150px>\tPokémon.
DLP_staff_list_616	©1995-2021\t<pos=150px>\tNintendo
DLP_staff_list_617	©1995-2021\t<pos=150px>\tCreatures Inc.
DLP_staff_list_618	©1995-2021\t<pos=150px>\tGAME FREAK inc.
DLP_staff_list_619	©2021
DLP_staff_list_620	©1995-2021
DLP_staff_list_621	©1995-2021
DLP_staff_list_622	©1995-2021
DLP_staff_list_623	Pokémon.
DLP_staff_list_624	Nintendo
DLP_staff_list_625	Creatures Inc.
DLP_staff_list_626	GAME FREAK inc.
DLP_staff_list_627	OrgoSoft Co., Ltd.
DLP_staff_list_628	Masahiro Hayakawa
DLP_staff_list_629	Takuya Ishizuki
simp_chinese_dlp_stickers.txt
DLP_stickers_001	球壳装饰
DLP_stickers_002	请选择球壳
DLP_stickers_003	要对球壳做什么？
DLP_stickers_004	要放弃更换球壳的设计吗？
DLP_stickers_005	无法再贴更多的贴纸了！
DLP_stickers_006	已经没有贴纸了！
DLP_stickers_007	要将贴在球壳上的贴纸\t全都撕下来吗？
DLP_stickers_022	撕下了全部贴纸。
DLP_stickers_023	要和哪个球壳调换呢？
DLP_stickers_010	确定
DLP_stickers_011	返回
DLP_stickers_012	切换模式
DLP_stickers_013	切换列表
DLP_stickers_014	贴上贴纸
DLP_stickers_015	拿起贴纸
DLP_stickers_016	选择要装配的宝可梦
DLP_stickers_017	移除宝可梦
DLP_stickers_018	贴上贴纸
DLP_stickers_019	撕下所有贴纸
DLP_stickers_020	调换
DLP_stickers_021	退出
DLP_stickers_024	已调换了球壳。
DLP_stickers_025	无法为这个球壳\t贴上贴纸。
DLP_stickers_027	没有可以贴上的贴纸。
DLP_stickers_028	要复制到这个球壳上吗？
DLP_stickers_029	这个球壳已经贴有贴纸，\t因此无法复制。
DLP_stickers_030	无法复制到同一个球壳上。
DLP_stickers_031	缺少部分贴纸。
DLP_stickers_032	是否只复制你持有的贴纸？
DLP_stickers_033	已复制到球壳上。
DLP_stickers_034	没有足够的贴纸，\t因此无法复制。
DLP_stickers_035	切换模式后，已贴上的\t贴纸全都会被撕下。
DLP_stickers_036	需要切换模式吗？
DLP_stickers_053	撕下贴纸
DLP_stickers_054	复原方向
DLP_stickers_055	暂停
DLP_stickers_056	切换镜头
DLP_stickers_037	复制
DLP_stickers_038	是
DLP_stickers_039	否
DLP_stickers_040	预览
DLP_stickers_041	旋转
DLP_stickers_042	
DLP_stickers_043	
DLP_stickers_044	X
DLP_stickers_045	Y
DLP_stickers_046	Z
DLP_stickers_047	\t.\t
DLP_stickers_048	\t.\t
DLP_stickers_049	\t.\t
DLP_stickers_050	－
DLP_stickers_051	－
DLP_stickers_052	－
DLP_stickers_057	回到列表
DLP_stickers_058	道馆馆主
DLP_stickers_059	四天王
DLP_stickers_060	冠军
DLP_stickers_061	对战塔大君
DLP_stickers_062	宝可梦训练家
DLP_stickers_063	瓢太
DLP_stickers_064	菜种
DLP_stickers_065	阿李
DLP_stickers_066	吉宪
DLP_stickers_067	梅丽莎
DLP_stickers_068	小菘
DLP_stickers_069	东瓜
DLP_stickers_070	电次
DLP_stickers_071	阿柳
DLP_stickers_072	菊野
DLP_stickers_073	大叶
DLP_stickers_074	悟松
DLP_stickers_075	竹兰
DLP_stickers_076	桄榔
DLP_stickers_077	芽米
DLP_stickers_078	麦儿
DLP_stickers_079	亚玄
DLP_stickers_080	米依
DLP_stickers_081	麦可
DLP_stickers_082	
DLP_stickers_083	需要的贴纸
DLP_stickers_084	×
DLP_stickers_085	
DLP_stickers_086	\t/\t
DLP_stickers_087	要试试这个球壳装饰吗？
DLP_stickers_088	道馆馆主
DLP_stickers_089	宝可梦训练家
DLP_stickers_090	确定
DLP_stickers_091	预览
simp_chinese_dlp_tsurearuki.txt
msg_partner_553	它看向这边\t并轻轻地点着头。
msg_partner_002	\t黏到了\t\t的身边。
msg_partner_003	\t突然生气了！
msg_partner_004	\t看起来\t有点萎靡不振……
msg_partner_005	\t感觉很冷，\t向你身上靠了过来！
msg_partner_006	\t非常高兴！
msg_partner_554	\t发出了\t奇怪的声音……
msg_partner_555	\t好像是在\t诉说着什么一般地低吼着。
msg_partner_556	\t正在戳着\t身边的东西……
msg_partner_557	\t非常高兴！
msg_partner_558	\t好像松了一口气！
msg_partner_559	\t开心地靠在\t\t身边！
msg_partner_560	\t特别兴奋！
msg_partner_561	\t稍微跳了一下！
msg_partner_562	\t特别高兴！
msg_partner_563	\t对周围的事物\t非常感兴趣！
msg_partner_017	\t突然\t靠到了\t\t的脚边！
msg_partner_018	\t的叶子\t耷拉了下来。
msg_partner_019	\t高兴地跟了上来！
msg_partner_020	\t好像想和你玩！
msg_partner_021	\t一脸撒娇地看着你！
msg_partner_022	\t努力地\t在后面跟着\t\t！
msg_partner_023	\t欢欣雀跃了起来！
msg_partner_024	\t开心地\t向\t\t靠了过来！
msg_partner_025	\t一脸开心地\t看着\t\t！
msg_partner_026	\t欢快地\t跟在你的后面！
msg_partner_564	\t看起来特别满足！
msg_partner_028	\t一直在盯着\t\t的脸。
msg_partner_029	\t转了过来\t并冲着你笑了笑！
msg_partner_030	\t开心地跳了起来！
msg_partner_031	\t开心极了！
msg_partner_565	\t愣在了那里。
msg_partner_566	\t好像想到前面去！
msg_partner_034	\t直勾勾地\t盯着\t\t看！
msg_partner_035	\t从\t\t身上\t移开了视线……
msg_partner_567	\t的叶子\t耷拉了下来。
msg_partner_037	\t戳了戳你的脚。
msg_partner_038	\t猛地发出了火焰！
msg_partner_039	\t突然生起了气来！
msg_partner_040	\t正在戳着地面玩。
msg_partner_041	\t看起来兴高采烈的！
msg_partner_568	\t的脸颊\t变得红通通的！
msg_partner_569	\t好像连\t活动身体都很费力！
msg_partner_570	\t开心地靠了过来！
msg_partner_045	\t戳了戳\t\t的肚子！
msg_partner_571	\t使起了劲儿来！
msg_partner_572	\t正盯着这边看呢。
msg_partner_048	\t在四处张望。
msg_partner_573	\t轻快地动了起来！
msg_partner_574	\t精神十足地\t动了起来！
msg_partner_575	\t在打哈……\t………………\t不，它忍住了。
msg_partner_576	\t向着\t\t的腿咬了过来！
msg_partner_577	\t一直看着\t\t的脑袋……
msg_partner_578	\t正在警惕四周！
msg_partner_579	\t在四下张望！
msg_partner_056	\t精神十足！
msg_partner_057	\t精神十足地\t跳了起来！
msg_partner_058	\t看着\t\t笑了笑。
msg_partner_580	\t差点就摔倒了！
msg_partner_581	\t突然吼了起来！
msg_partner_582	\t正在玩弄着地面。
msg_partner_583	\t正在骨碌骨碌地\t滚着石头玩。
msg_partner_584	\t正在闻着周围的气味。
msg_partner_585	\t重重地吼了起来！
msg_partner_586	\t正在\t开心地打滚。
msg_partner_066	\t的身上\t突然燃起了火焰！
msg_partner_587	\t开心地和\t\t打了声招呼！
msg_partner_068	\t不停地\t闻着地面上的气味。
msg_partner_069	\t一个劲地\t戳着地面。
msg_partner_070	\t好像有点累了。
msg_partner_588	\t看起来很高兴地\t在打滚呢！
msg_partner_589	\t大大地张着嘴！
msg_partner_590	\t大叫了起来！
msg_partner_074	\t拉紧了藤蔓！
msg_partner_075	\t晃动着藤蔓！
msg_partner_591	\t打了个大哈欠！
msg_partner_592	\t吼叫了起来！
msg_partner_078	\t好像非常开心！
msg_partner_593	\t的脸上在流汗……
msg_partner_594	\t挺起了身板！
msg_partner_595	\t瑟瑟地抖着身体！
msg_partner_596	\t打起了精神！
msg_partner_597	\t突然大叫了起来！
msg_partner_598	\t一副兴致勃勃的样子！
msg_partner_599	\t不停地环视着周围。
msg_partner_086	\t看起来很生气！
msg_partner_600	\t东张西望地\t在找着什么。
msg_partner_088	\t看起来很高兴！
msg_partner_089	\t看起来非常开心！
msg_partner_090	\t笑着看了看\t\t。
msg_partner_091	\t悠悠哉哉的。
msg_partner_601	\t把嘴巴张得大大的。
msg_partner_602	\t的嘴正在打颤！
msg_partner_603	\t扭动着脖子，\t鼓足了干劲！
msg_partner_095	\t摇摇晃晃的！
msg_partner_096	\t正在瑟瑟发抖……
msg_partner_604	\t努力地\t在\t\t后面跟着……
msg_partner_098	\t突然发出了火焰！
msg_partner_099	\t发出火焰，\t鼓足了干劲！
msg_partner_605	\t在原地转起了圈来！
msg_partner_606	\t正保持着警惕！
msg_partner_102	\t仍然精神十足！
msg_partner_607	\t一个劲地戳着地面，\t好像是在找着什么。
msg_partner_608	\t一直在盯着\t\t的脸看。
msg_partner_105	\t哗地一声\t放出了水！
msg_partner_106	\t闭上眼睛\t安静了下来……
msg_partner_609	\t看着\t\t点了点头。
msg_partner_108	\t被烧伤了，\t好像很疼！
msg_partner_612	\t一个劲地戳着地面。
msg_partner_613	\t一直盯着下面看。
msg_partner_111	\t优雅地飞在空中！
msg_partner_112	\t正在惬意地放松着。
msg_partner_614	\t正在戳着地面。
msg_partner_114	\t看起来\t非常游刃有余！
msg_partner_615	\t是在做热身运动吗？
msg_partner_116	\t\t猛地放出了火焰！
msg_partner_117	\t看起来\t快要倒下了！
msg_partner_118	\t\t在开心地唱歌！
msg_partner_119	\t\t看起来既开心又害羞！
msg_partner_120	\t\t“啊～”地打了个哈欠！
msg_partner_616	\t小心地\t跟了上来！
msg_partner_122	\t一直在\t盯着你的脸看。
msg_partner_617	\t看起来可开心了！
msg_partner_618	\t看起来好像有点紧张。
msg_partner_619	\t有点兴奋！
msg_partner_620	\t摔了一小跤，\t有点慌慌的！
msg_partner_621	\t小声地嘀咕着……
msg_partner_622	\t使出全力炫耀了一番！
msg_partner_623	\t看起来好像有点不开心……
msg_partner_624	\t有点紧张……
msg_partner_625	\t朝着远处吼了出来！
msg_partner_626	\t看起来非常开心！
msg_partner_627	\t看上去好像挺开心的！
msg_partner_134	\t一直在眺望远方。
msg_partner_135	\t中毒了，\t浑身都在发抖……
msg_partner_136	\t特别高兴！
msg_partner_137	\t勉强地跟了上来。
msg_partner_138	\t强忍着睡意……
msg_partner_139	\t睡意朦胧，\t昏昏欲睡……
msg_partner_628	\t好像很紧张！
msg_partner_141	\t\t不停地拨弄着叶子。
msg_partner_142	\t晃动着叶子。
msg_partner_143	\t\t倏地发出了火焰。
msg_partner_144	\t\t蓦地发出了火焰。
msg_partner_145	\t\t忽地发出了火焰。
msg_partner_629	\t好像有些害羞。
msg_partner_630	\t想跑步，\t所以过来拉你了！
msg_partner_631	\t害羞地\t躲到了后面！
msg_partner_632	\t用心地听着\t四周的声音！
msg_partner_633	\t向四周东张西望着。
msg_partner_634	\t正看着周围发呆。
msg_partner_635	\t的眼神\t变得坚定了起来！
msg_partner_636	\t干劲十足！
msg_partner_154	……\t它在注视着\t\t。
msg_partner_637	\t提高了干劲！
msg_partner_638	\t缓缓地\t看向了\t\t的脸。
msg_partner_157	……\t它不愿与你对视。
msg_partner_639	\t“啊～”地\t打了个哈欠。
msg_partner_640	\t“啪”地一下\t靠在了\t\t身边。
msg_partner_641	\t突然发出了低吼！
msg_partner_642	它好像因为突然被搭话\t所以吓了一跳！
msg_partner_643	它正在伸展身体放松身心。
msg_partner_644	\t好像\t舒服得有点困了。
msg_partner_645	它东张西望的，好像在找着什么。
msg_partner_165	\t厌恶地生气了！
msg_partner_646	\t正在流着口水……
msg_partner_647	\t差点绊了一跤！
msg_partner_648	它戳向了你的身体！
msg_partner_649	它正在伸展身体放松身心。
msg_partner_650	\t看起来非常开心！
msg_partner_651	\t突然大叫了起来！
msg_partner_172	\t“啊～”地打了个哈欠！
msg_partner_652	\t一副兴奋的模样！
msg_partner_653	它一直在盯着什么都没有的地方……
msg_partner_654	它好像有点不开心了。
msg_partner_655	\t好像很高兴！
msg_partner_177	\t大声地吼叫了起来！
msg_partner_656	\t好像在高兴地跳舞。
msg_partner_657	\t散发着“哔哩哔哩”的电流，\t干劲十足！
msg_partner_192	它好像生气了！
msg_partner_196	\t\t好像害羞了。
msg_partner_197	\t\t竟然在哼着歌！
msg_partner_199	\t在一脸\t愤怒地低吼着！
msg_partner_201	\t吃惊地转了过来！
msg_partner_203	\t的身体\t像触电了一样颤抖起来！
msg_partner_204	\t在瑟瑟发抖！
msg_partner_205	它一脸不快地\t把头扭了过去……
msg_partner_208	它在不停地四下张望。
msg_partner_217	哇！\t\t\t突然想和你玩！
msg_partner_221	哇！\t它突然大叫了起来！
msg_partner_222	\t好像有点麻麻的！
msg_partner_223	\t正在借机\t炫耀自己的力量！
msg_partner_225	\t兴奋得\t呼吸都急促了起来！
msg_partner_226	\t摇摇晃晃的，\t感觉很开心。
msg_partner_228	\t在开心地跳着！
msg_partner_231	……哎呀？\t\t的样子……\t并没有发生变化！
msg_partner_232	\t把藤蔓伸展开，\t然后把它缠在了你身上！\t它看起来很开心！
msg_partner_233	\t看起来非常放松。
msg_partner_243	\t在骨碌骨碌地\t滚动着石头。
msg_partner_266	\t看起来很痛苦！
msg_partner_267	\t冷得浑身打颤……
msg_partner_268	\t正在放松身心。
msg_partner_269	\t正在放松自己。
msg_partner_270	\t正在生闷气！
msg_partner_271	\t好像很高兴\t能和你一起走路！
msg_partner_272	\t开心地\t摇摆着身体！
msg_partner_273	\t看起来\t有点寂寞……
msg_partner_274	\t好像\t闹起情绪来了！
msg_partner_276	总感觉\t\t的\t动作很轻盈！
msg_partner_277	\t的心情\t非常平静。
msg_partner_278	\t好像\t静不下心来。
msg_partner_279	\t很兴奋！
msg_partner_280	\t欣喜若狂！
msg_partner_281	\t的心情\t非常平静。
msg_partner_362	\t鼓足干劲，\t电流声噼啪作响！
msg_partner_363	从\t\t的身上\t感受到了一股凉冰冰的冷气。
msg_partner_365	\t正在剧烈地\t做着运动！
msg_partner_366	从\t\t的身上\t传来了一股有毒的气味。
msg_partner_372	\t感受到了\t一股神奇的力量！
msg_partner_374	\t突然转了过去！\t……难道后面有什么吗？
msg_partner_376	\t好像对\t冷气很有兴趣……
msg_partner_377	\t\t抬起眼看着你！
msg_partner_378	\t开心地\t跟在后面！
msg_partner_379	\t看起来很高兴\t能跟在你的后面。
msg_partner_380	\t好像很高兴\t你能和它说话！
msg_partner_411	\t\t看上去很开心！
msg_partner_412	\t\t正在看着远方。
msg_partner_417	\t\t精神十足地回应了你！
msg_partner_418	\t摆出了\t一脸不可思议的表情。
msg_partner_476	你感觉到了\t\t火热的视线……
msg_partner_479	你从\t\t那里\t感觉到了阵阵热气！
msg_partner_480	\t活力十足！
msg_partner_550	\t在发呆。
msg_partner_551	\t正在观察\t\t。
msg_partner_552	\t很高兴能和\t你一起玩耍！
simp_chinese_dlp_underground.txt
DLP_underground_604	摆放着神奇的水晶……
DLP_underground_605	水晶发出淡淡的光芒……
DLP_underground_606	水晶发出明亮的光芒……
DLP_underground_607	水晶发出耀眼的光芒……
DLP_underground_608	将\t\t个\t\t\t放进了\t\t口袋。
DLP_underground_609	嗯……\t看来你没有足够的玉呢……
DLP_underground_610	将\t\t个\t\t\t放入了探险套装。
DLP_underground_611	登录
DLP_underground_736	\t/10
DLP_underground_737	×\t
DLP_underground_612	要用哪种模式\t进入地下大洞窟呢？
DLP_underground_613	可以直接连接附近的朋友，\t和他们一起玩。\t要进入地下大洞窟吗？
DLP_underground_614	还没有加入群组。\t请先加入群组再使用本服务。
DLP_underground_615	呼唤
DLP_underground_616	回到地面上
DLP_underground_617	\t\t回到地面上了。\t即将移动到秘密基地的外面。
DLP_underground_730	将切换为本地联机。
DLP_underground_618	将重新进入地下大洞窟。
DLP_underground_619	\t的\t秘密基地已搬家！\t即将移动到秘密基地的外面。
DLP_underground_735	将更改秘密基地的布置。\t确定要继续吗？
DLP_underground_620	\t更改了\t秘密基地的布置！\t即将移动到秘密基地的外面。
DLP_underground_621	啊！抱歉。\t我现在有点忙。\t稍后再见哦。
DLP_underground_622	啊！抱歉。\t我现在有点忙。\t稍后再见哦。
DLP_underground_623	赞！
DLP_underground_624	我现在想去挖化石……\t如果你能在我身边与我携手共挖，\t我会很开心的！
DLP_underground_625	我现在想去挖化石……\t如果你能在我身边与我携手共挖，\t我会很开心的！
DLP_underground_498_footer	石像效果
DLP_underground_757	可以通过互联网连接世界各地的朋友，\t和他们一起玩。\t要进入地下大洞窟吗？
DLP_underground_758	\t进入地下大洞窟了。
DLP_underground_759	\t回到了地面上。
DLP_underground_508	<color=#0064FFFF>\t关闭\t</color>\t效果
DLP_underground_511	已\t<color=#0064FFFF>\t关闭\t</color>\t秘密基地的效果。
DLP_underground_760	已经有人在这里\t挖掘矿石。
DLP_underground_626	听说一起协助挖化石的话，\t效率会更高哦！\t可以的话我们一起挖吧！
DLP_underground_627	听说一起协助挖化石的话，\t效率会更高哦！\t可以的话我们一起挖吧！
DLP_underground_153	你想用哪个玉来\t交换\t\t呢？
DLP_underground_154	好！\t那就和这个交换吧！
DLP_underground_155	看来你已经\t拿不下更多东西了！
DLP_underground_156	玉的种类搞错了哦！
DLP_underground_157	嗯……\t这玉有点太小了啊……
DLP_underground_158	得到了\t\t。
DLP_underground_159	得到了\t\t　\t\t。
DLP_underground_160	还有什么别的事吗？
DLP_underground_161	那就再见啦！
DLP_underground_162	要用\t\t\t交换\t\t吗？
DLP_underground_163	好！\t那就换吧！
DLP_underground_164	看来你已经\t拿不下更多玉了！
DLP_underground_168	获得物品
DLP_underground_169	送出物品
DLP_underground_170	取消
DLP_underground_171	现有的\t玉
DLP_underground_173	现有的\t物品
DLP_underground_174	取消
DLP_underground_175	所需的玉
DLP_underground_176	可获得的玉
DLP_underground_177	\t \t
DLP_underground_178	无法出售
DLP_underground_179	你有宝物吗？\t如果有的话，我想用玉来交换。
DLP_underground_180	送出宝物
DLP_underground_181	现有的\t宝物
DLP_underground_243	啊！\t\t！\t我看你是第一次来这里吧！？\t欢迎欢迎！\t欢迎来到神奥地区的地下大洞窟！\t这里是纵横在神奥地下的\t超大规模地下空间！\t什么？你问我在这如此广阔的\t地方做些什么？\t嗯……这个问题很难用一句话\t来回答啊，因为在这地下大洞窟\t你可以做很多很多事……\t比如挖掘化石，\t或者建造自己的秘密基地。\t详细情况你可以去问\t百代市的地下大叔。\t对了，要回到地面上的时候，\t是Ｙ哦！Ｙ！\t那我先走了！\t我们有缘再见！
DLP_underground_244	你好！\t有什么事吗？
DLP_underground_246	………………\t现在好像不太方便。
DLP_underground_247	打招呼
DLP_underground_248	提问
DLP_underground_249	送出物品
DLP_underground_250	取消
DLP_underground_251	你要给我看你的\t训练家盒？\t那我也给你看一下\t我的训练家盒吧！
DLP_underground_252	奇怪！？我怎么找不到\t训练家盒了。\t对不起！\t下次再看吧。
DLP_underground_253	谢谢！\t要再联系哦！
DLP_underground_254	还有什么事吗？
DLP_underground_255	没事！\t下次再说吧。
DLP_underground_256	哎？\t你要送\t\t给我？
DLP_underground_257	对不起！\t这个有点不好意思收啊。\t还是下次再说吧！
DLP_underground_258	谢谢！\t你把\t\t\t送给了\t\t！
DLP_underground_259	再见啦！
DLP_underground_260	对不起！\t我还有事情要做，再见啦！
DLP_underground_261	得到了\t\t！
DLP_underground_263	墙壁有一点隆起，\t要挖挖看吗？
DLP_underground_264	真遗憾！\t袋子已满！
DLP_underground_265	真遗憾！\t袋子已满！
DLP_underground_266	你好！
DLP_underground_268	我给你看我的训练家盒。\t你也给我看看\t你的训练家盒吧？
DLP_underground_269	啊，你还有事情要做？\t没关系，我们下次再说吧！
DLP_underground_270	\t，\t以后也要联系哦。
DLP_underground_271	然后是……
DLP_underground_272	对了！\t这个\t\t\t就送给你了！请收下吧！
DLP_underground_273	哎？\t你已经有了吗？
DLP_underground_274	哎？\t你已经拿不下了啊。\t那就下次再说吧！
DLP_underground_275	好，它是你的了！\t不要乱用哦！\t从\t\t那里\t得到了\t\t！
DLP_underground_276	那就下次再说吧！
DLP_underground_277	使用了\t\t！
DLP_underground_278	发现了一个小洞窟！
DLP_underground_279	要在这里建秘密基地吗？
DLP_underground_280	要把秘密基地搬到这里来吗？
DLP_underground_628	一起挖化石吧！\t有你在身旁的话，\t胜过百人！
DLP_underground_629	一起挖化石吧！\t有你在身旁的话，\t胜过百人！
DLP_underground_630	地下大洞窟很昏暗，\t就像迷宫一样。\t如果你能和我一起冒险，\t就太好了！
DLP_underground_285	这里是属于你的秘密基地！\t要进去吗？
DLP_underground_289	发现了一个小洞窟！\t要进去吗？
