english_dlp_adventure_note.txt
DLP_adventure_note_001_00	Your Adventure Begins
144-msg_r213_karakunasi	Shelli looo!
144-msg_r213_swimmerw1_iro_01	Look, look! A synchronized breaststroke with\tmy Floatzel!\tBeautiful, isn’t it? Take this as a thank-you for\twatching us swim.
144-msg_r213_swimmerw1_iro_02	See how gracefully it moves its legs?\tSo beautiful...
144-msg_r213_swimmerw2_iro_01	Check this out! A synchronized crawl with\tmy Floatzel!\tPowerful, isn’t it? As thanks for watching\tus swim, take these.
144-msg_r213_swimmerw2_iro_02	See how heartily it moves its arms?\tSo powerful...
144-msg_r213_swimmerw3_iro_01	Get out of my way! I’ll give these to you\tin return.
144-msg_r213_swimmerw3_iro_02	We’re competing to see who can keep swimming\tthe longest!
144-msg_r213_swimmerm_iro_01	Whroooar! I’m in the middle of something here!\tYou can have these if you stay away.
144-msg_r213_swimmerm_iro_02	We’re competing to see who can swim faster!
144-msg_r213_ukiwaw_iro_01	Hehehe. Welcome to my private beach!\tThis place is wonderful, isn’t it?\tI’ll give this to you as a token of our friendship.
144-msg_r213_ukiwaw_iro_02	Don’t go telling anyone else about this place.\tIt’ll be our little secret.
117-msg_l02_sounddesigner_01	I am the Sound Designer! I compose music\tfor games.\tWow! You beat the Sinnoh Champion!\tThat’s great!\tI’ll give you something cool for that.
144-msg_r213_furoozeru3	Squee reeek!
144-msg_r213_kyamome3	Gullugooo!
161-msg_c02_campboy_iro_01	My brilliant instinct tells me that there is a secret\tpath somewhere in this city, and there is treasure\tbeyond the path!
161-msg_c02_campboy_iro_02	Whoa! There was actually something there?\tI mean, my instinct about my brilliant instinct\tbeing correct turned out to be correct!\tThese are my thank-you gift.
161-msg_c02_campboy_iro_03	Hmmm... My brilliant instinct tells me that you’ll\taccomplish something great in the future.
161-msg_c02_girl1_iro_01	I hear that there is a man who is very forgetful\there in Canalave City.\tHe even makes Pokémon forget their moves.
161-msg_c02_girl1_iro_02	You met the guy that everyone is talking about!\tWow! He really does make Pokémon forget\ttheir moves.\tThank you for letting me know. Here, please\ttake these.
161-msg_c02_girl1_iro_03	Oh... I forgot what I was talking about just now.
161-msg_c02_kyamome	Gullgullooo!
161-msg_c02_karakunasi	Shelli nooo!
58-msg_d11r0101_sign1	Trainer Tips!\tIn Amity Square, you can use the Right Stick to\tmove the camera around and view your walking\tpartner Pokémon as much as you’d like!\tYou can also reset the camera to its original state\tby pressing and holding down on the Right Stick.
123-msg_c06r0101_bringm_02_03	Please enjoy the rest of your wild Safari\tGame adventure!
17-msg_c04gym0102_leader_07_01	You kept me waiting, \t\t!\tWhen I first saw you, I just knew it—sooner or\tlater, this kid was gonna defeat the Champion.\tAnd now look at you! You’re just oozing with the\twinning aura of a really tough Trainer!\tBut it makes me think... If I can beat you now,\tthen I’ll be the strongest Trainer there is!
17-msg_c04gym0102_leader_08_01	You kept me waiting, \t\t!\tToday’s the day!\tI’ll finally prove I’m the strongest!
17-msg_c04gym0102_leader_07_02	Wow, you really are strong! Just how did you\traise your Pokémon to be that tough?
17-msg_c04gym0102_leader_08_02	You’re just so incredibly strong! How in the world\tdid you raise your Pokémon to be that tough?
17-msg_c04gym0102_leader_07_03	Well, anyway, here! As thanks for that battle,\tI’ll give you my favorite Sticker.
17-msg_c04gym0102_leader_07_04	But this doesn’t mean I’ve given up! I’m up for a\tPokémon battle every day if you are!
39-msg_c05gym0113_leader_07_01	<size=250%>\tOhohoho!\t</size>\t\tWe meet again!\tYou beat the Champion and joined the Hall of\tFame! That is what I heard.\tI lost before. Déplorable! And so I studied more.\tI must have my...how do you say...“revenge”?\tRight now, I will have my revenge!
39-msg_c05gym0113_leader_08_01	<size=250%>\tOhohoho!\t</size>\t\tToday, yes today, I shall finally have my revenge!
39-msg_c05gym0113_leader_07_02	Zut! I am dumbfounded!\tI grew strong. But you grew much, much stronger!
39-msg_c05gym0113_leader_08_02	Zut! I am dumbfounded!\tI grew strong. But you grew much, much stronger!
39-msg_c05gym0113_leader_07_03	Really, you are magnifique!\tI give you the gift of my Sticker!
39-msg_c05gym0113_leader_07_04	Next time, I shall win! Until then, au revoir!
91-msg_c07gym0101_leader_07_01	\t, I’ve been waiting for you.\tI hear you’ve defeated Cynthia and entered the\tHall of Fame. I truly respect you for that.\tBut I haven’t been idle all this time.\tI’ve come to challenge you now, and I won’t hold\tanything back. Please prepare yourself for battle!
91-msg_c07gym0101_leader_08_01	\t, I’ve been waiting for you.\tToday, as always, I’ll be going all out—so please\tprepare yourself for battle!
91-msg_c07gym0101_leader_07_02	I see... I’ve lost again.\t\t, you truly live up to\tyour reputation.\tI trained as best I could to become stronger, but\tit seems you’ve reached even loftier heights.\tThere is still so much to learn about what\tstrength truly is.
91-msg_c07gym0101_leader_08_02	I see... I’ve lost again.\t\t, you truly live up to\tyour reputation.\tThere is still so much to learn about what\tstrength truly is.
91-msg_c07gym0101_leader_07_03	It’s not much, but please accept this token of\tmy gratitude.
91-msg_c07gym0101_leader_07_04	When I’m battling you, \t\t, I feel\tas though I’m drawing closer to the true meaning\tof strength.\tPlease come back tomorrow and battle with\tme again!
120-msg_c06gym0101_leader_07_01	Aha, you’re here to see Crasher Wake\tonce more!\tI heard, you know—you defeated the Champion!\tLike the raging rapids you are, or the surging sea!\tBut I’ll take everything you can throw at me and\tthen pull you under! Come at me with all the\tpower you can muster!
120-msg_c06gym0101_leader_08_01	Aha, you’re here! And Crasher Wake has once\tagain appeared!\tWith all of your strength and all of mine, we’re\tsure to have another battle of maximum fun!
120-msg_c06gym0101_leader_07_02	Well, the results are as clear as a pristine pond,\tbut I had the most outstanding time battling you!
120-msg_c06gym0101_leader_08_02	Well, the results are as clear as a pristine pond,\tbut I had the most outstanding time battling you!
120-msg_c06gym0101_leader_07_03	This maximum Sticker is just steaming with the\theat of my passionate spirit! Here, take it!
120-msg_c06gym0101_leader_07_04	Of course! You and I will continue to battle\ttogether, like the endless raging tides!
163-msg_c02gym0101_leader_07_01	Thanks for coming. I heard about your\tremarkable achievement from Roark—\tthat you’ve entered the Hall of Fame.\tNo surprise there. Small wonder, then, that my\tson and I had such a rough time battling you!\tBut this time, I won’t underestimate you or let my\tguard down in the slightest.\tI have you to thank for shaking me out of\tmy complacency!\tNow then, \t\t, brace yourself,\tand let’s begin!
163-msg_c02gym0101_leader_08_01	Thanks for coming. Each time I hear your knock\ton the Gym gate, my heart leaps like a child’s.\tNow then, \t\t, brace yourself,\tand let’s begin!
163-msg_c02gym0101_leader_07_02	Gwahahaha!\tI retrained myself on Iron Island, but it still wasn’t\tenough. It seems that experience is no match for\tyouthful vigor!
163-msg_c02gym0101_leader_08_02	Gwahahaha!\tI retrained myself on Iron Island, but it still wasn’t\tenough. It seems that experience is no match for\tyouthful vigor!
163-msg_c02gym0101_leader_07_03	This is the Sticker I use all the time.\tI know it’s not much, but please accept it!
163-msg_c02gym0101_leader_07_04	Just looking at you brings back memories of the\tdays I spent training from dawn to dusk with my\tbeloved Pokémon...\tPlease come again any time.
194-msg_c09gym0101_leader_07_01	\t! Congrats on getting into the\tHall of Fame!\tI’ve been waiting for you to show up here! After\tall, you not only beat me, you also took out the\tElite Four and basically became an overnight\tcelebrity! That’s about as cool as it gets!\tThanks to you, I’m more focused than ever!\tI still like fashion and romance, but right now I’m\tway more obsessed with you, \t\t!\tI really wanna beat you, so get ready for it!
194-msg_c09gym0101_leader_08_01	\t! I’ve been waiting for you to\tshow up here!\tAnd I think my technique and focus have gotten\ta little better, maybe?
194-msg_c09gym0101_leader_07_02	Wow! You really are incredible!\tYou’re even stronger than my high expectations\tof you, \t\t!\tIt takes more than focus to be that awesome.\tI guess you call it technique? Something like that!
194-msg_c09gym0101_leader_08_02	Wow! You really are incredible!\tThat’s some high-level battle technique you’ve\tgot there, \t\t!
194-msg_c09gym0101_leader_07_03	Here, I’ll give you my Sticker. Now we can\tbe twinsies!
194-msg_c09gym0101_leader_07_04	Anyway, come back here any time you like!\tI wanna learn more about technique and focus\tfrom you, \t\t, so I can get\teven stronger!
58-msg_d11r0101_sign2	Trainer Tips!\tIn Amity Square, you can press the + Button or\tthe - Button to gather up all your Pokémon that\tare playing there.\tJust press and hold the + Button or - Button to\tlet your Pokémon return to what they were doing!
56-msg_c05r1103_mount_01	For the Visual Evaluation, it’s very important to\tchoose a Pokémon whose condition matches the\tcategory of the contest show!
56-msg_c05r1103_idol_01	For the Dance Evaluation, your sense of rhythm\tis the key! The more you hit the notes in time\twith the music, the higher your score will be.
56-msg_c05r1103_woman2_01_1	For the Move Evaluation, you only get one shot!\tCoordinate with other performers and use your\tContest Move when you feel the time is right!
56-msg_c05r1103_woman2_01_2	Have you placed a lot of Stickers on your\tcompeting Pokémon’s Ball Capsule?\tThe more Stickers there are on your Ball Capsule,\tthe flashier an entrance your Pokémon will make!\tAnd just between you and me, different Stickers\tseem to pair well with different contest shows.
44-msg_c05r0201_woman2_09	It simply adores you! Why, I feel like\tI’m intruding!\tI’ll give you something good as a token of your\tstrong friendship!
44-msg_c05r0201_woman2_10	The Best Friends Ribbon looks great on your\tPokémon! I’m sure you’ll be best friends forever!
117-msg_l02_sounddesigner_02	You obtained the DS Sounds!
117-msg_l02_sounddesigner_03	DS is a thing with two screens that opens up...\tOh, wait! That was a Nintendo DS!\tTurn it on and DS Sounds will let you hear some\tsounds from the old days.\tEnjoy the nostalgia of those sparkling memories!
32-msg_r208r0101_woman1_05	I’m so sorry... Your Bag appears to be full...
40-msg_c05pc0101_boy2_01	Have you seen the globe at the GWS in\tJubilife City?\tIt’s so awesomely awesome! I can’t really explain\tit well, but it’s downright wicked!
11-msg_c04r0303_boy1_01	Hooray! My Secret Base just got another Great!
11-msg_c04r0303_babyboy1_01	There are some sparkling stones lying around in\tthe Grand Underground!
33-msg_c05_goods_01	Lining up my favorite statues in my underground\tSecret Base is what I live for!
108-msg_c07_man2b_01	One day, a meteorite came screamin’ outta\tnowhere, and where it landed, a town popped\tup and flourished. What a rockin’ story!
108-msg_c07_girl2_01	Business at the new Style Shop has really\tbeen booming!
108-msg_c07r0501_clown_01	Have you been to the Veilstone Gym?\tIt’s pretty cool! Reminds me of an\tathletics center.
117-msg_l02r0301_masuda_05_1a	Let’s see your Pokédex... Hey, wait a second!\tC-could that be?!\tThis \t\t, here! Did it really come\tall this way?!
117-msg_l02r0301_masuda_05_1b	Oh! Has this \t\t been on a\tremarkably long journey, as well?!
117-msg_l02r0301_masuda_05_2	You’ve really treasured that \t\t,\thaven’t you?\tI just want you to know how much that means\tto me!
117-msg_l02r0301_ueda_01a	Hi there! I’m the director who really\tloves Gengar.\tCongratulations on completing your\tSinnoh Pokédex!\tNow keep on collecting even more Pokémon!
117-msg_l02r0301_ueda_01b	When you’ve got a Catching Charm, it becomes\teasier to get a critical catch.\tGo ahead and try it out!
117-msg_l02r0301_ueda_02a	Hi there! It’s me, the Gengar-loving director.\tOh, wow! I see you’ve completed your National\tPokédex. Congratulations!\tHere, I’ve got a present for you!
117-msg_l02r0301_ueda_02b	When you’ve got a Shiny Charm, you’ll be more\tlikely to run into Shiny Pokémon.\tGo ahead and give it a try!
117-msg_l02r0301_ueda_03a	Hi there! It’s me, the Gengar-loving director.\tBattling other Trainers sure is exciting, isn’t it?\tKeep building up those bonds with your Pokémon\tso you can take on tougher Trainers!
117-msg_l02r0301_ueda_03b	Battles are great and all, but filling up your\tPokédex is a lot of fun, too!\tIf you keep finding Pokémon from a variety of\tdifferent places, please come show me.
117-msg_l02r0301_ueda_04a	Hi there! It’s me, the Gengar-loving director.\tWow! You triumphed over the entire\tBattle Tower!\tThe bond between you and your Pokémon really\tis something else! Congratulations!
117-msg_l02r0301_ueda_04b	I’m sure there are even stronger Trainers\tsomewhere out there in the world.\tBut knowing you and your Pokémon, I’m sure you\twould have a blast battling them, too!
58-msg_d11r0101_enter	Permitted
58-msg_d11r0101_cant_enter	Not permitted
167-msg_c02r0103_books8_05	News of this reached the ears of the prince, who\twent to meet the brave little party at the\tSeaside Hollow.
4-msg_c04r0101_middlem_03	I’d like you to choose a color for your bike!\tWhich one will it be?
4-msg_c04r0101_middlem_04_red	Do you want a red bike?
4-msg_c04r0101_middlem_04_green	Do you want a green bike?
4-msg_c04r0101_middlem_04_blue	Do you want a blue bike?
4-msg_c04r0101_middlem_04_yellow	Do you want a yellow bike?
4-msg_c04r0101_middlem_05	OK. Take your time choosing. Color is important!
4-msg_c04r0101_middlem_06_red	Marvelous! You’ve chosen red, the color of\tpassion! It calls to mind images of the flame\ton Charmander’s tail.\tIt’s perfect for you!
4-msg_c04r0101_middlem_06_green	Marvelous! You’ve chosen a fresh and lively\tgreen! It’s somewhat reminiscent of the seed\ton Bulbasaur’s back.\tIt’s perfect for you!
4-msg_c04r0101_middlem_06_blue	Marvelous! You’ve chosen a dignified blue!\tIt almost seems like you can see the bubbles\tof Squirtle reflected in it!\tIt’s perfect for you!
4-msg_c04r0101_middlem_06_yellow	Marvelous! You’ve chosen a shocking yellow!\tOne glance at it almost feels like getting a zap\tfrom Pikachu!\tIt’s perfect for you!
114-msg_l02_morimoto_01	Come on back here after you’ve defeated\tthe Champion.\tDon’t forget about me here, OK?
114-msg_l02_morimoto_02	Well, blow me over! You beat the Champion?\tNow, that’s something worth writing home about!\tThe name’s Morimoto. I’ve been waiting for a\tstrong Trainer like you to come find me.\tIf you’ve got faith in your own skill, care to join\tme in a match?
114-msg_l02_morimoto_03	And here \t\t is! Ready for that match?
114-msg_l02_morimoto_04-01	That’s the ticket!\tNow watch out! Because Morimoto’s got more\tthan enough to motor right over you!
114-msg_l02_morimoto_04-02	Is that so? Well, that’s a right shame.
114-msg_l02_morimoto_05	You’re really strong! I should’ve known!\tSince you’ve managed to trounce me, I guess\tyou’ve earned yourself a reward.
114-msg_l02_morimoto_06	Let’s have ourselves a rematch someday!
58-msg_d11r0101_info_15	Oh, it looks like the Pokémon that was taking a\tstroll with you wants to go out!\tOnly special Trainers can make their Pokémon\tfeel that way!\tI’m pretty sure that your Pokémon would be\tdelighted if you let them out of their Poké Balls\toutside the square, too!
117-msg_l02r0301_masuda_05_3	I’ll send this certificate to your heart!
29-msg_d05r0115_gingaboss_05_3	It’s the creation of a new galaxy! My new world!
18-msg_ug_mission_09_01_1	So, young spelunker, are you going underground?\tThe Grand Underground is vast. Enjoy it to your\theart’s content!
192-msg_c09_seaman_05	Do you want to sail to the Battle Zone?\tActually, I’d love to help, but I just took a really\timpatient boy there and now I’m out of fuel.\tCome back in a little while!
192-msg_c09_seaman_06	Do you want to sail to the Battle Zone?\tActually, I’d love to help, but right now the ship’s\tundergoing some maintenance.\tCome back in a little while!
53-msg_c05r0901_girl2_01_4	I’m the one who gave you those Ball Capsules!\tAnd hey, you know those Pokémon Boxes you’ve\tbeen using? I’m the system administrator of ’em!
4-msg_c04r0101_middlem_02	Please come with me for a moment.
78-msg_r210br0101_dragon_18	One...\ttwo...\tand...\t\tta-da!\t\t\t\t forgot \t\t!\tAnd it learned \t\t instead!\t\t
182-msg_pokepark_10	You can’t take an Egg for a stroll!
78-msg_r210br0101_dragon_05_2	I should teach \t\t to\tyour \t\t?
70-msg_t04r0501_babyboy1_02_2	If you find a different form, please show it to me.
70-msg_t04r0501_babyboy1_07_2	Use it wisely!
70-msg_t04r0501_babyboy1_09	You obtained a \t<color=#0064FFFF>\tBall Capsule\t</color>\t.
161-msg_C09R0101_achamo	Tor tor chic!
161-msg_C09R0201_rokon	Culululu.
62-msg_sodateya_oldwoman_21	Now, now.\tWe can’t take care of Eggs!
msg_lunasol_poke144_02	Gyaoo!
msg_lunasol_poke145_02	Gyaoo!
msg_lunasol_poke146_02	Gyaoo!
msg_lunasol_poke250_02	Shaoooh!
msg_lunasol_poke384_02	Kiyuryursheeah!
msg_lunasol_poke488_02	Lunaaan...
msg_lunasol_poke150_02	Mew!
msg_lunasol_poke243_02	Rararaiiiii!
msg_lunasol_poke244_02	Enteiiiii!
msg_lunasol_poke483_02	Gugyugubah!
msg_lunasol_poke377_02	Zaza zari za...
msg_lunasol_poke378_02	Jakiih!
msg_lunasol_poke379_02	Ji-ji-ze-ji-zoh...
msg_lunasol_poke383_02	Grrgggrrrrah!
msg_lunasol_poke485_02	Gwogobo gwobobobo!
msg_lunasol_poke486_02	...Zut zutt!
msg_lunasol_poke484_02	Gagyagyaah!
178-msg_r221r0101_admin_27	You got \t\t\t!
msg_lunasol_poke245_02	Susuiiiii!
msg_lunasol_poke249_02	Gyaaas!
msg_lunasol_poke380_02	Hyahhn!
msg_lunasol_poke381_02	Shwahhn!
msg_lunasol_poke382_02	Gyararoooah!
msg_lunasol_poke480_02	Kyouuuun!
msg_lunasol_poke481_02	Kyauun!
msg_lunasol_poke482_02	Kyuuun!
msg_d34r0110_giartina_02	Giygogagohgwooh!
178-msg_r221r0101_admin_28	This is a rare statue only available at Ramanas\tPark. Please put it up in your Secret Base in the\tGrand Underground!
178-msg_r221r0101_admin_29	Thanks for showing me a Pokémon that comes\tto see the Ramanas roses.
178-msg_r221r0101_admin_30	You might be one of the powerful people\tattracted by the Ramanas roses.
178-msg_r221r0101_admin_31	Have you met any of the Pokémon that are said\tto appear in Ramanas Park yet?\tA staff member by the entrance is trading\tslates—there may be some meaning\tbehind them.
178-msg_r221r0101_admin_02p	What amazing Pokémon you’ve caught!\tI’ll give you statues that look just like them!
178-msg_r221r0101_admin_28p	These are rare statues only available at Ramanas\tPark. Please put them up in your Secret Base in\tthe Grand Underground!
178-msg_r221r0101_admin_29p	Thanks for showing me the Pokémon that come\tto see the Ramanas roses.
78-msg_r210br0101_dragon_16	Which move should be forgotten?
127-msg_c06r0401_bigman_21	Which move would you like it to forget instead?
english_dp_scenario3.txt
0-msg_c08pc0101_oldman2_01	I once dreamed of becoming a Gym Leader...\tThough that dream never came true, I got to live\twith Pokémon all this time.\tIt’s been a blessed life.
0-msg_c08pc0101_babyboy1_01	Wow, you’re really cool! You have seven\tGym Badges!
0-msg_c08pc0101_babyboy1_02	Wow! You’re awesomely cool! You have all eight\tGym Badges!\tNow you have to challenge the Pokémon League!
0-msg_c08pc0101_middleman2_01_1	Sunyshore City is situated on a narrow spit of\tland bordered by the sea and mountains.
0-msg_c08pc0101_middleman2_01_2	To make up for the lack of space, the city built\tsolar panels to provide power and use as roads.\tIt’s a place where nature, Pokémon, and people\tare as one!
1-msg_c08r0101_woman1_01	Oh? Your \t\t...
1-msg_c08r0101_woman1_02	It worked stupendously hard, didn’t it?\tAs its reward, please give it this Effort Ribbon.
1-msg_c08r0101_woman1_03	You received an Effort Ribbon.
1-msg_c08r0101_woman1_04	You put the Effort Ribbon on \t\t.
1-msg_c08r0101_woman1_05	It needs to work a little harder.\tIf it does, I’ll give your Pokémon something nice.
1-msg_c08r0101_woman1_06	Oh! That Effort Ribbon looks good on\tyour \t\t!
1-msg_c08r0101_seaman_01	Sunyshore Market is best known for its big\tselection of Poké Ball Stickers.
1-msg_c08r0101_sunglasses_01	Ah, please, allow me a little of your time, if you\twill. You won’t regret it.
43-msg_d31r0101_tokkun_01	Oho... I see you’ve beaten the Elite Four.\tThen you can now have your Lv. 100 Pokémon\tundergo Hyper Training.
43-msg_d31r0101_tokkun_02	What’s this? Seems you don’t have any\tBottle Caps or Gold Bottle Caps.
1-msg_c08r0101_middleman1_01	See the Sticker Merchant there?
1-msg_c08r0101_middleman1_02	He didn’t have the Stickers I wanted today...\tMaybe tomorrow, I guess.
1-msg_c08r0101_middleman1_03	He came through with different Stickers today!\tJust what I wanted to see!
2-msg_c08r0201_week_01_1	Oh, hello. You’re quite the nifty Trainer.\tMy husband is a sailor, and he’s off working\tsomewhere far away.\tI long for the day he comes back to me.
2-msg_c08r0201_week_01_2	All that waiting every day gets to be very\tboring, though...\tI know! How about you visit me and I will tell you\tstories every so often?
2-msg_c08r0201_week_02	Starting tomorrow, please visit and I will tell you\tsome of my stories.
2-msg_c08r0201_week_03_1	Today is Monday!\tIt’s time to get going on a brand-new week.
2-msg_c08r0201_week_03_2	Is there a story that might help perk us up?\tOoh, I know! You know how there’s a Pokémon\tcalled Exeggutor, right?
2-msg_c08r0201_week_04	Apparently, when Exeggutor absorb sunlight,\tit makes them grow. On Mondays, depending on\twhether it’s rainy or sunny, we ourselves will have\ta totally different mood, right?\tI’d never Exegg-tly thought about that until\tjust now! You get it, right? Ahaha!\t...\t...\t...
2-msg_c08r0201_week_05	Did that help you perk up?\tHere, you can give this to your Pokémon.
2-msg_c08r0201_week_06	You received the \t\t.
2-msg_c08r0201_week_07	You put the \t\t\ton \t\t.
2-msg_c08r0201_week_08	Let’s talk again tomorrow.
2-msg_c08r0201_week_09	Hello!\tOh, this is the \t\t I gave a Ribbon\tto before.\tI’ve got lots of Ribbons, so you should bring\tother Pokémon to see me.
2-msg_c08r0201_week_10_1	Today is Tuesday!\tThe first date I went on with my husband was on\tTuesday, too. I remember my heart thumping!
2-msg_c08r0201_week_10_2	Hmm, heart-thumping stories...\tOoh, I know! You know how there’s a Pokémon\tcalled Drifloon, right?
2-msg_c08r0201_week_11_1	You might be outside chatting, totally absorbed,\tuntil you realize it’s right behind you and get a\thuge shock.\tThat’ll Drif-initely get your heart racing!\tYou get it, right? Ahaha!\t...\t...\t...
2-msg_c08r0201_week_11_2	Did that startle you?\tHere, you can give this to your Pokémon.
2-msg_c08r0201_week_12_1	Looks like today’s Wednesday!\t*sigh*\tMy husband bought me a dress, but I put it in the\twash by accident and it shrunk.\tOh, how I weep for it still...
2-msg_c08r0201_week_12_2	Misery does love company. Should we have a\tgloomy story?\tOoh, I know! You know how there’s a Pokémon\tcalled Cherubi, right?
2-msg_c08r0201_week_13_1	I was talking to a Cherubi I know. I guess it was\ton the verge of evolving when, suddenly, a Starly\tplucked off Cherubi’s nutrient-filled ball.\tOf course, the Cherubi was really down about\tthe whole thing, so I tried to boost its spirits,\tcrying, “Cher-up, you can do it!”\tYou get it, right? Ahaha!\t...\t...\t...
2-msg_c08r0201_week_13_2	I hope that’s not too gloomy for you.\tHere, you can give this to your Pokémon.
2-msg_c08r0201_week_14_1	It’s Thursday already? I lost track of time!\tMy favorite magazine comes out today.\tI’d better go buy it quick!
2-msg_c08r0201_week_14_2	Do I know any stories about being\tabsent-minded?\tOoh, I know! You know how there’s a Pokémon\tcalled Slowbro, right?
2-msg_c08r0201_week_15_1	Slowbro is said to have evolved by carelessly\tgetting its tail bitten by Shellder. I guess that\tShellder can be a bit bro-blematic, eh?\tYou get it, right? Ahaha!\t...\t...\t...
2-msg_c08r0201_week_15_2	Ahh, I’m so absent-minded!\tHere, you can give this to your Pokémon.
2-msg_c08r0201_week_16_1	Today is Friday!\tMy meager store of anecdotes is about to\trun out!
2-msg_c08r0201_week_16_2	Is there a story that would help me get my\tthoughts in order?\tOoh, I know! You know how there’s a Pokémon\tcalled Shinx, right?
2-msg_c08r0201_week_17_1	I once encountered a Shinx and it lit up with this\ttotally blinding light. I could practically feel it in\tmy head! Honestly, it wasn’t the most pleasant\texperience I’ve had...\tThere are some Shinx I’d like to forget.\tYou get it, right? Ahaha!\t...\t...\t...
2-msg_c08r0201_week_17_2	I bet your thoughts are in order now, right?\tHere, you can give this to your Pokémon.
2-msg_c08r0201_week_18	*yawn*\tToday’s Saturday.\tI’m feeling lazy and sleepy.\tI wonder if I have a story that would help\tsomeone sleep well?\tOoh, I know! You know how there’s a Pokémon\tcalled Abra, right?
2-msg_c08r0201_week_19_1	Abra are fine with sleeping up to 18 hours\ta day, Abra-rently.\t...Oops! I said the pun too early! I guess I’m still\thalf asleep myself!\tWhat a whoopsie. What a whopper of\ta whoopsie!
2-msg_c08r0201_week_19_2	I’m not gonna sleep well if I keep going like this.\tHere, you can give this to your Pokémon.
2-msg_c08r0201_week_20_1	Oh, hello! You’re on your adventure even though\tit’s Sunday!
2-msg_c08r0201_week_20_2	When I was younger, I remember that every day\twas like an adventure.\tIt was always fun. I loved the people around me.\tI was happy...
2-msg_c08r0201_week_20_3	I wonder if I have a story that’d make you smile...\tOoh, I know! You know how there’s a Pokémon\tcalled Chansey, right?
2-msg_c08r0201_week_21_1	Chansey is said to share its healing eggs with\tinjured people. Consider yourself lucky if you\tever have the Chansey to meet a Pokémon\tlike that!\tYou get it, right? Hmm.\t...\t...\t...
2-msg_c08r0201_week_21_2	Did I get you to crack a smile?\t...\t...\t...\tI did, right?\tHere, you can give this to your Pokémon.
3-msg_c08r0301_girl2_01	Have you gone to the Grand Underground\tlately? Depending on where you go down,\tyou end up in different places.\tThat’s why I use my Explorer Kit in as many\tplaces as I can.
3-msg_c08r0301_clown_01	The spheres found in the Grand Underground\tare like gems.\tYou can obtain goodies by trading spheres away.
3-msg_c08r0301_boy2c_01	Head to the Grand Underground and have fun\tdown there. Make it an adventure!
3-msg_c08r0301_woman1_01	The Underground Man in Eterna and Byron of\tCanalave are related.\tAdd Byron’s son Roark, and you have a trio of\tdedicated diggers.
5-msg_c08r0401_oldman2_01	I’d heard that Team Galactic was up to no good.\tBut here in Sunyshore, we’ve never even seen any\tof them around.
5-msg_c08r0401_oldwoman2_01	A long time ago, there was a boy named Cyrus\twho lived here.\tHe seemed to shun others, and he preferred the\tcompany of machines.\tHe was a brilliant student, I recall. I often wonder\twhat became of him.
8-msg_c08r0701_assistantm_01_1	That glaringly bright and cool thing you have!\tIt’s undoubtedly a Pokétch!\tThey’re awesome, yeah?
8-msg_c08r0701_assistantm_01_2	I got OK’d by the Pokétch Company to develop\toriginal Pokétch apps.
8-msg_c08r0701_assistantm_01_3	Hey, you’re a Trainer, aren’t you? Can you do me\ta favor?\tYou’ve got Pokémon with different Natures,\tright? May I see them?
8-msg_c08r0701_assistantm_02	What am I in the mood to see now...?\tI’d like to see a Pokémon with a Serious Nature.
8-msg_c08r0701_assistantm_03	What am I in the mood to see now...?\tI’d like to see a Pokémon with a Naive Nature.
8-msg_c08r0701_assistantm_04	What am I in the mood to see now...?\tI’d like to see a Pokémon with a Quirky Nature.
8-msg_c08r0701_assistantm_05	Yep! Your \t\t has a Serious Nature,\tall right!\tThanks! I’ll give you this Calendar app for\tyour Pokétch.
8-msg_c08r0701_assistantm_06	Yep! Your \t\t has a Naive Nature,\tall right!\tThanks! I’ll give you this Dot Artist app for\tyour Pokétch.
8-msg_c08r0701_assistantm_07	Yep! Your \t\t has a Quirky Nature,\tall right!\tThanks! I’ll give you this Spinner app for\tyour Pokétch.
8-msg_c08r0701_assistantm_08	Someday, Pokétch apps may outnumber all the\tspecies of Pokémon.
9-msg_c08r0801_leader_01	...\t...\tSo, you’re the latest challenger up against the\tSunyshore Gym?
9-msg_c08r0801_leader_02_1	All right, I’ve decided!\tIf I find you to be weak, I’m going to challenge\tthe Pokémon League.
9-msg_c08r0801_leader_02_2	I’m all done with renovating the Gym, so I don’t\tneed to be here.\tMore than anything, I want to have battles that\tcan thrill me again.
9-msg_c08r0801_leader_03	As the toughest Gym Leader in Sinnoh, I’m going\tto unleash everything in my arsenal on you.
9-msg_c08r0801_telescope_01	You took a look through the binoculars.
9-msg_c08r0801_seaman_01	The Vista Lighthouse represents safety and\tprotection to us sailors.
9-msg_c08r0801_boy2_01	I love how far away you can see with\tthe binoculars.\tI’m going to go that far away with my Pokémon\tone day!
10-msg_c08gym0101_sunglasses_01_1	Hey, there! How’s it going, Champ-to-be?\tLet me check out your Trainer Case and see\thow many Badges you have...
10-msg_c08gym0101_sunglasses_01_2	One, two, three... Whoa!\tYou’ve already got seven Gym Badges!\tThat means if you can beat this Gym Leader,\tyou’ll be headed to the Pokémon League next.
10-msg_c08gym0101_sunglasses_01_3	That also means this is the last time I get to give\tyou advice.\tThis is it, kiddo! Listen carefully...one last time!
10-msg_c08gym0101_sunglasses_01_4	The Gym Leader here is a master of\tElectric-type Pokémon!\tThat’s all I have to say. The rest is up to you!
