another_name.tbl
msg_another_name_00	カロスチャンピオン　[VAR 0102(0000)]
ATKMSG_T_540	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nサイコブレイク！
ATKMSG_M_541	[VAR 0101(0000)]の\nスイープビンタ！
ATKMSG_Y_541	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nスイープビンタ！
ATKMSG_E_541	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nスイープビンタ！
ATKMSG_T_541	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nスイープビンタ！
ATKMSG_M_542	[VAR 0101(0000)]の\nぼうふう！
ATKMSG_Y_542	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nぼうふう！
ATKMSG_E_542	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nぼうふう！
ATKMSG_T_542	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nぼうふう！
ATKMSG_M_543	[VAR 0101(0000)]の\nアフロブレイク！
ATKMSG_Y_543	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nアフロブレイク！
ATKMSG_E_543	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nアフロブレイク！
ATKMSG_T_543	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nアフロブレイク！
ATKMSG_M_544	[VAR 0101(0000)]の\nギアソーサー！
ATKMSG_Y_544	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nギアソーサー！
ATKMSG_E_544	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nギアソーサー！
ATKMSG_T_544	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nギアソーサー！
ATKMSG_M_545	[VAR 0101(0000)]の\nかえんだん！
ATKMSG_Y_545	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nかえんだん！
ATKMSG_E_545	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nかえんだん！
ATKMSG_T_545	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nかえんだん！
ATKMSG_M_546	[VAR 0101(0000)]の\nテクノバスター！
ATKMSG_Y_546	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nテクノバスター！
ATKMSG_E_546	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nテクノバスター！
ATKMSG_T_546	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nテクノバスター！
ATKMSG_M_547	[VAR 0101(0000)]の\nいにしえのうた！
ATKMSG_Y_547	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nいにしえのうた！
ATKMSG_E_547	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nいにしえのうた！
ATKMSG_T_547	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nいにしえのうた！
ATKMSG_M_548	[VAR 0101(0000)]の\nしんぴのつるぎ！
ATKMSG_Y_548	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nしんぴのつるぎ！
ATKMSG_E_548	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nしんぴのつるぎ！
ATKMSG_T_548	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nしんぴのつるぎ！
ATKMSG_M_549	[VAR 0101(0000)]の\nこごえるせかい！
ATKMSG_Y_549	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nこごえるせかい！
ATKMSG_E_549	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nこごえるせかい！
ATKMSG_T_549	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nこごえるせかい！
ATKMSG_M_550	[VAR 0101(0000)]の\nらいげき！
ATKMSG_Y_550	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nらいげき！
ATKMSG_E_550	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nらいげき！
ATKMSG_T_550	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nらいげき！
ATKMSG_M_551	[VAR 0101(0000)]の\nあおいほのお！
ATKMSG_Y_551	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nあおいほのお！
ATKMSG_E_551	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nあおいほのお！
ATKMSG_T_551	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nあおいほのお！
ATKMSG_M_552	[VAR 0101(0000)]の\nほのおのまい！
ATKMSG_Y_552	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nほのおのまい！
ATKMSG_E_552	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nほのおのまい！
ATKMSG_T_552	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nほのおのまい！
ATKMSG_M_553	[VAR 0101(0000)]の\nフリーズボルト！
ATKMSG_Y_553	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nフリーズボルト！
ATKMSG_E_553	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nフリーズボルト！
ATKMSG_T_553	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nフリーズボルト！
ATKMSG_M_554	[VAR 0101(0000)]の\nコールドフレア！
ATKMSG_Y_554	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nコールドフレア！
ATKMSG_E_554	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nコールドフレア！
ATKMSG_T_554	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nコールドフレア！
ATKMSG_M_555	[VAR 0101(0000)]の\nバークアウト！
ATKMSG_Y_555	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nバークアウト！
ATKMSG_E_555	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nバークアウト！
ATKMSG_T_555	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nバークアウト！
ATKMSG_M_556	[VAR 0101(0000)]の\nつららおとし！
ATKMSG_Y_556	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nつららおとし！
ATKMSG_E_556	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nつららおとし！
ATKMSG_T_556	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nつららおとし！
ATKMSG_M_557	[VAR 0101(0000)]の\nＶジェネレート！
ATKMSG_Y_557	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nＶジェネレート！
ATKMSG_E_557	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nＶジェネレート！
ATKMSG_T_557	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nＶジェネレート！
ATKMSG_M_558	[VAR 0101(0000)]の\nクロスフレイム！
ATKMSG_Y_558	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nクロスフレイム！
ATKMSG_E_558	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nクロスフレイム！
ATKMSG_T_558	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nクロスフレイム！
ATKMSG_M_559	[VAR 0101(0000)]の\nクロスサンダー！
ATKMSG_Y_559	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nクロスサンダー！
ATKMSG_E_559	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nクロスサンダー！
ATKMSG_T_559	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nクロスサンダー！
ATKMSG_M_560	[VAR 0101(0000)]の\nフライングプレス！
ATKMSG_Y_560	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nフライングプレス！
ATKMSG_E_560	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nフライングプレス！
ATKMSG_T_560	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nフライングプレス！
ATKMSG_M_561	[VAR 0101(0000)]の\nたたみがえし！
ATKMSG_Y_561	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nたたみがえし！
ATKMSG_E_561	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nたたみがえし！
ATKMSG_T_561	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nたたみがえし！
ATKMSG_M_562	[VAR 0101(0000)]の\nゲップ　[VAR FF01(0002,0004,653B,6483,3053,3046,3052,304D)]攻撃！
ATKMSG_Y_562	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nゲップ　[VAR FF01(0002,0004,653B,6483,3053,3046,3052,304D)]攻撃！
ATKMSG_E_562	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nゲップ　[VAR FF01(0002,0004,653B,6483,3053,3046,3052,304D)]攻撃！
ATKMSG_T_562	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nゲップ　[VAR FF01(0002,0004,653B,6483,3053,3046,3052,304D)]攻撃！
ATKMSG_M_563	[VAR 0101(0000)]の\nたがやす　[VAR FF01(0002,0004,653B,6483,3053,3046,3052,304D)]攻撃！
ATKMSG_Y_563	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nたがやす　[VAR FF01(0002,0004,653B,6483,3053,3046,3052,304D)]攻撃！
ATKMSG_E_563	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nたがやす　[VAR FF01(0002,0004,653B,6483,3053,3046,3052,304D)]攻撃！
ATKMSG_T_563	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nたがやす　[VAR FF01(0002,0004,653B,6483,3053,3046,3052,304D)]攻撃！
ATKMSG_M_564	[VAR 0101(0000)]の\nねばねばネット！
ATKMSG_Y_564	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nねばねばネット！
ATKMSG_E_564	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nねばねばネット！
ATKMSG_T_564	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nねばねばネット！
ATKMSG_M_565	[VAR 0101(0000)]の\nとどめばり！
ATKMSG_Y_565	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nとどめばり！
ATKMSG_E_565	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nとどめばり！
ATKMSG_T_565	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nとどめばり！
ATKMSG_M_566	[VAR 0101(0000)]の\nゴーストダイブ！
ATKMSG_Y_566	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nゴーストダイブ！
ATKMSG_E_566	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nゴーストダイブ！
ATKMSG_T_566	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nゴーストダイブ！
ATKMSG_M_567	[VAR 0101(0000)]の\nハロウィン！
ATKMSG_Y_567	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nハロウィン！
ATKMSG_E_567	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nハロウィン！
ATKMSG_T_567	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nハロウィン！
ATKMSG_M_568	[VAR 0101(0000)]の\nおたけび！
ATKMSG_Y_568	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nおたけび！
ATKMSG_E_568	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nおたけび！
ATKMSG_T_568	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nおたけび！
ATKMSG_M_569	[VAR 0101(0000)]の\nプラズマシャワー！
ATKMSG_Y_569	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nプラズマシャワー！
ATKMSG_E_569	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nプラズマシャワー！
ATKMSG_T_569	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nプラズマシャワー！
ATKMSG_M_570	[VAR 0101(0000)]の\nパラボラチャージ！
ATKMSG_Y_570	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nパラボラチャージ！
ATKMSG_E_570	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nパラボラチャージ！
ATKMSG_T_570	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nパラボラチャージ！
ATKMSG_M_571	[VAR 0101(0000)]の\nもりののろい！
ATKMSG_Y_571	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nもりののろい！
ATKMSG_E_571	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nもりののろい！
ATKMSG_T_571	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nもりののろい！
ATKMSG_M_572	[VAR 0101(0000)]の\nはなふぶき！
ATKMSG_Y_572	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nはなふぶき！
ATKMSG_E_572	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nはなふぶき！
ATKMSG_T_572	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nはなふぶき！
ATKMSG_M_573	[VAR 0101(0000)]の\nフリーズドライ！
ATKMSG_Y_573	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nフリーズドライ！
ATKMSG_E_573	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nフリーズドライ！
ATKMSG_T_573	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nフリーズドライ！
ATKMSG_M_574	[VAR 0101(0000)]の\nチャームボイス！
ATKMSG_Y_574	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nチャームボイス！
ATKMSG_E_574	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nチャームボイス！
ATKMSG_T_574	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nチャームボイス！
ATKMSG_M_575	[VAR 0101(0000)]の\nすてゼリフ！
ATKMSG_Y_575	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nすてゼリフ！
ATKMSG_E_575	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nすてゼリフ！
ATKMSG_T_575	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nすてゼリフ！
ATKMSG_M_576	[VAR 0101(0000)]の\nひっくりかえす！
ATKMSG_Y_576	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nひっくりかえす！
ATKMSG_E_576	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nひっくりかえす！
ATKMSG_T_576	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nひっくりかえす！
ATKMSG_M_577	[VAR 0101(0000)]の\nドレインキッス！
ATKMSG_Y_577	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nドレインキッス！
ATKMSG_E_577	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nドレインキッス！
ATKMSG_T_577	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nドレインキッス！
ATKMSG_M_578	[VAR 0101(0000)]の\nトリックガード！
ATKMSG_Y_578	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nトリックガード！
ATKMSG_E_578	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nトリックガード！
ATKMSG_T_578	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nトリックガード！
ATKMSG_M_579	[VAR 0101(0000)]の\nフラワーガード！
ATKMSG_Y_579	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nフラワーガード！
ATKMSG_E_579	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nフラワーガード！
ATKMSG_T_579	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nフラワーガード！
ATKMSG_M_580	[VAR 0101(0000)]の\nグラスフィールド！
ATKMSG_Y_580	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nグラスフィールド！
ATKMSG_E_580	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nグラスフィールド！
ATKMSG_T_580	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nグラスフィールド！
ATKMSG_M_581	[VAR 0101(0000)]の\nミストフィールド！
ATKMSG_Y_581	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nミストフィールド！
ATKMSG_E_581	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nミストフィールド！
ATKMSG_T_581	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nミストフィールド！
ATKMSG_M_582	[VAR 0101(0000)]の\nそうでん！
ATKMSG_Y_582	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nそうでん！
ATKMSG_E_582	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nそうでん！
ATKMSG_T_582	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nそうでん！
ATKMSG_M_583	[VAR 0101(0000)]の\nじゃれつく！
ATKMSG_Y_583	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nじゃれつく！
ATKMSG_E_583	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nじゃれつく！
ATKMSG_T_583	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nじゃれつく！
ATKMSG_M_584	[VAR 0101(0000)]の\nようせいのかぜ！
ATKMSG_Y_584	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nようせいのかぜ！
ATKMSG_E_584	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nようせいのかぜ！
ATKMSG_T_584	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nようせいのかぜ！
ATKMSG_M_585	[VAR 0101(0000)]の\nムーンフォース！
ATKMSG_Y_585	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nムーンフォース！
ATKMSG_E_585	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nムーンフォース！
ATKMSG_T_585	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nムーンフォース！
ATKMSG_M_586	[VAR 0101(0000)]の\nばくおんぱ！
ATKMSG_Y_586	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nばくおんぱ！
ATKMSG_E_586	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nばくおんぱ！
ATKMSG_T_586	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nばくおんぱ！
ATKMSG_M_587	[VAR 0101(0000)]の\nフェアリーロック！
ATKMSG_Y_587	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nフェアリーロック！
ATKMSG_E_587	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nフェアリーロック！
ATKMSG_T_587	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nフェアリーロック！
ATKMSG_M_588	[VAR 0101(0000)]の\nキングシールド！
ATKMSG_Y_588	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nキングシールド！
ATKMSG_E_588	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nキングシールド！
ATKMSG_T_588	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nキングシールド！
ATKMSG_M_589	[VAR 0101(0000)]の\nなかよくする！
ATKMSG_Y_589	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nなかよくする！
ATKMSG_E_589	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nなかよくする！
ATKMSG_T_589	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nなかよくする！
ATKMSG_M_590	[VAR 0101(0000)]の\nないしょばなし！
ATKMSG_Y_590	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nないしょばなし！
ATKMSG_E_590	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nないしょばなし！
ATKMSG_T_590	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nないしょばなし！
ATKMSG_M_591	[VAR 0101(0000)]の\nダイヤストーム！
ATKMSG_Y_591	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nダイヤストーム！
ATKMSG_E_591	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nダイヤストーム！
ATKMSG_T_591	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nダイヤストーム！
ATKMSG_M_592	[VAR 0101(0000)]の\nスチームバースト！
ATKMSG_Y_592	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nスチームバースト！
ATKMSG_E_592	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nスチームバースト！
ATKMSG_T_592	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nスチームバースト！
ATKMSG_M_593	[VAR 0101(0000)]の\nいじげんホール！
ATKMSG_Y_593	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nいじげんホール！
ATKMSG_E_593	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nいじげんホール！
ATKMSG_T_593	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nいじげんホール！
ATKMSG_M_594	[VAR 0101(0000)]の\nみずしゅりけん！
ATKMSG_Y_594	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nみずしゅりけん！
ATKMSG_E_594	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nみずしゅりけん！
ATKMSG_T_594	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nみずしゅりけん！
ATKMSG_M_595	[VAR 0101(0000)]の\nマジカルフレイム！
ATKMSG_Y_595	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nマジカルフレイム！
ATKMSG_E_595	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nマジカルフレイム！
ATKMSG_T_595	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nマジカルフレイム！
ATKMSG_M_596	[VAR 0101(0000)]の\nニードルガード！
ATKMSG_Y_596	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nニードルガード！
ATKMSG_E_596	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nニードルガード！
ATKMSG_T_596	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nニードルガード！
ATKMSG_M_597	[VAR 0101(0000)]の\nアロマミスト！
ATKMSG_Y_597	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nアロマミスト！
ATKMSG_E_597	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nアロマミスト！
ATKMSG_T_597	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nアロマミスト！
ATKMSG_M_598	[VAR 0101(0000)]の\nかいでんぱ！
ATKMSG_Y_598	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nかいでんぱ！
ATKMSG_E_598	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nかいでんぱ！
ATKMSG_T_598	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nかいでんぱ！
ATKMSG_M_599	[VAR 0101(0000)]の\nベノムトラップ！
ATKMSG_Y_599	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nベノムトラップ！
ATKMSG_E_599	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nベノムトラップ！
ATKMSG_T_599	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nベノムトラップ！
ATKMSG_M_600	[VAR 0101(0000)]の\nふんじん！
ATKMSG_Y_600	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nふんじん！
ATKMSG_E_600	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nふんじん！
ATKMSG_T_600	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nふんじん！
ATKMSG_M_601	[VAR 0101(0000)]の\nジオコントロール！
ATKMSG_Y_601	[VAR FF01(0002,0003,91CE,751F,3084,305B,3044)]野生の　[VAR 0101(0000)]の\nジオコントロール！
ATKMSG_E_601	[VAR FF01(0002,0003,76F8,624B,3042,3044,3066)]相手の　[VAR 0101(0000)]の\nジオコントロール！
ATKMSG_T_601	[VAR 0100(000A)]の　[VAR 0101(0000)]の\nジオコントロール！
ATKMSG_M_602	[VAR 0101(0000)]の\nじばそうさ！
