LayoutMsg\Common_CinemaScope_00.msbt
SubjectMiiName	{[c800|0502010d]}
GroupGreetingRoot_GreetingFriend0_V134	うっす…
GroupGreetingRoot_GreetingFriend0_V135	いかがお{r2[す]}過{/r2}ごしですか、{[c800|0601000d]}
GroupGreetingRoot_GreetingFriend0_V136	{[c800|0601000d]}、お{r2[あ]}会{/r2}いできてうれしいです
GroupGreetingRoot_GreetingFriend0_V023	{[c800|0601000d]}、こんにちは
GroupGreetingRoot_GreetingFriend0_V024	こんにちは、{[c800|0601000d]}
GroupGreetingRoot_GreetingFriend0_V025	こんにちは！
GroupGreetingRoot_GreetingFriend0_V137	{[0602]}こんにちは～っ、{[c800|0601000d]}！
GroupGreetingRoot_GreetingFriend0_V138	{[060a|0400aa30b930]}{r2[おす]}押忍{/r2}\x0f\x06\n、{[c800|0601000d]}！
GroupGreetingRoot_GreetingFriend0_V139	や、こんにちはっ、{[c800|0601000d]}！
GroupGreetingRoot_GreetingFriend0_V140	ちっす…
GroupGreetingRoot_GreetingFriend0_V029	こんばんは、{[c800|0601000d]}
GroupGreetingRoot_GreetingFriend0_V030	{[c800|0601000d]}、こんばんは
GroupGreetingRoot_GreetingFriend0_V031	こんばんは
GroupGreetingRoot_GreetingFriend0_V032	こんばんは～{[0605|2c0101cd]}{[c800|0601000d]}
GroupGreetingRoot_GreetingFriend0_V033	{[c800|0601000d]}、こんばんは～
GroupGreetingRoot_GreetingFriend0_V034	こんばんは～
GroupGreetingRoot_GreetingFriend0_V141	やあやあ、こんばんは、{[c800|0601000d]}
GroupGreetingRoot_GreetingFriend0_V035	{[0605|080201cd]}こんばんは、{[c800|0601000d]}…
GroupGreetingRoot_GreetingFriend0_V036	{[0605|080201cd]}{[c800|0601000d]}、こんばんは…
GroupGreetingRoot_GreetingFriend0_V037	{[0605|080201cd]}こんばんは…
GroupGreetingRoot_GreetingFriend0_V142	まいど～{[c800|0601000d]}！
GroupGreetingRoot_GreetingFriend0_V143	{[0602]}{[c800|0601000d]}、こんばんは～っ！
GroupGreetingRoot_GreetingFriend0_V144	ども…
GroupGreetingRoot_GreetingFriend0_V145	{[c800|0601000d]}、お{r2[つか]}疲{/r2}れさま
GroupGreetingRoot_GreetingFriend0_V146	ステキな{r2[よる]}夜{/r2}ですね、{[c800|0601000d]}
GroupGreetingRoot_GreetingFriend0_V147	こんばんは、{[c800|0601000d]}
GroupGreetingRoot_GreetingFriend0_V148	{[0602]}こんばん{[060a|04008f306330]}はっ\x0f\x06\n、{[c800|0601000d]}！
GroupGreetingRoot_GreetingFriend0_V149	{[c800|0601000d]}、{r2[おす]}押忍{/r2}！
GroupGreetingRoot_GreetingFriend0_V150	こんばん{[060a|04008f306330]}はっ\x0f\x06\n、{[c800|0601000d]}！
GroupGreetingRoot_GreetingFriend0_V151	ども…
GroupGreetingRoot_GreetingFriend0_V038	やあ、{[c800|0601000d]}
GroupGreetingRoot_GreetingFriend0_V039	やあ
GroupGreetingRoot_GreetingFriend0_V040	どうも
GroupGreetingRoot_GreetingFriend0_V041	や、{[c800|0601000d]}！
GroupGreetingRoot_GreetingFriend0_V042	あ、{[c800|0601000d]}
GroupGreetingRoot_GreetingFriend0_V043	どうも～
GroupGreetingRoot_GreetingFriend0_V044	{r2[きぐう]}奇遇{/r2}だね～
GroupGreetingRoot_GreetingFriend0_V152	あ、{[c800|0601000d]}、やっほ～！
GroupGreetingRoot_GreetingFriend0_V049	や、どうも！
GroupGreetingRoot_GreetingFriend0_V050	やあやあ！
GroupGreetingRoot_GreetingFriend0_V153	やあっ、{[c800|0601000d]}！
GroupGreetingRoot_GreetingFriend0_V045	{[0605|080201cd]}どうも…
GroupGreetingRoot_GreetingFriend0_V046	{[0605|080201cd]}あの…
GroupGreetingRoot_GreetingFriend0_V051	{[c800|0601000d]}、チョリーッス
GroupGreetingRoot_GreetingFriend0_V052	ち～っす、{[c800|0601000d]}！
GroupGreetingRoot_GreetingFriend0_V053	ちわっす、{[c800|0601000d]}！
GroupGreetingRoot_GreetingFriend0_V054	{[c800|0601000d]}、ちわっす！
GroupGreetingRoot_GreetingFriend0_V154	{[0602]}ど～も～{[c800|0601000d]}！
GroupGreetingRoot_GreetingFriend0_V155	{[0602]}{[c800|0601000d]}、ど～も！
GroupGreetingRoot_GreetingFriend0_V156	{[0602]}{[c800|0601000d]}、{[060a|0600b230f330ad30]}{r2[げんき]}元気{/r2}\x0f\x06\n～？
GroupGreetingRoot_GreetingFriend0_V157	あ…うん
GroupGreetingRoot_GreetingFriend0_V158	ち～っす
GroupGreetingRoot_GreetingFriend0_V159	おつかれ
GroupGreetingRoot_GreetingFriend0_V160	{[c800|0601000d]}、{r2[ぐうぜん]}偶然{/r2}ですね
GroupGreetingRoot_GreetingFriend0_V161	おお、{[c800|0601000d]}ではないですか
GroupGreetingRoot_GreetingFriend0_V162	{[c800|0601000d]}、ごきげんいかが？
GroupGreetingRoot_GreetingFriend0_V163	{r2[ぐうぜん]}偶然{/r2}ですね、{[c800|0601000d]}
GroupGreetingRoot_GreetingFriend0_V047	やあ、どうも
GroupGreetingRoot_GreetingFriend0_V048	お{r2[つか]}疲{/r2}れさんです
GroupGreetingRoot_GreetingFriend0_V164	{[0602]}どうも～っ、{[c800|0601000d]}！
GroupGreetingRoot_GreetingFriend0_V165	{[0602]}{r2[げんき]}元気{/r2}してる～？
GroupGreetingRoot_GreetingFriend0_V166	{[0602]}{[c800|0601000d]}、ど～も！
GroupGreetingRoot_GreetingFriend0_V118	{[c800|0601000d]}、{r2[おす]}押忍{/r2}！
GroupGreetingRoot_GreetingFriend0_V119	{[060a|0400aa30b930]}{r2[おす]}押忍{/r2}\x0f\x06\n、{[c800|0601000d]}！
GroupGreetingRoot_GreetingFriend0_V120	{r2[おす]}押忍{/r2}！
GroupGreetingRoot_GreetingFriend0_V167	{[c800|0601000d]}、どもっ！
GroupGreetingRoot_GreetingFriend0_V168	よっ、{[c800|0601000d]}！
GroupGreetingRoot_GreetingFriend0_V169	{[c800|0601000d]}、がんばってる？
GroupGreetingRoot_GreetingFriend0_V170	…っす…
GroupGreetingRoot_GreetingFriend0_V171	…ざす…
GroupGreetingRoot_GreetingFriend0_V055	{[0605|b00401cd]}・　・　・
GroupGreetingRoot_GreetingFriend0_V056	{[c805|0004]}
GroupGreetingRoot_GreetingFriend0_V057	{[c800|0601000d]}、{[c805|0004]}
GroupGreetingRoot_GreetingFriend0_V058	{[c805|0004]}、{[c800|0601000d]}
GroupGreetingRoot_GreetingFriend0_V059	えっと、{[c800|0601000d]}、おはよう
GroupGreetingRoot_GreetingFriend0_V060	あ、おはよ！
GroupGreetingRoot_GreetingFriend0_V061	あ～{[0605|2c0101cd]}{[c800|0601000d]}、おはよ！
GroupGreetingRoot_GreetingFriend0_V062	えっと、おはよ、{[c800|0601000d]}！
GroupGreetingRoot_GreetingFriend0_V063	あ、おはよ～
GroupGreetingRoot_GreetingFriend0_V070	や、おはよう、{[c800|0601000d]}！
GroupGreetingRoot_GreetingFriend0_V071	うん、おはよう！
GroupGreetingRoot_GreetingFriend0_V072	おお、{[c800|0601000d]}、いい{r2[あさ]}朝{/r2}だ
GroupGreetingRoot_GreetingFriend0_V064	{[0605|080201cd]}え…{[c800|0601000d]}、おはよ…
GroupGreetingRoot_GreetingFriend0_V065	{[0605|080201cd]}え？ おはよ、{[c800|0601000d]}…
GroupGreetingRoot_GreetingFriend0_V066	{[0605|080201cd]}あ、おはよ…
GroupGreetingRoot_GreetingFriend0_V172	お…おっは～{[c800|0601000d]}…
GroupGreetingRoot_GreetingFriend0_V173	{[0602]}お、おっはよ～{[c800|0601000d]}！
GroupGreetingRoot_GreetingFriend0_V174	ど、ど～も…
GroupGreetingRoot_GreetingFriend0_V175	{[c800|0601000d]}、さ、さわやかな{r2[あさ]}朝{/r2}ですね…
GroupGreetingRoot_GreetingFriend0_V176	えっと、{r2[ここち]}心地{/r2}のいい{r2[あさ]}朝{/r2}ですね、{[c800|0601000d]}…
GroupGreetingRoot_GreetingFriend0_V067	あっ、{[c800|0601000d]}、おはようございます
GroupGreetingRoot_GreetingFriend0_V068	はい、おはようございます、{[c800|0601000d]}
GroupGreetingRoot_GreetingFriend0_V069	あ、おはようございます！
GroupGreetingRoot_GreetingFriend0_V177	{[0602]}{[c800|0601000d]}、お、{[060a|0a004a306f308830fc306330]}おはようっ\x0f\x06\n！
GroupGreetingRoot_GreetingFriend0_V178	お、{[060a|0400aa30b930]}{r2[おす]}押忍{/r2}\x0f\x06\n、{[c800|0601000d]}！
GroupGreetingRoot_GreetingFriend0_V179	お、おはよ～っ、{[c800|0601000d]}！
GroupGreetingRoot_GreetingFriend0_V180	…っす
GroupGreetingRoot_GreetingFriend0_V073	あ、こんにちは、{[c800|0601000d]}
GroupGreetingRoot_GreetingFriend0_V074	えっと、{[c800|0601000d]}、こんにちは
GroupGreetingRoot_GreetingFriend0_V075	あ、こんにちは
GroupGreetingRoot_GreetingFriend0_V076	え～{[0605|2c0101cd]}{[c800|0601000d]}、こんにちは！
GroupGreetingRoot_GreetingFriend0_V077	はい、こんにちは、{[c800|0601000d]}！
GroupGreetingRoot_GreetingFriend0_V078	あっ、こんちは～
GroupGreetingRoot_GreetingFriend0_V085	やあ、こんちは、{[c800|0601000d]}！
GroupGreetingRoot_GreetingFriend0_V086	あっ、こんちは！
GroupGreetingRoot_GreetingFriend0_V087	や、{[c800|0601000d]}！
GroupGreetingRoot_GreetingFriend0_V079	{[0605|080201cd]}あの～{[0605|2c0101cd]}{[c800|0601000d]}、こんにちは…
GroupGreetingRoot_GreetingFriend0_V080	{[0605|080201cd]}えと、こんにちは、{[c800|0601000d]}…
GroupGreetingRoot_GreetingFriend0_V081	{[0605|080201cd]}あ、こんにちは…
GroupGreetingRoot_GreetingFriend0_V181	ち、ちっす、{[c800|0601000d]}…
GroupGreetingRoot_GreetingFriend0_V182	{[0602]}{[c800|0601000d]}、こ、こんちは～！
GroupGreetingRoot_GreetingFriend0_V183	うっす…
GroupGreetingRoot_GreetingFriend0_V184	い、いかがお{r2[す]}過{/r2}ごしですか、{[c800|0601000d]}…
GroupGreetingRoot_GreetingFriend0_V185	{[c800|0601000d]}、お、お{r2[あ]}会{/r2}いできてうれしいです…
GroupGreetingRoot_GreetingFriend0_V082	おっ、{[c800|0601000d]}、こんにちは
GroupGreetingRoot_GreetingFriend0_V083	いや、こんにちは、{[c800|0601000d]}
GroupGreetingRoot_GreetingFriend0_V084	はい、こんにちは！
GroupGreetingRoot_GreetingFriend0_V186	{[0602]}こ、こんにちは～っ、{[c800|0601000d]}！
GroupGreetingRoot_GreetingFriend0_V187	お、{[060a|0400aa30b930]}{r2[おす]}押忍{/r2}\x0f\x06\n、{[c800|0601000d]}！
GroupGreetingRoot_GreetingFriend0_V188	ややっ、こんにちはっ、{[c800|0601000d]}！
GroupGreetingRoot_GreetingFriend0_V189	ちっす…
GroupGreetingRoot_GreetingFriend0_V088	あっ、こんばんは、{[c800|0601000d]}
GroupGreetingRoot_GreetingFriend0_V089	あの、{[c800|0601000d]}、こんばんは
GroupGreetingRoot_GreetingFriend0_V090	あっ、こんばんは
GroupGreetingRoot_GreetingFriend0_V091	あ～{[0605|2c0101cd]}こんばんは～{[0605|2c0101cd]}{[c800|0601000d]}
GroupGreetingRoot_GreetingFriend0_V092	あっ、{[c800|0601000d]}、こんばんは～
GroupGreetingRoot_GreetingFriend0_V093	あ～{[0605|2c0101cd]}こんばんは～
GroupGreetingRoot_GreetingFriend0_V190	や…やあ、こんばんは、{[c800|0601000d]}
GroupGreetingRoot_GreetingFriend0_V094	{[0605|080201cd]}あの、こんばんは…{[c800|0601000d]}
GroupGreetingRoot_GreetingFriend0_V095	{[0605|080201cd]}あっ、{[c800|0601000d]}、こんばんは…
GroupGreetingRoot_GreetingFriend0_V096	{[0605|080201cd]}あの、こんばんは…
GroupGreetingRoot_GreetingFriend0_V191	あ、まいど～{[c800|0601000d]}…
GroupGreetingRoot_GreetingFriend0_V192	{[0602]}{[c800|0601000d]}、こ、こんばんは～っ！
GroupGreetingRoot_GreetingFriend0_V193	ども…
GroupGreetingRoot_GreetingFriend0_V194	{[c800|0601000d]}、お、お{r2[つか]}疲{/r2}れさま…
GroupGreetingRoot_GreetingFriend0_V195	あ…ステキな{r2[よる]}夜{/r2}ですね、{[c800|0601000d]}…
GroupGreetingRoot_GreetingFriend0_V196	こ、こんばんは、{[c800|0601000d]}…
GroupGreetingRoot_GreetingFriend0_V197	{[0602]}こ、こんばん{[060a|04008f306330]}はっ\x0f\x06\n、{[c800|0601000d]}！
GroupGreetingRoot_GreetingFriend0_V198	{[c800|0601000d]}、お、{r2[おす]}押忍{/r2}！
GroupGreetingRoot_GreetingFriend0_V199	こ、こんばん{[060a|04008f306330]}はっ\x0f\x06\n、{[c800|0601000d]}！
GroupGreetingRoot_GreetingFriend0_V200	ども…
GroupGreetingRoot_GreetingFriend0_V097	やあ、{[c800|0601000d]}
GroupGreetingRoot_GreetingFriend0_V098	やあ
GroupGreetingRoot_GreetingFriend0_V099	どうも
GroupGreetingRoot_GreetingFriend0_V100	や、{[c800|0601000d]}！
GroupGreetingRoot_GreetingFriend0_V101	あ、{[c800|0601000d]}
GroupGreetingRoot_GreetingFriend0_V102	どうも～
GroupGreetingRoot_GreetingFriend0_V103	あっ、{r2[きぐう]}奇遇{/r2}だね～
GroupGreetingRoot_GreetingFriend0_V201	あ…{[c800|0601000d]}、やっほ～！
GroupGreetingRoot_GreetingFriend0_V108	や、どうも！
GroupGreetingRoot_GreetingFriend0_V109	やあやあ！
GroupGreetingRoot_GreetingFriend0_V202	や、やあっ、{[c800|0601000d]}！
GroupGreetingRoot_GreetingFriend0_V104	{[0605|080201cd]}あの、どうも…
GroupGreetingRoot_GreetingFriend0_V105	{[0605|080201cd]}あの…
GroupGreetingRoot_GreetingFriend0_V110	あ、{[c800|0601000d]}、チョリーッス
GroupGreetingRoot_GreetingFriend0_V111	ち～っす、{[c800|0601000d]}！
GroupGreetingRoot_GreetingFriend0_V112	あっ、ちわっす、{[c800|0601000d]}！
GroupGreetingRoot_GreetingFriend0_V113	おっ、{[c800|0601000d]}、ちわっす！
GroupGreetingRoot_GreetingFriend0_V203	{[0602]}ど、ど～も～{[c800|0601000d]}！
GroupGreetingRoot_GreetingFriend0_V204	{[0602]}{[c800|0601000d]}、ど、ど～も！
GroupGreetingRoot_GreetingFriend0_V205	{[0602]}{[c800|0601000d]}、げ、{r2[げんき]}元気{/r2}～？
GroupGreetingRoot_GreetingFriend0_V206	あ…うん
GroupGreetingRoot_GreetingFriend0_V207	ち～っす
GroupGreetingRoot_GreetingFriend0_V208	おつかれ
GroupGreetingRoot_GreetingFriend0_V209	ああ、{[c800|0601000d]}、{r2[ぐうぜん]}偶然{/r2}ですね…
GroupGreetingRoot_GreetingFriend0_V210	おお…{[c800|0601000d]}ではないですか…
GroupGreetingRoot_GreetingFriend0_V211	ああ…{[c800|0601000d]}、ごきげんいかが？
GroupGreetingRoot_GreetingFriend0_V212	ぐ、{r2[ぐうぜん]}偶然{/r2}ですね、{[c800|0601000d]}…
GroupGreetingRoot_GreetingFriend0_V106	やあ、どうも
GroupGreetingRoot_GreetingFriend0_V107	あ、お{r2[つか]}疲{/r2}れさんです
GroupGreetingRoot_GreetingFriend0_V213	{[0602]}ど、どうも～っ、{[c800|0601000d]}！
GroupGreetingRoot_GreetingFriend0_V214	{[0602]}げ、{r2[げんき]}元気{/r2}してる～？
GroupGreetingRoot_GreetingFriend0_V215	{[0602]}{[c800|0601000d]}、ど、ど～も！
GroupGreetingRoot_GreetingFriend0_V121	あ、{[c800|0601000d]}…\nお、{r2[おす]}押忍{/r2}…
GroupGreetingRoot_GreetingFriend0_V122	お、{[060a|0400aa30b930]}{r2[おす]}押忍{/r2}\x0f\x06\n、{[c800|0601000d]}…
GroupGreetingRoot_GreetingFriend0_V216	お、{r2[おす]}押忍{/r2}！
GroupGreetingRoot_GreetingFriend0_V217	{[c800|0601000d]}、ど、どもっ！
GroupGreetingRoot_GreetingFriend0_V218	あっ…{[c800|0601000d]}！
GroupGreetingRoot_GreetingFriend0_V219	{[c800|0601000d]}、が、がんばってる？
GroupGreetingRoot_GreetingFriend0_V220	…っす…
GroupGreetingRoot_GreetingFriend0_V221	…ざす…
GroupGreetingRoot_GreetingFriend0_V114	{[0605|b00401cd]}・　・　・
GroupGreetingRoot_GreetingFriend0_V115	{[c805|0004]}
GroupGreetingRoot_GreetingFriend0_V116	あっ、{[c800|0601000d]}、{[c805|0004]}
GroupGreetingRoot_GreetingFriend0_V117	{[c805|0004]}、{[c800|0601000d]}
GroupGreetingRoot_GreetingFriend1	どうも
GroupGreetingRoot_GreetingFriend1_V000	おはよう
GroupGreetingRoot_GreetingFriend1_V001	{[c800|0501000d]}、おはよう
GroupGreetingRoot_GreetingFriend1_V002	おはよ！
GroupGreetingRoot_GreetingFriend1_V003	おはよ！
GroupGreetingRoot_GreetingFriend1_V004	おはよ、{[c800|0501000d]}！
GroupGreetingRoot_GreetingFriend1_V005	おはよ～
GroupGreetingRoot_GreetingFriend1_V012	や、おはよう！
GroupGreetingRoot_GreetingFriend1_V013	おはよう！
GroupGreetingRoot_GreetingFriend1_V014	{[c800|0501000d]}、いい{r2[あさ]}朝{/r2}だな
GroupGreetingRoot_GreetingFriend1_V006	{[0605|080201cd]}おはよ…
GroupGreetingRoot_GreetingFriend1_V007	{[0605|080201cd]}あ、{[c800|0501000d]}…おはよ…
GroupGreetingRoot_GreetingFriend1_V008	{[0605|080201cd]}おはよ…
GroupGreetingRoot_GreetingFriend1_V125	おっは～{[c800|0501000d]}！
GroupGreetingRoot_GreetingFriend1_V126	{[0602]}{r2[あさ]}朝{/r2}だよ～！ {[c800|0501000d]}！
GroupGreetingRoot_GreetingFriend1_V127	…うっす
GroupGreetingRoot_GreetingFriend1_V128	{[c800|0501000d]}、ごきげんよう
GroupGreetingRoot_GreetingFriend1_V129	{[c800|0501000d]}、ごきげんよう
GroupGreetingRoot_GreetingFriend1_V009	おはようございます
GroupGreetingRoot_GreetingFriend1_V010	あ、おはようございます
GroupGreetingRoot_GreetingFriend1_V011	おはようございます、{[c800|0501000d]}
GroupGreetingRoot_GreetingFriend1_V130	{[0602]}おはよ～っ、{[c800|0501000d]}！
GroupGreetingRoot_GreetingFriend1_V131	{[c800|0501000d]}、{[060a|0400aa30b930]}{r2[おす]}押忍{/r2}\x0f\x06\n！
GroupGreetingRoot_GreetingFriend1_V132	やあっ！ {[c800|0501000d]}！
GroupGreetingRoot_GreetingFriend1_V133	ああ…
GroupGreetingRoot_GreetingFriend1_V015	こんにちは
GroupGreetingRoot_GreetingFriend1_V016	こんにちは、{[c800|0501000d]}
GroupGreetingRoot_GreetingFriend1_V017	あ、こんにちは
GroupGreetingRoot_GreetingFriend1_V018	こんにちは～！
GroupGreetingRoot_GreetingFriend1_V019	こんにちは～{[0605|2c0101cd]}{[c800|0501000d]}！
GroupGreetingRoot_GreetingFriend1_V020	こんちは～
GroupGreetingRoot_GreetingFriend1_V027	やあ、こんちは！
GroupGreetingRoot_GreetingFriend1_V028	こんちは！
GroupGreetingRoot_GreetingFriend1_V029	や、{[c800|0501000d]}！
GroupGreetingRoot_GreetingFriend1_V021	{[0605|080201cd]}こんにちは…
GroupGreetingRoot_GreetingFriend1_V022	{[0605|080201cd]}あ、{[c800|0501000d]}…こんにちは…
GroupGreetingRoot_GreetingFriend1_V023	{[0605|080201cd]}こんにちは…
GroupGreetingRoot_GreetingFriend1_V134	ち～っす、{[c800|0501000d]}！
GroupGreetingRoot_GreetingFriend1_V135	{[0602]}どうも～{[0605|2c0101cd]}{[c800|0501000d]}
GroupGreetingRoot_GreetingFriend1_V136	ああ…
GroupGreetingRoot_GreetingFriend1_V137	{[c800|0501000d]}、お{r2[げんき]}元気{/r2}そうですね
GroupGreetingRoot_GreetingFriend1_V138	{[c800|0501000d]}、お{r2[げんき]}元気{/r2}そうで{[0604|00cd]}{r2[なに]}何{/r2}より
GroupGreetingRoot_GreetingFriend1_V024	どうも、こんにちは
GroupGreetingRoot_GreetingFriend1_V025	こんにちは、{[c800|0501000d]}
GroupGreetingRoot_GreetingFriend1_V026	こんにちは！
GroupGreetingRoot_GreetingFriend1_V139	{[0602]}やっ、{[c800|0501000d]}！
GroupGreetingRoot_GreetingFriend1_V140	{r2[おす]}押忍{/r2}っ！
GroupGreetingRoot_GreetingFriend1_V141	やっ、{[c800|0501000d]}、こんにちは！
GroupGreetingRoot_GreetingFriend1_V142	ども…
GroupGreetingRoot_GreetingFriend1_V030	こんばんは
GroupGreetingRoot_GreetingFriend1_V031	こんばんは、{[c800|0501000d]}
GroupGreetingRoot_GreetingFriend1_V032	あ、こんばんは
GroupGreetingRoot_GreetingFriend1_V033	こんばんは～
GroupGreetingRoot_GreetingFriend1_V034	{[c800|0501000d]}、こんばんは～
GroupGreetingRoot_GreetingFriend1_V035	あっ、こんばんは～
GroupGreetingRoot_GreetingFriend1_V143	やあ、どうもこんばんは
GroupGreetingRoot_GreetingFriend1_V036	{[0605|080201cd]}こんばんは…
GroupGreetingRoot_GreetingFriend1_V037	{[0605|080201cd]}あ、{[c800|0501000d]}、こんばんは…
GroupGreetingRoot_GreetingFriend1_V038	{[0605|080201cd]}こんばんは…
GroupGreetingRoot_GreetingFriend1_V144	ち～っす、{[c800|0501000d]}
GroupGreetingRoot_GreetingFriend1_V145	{[0602]}こんばんは～！
GroupGreetingRoot_GreetingFriend1_V146	ああ…
GroupGreetingRoot_GreetingFriend1_V147	{[c800|0501000d]}、お{r2[つか]}疲{/r2}れさま
GroupGreetingRoot_GreetingFriend1_V148	{[c800|0501000d]}、こんばんは
GroupGreetingRoot_GreetingFriend1_V149	こんばん{[060a|04008f306330]}はっ\x0f\x06\n、{[c800|0501000d]}
GroupGreetingRoot_GreetingFriend1_V150	{[0602]}やあ、こんばん{[060a|04008f306330]}はっ\x0f\x06\n！
GroupGreetingRoot_GreetingFriend1_V151	{[c800|0501000d]}、{r2[おす]}押忍{/r2}っ！
GroupGreetingRoot_GreetingFriend1_V152	こんばん{[060a|04008f306330]}はっ\x0f\x06\n、{[c800|0501000d]}！
GroupGreetingRoot_GreetingFriend1_V153	…ちわっす…
GroupGreetingRoot_GreetingFriend1_V039	やあ、{[c800|0501000d]}
GroupGreetingRoot_GreetingFriend1_V040	やあ！
GroupGreetingRoot_GreetingFriend1_V041	どうも
GroupGreetingRoot_GreetingFriend1_V042	や、{[c800|0501000d]}！
GroupGreetingRoot_GreetingFriend1_V043	あ、{[c800|0501000d]}
GroupGreetingRoot_GreetingFriend1_V044	どうも～
GroupGreetingRoot_GreetingFriend1_V045	{r2[きぐう]}奇遇{/r2}だね～
GroupGreetingRoot_GreetingFriend1_V154	{[c800|0501000d]}、やっほ～！
GroupGreetingRoot_GreetingFriend1_V050	や、どうも！
GroupGreetingRoot_GreetingFriend1_V051	やあやあ！
GroupGreetingRoot_GreetingFriend1_V155	やあやあ、{[c800|0501000d]}
GroupGreetingRoot_GreetingFriend1_V046	{[0605|080201cd]}どうも…
GroupGreetingRoot_GreetingFriend1_V047	{[0605|080201cd]}ども…
GroupGreetingRoot_GreetingFriend1_V052	{[c800|0501000d]}、チョリーッス
GroupGreetingRoot_GreetingFriend1_V053	ち～っす、{[c800|0501000d]}！
GroupGreetingRoot_GreetingFriend1_V054	ちわっす、{[c800|0501000d]}！
GroupGreetingRoot_GreetingFriend1_V055	{[c800|0501000d]}、ちわっす！
GroupGreetingRoot_GreetingFriend1_V156	{[0602]}やっほ～{[c800|0501000d]}
GroupGreetingRoot_GreetingFriend1_V157	{[0602]}どうも～！ {[c800|0501000d]}！
GroupGreetingRoot_GreetingFriend1_V158	{[0602]}やあ、{r2[げんき]}元気{/r2}～？
GroupGreetingRoot_GreetingFriend1_V159	はいはい
GroupGreetingRoot_GreetingFriend1_V160	うっす
GroupGreetingRoot_GreetingFriend1_V161	ども…
GroupGreetingRoot_GreetingFriend1_V162	お{r2[つか]}疲{/r2}れさまです
GroupGreetingRoot_GreetingFriend1_V163	{[c800|0501000d]}、また{[0604|00cd]}お{r2[あ]}会{/r2}いしましたね
GroupGreetingRoot_GreetingFriend1_V164	{r2[こえ]}声{/r2}をかけてくださって、ありがとう
GroupGreetingRoot_GreetingFriend1_V165	お{r2[あ]}会{/r2}いできるなんて{r2[こうえい]}光栄{/r2}です
GroupGreetingRoot_GreetingFriend1_V048	やあ、どうも
GroupGreetingRoot_GreetingFriend1_V049	お{r2[つか]}疲{/r2}れさんです
GroupGreetingRoot_GreetingFriend1_V166	{[0602]}やっ、{[c800|0501000d]}！
GroupGreetingRoot_GreetingFriend1_V167	{[0602]}どうも、{r2[げんき]}元気{/r2}ですよ！
GroupGreetingRoot_GreetingFriend1_V168	{[0602]}これはどうもです！
GroupGreetingRoot_GreetingFriend1_V120	{[c800|0501000d]}、{r2[おす]}押忍{/r2}！
GroupGreetingRoot_GreetingFriend1_V121	{[060a|0400aa30ba30]}{r2[おす]}押忍{/r2}\x0f\x06\n、{[c800|0501000d]}！
GroupGreetingRoot_GreetingFriend1_V122	{r2[おす]}押忍{/r2}！
GroupGreetingRoot_GreetingFriend1_V169	{[c800|0501000d]}、どもっ！
GroupGreetingRoot_GreetingFriend1_V170	どうもっ、いつもパワー{r2[ぜんかい]}全開{/r2}だっ！
GroupGreetingRoot_GreetingFriend1_V171	あいさつだって{r2[ぜんりょく]}全力{/r2}っ！
GroupGreetingRoot_GreetingFriend1_V172	{[c800|0501000d]}…
GroupGreetingRoot_GreetingFriend1_V173	ども…
GroupGreetingRoot_GreetingFriend1_V056	{[0605|b00401cd]}・　・　・
GroupGreetingRoot_GreetingFriend1_V057	{[c805|0004]}
GroupGreetingRoot_GreetingFriend1_V058	{[c800|0501000d]}、{[c805|0004]}
GroupGreetingRoot_GreetingFriend1_V059	{[c805|0004]}、{[c800|0501000d]}
GroupGreetingRoot_GreetingFriend1_V060	あ、おはよう
GroupGreetingRoot_GreetingFriend1_V061	あっ、{[c800|0501000d]}、おはよう
GroupGreetingRoot_GreetingFriend1_V062	あ、おはよ！
GroupGreetingRoot_GreetingFriend1_V063	あ～{[0605|2c0101cd]}おはよ！
GroupGreetingRoot_GreetingFriend1_V064	おはよ、{[c800|0501000d]}！
GroupGreetingRoot_GreetingFriend1_V065	おはよ～
GroupGreetingRoot_GreetingFriend1_V072	や、おはよう！
GroupGreetingRoot_GreetingFriend1_V073	あ、おはよう！
GroupGreetingRoot_GreetingFriend1_V074	ああ、{[c800|0501000d]}、いい{r2[あさ]}朝{/r2}だ
GroupGreetingRoot_GreetingFriend1_V066	{[0605|080201cd]}あっ、おはよ…
GroupGreetingRoot_GreetingFriend1_V067	{[0605|080201cd]}あ、{[c800|0501000d]}…おはよ…
GroupGreetingRoot_GreetingFriend1_V068	{[0605|080201cd]}えっと、おはよ…
GroupGreetingRoot_GreetingFriend1_V174	お、おっは～{[c800|0501000d]}…
GroupGreetingRoot_GreetingFriend1_V175	{[0602]}あ、{r2[あさ]}朝{/r2}だよ～！ {[c800|0501000d]}！
GroupGreetingRoot_GreetingFriend1_V176	…うっす
GroupGreetingRoot_GreetingFriend1_V177	{[c800|0501000d]}、ご、ごきげんよう…
GroupGreetingRoot_GreetingFriend1_V178	{[c800|0501000d]}、ご、ごきげんよう…
GroupGreetingRoot_GreetingFriend1_V069	あっ、おはようございます
GroupGreetingRoot_GreetingFriend1_V070	あ、おはようございます
GroupGreetingRoot_GreetingFriend1_V071	あの…おはようございます、{[c800|0501000d]}
GroupGreetingRoot_GreetingFriend1_V179	{[0602]}お、おはよ～っ、{[c800|0501000d]}！
