Bonus.wmbt
Coin_Player_1P	{key[Bonus_Coin_1P|Half]}
Present_090	男孩子們憧憬的東西，\n聞起來有工地現場的汗水味與泥土味。
Present_091	只要戴上它，所有人都會回頭看你，\n深受想成為目光焦點的人歡迎。
Present_092	金光閃閃的馬桶，\n雖然是耀眼的財寶，但馬桶就是馬桶。
Present_093	整棟大樓都是屬於自己的城堡，\n公司經營者夢寐以求的東西。
Present_094	大叔們的社交場所，\n對不打高爾夫球的人來說，只是一片空地。
Present_095	視野所及的地方都充滿大自然，\n可以悠閒安靜地生活。
Present_096	可以來趟上流社會的優雅遊輪之旅，\n而且船上每晚都會舉辦派對。
Present_097	用巨大的翅膀在空中飛翔，\n怕高的人會不敢搭乘。
Present_098	強大又帥氣的合體機器人，\n少年們的夢想都集結在此。
Present_099	最新型的太空船，\n讓人期待來場銀河之旅。
Present_100	非常巨大，\n在宇宙中航行時千萬要注意。
PresentName.wmbt
Present_001	毛髮
Present_002	蒲公英的細毛
Present_003	蜘蛛網
Present_004	蘋果核
Present_005	罐子拉環
Present_006	空罐子
Present_007	塑膠袋
Present_008	護髮帽
Present_009	絲帶
Present_010	腰果
Present_011	糖果
Present_012	拉炮
Present_013	水煮蛋
Present_014	大蔥
Present_015	塑膠塞子
Present_016	電燈泡
Present_017	不明螺絲
Present_018	不明鑰匙
Present_019	衛生紙
Present_020	牙刷
Present_021	牛奶
Present_022	蒜頭
Present_023	香蕉
Present_024	葡萄
Present_025	綜合果汁
Present_026	肉包
Present_027	冰淇淋
Present_028	甜甜圈
Present_029	磁片
Present_030	章魚造型香腸
Present_031	布丁
Present_032	玫瑰
Present_033	磁鐵
Present_034	紙相撲遊戲
Present_035	水龍頭手把
Present_036	蛋糕捲
Present_037	漢堡
Present_038	披薩
Present_039	拉麵
Present_040	咖哩飯
Present_041	鴨子玩具
Present_042	襪子
Present_043	鼻子眼鏡
Present_044	打氣筒
Present_045	白色盤子
Present_046	視力檢查棒子
Present_047	鬍子目錄
Present_048	小豬存錢筒
Present_049	仙人掌
Present_050	墨鏡
Present_051	俄羅斯套娃
Present_052	帶骨肉
Present_053	保齡球瓶
Present_054	足球
Present_055	橄欖球
Present_056	生日蛋糕
Present_057	人孔蓋
Present_058	下午茶
Present_059	松茸
Present_060	壽司
Present_061	雪花肉
Present_062	氣墊鞋
Present_063	頭戴式耳機
Present_064	拳擊手套
Present_065	球棒
Present_066	啞鈴
Present_067	電風扇
Present_068	大王花
Present_069	手機
Present_070	數位相機
Present_071	電吉他
Present_072	公路單車
Present_073	筆記型電腦
Present_074	流水造景
Present_075	結婚禮服
Present_076	阿爾卑斯長號
Present_077	陶俑
Present_078	新式馬桶
Present_079	鮪魚
Present_080	曼德拉草
Present_081	健美選手雕像
Present_082	小型貨車
Present_083	名貴的壺
Present_084	畫作
Present_085	金卡
Present_086	金蛋
Present_087	紅色寶石
Present_088	遊艇
Present_089	直升機
Present_090	大型起重機
Present_091	華麗皇冠
Present_092	黃金馬桶
Present_093	公司大樓
Present_094	高爾夫球場
Present_095	無人島
Present_096	豪華客船
Present_097	巨無霸噴射機
Present_098	合體戰士
Present_099	太空船
Present_100	巨大隕石
RankName.wmbt
Rank_01	自由人
Rank_02	見習兼職
Rank_03	兼職
Rank_04	資深兼職
Rank_05	契約員工
Rank_06	一般員工
Rank_07	主任
Rank_08	組長
Rank_09	課長
Rank_10	部門副經理
Rank_11	部門經理
Rank_12	經理
Rank_13	專務董事
Rank_14	副總裁
Rank_15	總裁
Rank_16	村長
Rank_17	鎮長
Rank_18	副市長
Rank_19	市長
Rank_20	副總統
Rank_21	總統
Rank_22	人類的代表
Rank_23	生命的頂點
Rank_24	地球的統治者
Rank_25	太陽系的王者
Rank_26	銀河的霸主
Rank_27	宇宙的霸王
Rank_28	萬物的起源
Rank_29	時空的盡頭
Rank_30	永恆的傳說
Rank_31	永恆的傳說 ＋{key[Rank_31|Half]}
Dialog.wmbt
Choice_Ok	OK
Choice_Yes	是
Choice_No	否
Choice_PartyNum_1	１名角色
Choice_PartyNum_3	３名角色
Choice_PartyNum_4	４名角色
Choice_PartyNum_5	５名角色
Choice_PartyNum_All	全員
Choice_Party_1	１
Choice_Party_2	２
Choice_Party_3	３
Choice_Party_4	４
Choice_WarioCup_Entry	登錄
Choice_WarioCup_Hold	先不要
Choice_Off	關閉
Choice_On	開啟
Choice_Back	還是算了
Choice_Play	遊玩
CharaGet00	{[0201|CD00]}{color[#14EDFF80]}庫利凱特{/color}和{color[#14EDFF80]}十八伏特{/color}\n成為同伴了！
CharaGet01	{[0201|CD00]}{color[#14EDFF80]}莫娜{/color}成為同伴了！
CharaGet02	{[0201|CD00]}{color[#14EDFF80]}德利博{/color}和{color[#14EDFF80]}斯皮茨{/color}\n成為同伴了！
CharaGet03	{[0201|CD00]}{color[#14EDFF80]}克萊格{/color}成為同伴了！
CharaGet04	{[0201|CD00]}{color[#14EDFF80]}九伏特{/color}成為同伴了！
CharaGet05	{[0201|CD00]}{color[#14EDFF80]}麥克{/color}成為同伴了！
CharaGet06	{[0201|CD00]}{color[#14EDFF80]}卡特{/color}和{color[#14EDFF80]}安娜{/color}\n成為同伴了！
CharaGet07	{[0201|CD00]}{color[#14EDFF80]}吉米{/color}成為同伴了！
CharaGet08	{[0201|CD00]}{color[#14EDFF80]}艾希莉{/color}成為同伴了！
CharaGet09	{[0201|CD00]}{color[#14EDFF80]}奧布倫{/color}成為同伴了！
CharaGet10	{[0201|CD00]}{color[#14EDFF80]}五瓦特{/color}成為同伴了！
CharaGet11	{[0201|CD00]}{color[#14EDFF80]}小紅魔{/color}成為同伴了！
CharaGet12	{[0201|CD00]}{color[#14EDFF80]}曼提斯{/color}成為同伴了！
CharaGet13	{[0201|CD00]}{color[#14EDFF80]}露露{/color}成為同伴了！
CharaGet14	{[0201|CD00]}{color[#14EDFF80]}佩尼{/color}成為同伴了！
CharaGet15	{[0201|CD00]}{color[#14EDFF80]}蹦羅{/color}成為同伴了！
OpenMovie_00	{[0201|CD00]}影片{color[#5000FF06]}「可喜可賀 可喜可賀？」{/color}\n已經可以隨時觀賞了！
OpenMovie_01	{[0201|CD00]}影片{color[#5000FF06]}「呼叫佩尼吧！」{/color}\n已經可以隨時觀賞了！
OpenMovie_02	{[0201|CD00]}影片{color[#5000FF06]}「角色名單」{/color}\n已經可以隨時觀賞了！
OpenMovie_03	{[0201|CD00]}{color[#5000FF06]}「製作人員名單」{/color}\n已經開放！
OpenVariety_00	主選單中的\n{[0201|CD00]}{color[#5000FF06]}特色遊戲{/color}\n已經開放！
OpenVariety_01	{[0201|CD00]}{color[#5000FF06]}特色遊戲{/color}裡的\n{color[#5000FF06]}「永無止境之戰！」\n{/color}已經開放！
OpenCollection	主選單中的{[0201|CD00]}{color[#5000FF06]}圖鑑{/color}\n已經開放！
OpenWarioCup	主選單中的\n{[0201|CD00]}{color[#5000FF06]}瓦利歐盃{/color}\n已經開放！
OpenMission	主選單中的{[0201|CD00]}{color[#5000FF06]}任務{/color}\n已經開放！
OpenChara_00	主選單中的{[0201|CD00]}{color[#5000FF06]}角色{/color}\n已經開放！
OpenChara_01	{[0201|CD00]}可以在{color[#5000FF06]}角色{/color}裡\n做的事情變多了！
OpenAll	{[0201|CD00]}{color[#5000FF06]}隊伍人數\n{/color}可以選擇{color[#5000FF06]}全員{/color}了！
Cost_Story00	{[0201|CD00]}要使用{color[#1DFFFF00]}{key[Cost_Coin|Half]}金幣{/color}來繼續遊戲嗎？
GetCoin00	{[0201|CD00]}獲得了過關獎勵\n{color[#1DFFFF00]}{key[GetCoin|Half]}金幣{/color}！
GetCoin00_1P	{[0201|CD00]}{color[#8C00FFAA]}1P{/color}獲得了過關獎勵\n{color[#1DFFFF00]}{key[GetCoin|Half]}金幣{/color}！
GetCoin00_2P	{[0201|CD00]}{color[#20FFFF35]}2P{/color}獲得了過關獎勵\n{color[#1DFFFF00]}{key[GetCoin|Half]}金幣{/color}！
GetCoin01	{[0201|CD00]}達到合格分數！\n獲得了{color[#1DFFFF00]}{key[GetCoin|Half]}金幣{/color}！
GetCoin01_1P	{[0201|CD00]}達到合格分數！\n{color[#8C00FFAA]}1P{/color}獲得了{color[#1DFFFF00]}{key[GetCoin|Half]}金幣{/color}！
GetCoin01_2P	{[0201|CD00]}達到合格分數！\n{color[#20FFFF35]}2P{/color}獲得了{color[#1DFFFF00]}{key[GetCoin|Half]}金幣{/color}！
Main00	要返回標題嗎？
PartyNum00	隊伍人數是幾人呢？
Player00	遊玩人數是幾人呢？
CharaSelect00	要放棄選擇角色並返回嗎？
Party00	要使用剛才的角色嗎？
PartyNum_1	１名角色
PartyNum_3	３名角色
PartyNum_5	５名角色
PartyNum_All	全員
PartyNum_SingleMulti	同時操作２名角色
HighScore_Title	{key[HighScore_Title]}
HighScore_Title_0	挑球人生 最高分數
HighScore_Title_1	永無止境之戰！ 最高分數
HighScore_Title_2	超級瓦利歐公司 最高分數
HighScore_PlayerNum1	１
HighScore_PlayerNum2	２
HighScore_PlayerNum3	３
HighScore_PlayerNum4	４
HighScoreTab_PlayerNum1	１
HighScoreTab_PlayerNum2	２
HighScoreTab_PlayerNum3	３
HighScoreTab_PlayerNum4	４
HighScore_1	１名角色
HighScore_3	３名角色
HighScore_4	４名角色
HighScore_5	５名角色
HighScore_All	全員
HighScore_Chara_Name	{key[HighScore_Chara_Name]}
HighScore_SuperWarioCo_Day	第{key[HighScore_SuperWarioCo_Day|Half]}天
ItemGet_03	{[0201|CD00]}獲得了{color[#5000FF06]}禮物{/color}！
ItemGet_04	{[0201|CD00]}獲得了{color[#5000FF06]}禮物{/color}！
CoinGet_Score00	{[0201|CD00]}取得金盃！\n獲得了{color[#1DFFFF00]}{key[GetCoin|Half]}金幣{/color}！
CoinGet_Score01	{[0201|CD00]}取得銀盃！\n獲得了{color[#1DFFFF00]}{key[GetCoin|Half]}金幣{/color}！
CoinGet_Score02	{[0201|CD00]}取得銅盃！\n獲得了{color[#1DFFFF00]}{key[GetCoin|Half]}金幣{/color}！
ItemGet_Rank	{[0201|CD00]}達到階級{key[GetRank]}！\n獲得了{color[#5000FF06]}禮物{/color}和{color[#1DFFFF00]}{key[GetCoin|Half]}金幣{/color}！
ItemGet_Rank_A	Ａ
ItemGet_Rank_B	Ｂ
ItemGet_Rank_C	Ｃ
ItemGet_Rank_D	Ｄ
ItemGet_Rank_E	Ｅ
CoinGet_Rank	{[0201|CD00]}達到階級{key[GetRank]}！\n獲得{color[#1DFFFF00]}{key[GetCoin|Half]}金幣{/color}！
PointGet_Rank	{[0201|CD00]}{color[#5000FF06]}級別點數{/color}增加了！
PointGet_Num_Rank	＋ {[0208|CD1A]}{key[PointGet_Num_Rank|half]}{/0208}
GalleryGet	{[0201|CD00]}獲得了新的{color[#5000FF06]}角色插畫{/color}！
Rank_Max_00	職稱已經提升到最高了！
Rank_Max_01	職稱已經提升到最高了！\n\n已經知道角色喜歡或討厭的\n所有禮物了！
ColorGet	可以使用新的自訂顏色了！
SpecialGet	可以使用新的特殊顏色了！
Coloring_00	{[0201|CD00]}要放棄{color[#5000FF06]}更改顏色{/color}並返回嗎？
Rank_00	你現在的階級
Rank_Update	於{key[_DATE_Y_SETTING_]}/{key[_DATE_M_SETTING_]}/{key[_DATE_D_SETTING_]} {key[_TIME_H_SETTING_]}:{key[_TIME_M_SETTING_]} 登錄
Ranking_Result_00	最終結果
Ranking_Result_Score	最終分數
Ranking_Result_Time	最終時間
Ranking_Result_Rank	最終階級
Ranking_Friend	朋友排行榜
Ranking_Friend_Num	第{key[Ranking_Num_Friend|Half]}名
Ranking_Friend_Num_None	---
Ranking_Regulation_Title	{key[Dialog_Regulation_Title]}
Entrance_00	{[0201|CD00]}開始準備\n遊玩{color[#5000FF06]}瓦利歐盃{/color}。
Entrance_01	正在準備……
Entrance_03	{[0201|CD00]}無法遊玩{color[#5000FF06]}瓦利歐盃{/color}。{[0205|00000008]}\n請先將Nintendo Switch主機\n連接到網路後就可以遊玩了。
Entrance_04	{[0201|CD00]}要{color[#1DFFFF00]}開啟{/color}{color[#5000FF06]}排行榜模式{/color}嗎？
Entrance_05	{[0201|CD00]}正在{color[#1DFFFF00]}開啟{/color}{color[#5000FF06]}排行榜模式{/color}……
Entrance_06	{[0201|CD00]}無法{color[#1DFFFF00]}開啟{/color}{color[#5000FF06]}排行榜模式{/color}……
ScoreEntry_00	{[0201|CD00]}更新記錄！\n要將這次的記錄\n登錄到{color[#5000FF06]}排行榜{/color}上嗎？
ScoreEntry_01	{[0201|CD00]}已將記錄登錄到{color[#5000FF06]}排行榜{/color}上了！
ScoreEntry_02	{[0201|CD00]}無法將記錄登錄到{color[#5000FF06]}排行榜{/color}上……
ScoreEntry_03	{[0201|CD00]}已將新的記錄登錄到{color[#5000FF06]}排行榜{/color}上了！
ScoreEntry_04	{[0201|CD00]}還有記錄尚未登錄，\n要現在登錄到{color[#5000FF06]}排行榜{/color}上嗎？
Ranking_02	{[0201|CD00]}無法確認{color[#5000FF06]}上週的結果{/color}……
Ranking_03	{[0201|CD00]}將{color[#1DFFFF00]}關閉{/color}{color[#5000FF06]}排行榜模式{/color}，\n並返回{color[#5000FF06]}瓦利歐盃{/color}入口。
TimeOut_Before_00	{[0201|CD00]}{color[#5000FF06]}本週的瓦利歐盃{/color}即將結束，\n有可能無法將記錄登錄到{color[#5000FF06]}排行榜{/color}，\n仍要遊玩嗎？
Ranking_Off_00	{[0201|CD00]}要{color[#1DFFFF00]}關閉{/color}{color[#5000FF06]}排行榜模式{/color}嗎？
CharaSelectWarioCup_00	這次使用的角色如下！
TimeOut_00	{[0201|CD00]}{color[#5000FF06]}本週的瓦利歐盃{/color}已結束！\n{color[#5000FF06]}題目{/color}更換了！
TimeOut_01	{[0201|CD00]}{color[#5000FF06]}本週的瓦利歐盃{/color}已結束！
TimeOut_02	{[0201|CD00]}{color[#5000FF06]}本週的瓦利歐盃{/color}的{color[#5000FF06]}題目{/color}更換了！
Regulation_AllOpen_00	{[0201|CD00]}所有{color[#5000FF06]}題目{/color}已經開放！
Regulation_AllOpen_01	{[0201|CD00]}使用{color[#5000FF06]}目前為止的瓦利歐盃{/color}的{color[#5000FF06]}題目{/color}\n開始新的{color[#5000FF06]}排行榜{/color}了！\n※只要參加新的{color[#5000FF06]}排行榜{/color}，\n　之前的{color[#5000FF06]}排行榜結果{/color}就會被覆蓋。
Connecting_00	正在連接……
LocalPlay_00	正在連接……
LocalPlay_01	正在中斷……
LocalPlay_02	{[0201|CD00]}使用{color[#5000FF06]}鄰近主機通訊{/color}遊玩時，\n遊戲進度會以進度較慢的玩家為主。\n\n※只會開放雙方都曾經遊玩過的\n　關卡或是角色。
LocalPlay_Stop	{[0201|CD00]}要結束{color[#5000FF06]}鄰近主機通訊{/color}嗎？
LocalPlay_Error_00	與通訊對象的地區設定或語言設定不同。\n請將設定保持與對方一致。
LocalPlay_Error_02	發生通訊錯誤。
LocalPlay_Error_01	{[0201|CD00]}{color[#20FFFF35]}2P{/color}的金幣不足！
IncorrectData	儲存資料已毀損，\n已將資料恢復至初始狀態。
IncorrectData_WC	發現不正常的記錄，\n因此無法登錄至排行榜上。\n\n要刪除這筆記錄嗎？
Connection_Error	將返回主選單。
Menu.wmbt
Common_Coin	{key[Common_Coin|Half]}
Common_Player1	1P
Common_Player2	2P
Common_Player3	3P
Common_Player4	4P
Common_PlayerCP	CP
Common_Lock	？？？
Common_New	NEW
Common_HighScore_Rank	第{key[Common_HighScore_Rank|Half]}名
Common_HighScore	{key[Common_HighScore|Half]}
Common_HighScore_Blank	---
Common_Num_Item	{key[Common_Num_Item|Half]}
Common_Skip	{key[_BUTTON_A_]} 跳過
Common_Pause	 /  暫停
Common_Mission	達成任務！
Common_Mission_1P	{color[#D300FFFF]}1P{/color}達成任務！
Common_Mission_2P	{color[#20FFFF35]}2P{/color}達成任務！
Common_Save	正在儲存……
Title_Start	開始
Title_Right	© 2021 Nintendo Co-developed by INTELLIGENT SYSTEMS 
Main_Story_Num_Player	遊玩人數　１～２
Main_Variety_Num_Player	遊玩人數　１～４
Main_Collection_Num_Player	遊玩人數　１～２
Main_WarioCup_Num_Player	遊玩人數　１
Main_Local_Num_Player	用２台主機遊玩
Main_Local_Num_Player2	遊玩人數　２
Story_Stage_Wario	牛刀小試
Story_Stage_Seikatsu	生活
Story_Stage_Fantasy	奇幻
Story_Stage_Technology	科技
Story_Stage_Nintendo	任天堂
Story_Stage_Remix1	改編１
Story_Stage_Ikimono	生物
Story_Stage_Tabemono	食物
Story_Stage_Sport	運動
Story_Stage_Culture	文化
Story_Stage_Remix2	改編２
Story_Stage_WarioDX	天馬行空
Story_Stage_AllMix	混合
Story_Stage_HighSpeed	超難
Story_Stage_DeadOrAlive	緊張
Story_Stage_Penny	佩尼改編版
Story_Stage_BigPyoro	VS P戰鬥
Story_Stage_Movie0	可喜可賀 可喜可賀？
Story_Stage_Movie1	呼叫佩尼吧！
Story_Stage_Movie2	角色名單
Story_Stage_Movie3	製作人員名單
Story_Character_Wario	瓦利歐
Story_Character_Mona	莫娜
Story_Character_DribbleSpitz	德利博＆斯皮茨
Story_Character_Crygor	克萊格博士
Story_Character_Ninevolt	九伏特
Story_Character_KatAna	卡特＆安娜
Story_Character_Jimmy	吉米T.
Story_Character_Ashley	艾希莉
Story_Character_Orbulon	奧布倫
Story_Character_WarioVirus	臭蟲瓦利歐
Story_Movie	影片
Story_Petit_HighScore	最高分數
Story_Petit_InDetail	詳情
Variety_Mode1	鑽研到底
Variety_Mode2	熱熱鬧鬧
Variety_Title_00	挑球人生
Variety_Title_01	{[0205|00000005]}永無止境{[0205|0000FFF6]}\n之戰！
Variety_Title_02	超級瓦利歐公司
Variety_Title_03	{[0205|00000005]}５秒倒數{[0205|0000FFF6]}\n排球
Variety_Title_04	生存戰鬥
Variety_Title_05	奮力戰鬥
Variety_Title_06	氣球破裂
Variety_Title_07	三角領土
Variety_Title_08	驚險遊戲大雜燴
Variety_Title_09	角色轉換之戰！
Variety_Num_Player1	遊玩人數  １
Variety_Num_Player2	遊玩人數  ２
Variety_Num_Player1_4	遊玩人數  １～４
Variety_Num_Player2_4	遊玩人數  ２～４
Variety_Title_Start	開始
Variety_Title_Key	{key[_BUTTON_X_]} 遊戲說明
Variety_Title_Key2	{key[_BUTTON_X_]} 遊戲說明　{key[_BUTTON_Y_]} 最高分數
Variety_Title_Key3	{color[#3939FF39]}{key[_BUTTON_X_]}{/color} 遊戲說明
Variety_Title_Num_Player1	遊玩人數  １
Variety_Title_Num_Player2	遊玩人數  ２
Variety_Title_Num_Player1_4	遊玩人數  １～４
Variety_Title_Num_Player2_4	遊玩人數  ２～４
CombatVirsus_0	我的桌子
CombatVirsus_1	超巨型水槽
CombatVirsus_2	糖果店
CombatVirsus_3	彈珠台
SurvivalBattle_Mode0	一般對戰
SurvivalBattle_Mode1	比速度對戰
SurvivalBattle_Life	確定
SurvivalBattle_Life_Cancel	取消
Manual_Key_Close	關閉
Manual_Key_Back	返回
Manual_Key_Next	下一步
Collection_Genre_Wario	牛刀小試
Collection_Genre_Seikatsu	生活
Collection_Genre_Fantasy	奇幻
Collection_Genre_Technology	科技
Collection_Genre_Nintendo	任天堂
Collection_Genre_Ikimono	生物
Collection_Genre_Tabemono	食物
Collection_Genre_Sport	運動
Collection_Genre_Culture	文化
Collection_Genre_WarioDX	天馬行空
Collection_Petit_PetitTitle	{key[Key]}
Collection_Petit_PetitTitle_Lock	？？？
Collection_Petit_HighScore	最高分數
Collection_Petit_InDetail	詳情
Collection_Petit_Pass	合格
Collection_Petit_All	全員一起
Collection_Petit_Num_Pass	{key[Collection_Petit_Pass|Half]}
WarioCup_Grade	{key[Grade_Name]}
WarioCup_Grade_Number	級別
WarioCup_Num_Grade	{key[Grade_Number|Half]}
WarioCup_Grade_Next	距離下個級別
WarioCup_Grade_Num_Next	還有 {key[Grade_Num_Next|Half]}
WarioCup_Grade_Num_NextMax	---
WarioCup_Grade_Top	你的級別
WarioCup_ThisWeek_Info	本週的瓦利歐盃資訊
WarioCup_Regulation_Title	{key[Regulation_Title]}
WarioCup_Holding_Date	挑戰期間
WarioCup_Num_Date	{[0206|00580064]}{[0208|CD14]}{key[_DATE_Y_SETTING_]}{/0208}/{[0208|CD14]}{key[_DATE_M_SETTING_]}{/0208}/{[0208|CD14]}{key[_DATE_D_SETTING_]}{/0208} {color[#D7FAFF5A]}{[0201|CD00]}{[0206|00500050]}{[0208|CD10]}{key[_TIME_H_SETTING_]}{/0208}:{[0208|CD10]}{key[_TIME_M_SETTING_]}{/0208}{/0206}{/color}{/0206}
WarioCup_Result_Date	結果發表
WarioCup_Num_Date_Hyphen	~
WarioCup_Num_Date_Next	{[0208|CD14]}{key[_DATE_Y_SETTING_]}{/0208}/{[0208|CD14]}{key[_DATE_M_SETTING_]}{/0208}/{[0208|CD14]}{key[_DATE_D_SETTING_]}{/0208} {color[#D7FAFF5A]}{[0201|CD00]}{[0206|00500050]}{[0208|CD10]}{key[_TIME_H_SETTING_]}{/0208}:{[0208|CD10]}{key[_TIME_M_SETTING_]}{/0208}{/0206}{/color}{[0206|00500050]}~{/0206} {[0206|00500050]}開始{/0206} 
WarioCup_CurrentTime	{[0208|CD14]}{key[_DATE_Y_SETTING_]}{/0208}/{[0208|CD14]}{key[_DATE_M_SETTING_]}{/0208}/{[0208|CD14]}{key[_DATE_D_SETTING_]}{/0208} {[0208|CD14]}{key[_TIME_H_SETTING_]}{/0208}:{[0208|CD14]}{key[_TIME_M_SETTING_]}{/0208}
WarioCup_HighScore_Num	{key[WarioCup_Num_HighScore|Half]}
WarioCup_BestTime_Num	{key[BestTime_Min|Half]}:{key[BestTime_Sec|Half]}.{key[BestTime_MSec|Half]}
WarioCup_HighScore_Num_None	---
WarioCup_ThisWeek_Info_None	請等待下一道題目。
WarioCup_HighScore	最高分數
WarioCup_BestTime	最佳時間
WarioCup_Score	已登錄的分數
WarioCup_Time	已登錄的時間
WarioCup_HighScore_Num_Regulation	{key[WarioCup_Num_HighScore|Half]}
WarioCup_BestTime_Num_Regulation	{key[BestTime_Min|Half]}:{key[BestTime_Sec|Half]}.{key[BestTime_MSec|Half]}
WarioCup_ThisWeek	本週的瓦利歐盃
WarioCup_ThisWeek_Interval	正在準備……
WarioCup_Past	目前為止的瓦利歐盃
WarioCup_LastWeek	上週的結果
WarioCup_RankingMode	排行榜模式
WarioCup_RankingMode_On	開啟
WarioCup_RankingMode_Off	關閉
WarioCup_Key	遊戲說明
WarioCup_ThisWeek_Remind	將記錄登錄上去吧！
WarioCup_LastWeek_Remind	領取獎勵吧！
WarioCup_HighScore_Num_None_L	---
WarioCup_HighScore_Num_L	{key[WarioCup_Num_HighScore|Half]}
WarioCup_BestTime_Num_L	{key[BestTime_Min|Half]}:{key[BestTime_Sec|Half]}.{key[BestTime_MSec|Half]}
WarioCup_Ranking_Past	上次的排行榜
WarioCup_Ranking_Result	排行榜結果
WarioCup_Ranking_Latest	最新的排行榜
WarioCup_Score_Entry	登錄分數
WarioCup_Time_Entry	登錄時間
WarioCup_Play	開始
WarioCup_Reward_Score	分數獎勵
WarioCup_Reward_Time	時間獎勵
WarioCup_Reward_Num_Score	{key[Reward_Num_Score|Half]}
WarioCup_Reward_Num_Time	{key[Reward_Num_Time_Min|Half]}:{key[Reward_Num_Time_Sec|Half]}.{key[Reward_Num_Time_MSec|Half]}
WarioCup_Reward_Gold	金
WarioCup_Reward_Silver	銀
WarioCup_Reward_Bronze	銅
WarioCup_Regulation_Info	{key[Regulation_Info]}
WarioCup_Regulation_Play	遊玩方式
WarioCup_Regulation_Play_Score	分數挑戰賽
WarioCup_Regulation_Play_Time	時間挑戰賽
WarioCup_Regulation_Round	回合數
WarioCup_Regulation_Num_Round	{key[WarioCup_Regulation_Num_Round|Half]}
WarioCup_Regulation_Round_Unlimit	無限制
WarioCup_Regulation_Character	使用的角色
WarioCup_Regulation_Character1	選擇角色：１名
WarioCup_Regulation_Character2	選擇角色：２名
WarioCup_Regulation_Character3	選擇角色：３名
WarioCup_Regulation_Character5	選擇角色：５名
WarioCup_Regulation_CharacterAll	全員
WarioCup_Ranking_Update_Button	更新排行榜
WarioCup_Ranking_Num_Update	{key[_DATE_Y_SETTING_]}/{key[_DATE_M_SETTING_]}/{key[_DATE_D_SETTING_]} {key[_TIME_H_SETTING_]}:{key[_TIME_M_SETTING_]} 的排行榜
WarioCup_Ranking_Tab_World	世界排行榜
WarioCup_Ranking_Tab_Friend	朋友排行榜
WarioCup_Ranking_Num_Friend	{key[Ranking_Num_Friend|Half]}
WarioCup_Ranking_Friend_Score	分數
WarioCup_Ranking_Friend_Time	時間
WarioCup_Ranking_Friend_You	你
WarioCup_Ranking_Friend_Name	{key[Ranking_Friend_Name]}
WarioCup_Score_Num_Ranking	{key[WarioCup_Score_Num_Ranking|Half]}
WarioCup_Time_Num_Ranking	{key[RankingTime_Min|Half]}:{key[RankingTime_Sec|Half]}.{key[RankingTime_MSec|Half]}
WarioCup_Ranking_World_Percent	{[0208|CD18]}{key[Ranking_World_Percent|Half]}{/0208}％
WarioCup_Ranking_Friend_None	目前沒有朋友登錄了這個題目的記錄……
WarioCup_Ranking_World_E	８０％
WarioCup_Ranking_World_D	６０％
WarioCup_Ranking_World_C	４０％
WarioCup_Ranking_World_B	２０％
WarioCup_Ranking_World_Rank	現在的階級
WarioCup_Ranking_World_Rank_Lastweek	最終階級
WarioCup_Ranking_World_Score_Lastweek	最終分數
WarioCup_Ranking_World_Time_Lastweek	最終時間
WarioCup_Ranking_World_Reward	可領取的獎勵
WarioCup_Ranking_World_Reward_Lastweek	獎勵
WarioCup_Past_List_Name	{key[WarioCup_Past_List_Name]}
WarioCup_Past_Lock	？？？
WarioCup_Past_Holding	在本週的瓦利歐盃中遊玩吧！
Chara_Park	角色房間
Chara_Shop	禮物店
Chara_Data	遊玩資料
Chara_Explanation	說明
Chara_Shop_Tab0	販售中
Chara_Shop_Tab1	扭扭轉蛋
Chara_Shop_Tab2	禮物圖鑑
Chara_Present	贈送禮物
Chara_Color	更改顏色
Chara_Gallery	畫廊
Chara_Present_Name	{key[Chara_Present]}
Chara_Present_None	？？？
Chara_Present_Info	{key[Chara_Present_Info]}
Chara_Present_Info_None	---
Chara_Present_Point	職稱點數
Chara_Present_Num_Point	{key[Present_Num_Point|Half]}
Chara_Present_Num_Point_Unknown	？？
Chara_Present_Point_Hyphen	～
Chara_Present_Num_Point_None	---
Chara_Present_Have	持有數量
Chara_Present_Num_Have	{key[Present_Num_Point|Half]}
Chara_Present_Num_Have_None	---
Chara_Present_Rare	稀有度
Chara_Present_Num_Rare_None	---
Chara_Shop_Sale_SoldOut	目前賣完了……\n請等待下次禮物進貨喔。
Chara_Shop_Sale_SoldOut_Icon	賣完了
Chara_Shop_Num_Sale1	{key[Chara_Shop_Num_Sale1|Half]}
Chara_Shop_Num_Sale2	{key[Chara_Shop_Num_Sale2|Half]}
Chara_Shop_Num_Sale3	{key[Chara_Shop_Num_Sale3|Half]}
Chara_Shop_Num_Sale4	{key[Chara_Shop_Num_Sale4|Half]}
Chara_Shop_Num_Sale5	{key[Chara_Shop_Num_Sale5|Half]}
Chara_Shop_Sale_Buy	購買！
Chara_Shop_Sale_Next	距離禮物更換還有
Chara_Shop_Sale_Next_SoldOut	距離禮物進貨還有
Chara_Shop_Sale_Num_Next	{[0208|CD18]}{key[_TIME_H_SETTING_]}{/0208}:{[0208|CD18]}{key[_TIME_M_SETTING_]}{/0208}:{[0208|CD18]}{key[_TIME_S_SETTING_]}{/0208}
Chara_Shop_Sale_Favorite	喜歡的角色
Chara_Shop_Catalog_Favorite	喜歡 / 還好
