Bonus.wmbt
Coin_Player_1P	{key[Bonus_Coin_1P|Half]}
Player00	プレイにんずうは？
CharaSelect00	キャラセレクトを やめて もどる？
Party00	さっきの キャラクターを つかう？
PartyNum_1	１キャラ
PartyNum_3	３キャラ
PartyNum_5	５キャラ
PartyNum_All	ぜんいん
PartyNum_SingleMulti	２キャラ どうじそうさ
HighScore_Title	{key[HighScore_Title]}
HighScore_Title_0	リフティングじんせい ハイスコア
HighScore_Title_1	エンエンエンドレス ファイト！ ハイスコア
HighScore_Title_2	スーパーワリオカンパニー ハイスコア
HighScore_PlayerNum1	１
HighScore_PlayerNum2	２
HighScore_PlayerNum3	３
HighScore_PlayerNum4	４
HighScoreTab_PlayerNum1	１
HighScoreTab_PlayerNum2	２
HighScoreTab_PlayerNum3	３
HighScoreTab_PlayerNum4	４
HighScore_1	１キャラ
HighScore_3	３キャラ
HighScore_4	４キャラ
HighScore_5	５キャラ
HighScore_All	ぜんいん
HighScore_Chara_Name	{key[HighScore_Chara_Name]}
HighScore_SuperWarioCo_Day	{key[HighScore_SuperWarioCo_Day|Full]}にちめ
ItemGet_03	{[0201|CD00]}{color[#5000FF06]}さしいれ{/color} を てにいれた！
ItemGet_04	{[0201|CD00]}{color[#5000FF06]}さしいれ{/color} を てにいれた！
CoinGet_Score00	{[0201|CD00]}ゴールドカップ たっせい！\n{color[#1DFFFF00]}{key[GetCoin|Half]}コイン{/color}を てにいれた！
CoinGet_Score01	{[0201|CD00]}シルバーカップ たっせい！\n{color[#1DFFFF00]}{key[GetCoin|Half]}コイン{/color}を てにいれた！
CoinGet_Score02	{[0201|CD00]}ブロンズカップ たっせい！\n{color[#1DFFFF00]}{key[GetCoin|Half]}コイン{/color}を てにいれた！
ItemGet_Rank	{[0201|CD00]}ランク{key[GetRank]} たっせい！\n{color[#5000FF06]}さしいれ{/color}と {color[#1DFFFF00]}{key[GetCoin|Half]}コイン{/color}を てにいれた！
ItemGet_Rank_A	A
ItemGet_Rank_B	B
ItemGet_Rank_C	C
ItemGet_Rank_D	D
ItemGet_Rank_E	E
CoinGet_Rank	{[0201|CD00]}ランク{key[GetRank]} たっせい！\n{color[#1DFFFF00]}{key[GetCoin|Half]}コイン{/color}を てにいれた！
PointGet_Rank	{[0201|CD00]}{color[#5000FF06]}グレードポイント{/color} が アップした！
PointGet_Num_Rank	＋ {[0208|CD1A]}{key[PointGet_Num_Rank|half]}{/0208}
GalleryGet	{[0201|CD00]}あたらしい {color[#5000FF06]}キャラクターイラスト{/color} を てにいれた！
Rank_Max_00	やくしょくが さいだいに なった！
Rank_Max_01	やくしょくが さいだいに なった！\n\nキャラクターが すべての さしいれの\nすききらいを おしえてくれた！
ColorGet	あたらしい カスタムカラーが つかえるようになった！
SpecialGet	あたらしい スペシャルカラーが つかえるようになった！
Coloring_00	{[0201|CD00]}{color[#5000FF06]}カラーリング{/color} を かえずに もどる？
Rank_00	あなたの いまのランク
Rank_Update	{key[_DATE_Y_SETTING_]}/{key[_DATE_M_SETTING_]}/{key[_DATE_D_SETTING_]} {key[_TIME_H_SETTING_]}:{key[_TIME_M_SETTING_]} とうろく
Ranking_Result_00	さいしゅうけっか
Ranking_Result_Score	さいしゅうスコア
Ranking_Result_Time	さいしゅうタイム
Ranking_Result_Rank	さいしゅうランク
Ranking_Friend	フレンドランキング
Ranking_Friend_Num	{key[Ranking_Num_Friend|Full]} ばん
Ranking_Friend_Num_None	---
Ranking_Regulation_Title	{key[Dialog_Regulation_Title]}
Entrance_00	{[0201|CD00]}{color[#5000FF06]}ワリオカップ{/color} を あそぶための\nじゅんびを はじめます。
Entrance_01	じゅんびちゅう…
Entrance_03	{[0201|CD00]}{color[#5000FF06]}ワリオカップ{/color}が りようできません。{[0205|00000008]}\n{[0200|2828EF00]}{[0102|0001]}Nintendo{[0000|000C30CB30F330C630F330C930FC]} {[0102|0001]}Switch{[0000|000830B930A430C330C1]}の ほんたいを\nいちど インターネットに つなぐと\nあそべるように なります。
Entrance_04	{[0201|CD00]}{color[#5000FF06]}ランキングモード{/color} を {color[#1DFFFF00]}オン{/color} にする？
Entrance_05	{[0201|CD00]}{color[#5000FF06]}ランキングモード {/color}を {color[#1DFFFF00]}オン {/color}に しています…
Entrance_06	{[0201|CD00]}{color[#5000FF06]}ランキングモード {/color}を {color[#1DFFFF00]}オン {/color}に できませんでした…。
ScoreEntry_00	{[0201|CD00]}きろく こうしん！\nこんかいの きろくを\n{color[#5000FF06]}ランキング{/color} に とうろくする？
ScoreEntry_01	{[0201|CD00]}きろくを {color[#5000FF06]}ランキング{/color} に とうろくしました！
ScoreEntry_02	{[0201|CD00]}きろくを {color[#5000FF06]}ランキング{/color} に とうろく できません…。
ScoreEntry_03	{[0201|CD00]}あたらしい きろくを {color[#5000FF06]}ランキング{/color} に とうろく しました！
ScoreEntry_04	{[0201|CD00]}まだ とうろくしていない きろくが あります。\nいま {color[#5000FF06]}ランキング {/color}に とうろくする？
Ranking_02	{[0201|CD00]}{color[#5000FF06]}せんしゅうの けっか{/color} を かくにん できません…。
Ranking_03	{[0201|CD00]}{color[#5000FF06]}ランキングモード{/color} を {color[#1DFFFF00]}オフ{/color} にして\n{color[#5000FF06]}ワリオカップ{/color} いりぐちに もどります。
TimeOut_Before_00	{[0201|CD00]}{color[#5000FF06]}こんしゅうの ワリオカップ{/color} は\nもうすぐ しゅうりょうします。\nきろくを {color[#5000FF06]}ランキング{/color} に\nとうろくできない かもしれないけど あそぶ？
Ranking_Off_00	{[0201|CD00]}{color[#5000FF06]}ランキングモード{/color} を {color[#1DFFFF00]}オフ{/color} にする？
CharaSelectWarioCup_00	こんかい つかう キャラクターは こちら！
TimeOut_00	{[0201|CD00]}{color[#5000FF06]}こんしゅうの ワリオカップ{/color} しゅうりょう！\n{color[#5000FF06]}おだい{/color} が かわった！
TimeOut_01	{[0201|CD00]}{color[#5000FF06]}こんしゅうの ワリオカップ{/color} しゅうりょう！
TimeOut_02	{[0201|CD00]}{color[#5000FF06]}こんしゅうの ワリオカップ{/color} の {color[#5000FF06]}おだい{/color} が かわった！
Regulation_AllOpen_00	{[0201|CD00]}すべての {color[#5000FF06]}おだい{/color} が オープンした！
Regulation_AllOpen_01	{[0201|CD00]}{color[#5000FF06]}いままでの ワリオカップ {/color}の {color[#5000FF06]}おだい {/color}を つかって\nあたらしい {color[#5000FF06]}ランキング {/color}が はじまった！\n※あたらしい {color[#5000FF06]}ランキング {/color}に さんかすると\n　まえの {color[#5000FF06]}ランキングけっか{/color} は うわがき されます。
Connecting_00	つうしんちゅう…
LocalPlay_00	せつぞくちゅう…
LocalPlay_01	せつだんちゅう…
LocalPlay_02	{[0201|CD00]}{color[#5000FF06]}ローカルつうしん{/color} では ゲームの すすみぐあいを\nすすんでいないプレイヤーに あわせています。\n\n※ふたりとも あそんだことのある\n　ステージや キャラクターだけが オープンしています。
LocalPlay_Stop	{[0201|CD00]}{color[#5000FF06]}ローカルつうしん{/color} を やめる？
LocalPlay_Error_00	地域設定、または言語設定が通信相手と違います。\n相手と設定をそろえてください。
LocalPlay_Error_02	通信エラーが発生しました。
LocalPlay_Error_01	{[0201|CD00]}{color[#20FFFF35]}２P{/color}の コインが たりない！
IncorrectData	セーブデータが こわれています。\nデータを しょきじょうたいに しました。
IncorrectData_WC	きろくが ふせいなため\nランキングに とうろく できません。\n\nこの きろくを けしますか？
Connection_Error	メインメニューに もどります。
Menu.wmbt
Common_Coin	{key[Common_Coin|Half]}
Common_Player1	１P
Common_Player2	２P
Common_Player3	３P
Common_Player4	４P
Common_PlayerCP	CP
Common_Lock	？？？
Common_New	NEW
Common_HighScore_Rank	{key[Common_HighScore_Rank|Full]}ばん
Common_HighScore	{key[Common_HighScore|Half]}
Common_HighScore_Blank	---
Common_Num_Item	{key[Common_Num_Item|Half]}
Common_Skip	{key[_BUTTON_A_]} スキップ
Common_Pause	 /  ポーズ
Common_Mission	ミッション たっせい！
Common_Mission_1P	{color[#D300FFFF]}１P{/color}が ミッション たっせい！
Common_Mission_2P	{color[#20FFFF35]}２P{/color}が ミッション たっせい！
Common_Save	セーブちゅう…
Title_Start	はじめる
Title_Right	© 2021 Nintendo Co-developed by INTELLIGENT SYSTEMS 
Main_Story_Num_Player	プレイにんずう  １～２
Main_Variety_Num_Player	プレイにんずう  １～４
Main_Collection_Num_Player	プレイにんずう  １～２
Main_WarioCup_Num_Player	プレイにんずう  １
Main_Local_Num_Player	ほんたい ２だいで プレイ
Main_Local_Num_Player2	プレイにんずう  ２
Story_Stage_Wario	テハジメ
Story_Stage_Seikatsu	せいかつ
Story_Stage_Fantasy	ファンタジー
Story_Stage_Technology	テクノロジー
Story_Stage_Nintendo	ニンテンドー
Story_Stage_Remix1	リミックス１
Story_Stage_Ikimono	いきもの
Story_Stage_Tabemono	たべもの
Story_Stage_Sport	スポーツ
Story_Stage_Culture	カルチャー
Story_Stage_Remix2	リミックス２
Story_Stage_WarioDX	ナンデモアリ
Story_Stage_AllMix	ごちゃまぜ
Story_Stage_HighSpeed	げきむず
Story_Stage_DeadOrAlive	スリリング
Story_Stage_Penny	ペニーミックス
Story_Stage_BigPyoro	VS Pバトル
Story_Stage_Movie0	めでたし めでたし？
Story_Stage_Movie1	ペニーを よぼう！
Story_Stage_Movie2	キャストロール
Story_Stage_Movie3	スタッフクレジット
Story_Character_Wario	ワリオ
Story_Character_Mona	モナ
Story_Character_DribbleSpitz	ドリブル&スピッツ
Story_Character_Crygor	Dr.クライゴア
Story_Character_Ninevolt	ナインボルト
Story_Character_KatAna	カット&アナ
Story_Character_Jimmy	ジミーT.
Story_Character_Ashley	アシュリー
Story_Character_Orbulon	オービュロン
Story_Character_WarioVirus	バグワリオ
Story_Movie	ムービー
Story_Petit_HighScore	ハイスコア
Story_Petit_InDetail	くわしく
Variety_Mode1	とことん
Variety_Mode2	わいわい
Variety_Title_00	リフティングじんせい
Variety_Title_01	{[0205|00000005]}エンエンエンドレス{[0205|0000FFF6]}\nファイト！
Variety_Title_02	スーパーワリオカンパニー
Variety_Title_03	{[0205|00000005]}ファイブカウント{[0205|0000FFF6]}\nバレーボール
Variety_Title_04	いきのこりバトル
Variety_Title_05	がんばりバトル
Variety_Title_06	ふうせんパーン
Variety_Title_07	さんかくテリトリー
Variety_Title_08	ゲームパック パニック
Variety_Title_09	キャラチェン ファイト！
Variety_Num_Player1	プレイにんずう  １
Variety_Num_Player2	プレイにんずう  ２
Variety_Num_Player1_4	プレイにんずう  １～４
Variety_Num_Player2_4	プレイにんずう  ２～４
Variety_Title_Start	はじめる
Variety_Title_Key	{key[_BUTTON_X_]} ゲームせつめい
Variety_Title_Key2	{key[_BUTTON_X_]} ゲームせつめい　{key[_BUTTON_Y_]} ハイスコア
Variety_Title_Key3	{color[#3939FF39]}{key[_BUTTON_X_]}{/color} ゲームせつめい
Variety_Title_Num_Player1	プレイにんずう  １
Variety_Title_Num_Player2	プレイにんずう  ２
Variety_Title_Num_Player1_4	プレイにんずう  １～４
Variety_Title_Num_Player2_4	プレイにんずう  ２～４
CombatVirsus_0	ぼくの つくえ
CombatVirsus_1	どデカ すいそう
CombatVirsus_2	キャンディショップ
CombatVirsus_3	ピンボール
SurvivalBattle_Mode0	ノーマルマッチ
SurvivalBattle_Mode1	はやいものがちマッチ
SurvivalBattle_Life	けってい
SurvivalBattle_Life_Cancel	キャンセル
Manual_Key_Close	とじる
Manual_Key_Back	もどる
Manual_Key_Next	すすむ
Collection_Genre_Wario	テハジメ
Collection_Genre_Seikatsu	せいかつ
Collection_Genre_Fantasy	ファンタジー
Collection_Genre_Technology	テクノロジー
Collection_Genre_Nintendo	ニンテンドー
Collection_Genre_Ikimono	いきもの
Collection_Genre_Tabemono	たべもの
Collection_Genre_Sport	スポーツ
Collection_Genre_Culture	カルチャー
Collection_Genre_WarioDX	ナンデモアリ
Collection_Petit_PetitTitle	{key[Key]}
Collection_Petit_PetitTitle_Lock	？？？
Collection_Petit_HighScore	ハイスコア
Collection_Petit_InDetail	くわしく
Collection_Petit_Pass	ごうかく
Collection_Petit_All	ぜんいんで
Collection_Petit_Num_Pass	{key[Collection_Petit_Pass|Half]}
WarioCup_Grade	{key[Grade_Name]}
WarioCup_Grade_Number	グレード
WarioCup_Num_Grade	{key[Grade_Number|Half]}
WarioCup_Grade_Next	つぎの グレードまで
WarioCup_Grade_Num_Next	あと {key[Grade_Num_Next|Half]}
WarioCup_Grade_Num_NextMax	---
WarioCup_Grade_Top	あなたのグレード
WarioCup_ThisWeek_Info	こんしゅうの ワリオカップじょうほう
WarioCup_Regulation_Title	{key[Regulation_Title]}
WarioCup_Holding_Date	チャレンジきかん
WarioCup_Num_Date	{[0208|CD14]}{key[_DATE_Y_SETTING_]}{/0208}/{[0208|CD14]}{key[_DATE_M_SETTING_]}{/0208}/{[0208|CD14]}{key[_DATE_D_SETTING_]}{/0208} {color[#D7FAFF5A]}{[0201|CD00]}{[0206|00500050]}{[0208|CD10]}{key[_TIME_H_SETTING_]}{/0208}:{[0208|CD10]}{key[_TIME_M_SETTING_]}{/0208}{/0206}{/color}
WarioCup_Result_Date	けっかはっぴょう
WarioCup_Num_Date_Hyphen	~
WarioCup_Num_Date_Next	{[0208|CD14]}{key[_DATE_Y_SETTING_]}{/0208}/{[0208|CD14]}{key[_DATE_M_SETTING_]}{/0208}/{[0208|CD14]}{key[_DATE_D_SETTING_]}{/0208} {color[#D7FAFF5A]}{[0201|CD00]}{[0206|00500050]}{[0208|CD10]}{key[_TIME_H_SETTING_]}{/0208}:{[0208|CD10]}{key[_TIME_M_SETTING_]}{/0208}{/0206}{/color}{[0206|00500050]}~{/0206} {[0206|00500050]}スタート{/0206} 
WarioCup_CurrentTime	{[0208|CD14]}{key[_DATE_Y_SETTING_]}{/0208}/{[0208|CD14]}{key[_DATE_M_SETTING_]}{/0208}/{[0208|CD14]}{key[_DATE_D_SETTING_]}{/0208} {[0208|CD14]}{key[_TIME_H_SETTING_]}{/0208}:{[0208|CD14]}{key[_TIME_M_SETTING_]}{/0208}
WarioCup_HighScore_Num	{key[WarioCup_Num_HighScore]}
WarioCup_BestTime_Num	{key[BestTime_Min]}:{key[BestTime_Sec]}.{key[BestTime_MSec]}
WarioCup_HighScore_Num_None	---
WarioCup_ThisWeek_Info_None	つぎの おだいまで まってね。
WarioCup_HighScore	ハイスコア
WarioCup_BestTime	ベストタイム
WarioCup_Score	とうろくした スコア
WarioCup_Time	とうろくした タイム
WarioCup_HighScore_Num_Regulation	{key[WarioCup_Num_HighScore|Half]}
WarioCup_BestTime_Num_Regulation	{key[BestTime_Min]}:{key[BestTime_Sec]}.{key[BestTime_MSec]}
WarioCup_ThisWeek	こんしゅうの ワリオカップ
WarioCup_ThisWeek_Interval	じゅんびちゅう…
WarioCup_Past	いままでの ワリオカップ
WarioCup_LastWeek	せんしゅうの けっか
WarioCup_RankingMode	ランキングモード
WarioCup_RankingMode_On	オン
WarioCup_RankingMode_Off	オフ
WarioCup_Key	ゲームせつめい
WarioCup_ThisWeek_Remind	きろくを とうろく しよう！
WarioCup_LastWeek_Remind	ごほうびを うけとろう！
WarioCup_HighScore_Num_None_L	---
WarioCup_HighScore_Num_L	{key[WarioCup_Num_HighScore]}
WarioCup_BestTime_Num_L	{key[BestTime_Min]}:{key[BestTime_Sec]}.{key[BestTime_MSec]}
WarioCup_Ranking_Past	ぜんかいの ランキング
WarioCup_Ranking_Result	ランキングけっか
WarioCup_Ranking_Latest	さいしんの ランキング
WarioCup_Score_Entry	スコアを とうろく
WarioCup_Time_Entry	タイムを とうろく
WarioCup_Play	はじめる
WarioCup_Reward_Score	スコアごほうび
WarioCup_Reward_Time	タイムごほうび
WarioCup_Reward_Num_Score	{key[Reward_Num_Score|Half]}
WarioCup_Reward_Num_Time	{key[Reward_Num_Time_Min]}:{key[Reward_Num_Time_Sec]}.{key[Reward_Num_Time_MSec]}
WarioCup_Reward_Gold	ゴールド
WarioCup_Reward_Silver	シルバー
WarioCup_Reward_Bronze	ブロンズ
WarioCup_Regulation_Info	{key[Regulation_Info]}
WarioCup_Regulation_Play	あそびかた
WarioCup_Regulation_Play_Score	スコアアタック
WarioCup_Regulation_Play_Time	タイムアタック
WarioCup_Regulation_Round	ラウンドすう
WarioCup_Regulation_Num_Round	{key[WarioCup_Regulation_Num_Round|Full]}
WarioCup_Regulation_Round_Unlimit	エンドレス
WarioCup_Regulation_Character	つかうキャラクター
WarioCup_Regulation_Character1	キャラセレクト：１キャラ
WarioCup_Regulation_Character2	キャラセレクト：２キャラ
WarioCup_Regulation_Character3	キャラセレクト：３キャラ
WarioCup_Regulation_Character5	キャラセレクト：５キャラ
WarioCup_Regulation_CharacterAll	ぜんいん
WarioCup_Ranking_Update_Button	ランキングを こうしんする
WarioCup_Ranking_Num_Update	{key[_DATE_Y_SETTING_]}/{key[_DATE_M_SETTING_]}/{key[_DATE_D_SETTING_]} {key[_TIME_H_SETTING_]}:{key[_TIME_M_SETTING_]} のランキング
WarioCup_Ranking_Tab_World	ワールドランキング
WarioCup_Ranking_Tab_Friend	フレンドランキング
WarioCup_Ranking_Num_Friend	{key[Ranking_Num_Friend|Full]}
WarioCup_Ranking_Friend_Score	スコア
WarioCup_Ranking_Friend_Time	タイム
WarioCup_Ranking_Friend_You	あなた
WarioCup_Ranking_Friend_Name	{key[Ranking_Friend_Name]}
WarioCup_Score_Num_Ranking	{key[WarioCup_Score_Num_Ranking|Half]}
WarioCup_Time_Num_Ranking	{key[RankingTime_Min|Half]}:{key[RankingTime_Sec|Half]}.{key[RankingTime_MSec|Half]}
WarioCup_Ranking_World_Percent	{[0208|CD18]}{key[Ranking_World_Percent|Half]}{/0208}％
WarioCup_Ranking_Friend_None	この おだいの きろくを とうろくしている フレンドが いません…。
WarioCup_Ranking_World_E	80％
WarioCup_Ranking_World_D	60％
WarioCup_Ranking_World_C	40％
WarioCup_Ranking_World_B	20％
WarioCup_Ranking_World_Rank	げんざいのランク
WarioCup_Ranking_World_Rank_Lastweek	さいしゅうランク
WarioCup_Ranking_World_Score_Lastweek	さいしゅうスコア
WarioCup_Ranking_World_Time_Lastweek	さいしゅうタイム
WarioCup_Ranking_World_Reward	もらえそうな ごほうび
WarioCup_Ranking_World_Reward_Lastweek	ごほうび
WarioCup_Past_List_Name	{key[WarioCup_Past_List_Name]}
WarioCup_Past_Lock	？？？
WarioCup_Past_Holding	こんしゅうの ワリオカップ で プレイしよう！
Chara_Park	キャラルーム
Chara_Shop	さしいれショップ
Chara_Data	プレイデータ
Chara_Explanation	せつめい
Chara_Shop_Tab0	はんばいちゅう
Chara_Shop_Tab1	ガチャコロン
Chara_Shop_Tab2	さしいれずかん
Chara_Present	さしいれを あげる
Chara_Color	カラーリング
Chara_Gallery	ギャラリー
Chara_Present_Name	{key[Chara_Present]}
Chara_Present_None	？？？
Chara_Present_Info	{key[Chara_Present_Info]}
Chara_Present_Info_None	---
Chara_Present_Point	やくしょくポイント
Chara_Present_Num_Point	{key[Present_Num_Point|Half]}
Chara_Present_Num_Point_Unknown	？？
Chara_Present_Point_Hyphen	～
Chara_Present_Num_Point_None	---
Chara_Present_Have	もってるかず
Chara_Present_Num_Have	{key[Present_Num_Point|Half]}
Chara_Present_Num_Have_None	---
Chara_Present_Rare	レアど
Chara_Present_Num_Rare_None	---
Chara_Shop_Sale_SoldOut	うりきれちゅう…。 \nつぎの さしいれが\nにゅうかするまで まってね。
Chara_Shop_Sale_SoldOut_Icon	うりきれ
Chara_Shop_Num_Sale1	{key[Chara_Shop_Num_Sale1|Half]}
Chara_Shop_Num_Sale2	{key[Chara_Shop_Num_Sale2|Half]}
Chara_Shop_Num_Sale3	{key[Chara_Shop_Num_Sale3|Half]}
Chara_Shop_Num_Sale4	{key[Chara_Shop_Num_Sale4|Half]}
Chara_Shop_Num_Sale5	{key[Chara_Shop_Num_Sale5|Half]}
Chara_Shop_Sale_Buy	かう！
Chara_Shop_Sale_Next	さしいれ いれかえまで
Chara_Shop_Sale_Next_SoldOut	さしいれ にゅうかまで
Chara_Shop_Sale_Num_Next	{[0208|CD18]}{key[_TIME_H_SETTING_]}{/0208}:{[0208|CD18]}{key[_TIME_M_SETTING_]}{/0208}:{[0208|CD18]}{key[_TIME_S_SETTING_]}{/0208}
Chara_Shop_Sale_Favorite	スキなキャラクター
Chara_Shop_Catalog_Favorite	スキ / ビミョー
Chara_Shop_Catalog_Number	No. {key[Chara_Shop_Catalog_Number|Half]}
Chara_Shop_Gacha_BtnL	１かい
Chara_Shop_Gacha_BtnR	１０かい
Chara_Shop_Gacha_Btn3	レア １かい
Chara_Shop_Gacha_Btn4	レア １０かい
Chara_Shop_Num_Gacha1	{key[Chara_Shop_Num_Gacha1|Half]}
Chara_Shop_Num_Gacha2	{key[Chara_Shop_Num_Gacha2|Half]}
Chara_Shop_Num_Gacha3	{key[Chara_Shop_Num_Gacha3|Half]}
Chara_Shop_Num_Gacha4	{key[Chara_Shop_Num_Gacha4|Half]}
Chara_Shop_Gacha_Turn	まわす
Chara_Shop_Gacha_Hyphen	～
Chara_Park_Post	{key[Chara_Park_Post]}
Chara_Park_Num_Post	Lv {key[Chara_Park_Num_Post|Half]}
Chara_Park_Name_Wario	ワリオ
Chara_Park_Name_Cricket	クリケット
Chara_Park_Name_Eighteenvolt	{[0206|00480064]}エイティーンボルト{/0206}
Chara_Park_Name_Mona	モナ
Chara_Park_Name_Dribble	ドリブル
Chara_Park_Name_Spitz	スピッツ
Chara_Park_Name_Crygor	クライゴア
Chara_Park_Name_Ninevolt	ナインボルト
Chara_Park_Name_Mike	マイク
Chara_Park_Name_Kat	カット
Chara_Park_Name_Ana	アナ
Chara_Park_Name_Jimmy	ジミー
Chara_Park_Name_Ashley	アシュリー
Chara_Park_Name_Orbulon	オービュロン
Chara_Park_Name_Fivewatt	{[0206|00540064]}ファイブワット{/0206}
Chara_Park_Name_Red	レッド
Chara_Park_Name_Mantis	マンティス
Chara_Park_Name_Lulu	ルールー
Chara_Park_Name_Penny	ペニー
Chara_Park_Name_Pyoro	ピョロ
Chara_Park_Tutorial	そうされんしゅう
Chara_Park_Present	さしいれを あげる
Chara_Park_Color	カラーリング
Chara_Park_Gallery	ギャラリー
Chara_Post	{key[Chara_Post]}
Chara_Num_Post	Lv {key[Chara_Num_Post|Half]}
Chara_Num_Post_Expectation	{key[Chara_Park_Num_Post_Expectation|Half]}
Chara_Num_Post_Expectation_Unknown	？？
Chara_Post_Next	つぎの\nやくしょくまで
Chara_Num_Post_Next	あと {key[Chara_Num_Post_Next|Half]}
Chara_BaseScore	ワリオカップベーススコア
Chara_Num_BaseScore	{key[Chara_Num_BaseScore|Half]}
Chara_Name	{key[Chara_Name]}
Chara_Park_Voice	ボイス
Chara_Park_Explain_Wario	カネもうけのために\nおたからを さがしたり\nゲームを つくったり。\nニンニクが だいすきで\nいつも ちょっと クサイ。
Chara_Park_Explain_Cricket	つよさを もとめて\nマンティスの\nもとで しゅぎょうちゅう。\nマジメで すなお。\nにくまんが すき。
Chara_Park_Explain_Eighteenvolt	ラップが とくいな\nしょうがくせい。\nたまに おとなと\nまちがわれることがある。\nレトロゲームが すき。
Chara_Park_Explain_Mona	バイトや ぶかつで\nまいにち いそがしい\nじょしこうせい。\nゆめは ぼうけんかで、\nワリオに あこがれている。
Chara_Park_Explain_Dribble	よばれたら どこにでも かけつける\nダイヤモンドシティの\nタクシードライバー。\nせんぱいの スピッツには\nあたまが あがらない。
Chara_Park_Explain_Spitz	よばれたら どこにでも かけつける\nダイヤモンドシティの\nタクシードライバー。\nこうはいの ドリブルの\nめんどうを よくみている。
Chara_Park_Explain_Crygor	はつめいが とくいな\nてんさい かがくしゃ。\nじぶんの からだまで\nかいぞうしているらしい。\nよく おなかを こわす。
Chara_Park_Explain_Ninevolt	ニンテンドーマニアな\nしょうがくせい。\nスケボーに のって\nつうがくしている。\nとくぎはDJ。
Chara_Park_Explain_Mike	クライゴアが つくった\nカラオケロボット。\nうたうのは すきだが\nとんでもなく オンチ。\nりょうりが じょうず。
Chara_Park_Explain_Kat	ようちえんに かよう\nくのいち にんじゃ。\nアナとは ふたごで カットが おねえさん。\nかっぱつで、ちょっと きがつよい。
Chara_Park_Explain_Ana	ようちえんに かよう\nくのいち にんじゃ。\nカットとは ふたごで アナが いもうと。\nおとなしい せいかくで インドアも すき。
Chara_Park_Explain_Jimmy	ホットで クールな\nいちりゅう ダンサー。\nおどりだけでなく\nスポーツもばんのう。\nしゅみは メールチェック。
Chara_Park_Explain_Ashley	まじょ みならいの\nおんなのこ。\nむくちな ひねくれやで、\nかわいいものが キライ。\nかなりの おおぐい。
Chara_Park_Explain_Orbulon	ちきゅうしんりゃくを\nたくらむ うちゅうじん。\nながく すんでいるので\nちきゅうの カルチャーに\nとても くわしい。
Chara_Park_Explain_Fivewatt	ナインボルトの\nおかあさん。\nいつもは やさしいが\nおこると こわい。\nゲームが うまい。
Chara_Park_Explain_Red	アシュリーの あいぼう。\nまものなのに\nこわがりで なきむし。\nなぜか かんさいべんを\nつかいこなす。
Chara_Park_Explain_Mantis	けんぽうの たつじん。\nクリケットの ししょう。\nとても つよいらしいが\nたたかっているところを\nみたものは いない。
Chara_Park_Explain_Lulu	ラックスむらに すむ\nおんなのこ。\nクリケットに\nひそかな こいごころを\nいだいている。
Chara_Park_Explain_Penny	はつめいずきな\nかがくしゃのタマゴ。\nクライゴアの まご。\nうたも だいすきで\nゆめは アイドルかしゅ。
Chara_Park_Explain_Pyoro	ダイヤモンドシティで\nだいヒットしているゲーム{[0205|0000000A]}\n『{[0102|0001]}Pyoro{[0000|000630D430E730ED]}』の しゅやく。\nワリオの ゲームに\nちょっと あそびにきた。
Chara_Park_Present_Num	{key[Chara_Park_Present_Num|Full]} {[0206|003C003C]}コ{/0206}
Chara_Park_Present_Num_Have	/ {key[Present_Num_Point|Full]} コ
Chara_Park_Present_Num_S	×{key[Chara_Park_Present_Num_S|Half]}
Chara_Park_Present_Num_L	×{key[Chara_Park_Present_Num_L|Half]}
Chara_Park_Present_Give	あげる
Chara_Park_Present_None	さしいれが ありません…。\nさしいれは さしいれショップや\nワリオカップの ごほうびで\nてに はいりますよ。
Chara_Park_Present_Max	やくしょくが これいじょう\nあがらないため、\nさしいれは あげられません。\nあなたの その ふかい あいじょうには\nだつぼうです。
Chara_Park_Present_Like	あげたことがない さしいれ
Chara_Park_Custom	カスタム
Chara_Park_Special	スペシャル
Chara_Park_OK	これでOK！
Chara_Park_Color_Main	メイン
Chara_Park_Color_Sub	サブ
Chara_Park_Color_Point	ポイント
Chara_Park_ColorName_Main	{key[ColorName_Main]}
Chara_Park_ColorName_Sub	{key[ColorName_Sub]}
Chara_Park_ColorName_Point	{key[ColorName_Point]}
Chara_Park_ColorName_Window	{key[ColorName_Window]}
Chara_Park_Color_Special	スペシャル
Chara_Park_SpecialName	{key[SpecialName]}
Chara_Park_SpecialName_Window	{key[SpecialName_Window]}
Chara_Park_SpecialName_Comment	{key[SpecialName_Comment]}
Chara_Park_ColorName_Lock	？？？
Chara_Park_SpecialName_Comment_Lock	---
Chara_Data_TableTitle00	ゲームプレイ\nかいすう
Chara_Data_TableTitle01	せいこう\nかいすう
Chara_Data_TableTitle02	せいこうりつ
Chara_Data_TableTitle03	やくしょく
Chara_Data_Table01	{key[Chara_Data_Table01|Half]}
Chara_Data_Table02	{key[Chara_Data_Table02|Half]}
Chara_Data_Table03	{key[Chara_Data_Table03|Half]}％
Chara_Data_Table04	Lv {key[Chara_Data_Table04|Half]}
Chara_Data_Table05	{key[Chara_Data_Table05|Half]}
Chara_Data_Key	おおいじゅん / すくないじゅん
Chara_Data_Name_Wario	ワリオ
Chara_Data_Name_Cricket	クリケット
