another_name.txt
msg_another_name_00	卡洛斯冠軍[VAR 0102(0000)]
ATKMSG_E_353	對手的[VAR 0102(0000)]使出了\n破滅之願！
ATKMSG_T_353	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n破滅之願！
ATKMSG_M_354	[VAR 0102(0000)]使出了\n精神突進！
ATKMSG_Y_354	野生的[VAR 0102(0000)]使出了\n精神突進！
ATKMSG_E_354	對手的[VAR 0102(0000)]使出了\n精神突進！
ATKMSG_T_354	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n精神突進！
ATKMSG_M_355	[VAR 0102(0000)]使出了\n羽棲！
ATKMSG_Y_355	野生的[VAR 0102(0000)]使出了\n羽棲！
ATKMSG_E_355	對手的[VAR 0102(0000)]使出了\n羽棲！
ATKMSG_T_355	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n羽棲！
ATKMSG_M_356	[VAR 0102(0000)]使出了\n重力！
ATKMSG_Y_356	野生的[VAR 0102(0000)]使出了\n重力！
ATKMSG_E_356	對手的[VAR 0102(0000)]使出了\n重力！
ATKMSG_T_356	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n重力！
ATKMSG_M_357	[VAR 0102(0000)]使出了\n奇跡之眼！
ATKMSG_Y_357	野生的[VAR 0102(0000)]使出了\n奇跡之眼！
ATKMSG_E_357	對手的[VAR 0102(0000)]使出了\n奇跡之眼！
ATKMSG_T_357	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n奇跡之眼！
ATKMSG_M_358	[VAR 0102(0000)]使出了\n喚醒巴掌！
ATKMSG_Y_358	野生的[VAR 0102(0000)]使出了\n喚醒巴掌！
ATKMSG_E_358	對手的[VAR 0102(0000)]使出了\n喚醒巴掌！
ATKMSG_T_358	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n喚醒巴掌！
ATKMSG_M_359	[VAR 0102(0000)]使出了\n臂錘！
ATKMSG_Y_359	野生的[VAR 0102(0000)]使出了\n臂錘！
ATKMSG_E_359	對手的[VAR 0102(0000)]使出了\n臂錘！
ATKMSG_T_359	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n臂錘！
ATKMSG_M_360	[VAR 0102(0000)]使出了\n陀螺球！
ATKMSG_Y_360	野生的[VAR 0102(0000)]使出了\n陀螺球！
ATKMSG_E_360	對手的[VAR 0102(0000)]使出了\n陀螺球！
ATKMSG_T_360	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n陀螺球！
ATKMSG_M_361	[VAR 0102(0000)]使出了\n治癒之願！
ATKMSG_Y_361	野生的[VAR 0102(0000)]使出了\n治癒之願！
ATKMSG_E_361	對手的[VAR 0102(0000)]使出了\n治癒之願！
ATKMSG_T_361	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n治癒之願！
ATKMSG_M_362	[VAR 0102(0000)]使出了\n鹽水！
ATKMSG_Y_362	野生的[VAR 0102(0000)]使出了\n鹽水！
ATKMSG_E_362	對手的[VAR 0102(0000)]使出了\n鹽水！
ATKMSG_T_362	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n鹽水！
ATKMSG_M_363	[VAR 0102(0000)]使出了\n自然之恩！
ATKMSG_Y_363	野生的[VAR 0102(0000)]使出了\n自然之恩！
ATKMSG_E_363	對手的[VAR 0102(0000)]使出了\n自然之恩！
ATKMSG_T_363	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n自然之恩！
ATKMSG_M_364	[VAR 0102(0000)]使出了\n佯攻！
ATKMSG_Y_364	野生的[VAR 0102(0000)]使出了\n佯攻！
ATKMSG_E_364	對手的[VAR 0102(0000)]使出了\n佯攻！
ATKMSG_T_364	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n佯攻！
ATKMSG_M_365	[VAR 0102(0000)]使出了\n啄食！
ATKMSG_Y_365	野生的[VAR 0102(0000)]使出了\n啄食！
ATKMSG_E_365	對手的[VAR 0102(0000)]使出了\n啄食！
ATKMSG_T_365	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n啄食！
ATKMSG_M_366	[VAR 0102(0000)]使出了\n順風！
ATKMSG_Y_366	野生的[VAR 0102(0000)]使出了\n順風！
ATKMSG_E_366	對手的[VAR 0102(0000)]使出了\n順風！
ATKMSG_T_366	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n順風！
ATKMSG_M_367	[VAR 0102(0000)]使出了\n點穴！
ATKMSG_Y_367	野生的[VAR 0102(0000)]使出了\n點穴！
ATKMSG_E_367	對手的[VAR 0102(0000)]使出了\n點穴！
ATKMSG_T_367	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n點穴！
ATKMSG_M_368	[VAR 0102(0000)]使出了\n金屬爆炸！
ATKMSG_Y_368	野生的[VAR 0102(0000)]使出了\n金屬爆炸！
ATKMSG_E_368	對手的[VAR 0102(0000)]使出了\n金屬爆炸！
ATKMSG_T_368	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n金屬爆炸！
ATKMSG_M_369	[VAR 0102(0000)]使出了\n急速折返！
ATKMSG_Y_369	野生的[VAR 0102(0000)]使出了\n急速折返！
ATKMSG_E_369	對手的[VAR 0102(0000)]使出了\n急速折返！
ATKMSG_T_369	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n急速折返！
ATKMSG_M_370	[VAR 0102(0000)]使出了\n近身戰！
ATKMSG_Y_370	野生的[VAR 0102(0000)]使出了\n近身戰！
ATKMSG_E_370	對手的[VAR 0102(0000)]使出了\n近身戰！
ATKMSG_T_370	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n近身戰！
ATKMSG_M_371	[VAR 0102(0000)]使出了\n以牙還牙！
ATKMSG_Y_371	野生的[VAR 0102(0000)]使出了\n以牙還牙！
ATKMSG_E_371	對手的[VAR 0102(0000)]使出了\n以牙還牙！
ATKMSG_T_371	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n以牙還牙！
ATKMSG_M_372	[VAR 0102(0000)]使出了\n惡意追擊！
ATKMSG_Y_372	野生的[VAR 0102(0000)]使出了\n惡意追擊！
ATKMSG_E_372	對手的[VAR 0102(0000)]使出了\n惡意追擊！
ATKMSG_T_372	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n惡意追擊！
ATKMSG_M_373	[VAR 0102(0000)]使出了\n查封！
ATKMSG_Y_373	野生的[VAR 0102(0000)]使出了\n查封！
ATKMSG_E_373	對手的[VAR 0102(0000)]使出了\n查封！
ATKMSG_T_373	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n查封！
ATKMSG_M_374	[VAR 0102(0000)]使出了\n投擲！
ATKMSG_Y_374	野生的[VAR 0102(0000)]使出了\n投擲！
ATKMSG_E_374	對手的[VAR 0102(0000)]使出了\n投擲！
ATKMSG_T_374	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n投擲！
ATKMSG_M_375	[VAR 0102(0000)]使出了\n精神轉移！
ATKMSG_Y_375	野生的[VAR 0102(0000)]使出了\n精神轉移！
ATKMSG_E_375	對手的[VAR 0102(0000)]使出了\n精神轉移！
ATKMSG_T_375	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n精神轉移！
ATKMSG_M_376	[VAR 0102(0000)]使出了\n王牌！
ATKMSG_Y_376	野生的[VAR 0102(0000)]使出了\n王牌！
ATKMSG_E_376	對手的[VAR 0102(0000)]使出了\n王牌！
ATKMSG_T_376	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n王牌！
ATKMSG_M_377	[VAR 0102(0000)]使出了\n回復封鎖！
ATKMSG_Y_377	野生的[VAR 0102(0000)]使出了\n回復封鎖！
ATKMSG_E_377	對手的[VAR 0102(0000)]使出了\n回復封鎖！
ATKMSG_T_377	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n回復封鎖！
ATKMSG_M_378	[VAR 0102(0000)]使出了\n絞緊！
ATKMSG_Y_378	野生的[VAR 0102(0000)]使出了\n絞緊！
ATKMSG_E_378	對手的[VAR 0102(0000)]使出了\n絞緊！
ATKMSG_T_378	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n絞緊！
ATKMSG_M_379	[VAR 0102(0000)]使出了\n力量戲法！
ATKMSG_Y_379	野生的[VAR 0102(0000)]使出了\n力量戲法！
ATKMSG_E_379	對手的[VAR 0102(0000)]使出了\n力量戲法！
ATKMSG_T_379	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n力量戲法！
ATKMSG_M_380	[VAR 0102(0000)]使出了\n胃液！
ATKMSG_Y_380	野生的[VAR 0102(0000)]使出了\n胃液！
ATKMSG_E_380	對手的[VAR 0102(0000)]使出了\n胃液！
ATKMSG_T_380	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n胃液！
ATKMSG_M_381	[VAR 0102(0000)]使出了\n幸運咒語！
ATKMSG_Y_381	野生的[VAR 0102(0000)]使出了\n幸運咒語！
ATKMSG_E_381	對手的[VAR 0102(0000)]使出了\n幸運咒語！
ATKMSG_T_381	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n幸運咒語！
ATKMSG_M_382	[VAR 0102(0000)]使出了\n搶先一步！
ATKMSG_Y_382	野生的[VAR 0102(0000)]使出了\n搶先一步！
ATKMSG_E_382	對手的[VAR 0102(0000)]使出了\n搶先一步！
ATKMSG_T_382	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n搶先一步！
ATKMSG_M_383	[VAR 0102(0000)]使出了\n仿效！
ATKMSG_Y_383	野生的[VAR 0102(0000)]使出了\n仿效！
ATKMSG_E_383	對手的[VAR 0102(0000)]使出了\n仿效！
ATKMSG_T_383	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n仿效！
ATKMSG_M_384	[VAR 0102(0000)]使出了\n力量互換！
ATKMSG_Y_384	野生的[VAR 0102(0000)]使出了\n力量互換！
ATKMSG_E_384	對手的[VAR 0102(0000)]使出了\n力量互換！
ATKMSG_T_384	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n力量互換！
ATKMSG_M_385	[VAR 0102(0000)]使出了\n防守互換！
ATKMSG_Y_385	野生的[VAR 0102(0000)]使出了\n防守互換！
ATKMSG_E_385	對手的[VAR 0102(0000)]使出了\n防守互換！
ATKMSG_T_385	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n防守互換！
ATKMSG_M_386	[VAR 0102(0000)]使出了\n懲罰！
ATKMSG_Y_386	野生的[VAR 0102(0000)]使出了\n懲罰！
ATKMSG_E_386	對手的[VAR 0102(0000)]使出了\n懲罰！
ATKMSG_T_386	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n懲罰！
ATKMSG_M_387	[VAR 0102(0000)]使出了\n珍藏！
ATKMSG_Y_387	野生的[VAR 0102(0000)]使出了\n珍藏！
ATKMSG_E_387	對手的[VAR 0102(0000)]使出了\n珍藏！
ATKMSG_T_387	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n珍藏！
ATKMSG_M_388	[VAR 0102(0000)]使出了\n煩惱種子！
ATKMSG_Y_388	野生的[VAR 0102(0000)]使出了\n煩惱種子！
ATKMSG_E_388	對手的[VAR 0102(0000)]使出了\n煩惱種子！
ATKMSG_T_388	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n煩惱種子！
ATKMSG_M_389	[VAR 0102(0000)]使出了\n突襲！
ATKMSG_Y_389	野生的[VAR 0102(0000)]使出了\n突襲！
ATKMSG_E_389	對手的[VAR 0102(0000)]使出了\n突襲！
ATKMSG_T_389	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n突襲！
ATKMSG_M_390	[VAR 0102(0000)]使出了\n毒菱！
ATKMSG_Y_390	野生的[VAR 0102(0000)]使出了\n毒菱！
ATKMSG_E_390	對手的[VAR 0102(0000)]使出了\n毒菱！
ATKMSG_T_390	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n毒菱！
ATKMSG_M_391	[VAR 0102(0000)]使出了\n心靈互換！
ATKMSG_Y_391	野生的[VAR 0102(0000)]使出了\n心靈互換！
ATKMSG_E_391	對手的[VAR 0102(0000)]使出了\n心靈互換！
ATKMSG_T_391	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n心靈互換！
ATKMSG_M_392	[VAR 0102(0000)]使出了\n水流環！
ATKMSG_Y_392	野生的[VAR 0102(0000)]使出了\n水流環！
ATKMSG_E_392	對手的[VAR 0102(0000)]使出了\n水流環！
ATKMSG_T_392	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n水流環！
ATKMSG_M_393	[VAR 0102(0000)]使出了\n電磁飄浮！
ATKMSG_Y_393	野生的[VAR 0102(0000)]使出了\n電磁飄浮！
ATKMSG_E_393	對手的[VAR 0102(0000)]使出了\n電磁飄浮！
ATKMSG_T_393	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n電磁飄浮！
ATKMSG_M_394	[VAR 0102(0000)]使出了\n閃焰衝鋒！
ATKMSG_Y_394	野生的[VAR 0102(0000)]使出了\n閃焰衝鋒！
ATKMSG_E_394	對手的[VAR 0102(0000)]使出了\n閃焰衝鋒！
ATKMSG_T_394	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n閃焰衝鋒！
ATKMSG_M_395	[VAR 0102(0000)]使出了\n發勁！
ATKMSG_Y_395	野生的[VAR 0102(0000)]使出了\n發勁！
ATKMSG_E_395	對手的[VAR 0102(0000)]使出了\n發勁！
ATKMSG_T_395	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n發勁！
ATKMSG_M_396	[VAR 0102(0000)]使出了\n波導彈！
ATKMSG_Y_396	野生的[VAR 0102(0000)]使出了\n波導彈！
ATKMSG_E_396	對手的[VAR 0102(0000)]使出了\n波導彈！
ATKMSG_T_396	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n波導彈！
ATKMSG_M_397	[VAR 0102(0000)]使出了\n岩石打磨！
ATKMSG_Y_397	野生的[VAR 0102(0000)]使出了\n岩石打磨！
ATKMSG_E_397	對手的[VAR 0102(0000)]使出了\n岩石打磨！
ATKMSG_T_397	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n岩石打磨！
ATKMSG_M_398	[VAR 0102(0000)]使出了\n毒擊！
ATKMSG_Y_398	野生的[VAR 0102(0000)]使出了\n毒擊！
ATKMSG_E_398	對手的[VAR 0102(0000)]使出了\n毒擊！
ATKMSG_T_398	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n毒擊！
ATKMSG_M_399	[VAR 0102(0000)]使出了\n惡之波動！
ATKMSG_Y_399	野生的[VAR 0102(0000)]使出了\n惡之波動！
ATKMSG_E_399	對手的[VAR 0102(0000)]使出了\n惡之波動！
ATKMSG_T_399	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n惡之波動！
ATKMSG_M_400	[VAR 0102(0000)]使出了\n暗襲要害！
ATKMSG_Y_400	野生的[VAR 0102(0000)]使出了\n暗襲要害！
ATKMSG_E_400	對手的[VAR 0102(0000)]使出了\n暗襲要害！
ATKMSG_T_400	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n暗襲要害！
ATKMSG_M_401	[VAR 0102(0000)]使出了\n水流尾！
ATKMSG_Y_401	野生的[VAR 0102(0000)]使出了\n水流尾！
ATKMSG_E_401	對手的[VAR 0102(0000)]使出了\n水流尾！
ATKMSG_T_401	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n水流尾！
ATKMSG_M_402	[VAR 0102(0000)]使出了\n種子炸彈！
ATKMSG_Y_402	野生的[VAR 0102(0000)]使出了\n種子炸彈！
ATKMSG_E_402	對手的[VAR 0102(0000)]使出了\n種子炸彈！
ATKMSG_T_402	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n種子炸彈！
ATKMSG_M_403	[VAR 0102(0000)]使出了\n空氣斬！
ATKMSG_Y_403	野生的[VAR 0102(0000)]使出了\n空氣斬！
ATKMSG_E_403	對手的[VAR 0102(0000)]使出了\n空氣斬！
ATKMSG_T_403	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n空氣斬！
ATKMSG_M_404	[VAR 0102(0000)]使出了\n十字剪！
ATKMSG_Y_404	野生的[VAR 0102(0000)]使出了\n十字剪！
ATKMSG_E_404	對手的[VAR 0102(0000)]使出了\n十字剪！
ATKMSG_T_404	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n十字剪！
ATKMSG_M_405	[VAR 0102(0000)]使出了\n蟲鳴！
ATKMSG_Y_405	野生的[VAR 0102(0000)]使出了\n蟲鳴！
ATKMSG_E_405	對手的[VAR 0102(0000)]使出了\n蟲鳴！
ATKMSG_T_405	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n蟲鳴！
ATKMSG_M_406	[VAR 0102(0000)]使出了\n龍之波動！
ATKMSG_Y_406	野生的[VAR 0102(0000)]使出了\n龍之波動！
ATKMSG_E_406	對手的[VAR 0102(0000)]使出了\n龍之波動！
ATKMSG_T_406	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n龍之波動！
ATKMSG_M_407	[VAR 0102(0000)]使出了\n龍之俯衝！
ATKMSG_Y_407	野生的[VAR 0102(0000)]使出了\n龍之俯衝！
ATKMSG_E_407	對手的[VAR 0102(0000)]使出了\n龍之俯衝！
ATKMSG_T_407	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n龍之俯衝！
ATKMSG_M_408	[VAR 0102(0000)]使出了\n力量寶石！
ATKMSG_Y_408	野生的[VAR 0102(0000)]使出了\n力量寶石！
ATKMSG_E_408	對手的[VAR 0102(0000)]使出了\n力量寶石！
ATKMSG_T_408	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n力量寶石！
ATKMSG_M_409	[VAR 0102(0000)]使出了\n吸取拳！
ATKMSG_Y_409	野生的[VAR 0102(0000)]使出了\n吸取拳！
ATKMSG_E_409	對手的[VAR 0102(0000)]使出了\n吸取拳！
ATKMSG_T_409	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n吸取拳！
ATKMSG_M_410	[VAR 0102(0000)]使出了\n真空波！
ATKMSG_Y_410	野生的[VAR 0102(0000)]使出了\n真空波！
ATKMSG_E_410	對手的[VAR 0102(0000)]使出了\n真空波！
ATKMSG_T_410	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n真空波！
ATKMSG_M_411	[VAR 0102(0000)]使出了\n真氣彈！
ATKMSG_Y_411	野生的[VAR 0102(0000)]使出了\n真氣彈！
ATKMSG_E_411	對手的[VAR 0102(0000)]使出了\n真氣彈！
ATKMSG_T_411	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n真氣彈！
ATKMSG_M_412	[VAR 0102(0000)]使出了\n能量球！
ATKMSG_Y_412	野生的[VAR 0102(0000)]使出了\n能量球！
ATKMSG_E_412	對手的[VAR 0102(0000)]使出了\n能量球！
ATKMSG_T_412	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n能量球！
ATKMSG_M_413	[VAR 0102(0000)]使出了\n勇鳥猛攻！
ATKMSG_Y_413	野生的[VAR 0102(0000)]使出了\n勇鳥猛攻！
ATKMSG_E_413	對手的[VAR 0102(0000)]使出了\n勇鳥猛攻！
ATKMSG_T_413	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n勇鳥猛攻！
ATKMSG_M_414	[VAR 0102(0000)]使出了\n大地之力！
ATKMSG_Y_414	野生的[VAR 0102(0000)]使出了\n大地之力！
ATKMSG_E_414	對手的[VAR 0102(0000)]使出了\n大地之力！
ATKMSG_T_414	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n大地之力！
ATKMSG_M_415	[VAR 0102(0000)]使出了\n掉包！
ATKMSG_Y_415	野生的[VAR 0102(0000)]使出了\n掉包！
ATKMSG_E_415	對手的[VAR 0102(0000)]使出了\n掉包！
ATKMSG_T_415	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n掉包！
ATKMSG_M_416	[VAR 0102(0000)]使出了\n終極衝擊！
ATKMSG_Y_416	野生的[VAR 0102(0000)]使出了\n終極衝擊！
ATKMSG_E_416	對手的[VAR 0102(0000)]使出了\n終極衝擊！
ATKMSG_T_416	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n終極衝擊！
ATKMSG_M_417	[VAR 0102(0000)]使出了\n詭計！
ATKMSG_Y_417	野生的[VAR 0102(0000)]使出了\n詭計！
ATKMSG_E_417	對手的[VAR 0102(0000)]使出了\n詭計！
ATKMSG_T_417	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n詭計！
ATKMSG_M_418	[VAR 0102(0000)]使出了\n子彈拳！
ATKMSG_Y_418	野生的[VAR 0102(0000)]使出了\n子彈拳！
ATKMSG_E_418	對手的[VAR 0102(0000)]使出了\n子彈拳！
ATKMSG_T_418	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n子彈拳！
ATKMSG_M_419	[VAR 0102(0000)]使出了\n雪崩！
ATKMSG_Y_419	野生的[VAR 0102(0000)]使出了\n雪崩！
ATKMSG_E_419	對手的[VAR 0102(0000)]使出了\n雪崩！
ATKMSG_T_419	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n雪崩！
ATKMSG_M_420	[VAR 0102(0000)]使出了\n冰礫！
ATKMSG_Y_420	野生的[VAR 0102(0000)]使出了\n冰礫！
ATKMSG_E_420	對手的[VAR 0102(0000)]使出了\n冰礫！
ATKMSG_T_420	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n冰礫！
ATKMSG_M_421	[VAR 0102(0000)]使出了\n暗影爪！
ATKMSG_Y_421	野生的[VAR 0102(0000)]使出了\n暗影爪！
ATKMSG_E_421	對手的[VAR 0102(0000)]使出了\n暗影爪！
ATKMSG_T_421	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n暗影爪！
ATKMSG_M_422	[VAR 0102(0000)]使出了\n雷電牙！
ATKMSG_Y_422	野生的[VAR 0102(0000)]使出了\n雷電牙！
ATKMSG_E_422	對手的[VAR 0102(0000)]使出了\n雷電牙！
ATKMSG_T_422	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n雷電牙！
ATKMSG_M_423	[VAR 0102(0000)]使出了\n冰凍牙！
ATKMSG_Y_423	野生的[VAR 0102(0000)]使出了\n冰凍牙！
ATKMSG_E_423	對手的[VAR 0102(0000)]使出了\n冰凍牙！
ATKMSG_T_423	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n冰凍牙！
ATKMSG_M_424	[VAR 0102(0000)]使出了\n火焰牙！
ATKMSG_Y_424	野生的[VAR 0102(0000)]使出了\n火焰牙！
ATKMSG_E_424	對手的[VAR 0102(0000)]使出了\n火焰牙！
ATKMSG_T_424	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n火焰牙！
ATKMSG_M_425	[VAR 0102(0000)]使出了\n影子偷襲！
ATKMSG_Y_425	野生的[VAR 0102(0000)]使出了\n影子偷襲！
ATKMSG_E_425	對手的[VAR 0102(0000)]使出了\n影子偷襲！
ATKMSG_T_425	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n影子偷襲！
ATKMSG_M_426	[VAR 0102(0000)]使出了\n泥巴炸彈！
ATKMSG_Y_426	野生的[VAR 0102(0000)]使出了\n泥巴炸彈！
ATKMSG_E_426	對手的[VAR 0102(0000)]使出了\n泥巴炸彈！
ATKMSG_T_426	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n泥巴炸彈！
ATKMSG_M_427	[VAR 0102(0000)]使出了\n精神利刃！
ATKMSG_Y_427	野生的[VAR 0102(0000)]使出了\n精神利刃！
ATKMSG_E_427	對手的[VAR 0102(0000)]使出了\n精神利刃！
ATKMSG_T_427	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n精神利刃！
ATKMSG_M_428	[VAR 0102(0000)]使出了\n意念頭錘！
ATKMSG_Y_428	野生的[VAR 0102(0000)]使出了\n意念頭錘！
ATKMSG_E_428	對手的[VAR 0102(0000)]使出了\n意念頭錘！
ATKMSG_T_428	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n意念頭錘！
ATKMSG_M_429	[VAR 0102(0000)]使出了\n鏡光射擊！
ATKMSG_Y_429	野生的[VAR 0102(0000)]使出了\n鏡光射擊！
ATKMSG_E_429	對手的[VAR 0102(0000)]使出了\n鏡光射擊！
ATKMSG_T_429	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n鏡光射擊！
ATKMSG_M_430	[VAR 0102(0000)]使出了\n加農光炮！
ATKMSG_Y_430	野生的[VAR 0102(0000)]使出了\n加農光炮！
ATKMSG_E_430	對手的[VAR 0102(0000)]使出了\n加農光炮！
ATKMSG_T_430	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n加農光炮！
ATKMSG_M_431	[VAR 0102(0000)]使出了\n攀岩！
ATKMSG_Y_431	野生的[VAR 0102(0000)]使出了\n攀岩！
ATKMSG_E_431	對手的[VAR 0102(0000)]使出了\n攀岩！
ATKMSG_T_431	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n攀岩！
ATKMSG_M_432	[VAR 0102(0000)]使出了\n清除濃霧！
ATKMSG_Y_432	野生的[VAR 0102(0000)]使出了\n清除濃霧！
ATKMSG_E_432	對手的[VAR 0102(0000)]使出了\n清除濃霧！
ATKMSG_T_432	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n清除濃霧！
ATKMSG_M_433	[VAR 0102(0000)]使出了\n戲法空間！
ATKMSG_Y_433	野生的[VAR 0102(0000)]使出了\n戲法空間！
ATKMSG_E_433	對手的[VAR 0102(0000)]使出了\n戲法空間！
ATKMSG_T_433	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n戲法空間！
ATKMSG_M_434	[VAR 0102(0000)]使出了\n流星群！
ATKMSG_Y_434	野生的[VAR 0102(0000)]使出了\n流星群！
ATKMSG_E_434	對手的[VAR 0102(0000)]使出了\n流星群！
ATKMSG_T_434	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n流星群！
ATKMSG_M_435	[VAR 0102(0000)]使出了\n放電！
ATKMSG_Y_435	野生的[VAR 0102(0000)]使出了\n放電！
ATKMSG_E_435	對手的[VAR 0102(0000)]使出了\n放電！
ATKMSG_T_435	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n放電！
ATKMSG_M_436	[VAR 0102(0000)]使出了\n噴煙！
ATKMSG_Y_436	野生的[VAR 0102(0000)]使出了\n噴煙！
ATKMSG_E_436	對手的[VAR 0102(0000)]使出了\n噴煙！
ATKMSG_T_436	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n噴煙！
ATKMSG_M_437	[VAR 0102(0000)]使出了\n飛葉風暴！
ATKMSG_Y_437	野生的[VAR 0102(0000)]使出了\n飛葉風暴！
ATKMSG_E_437	對手的[VAR 0102(0000)]使出了\n飛葉風暴！
ATKMSG_T_437	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n飛葉風暴！
ATKMSG_M_438	[VAR 0102(0000)]使出了\n強力鞭打！
ATKMSG_Y_438	野生的[VAR 0102(0000)]使出了\n強力鞭打！
ATKMSG_E_438	對手的[VAR 0102(0000)]使出了\n強力鞭打！
ATKMSG_T_438	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n強力鞭打！
ATKMSG_M_439	[VAR 0102(0000)]使出了\n岩石炮！
ATKMSG_Y_439	野生的[VAR 0102(0000)]使出了\n岩石炮！
ATKMSG_E_439	對手的[VAR 0102(0000)]使出了\n岩石炮！
ATKMSG_T_439	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n岩石炮！
ATKMSG_M_440	[VAR 0102(0000)]使出了\n十字毒刃！
ATKMSG_Y_440	野生的[VAR 0102(0000)]使出了\n十字毒刃！
ATKMSG_E_440	對手的[VAR 0102(0000)]使出了\n十字毒刃！
ATKMSG_T_440	[VAR 0100(000A)]的[VAR 0102(0000)]使出了\n十字毒刃！
