another_name.txt
msg_another_name_00	卡洛斯冠军[VAR 0102(0000)]
BTL_STRID_SET_up_spattack_Y	野生的[VAR 0102(0000)]的\n特攻升高了！
BTL_STRID_SET_up_spattack_E	对手的[VAR 0102(0000)]的\n特攻升高了！
BTL_STRID_SET_up_spattack_T	[VAR 0100(000A)]的[VAR 0102(0000)]的\n特攻升高了！
BTL_STRID_SET_up_spdeffence	[VAR 0102(0000)]的\n特防升高了！
BTL_STRID_SET_up_spdeffence_Y	野生的[VAR 0102(0000)]的\n特防升高了！
BTL_STRID_SET_up_spdeffence_E	对手的[VAR 0102(0000)]的\n特防升高了！
BTL_STRID_SET_up_spdeffence_T	[VAR 0100(000A)]的[VAR 0102(0000)]的\n特防升高了！
BTL_STRID_SET_up_speed	[VAR 0102(0000)]的\n速度升高了！
BTL_STRID_SET_up_speed_Y	野生的[VAR 0102(0000)]的\n速度升高了！
BTL_STRID_SET_up_speed_E	对手的[VAR 0102(0000)]的\n速度升高了！
BTL_STRID_SET_up_speed_T	[VAR 0100(000A)]的[VAR 0102(0000)]的\n速度升高了！
BTL_STRID_SET_MotenashiNoKokoro	[VAR 0102(0001)]喝光了\n[VAR 0102(0000)]泡的茶！
BTL_STRID_SET_MotenashiNoKokoro_Y	[VAR 0102(0001)]喝光了\n野生的[VAR 0102(0000)]泡的茶！
BTL_STRID_SET_MotenashiNoKokoro_E	[VAR 0102(0001)]喝光了\n对手的[VAR 0102(0000)]泡的茶！
BTL_STRID_SET_MotenashiNoKokoro_T	[VAR 0102(0001)]喝光了\n[VAR 0100(000A)]的[VAR 0102(0000)]泡的茶！
msg_fb71c584902e946d5e65c2eb8ed4af3a	[~ 2274]
msg_e75938b530f1bdcbe247d90c6ad2a01b	[~ 2275]
msg_15d8b70222530304b4c7d7ec0817fb53	[~ 2276]
msg_7cea34750599644524c9438b3fea7043	[~ 2277]
BTL_STRID_SET_KamenNoShinkaMidori	[VAR 0102(0000)]让碧之假面\n发出光辉，速度提高了！
BTL_STRID_SET_KamenNoShinkaMidori_Y	野生的[VAR 0102(0000)]让碧之假面\n发出光辉，速度提高了！
BTL_STRID_SET_KamenNoShinkaMidori_E	对手的[VAR 0102(0000)]让碧之假面\n发出光辉，速度提高了！
BTL_STRID_SET_KamenNoShinkaMidori_T	[VAR 0100(000A)]的[VAR 0102(0000)]让碧之假面\n发出光辉，速度提高了！
BTL_STRID_SET_KamenNoShinkakamado	[VAR 0102(0000)]让灶之假面\n发出光辉，攻击提高了！
BTL_STRID_SET_KamenNoShinkakamado_Y	野生的[VAR 0102(0000)]让灶之假面\n发出光辉，攻击提高了！
BTL_STRID_SET_KamenNoShinkakamado_E	对手的[VAR 0102(0000)]让灶之假面\n发出光辉，攻击提高了！
BTL_STRID_SET_KamenNoShinkakamado_T	[VAR 0100(000A)]的[VAR 0102(0000)]让灶之假面\n发出光辉，攻击提高了！
BTL_STRID_SET_KamenNoShinkaishizue	[VAR 0102(0000)]让础之假面\n发出光辉，防御提高了！
BTL_STRID_SET_KamenNoShinkaishizue_Y	野生的[VAR 0102(0000)]让础之假面\n发出光辉，防御提高了！
BTL_STRID_SET_KamenNoShinkaishizue_E	对手的[VAR 0102(0000)]让础之假面\n发出光辉，防御提高了！
BTL_STRID_SET_KamenNoShinkaishizue_T	[VAR 0100(000A)]的[VAR 0102(0000)]让础之假面\n发出光辉，防御提高了！
BTL_STRID_SET_KamenNoShinkaido	[VAR 0102(0000)]让井之假面\n发出光辉，特防提高了！
BTL_STRID_SET_KamenNoShinkaido_Y	野生的[VAR 0102(0000)]让井之假面\n发出光辉，特防提高了！
BTL_STRID_SET_KamenNoShinkaido_E	对手的[VAR 0102(0000)]让井之假面\n发出光辉，特防提高了！
BTL_STRID_SET_KamenNoShinkaido_T	[VAR 0100(000A)]的[VAR 0102(0000)]让井之假面\n发出光辉，特防提高了！
BTL_STRID_SET_MitsuMamire	[VAR 0102(0000)]陷入了\n满身糖状态！
BTL_STRID_SET_MitsuMamire_Y	野生的[VAR 0102(0000)]陷入了\n满身糖状态！
BTL_STRID_SET_MitsuMamire_E	对手的[VAR 0102(0000)]陷入了\n满身糖状态！
BTL_STRID_SET_MitsuMamire_T	[VAR 0100(000A)]的[VAR 0102(0000)]陷入了\n满身糖状态！
BTL_STRID_SET_kanronamitu	[VAR 0102(0000)]的蜜\n散发出了甜甜香气！
BTL_STRID_SET_kanronamitu_Y	野生的[VAR 0102(0000)]的蜜\n散发出了甜甜香气！
BTL_STRID_SET_kanronamitu_E	对手的[VAR 0102(0000)]的蜜\n散发出了甜甜香气！
BTL_STRID_SET_kanronamitu_T	[VAR 0100(000A)]的[VAR 0102(0000)]的蜜\n散发出了甜甜香气！
BTL_STRID_SET_TyoudenkiHou	[VAR 0102(0000)]\n吸收了电力！
BTL_STRID_SET_TyoudenkiHou_Y	野生的[VAR 0102(0000)]\n吸收了电力！
BTL_STRID_SET_TyoudenkiHou_E	对手的[VAR 0102(0000)]\n吸收了电力！
BTL_STRID_SET_TyoudenkiHou_T	[VAR 0100(000A)]的[VAR 0102(0000)]\n吸收了电力！
BTL_STRID_SET_KimaguLaser	[VAR 0102(0000)]拿出全力了！
BTL_STRID_SET_terasushell	[VAR 0102(0000)]让甲壳发出光辉，\n使属性相克发生扭曲！！
BTL_STRID_SET_terasushell_Y	野生的[VAR 0102(0000)]让甲壳发出光辉，\n使属性相克发生扭曲！！
BTL_STRID_SET_terasushell_E	对手的[VAR 0102(0000)]让甲壳发出光辉，\n使属性相克发生扭曲！！
BTL_STRID_SET_terasushell_T	[VAR 0100(000A)]的[VAR 0102(0000)]让甲壳发出光辉，\n使属性相克发生扭曲！！
BTL_STRID_SET_AtkReset	[VAR 0102(0000)]的\n攻击复原了！
BTL_STRID_SET_DefReset	[VAR 0102(0000)]的\n防御复原了！
BTL_STRID_SET_SpAtkReset	[VAR 0102(0000)]的\n特攻复原了！
BTL_STRID_SET_SpDefReset	[VAR 0102(0000)]的\n特防复原了！
BTL_STRID_SET_AgiReset	[VAR 0102(0000)]的\n行动复原了！
msg_ffb2d617c57e490a03460ef8cde10075	[~ 2316]
msg_d753d40e0ccf1be4b85a59cf8eb72ac9	[~ 2317]
BTL_STRID_SET_HorobiCountDown_0	[VAR 0102(0000)]的\n灭亡计时变成０秒了！
btl_state.txt
msg_97336425f006bc031ac6b05dcff69317	[~ 0]
msg_39e447b0e10aa32c2272c0ed4ab88a0a	[~ 1]
BTR_STATE_01_01	大晴天
BTR_STATE_01_02	天气为晴朗状态。\n火属性的招式威力会提高。\n水属性的招式威力会降低。
BTR_STATE_02_01	下雨
BTR_STATE_02_02	天气为下雨状态。\n水属性的招式威力会提高。\n火属性的招式威力会降低。
BTR_STATE_03_01	沙暴
BTR_STATE_03_02	天气为沙暴状态。\n岩石、地面和钢属性以外的宝可梦，\n每回合会受到伤害。\n岩石属性的特防会变强。
BTR_STATE_04_01	下雪
BTR_STATE_04_02	天气为下雪状态。\n暴风雪变得容易命中。\n冰属性的防御变强。
BTR_STATE_05_01	电气场地
BTR_STATE_05_02	在５回合内，\n地面上的宝可梦不会变为睡眠状态。\n电属性的招式威力会提高。
BTR_STATE_06_01	青草场地
BTR_STATE_06_02	在５回合内，\n地面上的宝可梦会缓缓回复ＨＰ。\n草属性的招式威力会提高。
BTR_STATE_07_01	薄雾场地
BTR_STATE_07_02	在５回合内，\n地面上的宝可梦不会陷入异常状态。\n龙属性招式的伤害也会减半。
BTR_STATE_08_01	戏法空间
BTR_STATE_08_02	在５回合内，\n速度慢的宝可梦可以先行动。
BTR_STATE_09_01	魔法空间
BTR_STATE_09_02	在５回合内，\n变得无法使用持有物。
BTR_STATE_10_01	奇妙空间
BTR_STATE_10_02	在５回合内，\n宝可梦的防御和特防会互换。
BTR_STATE_11_01	易中要害
BTR_STATE_11_02	击中对手要害的几率变高。
BTR_STATE_12_01	混乱
BTR_STATE_12_02	在１～４回合内，\n有时会攻击自己。
BTR_STATE_13_01	着迷
BTR_STATE_13_02	♂的话对♀，♀的话对♂，\n会变得很难使出招式。
BTR_STATE_14_01	恶梦
BTR_STATE_14_02	在睡着的时候，\n每回合ＨＰ会减少。
BTR_STATE_15_01	瞌睡
BTR_STATE_15_02	在受到招式攻击的下一回合，\n变为睡眠状态。
BTR_STATE_16_01	再来一次
BTR_STATE_16_02	受到再来一次的招式后，在３回合内，\n只能使出[VAR 0107(0000)]。
BTR_STATE_17_01	无特性
BTR_STATE_17_02	特性会消失，变得没有效果。
BTR_STATE_18_01	无理取闹
BTR_STATE_18_02	不能连续使出同样的招式。
BTR_STATE_19_01	顺风
BTR_STATE_19_02	在４回合内，\n出战的我方宝可梦速度会变为２倍。
BTR_STATE_20_01	幸运咒语
BTR_STATE_20_02	变得不会被对手的招式击中要害。
BTR_STATE_21_01	怨念
BTR_STATE_21_02	因对手的招式而昏厥时，\n该招式的ＰＰ会变为０。
BTR_STATE_22_01	回复封锁
BTR_STATE_22_02	在５回合内，\n无法通过招式、特性\n或携带的道具回复ＨＰ。
BTR_STATE_23_01	被识破
BTR_STATE_23_02	会被那些原本不会有\n特定效果的招式击中。\n无视闪避率提升的效果，\n都会受到攻击。
BTR_STATE_24_01	定身法
BTR_STATE_24_02	因处于定身法状态，\n在４回合内，\n[VAR 0107(0000)]会变得无法使用。
BTR_STATE_25_01	无法逃走
BTR_STATE_25_02	无法逃走或替换。
BTR_STATE_26_01	锁定
BTR_STATE_26_02	在锁定的下一回合，\n招式必定会击中。
BTR_STATE_27_01	查封
BTR_STATE_27_02	在５回合内，\n持有物和道具会变得无法使用。
BTR_STATE_28_01	充电
BTR_STATE_28_02	下次使出的电属性的\n招式威力会变为２倍。
BTR_STATE_29_01	重力
BTR_STATE_29_02	在５回合内，\n招式会变得容易击中。\n飞行属性和飘浮特性的宝可梦\n会被地面招式击中。\n飞向空中的招式将无法使用。
BTR_STATE_30_01	白雾
BTR_STATE_30_02	在５回合内，\n不会被降低能力。
BTR_STATE_31_01	神秘守护
BTR_STATE_31_02	在５回合内，\n不会陷入异常状态。
BTR_STATE_32_01	隐形岩
BTR_STATE_32_02	替换出场的宝可梦会受到伤害。
BTR_STATE_33_01	蓄力
BTR_STATE_33_02	在蓄力的时候，\n防御和特防会提高。
BTR_STATE_34_01	挑衅
BTR_STATE_34_02	变得只能使出给予伤害的招式。
BTR_STATE_35_01	意念移物
BTR_STATE_35_02	在３回合内，\n一击必杀以外的招式也必定会击中。\n地面属性的招式会变得无法击中。
BTR_STATE_36_01	电磁飘浮
BTR_STATE_36_02	在５回合内，\n地面属性的招式会变得无法击中。
BTR_STATE_37_01	毒菱
BTR_STATE_37_02	让替换出场的宝可梦陷入中毒状态。\n飞行属性和飘浮特性的宝可梦\n不会被击中。
BTR_STATE_38_01	玩泥巴
BTR_STATE_38_02	在５回合内，\n电属性的招式威力会减半。
BTR_STATE_39_01	祈愿
BTR_STATE_39_02	使用祈愿后的下一回合，\n在该位置的宝可梦的ＨＰ会回复。
BTR_STATE_40_01	黏黏网
BTR_STATE_40_02	降低替换出场的宝可梦的速度。
BTR_STATE_41_01	扎根
BTR_STATE_41_02	在每回合结束时回复ＨＰ。\n扎根的宝可梦无法替换。
BTR_STATE_42_01	咒术
BTR_STATE_42_02	在每回合结束时减少ＨＰ。
BTR_STATE_43_01	万圣夜
BTR_STATE_43_02	宝可梦会被追加幽灵属性。
BTR_STATE_44_01	光墙
BTR_STATE_44_02	在５回合内，\n受到的特殊攻击威力会减半。
BTR_STATE_45_01	反射壁
BTR_STATE_45_02	在５回合内，\n受到的物理攻击威力会减半。
BTR_STATE_46_01	封印
BTR_STATE_46_02	宝可梦使出封印后，\n其所学会的招式，\n对手的宝可梦将无法使出。
BTR_STATE_47_01	终焉之歌
BTR_STATE_47_02	陷入了终焉状态的全部宝可梦\n３回合后会陷入昏厥。
BTR_STATE_48_01	撒菱
BTR_STATE_48_02	给予替换出场的宝可梦伤害。\n飞行属性和飘浮特性的宝可梦\n不会被击中。
BTR_STATE_49_01	玩水
BTR_STATE_49_02	在５回合内，\n火属性的招式威力会减半。
BTR_STATE_50_01	同命
BTR_STATE_50_02	让自己陷入昏厥的对手，\n也会一同陷入昏厥。
BTR_STATE_51_01	森林咒术
BTR_STATE_51_02	宝可梦会被追加草属性。
BTR_STATE_52_01	寄生种子
BTR_STATE_52_02	每回合结束时，\n会被寄生种子夺走ＨＰ，\n同时回复对手的ＨＰ。
BTR_STATE_53_01	锁定
BTR_STATE_53_02	招式必定会命中锁定了的对手。
BTR_STATE_54_01	束缚
BTR_STATE_54_02	被紧紧绑住，每一回合\n都会受到伤害。
BTR_STATE_55_01	忍耐
BTR_STATE_55_02	在２回合内忍受攻击，\n受到的伤害会２倍返还给对手。
BTR_STATE_56_01	逆鳞
BTR_STATE_56_02	在２～３回合内，\n乱打一气地进行攻击。\n大闹一番后自己会陷入混乱。
BTR_STATE_57_01	大闹一番
BTR_STATE_57_02	因处于大闹状态，\n在２～３回合内，\n乱打一气地进行攻击。\n大闹一番后自己会陷入混乱。
BTR_STATE_58_01	花瓣舞
BTR_STATE_58_02	在２～３回合内，\n乱打一气地进行攻击。\n大闹一番后自己会陷入混乱。
BTR_STATE_59_01	剧毒
BTR_STATE_59_02	剧毒状态。\n随着回合的推进，中毒伤害会增加。
BTR_STATE_60_01	未来攻击
BTR_STATE_60_02	被招式攻击的２回合后，\n会受到伤害。
BTR_STATE_61_01	吵闹
BTR_STATE_61_02	在３回合内\n大吵大闹攻击对手。\n在此期间谁都不能入眠。
BTR_STATE_62_01	水流环
BTR_STATE_62_02	在自己身体的周围覆盖用水制造的幕。\n每回合回复ＨＰ。
BTR_STATE_63_01	身体轻量化
BTR_STATE_63_02	速度会大幅度提高，\n体重也会变轻。
BTR_STATE_64_01	击落
BTR_STATE_64_02	被击落，掉到地面的状态。
BTR_STATE_65_01	妖精之锁
BTR_STATE_65_02	在使用招式的下一回合，\n所有的宝可梦都无法逃走。
BTR_STATE_66_01	彩虹
BTR_STATE_66_02	招式的追加效果变得更易出现。
BTR_STATE_67_01	湿地
BTR_STATE_67_02	速度变为原来的１／４。
BTR_STATE_68_01	火海
BTR_STATE_68_02	火属性以外的宝可梦，\n每回合受到伤害。
BTR_STATE_69_01	大日照
BTR_STATE_69_02	天气为大日照状态。\n火属性的招式威力会提高。\n不会受到水属性招式的攻击。
BTR_STATE_70_01	大雨
BTR_STATE_70_02	天气为大雨状态。\n水属性的招式威力会提高。\n不会受到火属性招式的攻击。
BTR_STATE_71_01	乱流
BTR_STATE_71_02	天气为乱流状态。\n与飞行属性相克且效果绝佳的属性，\n其招式威力会变弱。
BTR_STATE_72_01	精神场地
BTR_STATE_72_02	在５回合内，\n地面上的宝可梦不会受到先制招式的攻击。\n超能力属性的招式威力会提高。
BTR_STATE_73_01	深渊突刺
BTR_STATE_73_02	在２回合内，\n无法使出发声音的招式。
BTR_STATE_74_01	极光幕
BTR_STATE_74_02	在５回合内，\n物理与特殊攻击的威力会减半。
BTR_STATE_75_01	磨砺
BTR_STATE_75_02	在使用磨砺的下一回合，\n招式必定会击中要害。
BTR_STATE_76_01	沥青射击
BTR_STATE_76_02	火属性会变成弱点。
BTR_STATE_77_01	蛸固
BTR_STATE_77_02	每回合降低\n防御和特防。
BTR_STATE_78_01	超极巨地狱灭焰
BTR_STATE_78_02	４回合内对火属性以外的宝可梦\n造成伤害。
BTR_STATE_79_01	超极巨炎石喷发
BTR_STATE_79_02	４回合内对岩石属性以外的宝可梦\n造成伤害。
BTR_STATE_80_01	超极巨钢铁阵法
BTR_STATE_80_02	对替换出场的宝可梦\n造成伤害。
BTR_STATE_81_01	超极巨灰飞鞭灭
BTR_STATE_81_02	４回合内对草属性以外的宝可梦\n造成伤害。
BTR_STATE_82_01	超极巨水炮轰灭
BTR_STATE_82_02	４回合内对水属性以外的宝可梦\n造成伤害。
BTR_STATE_83_01	热衷
BTR_STATE_83_02	会热衷于最近一次使用的招式。\n所热衷的招式造成的伤害会增加。\n同时自己受到的伤害也会增加。
BTR_STATE_84_01	碎片
BTR_STATE_84_02	尖锐的碎片扎入了体内，\n每次行动都会受到伤害。
BTR_STATE_85_01	烟幕
BTR_STATE_85_02	让自己被烟雾包裹，\n对手的招式将变得不易命中。
BTR_STATE_86_01	加倍
BTR_STATE_86_02	摆起强而有力的架势\n增加造成的伤害。
BTR_STATE_87_01	攻守转换
BTR_STATE_87_02	进攻力和防守力互换。
BTR_STATE_88_01	慢启动
BTR_STATE_88_02	在拿出平时的水准之前，\n攻击与速度都会减半。
BTR_STATE_89_01	狂猛之力
BTR_STATE_89_02	每次行动时\n因中毒或碎片等受到的伤害会减少。
BTR_STATE_90_01	中毒
BTR_STATE_90_02	每次行动时，\n会因中毒而受到伤害。
BTR_STATE_91_01	麻痹
BTR_STATE_91_02	有时会因为身体麻痹而不能动弹。\n且速度会降低。
BTR_STATE_92_01	瞌睡
BTR_STATE_92_02	有时会因为困倦而不能动弹。\n且受到的伤害会增加。
BTR_STATE_93_01	灼伤
BTR_STATE_93_02	每次行动时，\n会因为灼伤而受到伤害。\n且物理攻击\n造成的伤害会减少。
BTR_STATE_94_01	冻伤
BTR_STATE_94_02	每次行动时，\n会因冻伤而受到伤害。\n且特殊攻击\n造成的伤害会减少。
BTR_STATE_95_01	野性之力
BTR_STATE_95_02	所有能力都会提高，\n且每次行动时\n因中毒或碎片等受到的伤害会减少。
BTR_STATE_96_01	伟大之力
BTR_STATE_96_02	每次行动时\n因中毒或碎片等受到的伤害会减少。
BTR_STATE_97_01	惊骇之力
BTR_STATE_97_02	所有能力都会提高，\n且每次行动时\n因中毒或碎片等受到的伤害会减少。
BTR_STATE_98_01	进攻提升
BTR_STATE_98_02	进攻力变强，\n攻击和特攻会提高。
BTR_STATE_99_01	进攻下降
BTR_STATE_99_02	进攻力变弱，\n攻击和特攻会降低。
BTR_STATE_100_01	防守提升
BTR_STATE_100_02	防守力变强，\n防御和特防会提高。
BTR_STATE_101_01	防守下降
BTR_STATE_101_02	防守力变弱，\n防御和特防会降低。
BTR_STATE_102_01	晴朗
BTR_STATE_102_02	草属性宝可梦的速度会提高。
BTR_STATE_103_01	起雾
BTR_STATE_103_02	除必定命中的招式外，\n所有招式会变得不易命中。
BTR_STATE_104_01	下雨
BTR_STATE_104_02	火属性招式给予的伤害会减少。
BTR_STATE_105_01	下雪
BTR_STATE_105_02	会变得容易冻伤。\n陷入瞌睡状态时会变得不易行动。\n冰属性宝可梦的速度会提高。
BTR_STATE_106_01	盐腌
BTR_STATE_106_02	会陷入盐腌状态，\n每回合受到伤害。\n钢属性和水属性宝可梦\n受到的伤害会变为２倍。
BTR_STATE_107_01	大愤慨
BTR_STATE_107_02	在２～３回合内，\n乱打一气地进行攻击。\n大闹一番后自己会陷入混乱。
BTR_STATE_108_01	满身糖
BTR_STATE_108_02	在３回合内，\n持续降低速度。
BTR_STATE_109_01	冲冲猛攻
BTR_STATE_109_02	在训练家们的声援下，\n攻击和特攻会提高。
BTR_STATE_110_01	坚坚固守
BTR_STATE_110_02	在训练家们的声援下，\n防御和特防会提高。
BTR_STATE_111_01	回复封锁
BTR_STATE_111_02	在２回合内，\n无法通过招式、特性\n或携带的道具回复ＨＰ。
btl_std.txt
BTL_STRID_STD_NULL	●●
BTL_STRID_STD_Encount_Wild1	啊！野生的\n[VAR 0101(0000)]扑过来了！
BTL_STRID_STD_Encount_Wild2	呜哇！野生的\n[VAR 0101(0000)]猛扑过来了！
BTL_STRID_STD_Encount_Wild_Move	啊！野生的\n[VAR 0101(0000)]出现了！
BTL_STRID_STD_Encount_Wild_Talk	野生的\n[VAR 0101(0000)]出现了！
BTL_STRID_STD_Encount_Wild_Ride	呜哇，踩到的\n[VAR 0101(0000)]猛扑过来了！
BTL_STRID_STD_Encount_Wild_Legend	[VAR 0101(0000)]出现了！
BTL_STRID_STD_Encount_Band	呜哇！遇到了一群\n[VAR 0101(0000)]！
BTL_STRID_STD_Encount_Nusi	宝主宝可梦[VAR 0101(0000)]\n前来挑战了！
BTL_STRID_STD_Encount_NPC1	[VAR 010E(0000)][VAR 0100(0001)]\n前来挑战了！\c
BTL_STRID_STD_Encount_Player1	[VAR 0100(0000)]\n前来挑战了！\c
BTL_STRID_STD_Encount_NPC2	[VAR 010E(0000)][VAR 0100(0001)]和\n[VAR 010E(0002)][VAR 0100(0003)]\r\n前来挑战了！\c
BTL_STRID_STD_Encount_Player2	[VAR 0100(0000)]和[VAR 0100(0001)]\n前来挑战了！\c
BTL_STRID_STD_PutSingle	上吧！[VAR 01D1(0000)]！
BTL_STRID_STD_PutDouble	上吧！[VAR 01D1(0000)]！\n[VAR 01D1(0001)]！
BTL_STRID_STD_PutTriple	上吧！[VAR 0102(0000)]！\n[VAR 0102(0001)]！[VAR 0102(0002)]！
BTL_STRID_STD_PutSingle_NPC	[VAR 010E(0000)][VAR 0100(0001)]\n派出了[VAR 0102(0002)]！
BTL_STRID_STD_PutDouble_NPC	[VAR 010E(0000)][VAR 0100(0001)]\n派出了[VAR 0102(0002)]和\r\n[VAR 0102(0003)]！
BTL_STRID_STD_PutTriple_NPC	[VAR 010E(0000)][VAR 0100(0001)]派出了\n[VAR 0102(0002)]、[VAR 0102(0003)]和\r\n[VAR 0102(0004)]！
BTL_STRID_STD_PutSingle_Player	[VAR 0100(0000)]\n派出了[VAR 01D1(0001)]！
BTL_STRID_STD_PutDouble_Player	[VAR 0100(0000)]派出了[VAR 01D1(0001)]\n和[VAR 01D1(0002)]！
BTL_STRID_STD_PutTriple_Player	[VAR 0100(0000)]派出了\n[VAR 0102(0001)]、[VAR 0102(0002)]和\r\n[VAR 0102(0003)]！
BTL_STRID_STD_IrekaeConfirm	[VAR 010E(0000)][VAR 0100(0001)]\n正准备派出[VAR 0102(0002)]。\r\n要替换宝可梦吗？
BTL_STRID_STD_PutChange1	看你的了！[VAR 01D1(0000)]！
BTL_STRID_STD_PutChange2	加油！[VAR 01D1(0000)]！
BTL_STRID_STD_PutChange3	只差一点了！\n加油！[VAR 01D1(0000)]！
BTL_STRID_STD_PutChange4	对手变弱了！\n机会来了！[VAR 01D1(0000)]！
BTL_STRID_STD_BackChange1	[VAR 0102(0000)]，替换！\n回来！
BTL_STRID_STD_BackChange2	[VAR 0102(0000)]，\n回来！
BTL_STRID_STD_BackChange3	[VAR 0102(0000)]，好了！\n回来！
BTL_STRID_STD_BackChange4	[VAR 0102(0000)]，很好！\n回来！
BTL_STRID_STD_BackChange5	[VAR 0102(0000)]，干得漂亮！\n回来！
BTL_STRID_STD_BackChange_NPC	[VAR 010E(0000)][VAR 0100(0001)]换下了\n[VAR 0102(0002)]！
BTL_STRID_STD_BackChange_Player	[VAR 0100(0000)]换下了\n[VAR 0102(0001)]！
BTL_STRID_STD_Hit_PluralTimes	击中了[VAR 0201(0000)]次！
BTL_STRID_STD_UseItem_Self	[VAR 0100(0000)]\n使用了[VAR 0109(0001)]！
BTL_STRID_STD_UseItem_Player	[VAR 0100(0000)]\n使用了[VAR 0109(0001)]！
BTL_STRID_STD_UseItem_NPC	[VAR 010E(0000)][VAR 0100(0001)]\n使用了[VAR 0109(0002)]！
msg_0f9fbfde8602c37b536653d25af86d0b	[~ 38]
msg_ce638194cb051d51e9af6c910cb2307e	[~ 39]
msg_f5242e7a601be7200ec2488e19d0e583	[~ 40]
msg_4f80c4453373bf016530e130a43b6fb0	[~ 41]
msg_6f0ecef663e9ce06300a0faa81c0d7a6	[~ 42]
msg_44afc8fc23b569a6bc89dd0ec284ba90	[~ 43]
BTL_STRID_STD_GetExp	[VAR 010C(0000)]获得了\n[VAR 0206(0001,0000)]经验值！
BTL_STRID_STD_GetExp_Bonus	[VAR 010C(0000)]获得了\n较为多的[VAR 0206(0001,0000)]经验值！
BTL_STRID_STD_GetExp_Bench	通过学习装置，\n各自都获得了经验值！
BTL_STRID_STD_WazaOboe_01	[VAR 010C(0000)]想要学习\n[VAR 0107(0001)]……\c\n为了学习[VAR 0107(0001)]，\n要忘记其他的招式吗？
BTL_STRID_STD_WazaOboe_02	１[WAIT 10]，２[WAIT 10]…[WAIT 10]…[WAIT 20]空！[VAR BE05(0003)][VAR BE05(0006)]\c\n[VAR 010C(0000)]把[VAR 0107(0001)]的\n使用方法忘得干干净净了！\c\n于是……！
BTL_STRID_STD_WazaOboe_03	[VAR BE05(0006)][VAR 010C(0000)]学会了\n[VAR 0107(0001)]！[VAR BE05(0004)]
BTL_STRID_STD_WazaOboe_04	[VAR 010C(0000)]没有学习\n[VAR 0107(0001)]就结束了！\c
BTL_STRID_STD_WinTrainer	战胜了\n[VAR 010E(0000)][VAR 0100(0001)]！
BTL_STRID_STD_WinTrainer2	战胜了\n[VAR 010E(0000)][VAR 0100(0001)]和\r\n[VAR 010E(0002)][VAR 0100(0003)]！
BTL_STRID_STD_LoseTrainer	被[VAR 010E(0000)][VAR 0100(0001)]\n打败了！
BTL_STRID_STD_DrawTrainer	和[VAR 010E(0000)][VAR 0100(0001)]\n打成了平局！
BTL_STRID_STD_WinComm	战胜了\n[VAR 0100(0000)]！
BTL_STRID_STD_WinCommMulti	战胜了\n[VAR 0100(0000)]和[VAR 0100(0001)]！
BTL_STRID_STD_LoseComm	被[VAR 0100(0000)]\n打败了！
BTL_STRID_STD_LoseCommMulti	被[VAR 0100(0000)]和[VAR 0100(0001)]\n打败了！
BTL_STRID_STD_DrawComm	和[VAR 0100(0000)]\n打成了平局！
BTL_STRID_STD_DrawCommMulti	与[VAR 0100(0000)]和[VAR 0100(0001)]\n打成了平局！
msg_f53574c74200358e711d58417a727d51	[~ 61]
BTL_STRID_STD_WinNusi	战胜了\n宝主宝可梦[VAR 0101(0000)]！\c
BTL_STRID_STD_LoseStart	[VAR 0100(0000)]的手上没有\n可以战斗的宝可梦！\c
BTL_STRID_STD_LoseMoneyWild	[VAR 0100(0000)]在慌乱中\n丢失了[VAR 0204(0001,0000)]……
BTL_STRID_STD_LoseMoneyTrainer	[VAR 0100(0000)]支付了[VAR 0204(0001,0000)]\n作为奖金……
BTL_STRID_STD_LoseEnd	[VAR 0100(0000)]的眼前变得一片漆黑！
BTL_STRID_STD_GetMoney	作为奖金，\n[VAR 0100(0000)]获得了[VAR 0205(0001,0000)]！\c
msg_29767212611a3bb18e07f4308b9aad1f	
BTL_STRID_STD_LevelUp	[VAR 010C(0000)]\n上升到了等级[VAR 0202(0001)]！
BTL_STRID_STD_BallThrow0	不行！宝可梦从\n球里挣脱出来了！
BTL_STRID_STD_BallThrow1	啊啊！\n还以为捉到了！
BTL_STRID_STD_BallThrow2	真遗憾！\n差一点就捉到了！
BTL_STRID_STD_BallThrow3	可惜啊！\n就还差一点点了！
BTL_STRID_STD_BallThrowS	太好了！\n捉到[VAR 0101(0000)]了！
BTL_STRID_STD_ZukanRegister	[VAR 0101(0000)]的资料被\n添加到宝可梦图鉴里了！
BTL_STRID_STD_BallThrowTrainer	球被训练家击飞了！\c\n拿别人东西的是小偷！
BTL_STRID_STD_Ball_NG1	不行！除非是１只，\n不然无法瞄准……！
BTL_STRID_STD_Ball_NG2	盒子满了！
BTL_STRID_STD_Ball_NG3	不集中精神的话，\n就无法很好地投球！
BTL_STRID_STD_Ball_NG4	不行！看不见宝可梦，\n无法瞄准……！
BTL_STRID_STD_UseItem_NoEffect	但是，没有效果！
BTL_STRID_STD_SelectAction	[VAR 010C(0000)]该怎么办？
BTL_STRID_STD_SelectRotation	[VAR 0100(0000)]该怎么办？
BTL_STRID_STD_SelectFriendship	[VAR 010C(0000)]在等待\n[VAR 0100(0001)]的指示……
BTL_STRID_STD_WazaFail	但是，招式失败了！！
BTL_STRID_STD_EscapeSuccess	顺利逃走了！
BTL_STRID_STD_EscapeFail	没能逃掉！
