berries_info
DP_Berries_Info_NUTSNAME_000	鮮紅的果實相當勁辣，\n還帶著一點刺激。\n開出的花朵相當討喜。
DP_pokedex_diamond_485	棲息在火山的洞穴裡。\n以十字形的爪子勾住\n牆壁或洞頂爬行。
DP_pokedex_diamond_486	在世上流傳著的傳說中，\n牠拉動了被繩子\n所綑綁的大地。
DP_pokedex_diamond_487	據說這種寶可夢棲息在\n這個世界背面的世界裡。\n會現身在古代的墳場中。
DP_pokedex_diamond_488	飛行時，會從薄紗般的翅膀\n發出閃亮的粒子。\n被稱為新月的化身。
DP_pokedex_diamond_489	棲息在溫暖海洋裡的寶可夢。\n會讓頭部的浮囊膨脹，\n漂浮在波浪中尋找食物。
DP_pokedex_diamond_490	出生於冰冷的海底。\n會游上一段很長的距離，\n來回到自己出生的海底。
DP_pokedex_diamond_491	有著引誘人們進入深層睡眠，\n並使其作夢的能力。\n會在新月之夜活動。
DP_pokedex_diamond_492	生活在花圃裡，當牠蜷起\n身體時看起來就像花朵，\n任誰都無法發現牠。
DP_pokedex_diamond_493	神話裡將牠描述為\n用１０００隻手臂\n創造了宇宙的寶可夢。
pokedex_pearl
DP_pokedex_pearl_000	
DP_pokedex_pearl_001	在出生後的一段時間裡，\n牠會從背上的種子裡\n汲取營養成長茁壯。
DP_pokedex_pearl_002	當背上的花苞開始鼓起時，\n會散發出一股甜美的香氣。\n這是大朵的花即將盛開的前兆。
DP_pokedex_pearl_003	下雨過後的第二天，\n背上花朵散發的香味會變得濃郁。\n香味會吸引寶可夢聚集而來。
DP_pokedex_pearl_004	小火龍尾巴上的火焰是牠\n生命的燈火。充滿活力時\n火焰也會燃燒得更加旺盛。
DP_pokedex_pearl_005	如果在夜裡抬頭仰望棲息著\n火恐龍的岩山，尾巴上的火焰\n看起來就像是天上的星星。
DP_pokedex_pearl_006	據說經歷過越多\n苦戰的噴火龍，\n其火焰的溫度就會越高。
DP_pokedex_pearl_007	會躲進甲殼裡保護自己。\n從不放過對手的破綻，\n會抓準時機用噴水來反擊。
DP_pokedex_pearl_008	據說牠擁有１萬年的壽命。\n蓬鬆的尾巴被視為長壽的象徵，\n深受人們的喜愛。
DP_pokedex_pearl_009	從甲殼上的大炮裡\n放出的水流破壞力十足，\n一擊就足以貫穿厚實的鐵板。
DP_pokedex_pearl_010	會從紅色觸角釋放出\n臭氣來趕走敵人。\n隨著反覆蛻皮而長大。
DP_pokedex_pearl_011	會用鋼鐵般堅硬的外殼\n保護裡面柔軟的身體。\n在進化之前會一直默默忍耐。
DP_pokedex_pearl_012	最喜歡吃花蜜。\n只靠微量的花粉就能夠\n找出花圃所在的位置。
DP_pokedex_pearl_013	每天都要吃下與自己\n體重相當的葉子。\n會用頭上的針擊退來襲的敵人。
DP_pokedex_pearl_014	為了不被天敵發現，\n會躲在葉子背面或樹枝的間隙中，\n等待進化的時刻到來。
DP_pokedex_pearl_015	在高速飛行中使用毒針\n攻擊後隨即飛離的戰術，\n是牠的拿手絕招。
DP_pokedex_pearl_016	雖然性情溫和不愛戰鬥，\n但要是隨意對牠出手的話，\n就會受到牠強烈的反擊。
DP_pokedex_pearl_017	在自己廣大的地盤上空\n四處飛翔並尋找獵物。\n會用發達的腳爪來解決獵物。
DP_pokedex_pearl_018	當大比鳥使出全力\n拍打翅膀時，就會颳起\n連大樹都能吹彎的強風。
DP_pokedex_pearl_019	擁有不管在什麼地方\n都能定居生存的生命力。\n警戒心非常強烈。
DP_pokedex_pearl_020	為了磨平不斷生長的門牙，\n有著啃咬堅硬東西的習性。\n連磚牆也能咬壞。
DP_pokedex_pearl_021	會忙碌地拍動牠小小的\n翅膀來飛行，用鳥嘴\n來找出在草叢裡的獵物。
DP_pokedex_pearl_022	有著能用大大的翅膀\n來回飛行一整天的體力。\n會用銳利的鳥嘴戰鬥。
DP_pokedex_pearl_023	能在草地中不發聲響地\n前進。會從背後偷襲\n放下戒心的獵物。
DP_pokedex_pearl_024	會用腹部的花紋威嚇敵人。\n趁著敵人被花紋嚇得無法\n動彈時，用身體將其勒緊。
DP_pokedex_pearl_025	當牠從兩頰的電囊\n劈哩啪啦地放出電流時，\n表示牠正在警戒對手。
DP_pokedex_pearl_026	電擊的威力高達十萬伏特。\n能一擊電暈比自己大\n好幾倍的對手。
DP_pokedex_pearl_027	棲息在幾乎不下雨的\n乾燥地帶。會將身體\n蜷成一團來保護自己。
DP_pokedex_pearl_028	會將身體蜷起，用背部\n撞擊對手。銳利的刺\n能夠造成很大的傷害。
DP_pokedex_pearl_029	有著不愛戰鬥的性格。\n從毒針裡分泌出的毒液\n只要一滴就能致命。
DP_pokedex_pearl_030	察覺到危險時會倒豎起\n全身的尖刺。身上的刺\n比尼多力諾成長得慢。
DP_pokedex_pearl_031	堅硬的鱗片像鎧甲一樣\n包裹全身。會拼上性命\n保護巢穴裡的孩子。
DP_pokedex_pearl_032	會從草叢裡伸出耳朵\n來探查周圍的狀況。\n用帶有劇毒的角來保護自己。
DP_pokedex_pearl_033	性情粗暴的寶可夢。\n當角刺中對手時，\n劇毒就會隨著衝擊而流出。
DP_pokedex_pearl_034	尾巴揮出的一擊\n能將電線桿像火柴棒\n一樣折成兩段。
DP_pokedex_pearl_035	能夠將月光聚集在背後的\n翅膀上，讓自己浮在空中。\n是種很難找到的寶可夢。
DP_pokedex_pearl_036	有著連１公里外針落地的聲音\n都聽得到的優秀耳朵。\n住在寧靜的深山裡。
DP_pokedex_pearl_037	能夠操縱火球。\n隨著成長，６根尾巴的前端\n會分開，形成更多根尾巴。
DP_pokedex_pearl_038	傳說中牠的９根尾巴\n蘊含著神秘力量。\n壽命據說長達１０００年。
DP_pokedex_pearl_039	當牠圓圓的大眼睛開始\n轉動時，就會唱起任誰聽了\n都會昏昏欲睡的搖籃曲。
DP_pokedex_pearl_040	牠細緻的體毛\n有著極佳的觸感。\n會吸氣讓身體膨脹。
DP_pokedex_pearl_041	討厭太陽光。會一直在\n洞窟或森林深處睡覺，\n直到太陽下山。
DP_pokedex_pearl_042	一旦開始吸血，\n在吸飽之前絕不會停下來。\n會在黑暗中飛著尋找獵物。
DP_pokedex_pearl_043	白天通常會把自己根部的腳\n埋進地下，一動也不動。\n晚上則會四處走動散播種子。
DP_pokedex_pearl_044	從口中流出來的花蜜散發著\n讓２公里外的人也忍不住\n掩鼻的強烈臭味。
DP_pokedex_pearl_045	牠的花瓣是世界上最大的。\n走動時會散播出能引起\n嚴重過敏反應的毒花粉。
DP_pokedex_pearl_046	背上長著一種叫做\n冬蟲夏草的蘑菇，\n會和派拉斯一起長大。
DP_pokedex_pearl_047	以長得比蟲子體型還大的\n蘑菇所發出的意志來行動。\n喜歡潮濕的地方。
DP_pokedex_pearl_048	大大的眼睛是由許多小眼睛\n集合在一起形成的。\n到了晚上會聚集在有亮光的地方。
DP_pokedex_pearl_049	會拍動翅膀散播鱗粉。\n一旦沾到身上，鱗粉帶有的\n毒素會逐漸滲入皮膚內。
DP_pokedex_pearl_050	生活在地底下的寶可夢。\n由於一直待在陰暗的地下，\n所以不喜歡明亮的太陽光。
DP_pokedex_pearl_051	３顆頭會輪流活動，\n無論是多麼堅硬的地層，\n都能挖到地下１００公里深。
DP_pokedex_pearl_052	有著在夜間活動的習性。\n找到閃閃發亮的東西時，\n眼睛會毫不遜色地閃閃發光。
DP_pokedex_pearl_053	性情高傲的寶可夢。\n額頭上的寶石大小\n常常成為愛好者間的話題。
DP_pokedex_pearl_054	雖然擁有神奇的力量，\n但因為使用過也不會記得，\n所以總是不知所以地歪著脖子。
DP_pokedex_pearl_055	手腳上的水蹼功能發達，讓牠\n在游泳時能發揮出驚人的速度。\n是最擅長游泳的寶可夢。
DP_pokedex_pearl_056	在樹上生活。\n如果群體中有１隻發起火來，\n整個群體都會無緣無故開始暴怒。
DP_pokedex_pearl_057	光是視線和牠對上，牠就會生氣。\n此時要是轉身逃跑，牠就會更生氣。\n就算已經揍扁對方，牠仍會繼續生氣。
DP_pokedex_pearl_058	性格忠誠的寶可夢。\n在訓練家下達指令前，\n牠一步也不會動。
DP_pokedex_pearl_059	牠威風凜凜的姿態，\n從古時候起就\n擄獲了眾多人心。
DP_pokedex_pearl_060	皮膚薄得能看見裡面的內臟。\n才剛長出的雙腳\n還不太擅長走路。
DP_pokedex_pearl_061	肚子上的漩渦有著微妙的彎曲，\n如果一直盯著看的話就會\n漸漸開始想睡覺。
DP_pokedex_pearl_062	擁有強韌的肌肉。\n可以毫不歇息地游泳\n穿越太平洋。
DP_pokedex_pearl_063	就算在睡夢中也會\n布下心靈感應的雷達。\n遇到危機時就會使出瞬間移動。
DP_pokedex_pearl_064	發揮超能力時\n釋放出的強烈阿爾法波\n會把精密機器破壞掉。
DP_pokedex_pearl_065	擁有媲美超級電腦的頭腦。\n功能發達的頭腦讓牠能\n自在地操控各種超能力。
DP_pokedex_pearl_066	不管怎樣鍛鍊身體都不會\n感到肌肉酸痛的寶可夢。\n住在遠離人煙的山裡。
DP_pokedex_pearl_067	靠著能夠單手舉起\n大貨車的力量，幫忙人們\n做各種費力工作的寶可夢。
DP_pokedex_pearl_068	雖然牠的拳擊擁有一發就能\n打飛電車的威力，但卻相當\n不擅長需要用到手指的工作。
DP_pokedex_pearl_069	喜歡高溫多濕的土地。\n伸長藤蔓捕捉獵物時的\n動作非常迅速。
DP_pokedex_pearl_070	酷似植物的寶可夢。\n會向不經意靠近自己的\n獵物撒出毒粉來捕捉對方。
DP_pokedex_pearl_071	嘴裡儲存的液體雖然散發著\n有如花蜜般的香氣，但那其實\n是能溶化任何物體的溶解液。
DP_pokedex_pearl_072	會隨著海流漂浮。\n釣客被瑪瑙水母的毒針\n刺中的事件屢見不鮮。
DP_pokedex_pearl_073	會急速閃爍頭上的\n紅色珠子來通知\n夥伴注意危險。
DP_pokedex_pearl_074	看起來和小石頭毫無分別。\n會用結實的身體和夥伴互撞，\n比較哪一方更堅硬。
DP_pokedex_pearl_075	從高處滾下的過程中，就算\n身體到處缺損也毫不在意。\n１天會吃掉１噸的岩石。
DP_pokedex_pearl_076	請注意，從山頂延續到\n山腳的溝槽是隆隆岩\n滾下來時的通道。
DP_pokedex_pearl_077	在追趕雙親的同時，\n練成了強韌的下盤。\n整天都在山野裡到處跑。
DP_pokedex_pearl_078	擁有一旦開始奔跑，\n只需１０步即可達到\n最高速度的強烈加速力。
DP_pokedex_pearl_079	雖然動作緩慢，但卻擅長\n用尾巴來垂釣。反應遲鈍，\n就算尾巴被咬也不會覺得痛。
DP_pokedex_pearl_080	雖然呆殼獸總是呆呆笨笨的，\n但據說當大舌貝狠咬牠的尾巴時，\n就會有某種靈感閃過牠的腦海。
DP_pokedex_pearl_081	會從左右兩邊的組件\n發出電磁波，在空中移動。\n是以電力為食的寶可夢。
DP_pokedex_pearl_082	由３隻小磁怪的磁力連結\n而成的寶可夢。只要三合一磁怪\n一多起來，就會引起磁暴。
DP_pokedex_pearl_083	如果失去了莖就無法生存。\n因此牠會拼上性命\n和想搶奪莖的對手戰鬥。
DP_pokedex_pearl_084	２個腦袋好像會用\n類似心靈感應的力量，\n來傳遞彼此的想法。
DP_pokedex_pearl_085	進化時從嘟嘟的其中一個頭\n分裂而形成的珍稀物種。\n能以時速６０公里以上的速度奔跑。
DP_pokedex_pearl_086	生活在冰山上的寶可夢。\n會用頭上尖銳的突起部分\n破開冰層到海裡游泳。
DP_pokedex_pearl_087	由於全身覆蓋著雪白的體毛，\n因此只要在雪中，\n就能不被天敵發現。
DP_pokedex_pearl_088	臭水溝的污泥受到來自月亮的\nＸ射線照射後誕生的寶可夢。\n會出現在骯髒的地方。
DP_pokedex_pearl_089	牠的身體會滲出有劇毒的體液。\n草木一沾上那種液體\n就會瞬間枯萎。
DP_pokedex_pearl_090	透過２片貝殼的不斷開合\n來向後方游動。不管什麼時候，\n大大的舌頭都會一直露在外面。
DP_pokedex_pearl_091	緊閉外殼保護自己，\n同時發射尖刺擊退敵人。\n這就是牠的戰法。
DP_pokedex_pearl_092	從毒氣中誕生的寶可夢。\n即使是碰上體型大的對手，\n也能用毒氣裹住將其打倒。
DP_pokedex_pearl_093	如果被牠的氣體狀的舌頭舔到，\n靈魂就會被抓走。\n會躲在暗處尋找獵物。
DP_pokedex_pearl_094	牠會靜靜地潛伏在\n房屋角落的陰暗處，\n伺機奪走生命。
DP_pokedex_pearl_095	扭動長而結實的身體\n在地底挖掘前進。\n會一邊挖掘一邊進食。
DP_pokedex_pearl_096	據說當牠抽動凸出的鼻子，\n就能知道對方正在作的夢境內容。\n最喜歡吃的是快樂的夢。
DP_pokedex_pearl_097	如果被牠拿著鐘擺在眼前擺動，\n就算是剛睡醒的人，\n也會在３秒後睡著。
DP_pokedex_pearl_098	會在沙灘上挖洞生活。\n即使鉗子在戰鬥中脫落，\n也會再長回原樣。
DP_pokedex_pearl_099	大的鉗子擁有１萬馬力的力量。\n但由於實在太重了，\n導致牠不太擅長瞄準目標。
DP_pokedex_pearl_100	外型酷似精靈球。\n不小心碰到的話不僅會觸電，\n有時甚至還會爆炸，十分危險。
DP_pokedex_pearl_101	由於儲存過多電能\n而脹得鼓鼓的頑皮雷彈，\n有時會隨風飄來。
DP_pokedex_pearl_102	由於會透過心靈感應進行對話，\n因此就算把這６隻蛋蛋分開，\n牠們也會馬上重新聚在一起。
DP_pokedex_pearl_103	被稱為會走路的熱帶雨林。\n其中一顆頭長大後掉落到\n地面就會變成蛋蛋。
DP_pokedex_pearl_104	想起與自己死別的母親\n而哭泣時，戴在頭上的頭骨\n會發出喀啦喀啦的聲響。
DP_pokedex_pearl_105	能夠靈活使用從出生起\n就一直拿在手上的骨頭。\n性情很兇暴。
DP_pokedex_pearl_106	腿能夠伸長至原本的２倍。\n第一次和牠對戰的對手都會\n因其攻擊範圍之廣感到吃驚。
DP_pokedex_pearl_107	會扭轉著手臂出拳，\n拳擊威力連水泥也能粉碎。\n每戰鬥３分鐘就要休息一下。
DP_pokedex_pearl_108	會把可以伸到身體２倍長的\n舌頭當成手使用。黏黏稠稠的\n唾液能黏住任何東西。
DP_pokedex_pearl_109	在體內儲存比空氣\n還輕的瓦斯，藉此浮在空中。\n瓦斯不但很臭而且會爆炸。
DP_pokedex_pearl_110	靠吃垃圾產生的氣體成長。\n在極少數情況下會發現\n三胞胎的雙彈瓦斯。
DP_pokedex_pearl_111	堅硬的皮膚包覆著全身。\n牠的撞擊就連高樓大廈\n都能撞倒。可惜頭腦很差。
DP_pokedex_pearl_112	變得能用後腳站立，腦容量\n也變大了。會用鑽頭狀的角\n鑿穿岩石，挖出隧道。
DP_pokedex_pearl_113	１天能生好幾顆蛋。\n絕對不會把蛋分給\n存心不良的壞蛋。
DP_pokedex_pearl_114	身體被藍色的藤蔓裹著。\n至今為止還沒有人看過\n牠藏在藤蔓下的臉孔。
DP_pokedex_pearl_115	在腹部的袋子中養育孩子。\n只有在安全的時候，\n才會讓孩子從袋中出來玩。
DP_pokedex_pearl_116	會在珊瑚的陰影處安家。\n如果感到危險，就會從口中\n吐出漆黑的墨汁逃跑。
DP_pokedex_pearl_117	身上的刺能保護牠不被\n敵人攻擊。鰭和骨頭\n很適合拿來當作中藥材。
DP_pokedex_pearl_118	能以５節的速度游動。\n感到自身有危險的時候，\n會用尖銳的角來反擊。
DP_pokedex_pearl_119	為了守護家人，牠會用如\n鑽頭般銳利的角戰鬥。\n平時生活在河底下的岩穴中。
DP_pokedex_pearl_120	只要紅色的核心部分還在，\n就算身體被切碎也能立刻長回來。\n核心會在深夜時分閃爍發光。
DP_pokedex_pearl_121	牠會從位於身體中央的\n紅色核心向夜空\n發射神秘的電波。
DP_pokedex_pearl_122	從指尖發出的波動\n可以硬化空氣製造牆壁。\n即便是猛烈的攻擊也能彈開。
DP_pokedex_pearl_123	要擋住牠雙臂上鐮刀的\n攻擊幾乎是不可能的。\n那動作看起來簡直就是個忍者。
DP_pokedex_pearl_124	雖然牠的叫聲聽起來\n像是人類的語言，但卻完全\n無法理解牠想表達的意思。
DP_pokedex_pearl_125	停電的原因有一半是\n電擊獸出現在發電廠\n吃掉電力的關係。
DP_pokedex_pearl_126	在火山口出生並在那裡長大。\n全身籠罩著像太陽一樣的\n火焰熱浪。
DP_pokedex_pearl_127	會用２隻角夾住獵物，\n在撕碎獵物前不會鬆開。\n無法撕碎時就會把獵物扔到天邊去。
DP_pokedex_pearl_128	只要看準獵物就會\n筆直地衝撞過去。\n以其暴躁的性格而聞名。
DP_pokedex_pearl_129	連在水流緩慢的河川也無法\n逆流而上，只能被水沖走。\n不知為何總是跳個不停。
DP_pokedex_pearl_130	古書裡留下了\n牠將發生紛爭的村莊\n整個燒光的紀錄。
DP_pokedex_pearl_131	喜歡載著人類\n和寶可夢渡過大海。\n能夠理解人類的語言。
DP_pokedex_pearl_132	有著能夠重組全身的細胞，\n將自己變身成與看到的東西\n一模一樣的能力。
DP_pokedex_pearl_133	透過在進化時改變外型與能力，\n讓自己能夠應付嚴酷環境的\n珍稀寶可夢。
DP_pokedex_pearl_134	進化成了適應水中生活的身體。\n當牠與水融為一體時\n將無法看見牠的身影。
DP_pokedex_pearl_135	能操控１萬伏特的高壓電。\n全身的體毛只要一豎起，\n就會變得和針一樣尖銳。
DP_pokedex_pearl_136	體內有著火袋。\n在戰鬥即將開始前，\n體溫會上升到９００度。
DP_pokedex_pearl_137	牠是世界上首度以人工\n創造出來的寶可夢。\n能在電子空間裡移動。
DP_pokedex_pearl_138	用現代先進的科學力量\n使其從化石中復活的寶可夢。\n曾經暢游在古代的海裡。
DP_pokedex_pearl_139	人們認為這種寶可夢\n之所以會滅絕，是因為\n螺旋狀的殼長得太大了。
DP_pokedex_pearl_140	人們認為牠曾經生活在\n３億年前的沙灘上。\n會用堅硬的殼來保護自己。
DP_pokedex_pearl_141	人們認為鐮刀盔是因為\n牠的獵物開始在陸地上生活，\n所以才跟著上岸。
DP_pokedex_pearl_142	翱翔於恐龍時代\n廣闊天空的寶可夢。\n擁有如同鋸子般的牙齒。
DP_pokedex_pearl_143	除了睡覺外，其餘時間都在進食。\n１天不吃個４００公斤的食物，\n牠的肚子是不會飽的。
DP_pokedex_pearl_144	傳說的鳥寶可夢。\n能凍結空氣中的水分，\n製造出暴風雪。
DP_pokedex_pearl_145	據說藏身在雷雲中的\n傳說的寶可夢。\n能夠隨心所欲地操縱雷電。
DP_pokedex_pearl_146	傳說的鳥寶可夢之一。\n據說只要火焰鳥現身，\n春天就會到來。
DP_pokedex_pearl_147	因為目擊者非常少，\n所以過去被稱為幻之寶可夢。\n有人找到過牠蛻下的皮。
DP_pokedex_pearl_148	當全身被氣場籠罩時，\n周圍的天氣會發生劇烈變化。\n據說棲息在大海或湖泊裡。
DP_pokedex_pearl_149	據說牠的住處就在\n廣闊大海的某處。\n會將遇難的船隻引導到岸邊。
DP_pokedex_pearl_150	藉著重組夢幻的基因而誕生。\n據說有著所有寶可夢中\n最殘暴的心。
DP_pokedex_pearl_151	因為能使用所有的招式，\n所以有很多學者認為\n牠是寶可夢的祖先。
DP_pokedex_pearl_152	會用頭上的葉子來感知\n周圍的溫度和濕度。\n最喜歡沐浴在陽光下。
DP_pokedex_pearl_153	從脖子周圍的花苞中\n散發出香辛料般的香味，\n讓聞到的人湧出活力。
DP_pokedex_pearl_154	大竺葵呼出的氣息中\n蘊含著能讓枯萎的\n花草復甦的神奇力量。
DP_pokedex_pearl_155	性格膽小怯懦。\n一旦受到驚嚇，背上的火焰\n就會燃燒得更加強烈。
DP_pokedex_pearl_156	會用火焰的熱氣來威嚇對手。\n當牠擺出戰鬥的架勢時，\n火勢就會變得更加猛烈。
DP_pokedex_pearl_157	使用火焰的爆炸氣浪來攻擊。\n會用灼熱的火焰\n製造出熱浪隱藏身影。
DP_pokedex_pearl_158	雙顎發達，有著任何東西\n都想咬上去的習性。\n就算是訓練家也要小心。
DP_pokedex_pearl_159	一旦咬住，除非牙齒脫落，\n否則絕不會鬆口。\n脫落的牙齒馬上就能再長出來。
DP_pokedex_pearl_160	雖然平時動作慢吞吞的，\n但在撲咬獵物的時候，\n速度卻快到無法看清。
DP_pokedex_pearl_161	性格非常神經質。\n為了能眺望遠處的狀況，\n牠會用尾巴墊高自己。
DP_pokedex_pearl_162	母親會用細長的身體\n裹住孩子使其入睡。\n能用快速的動作追趕敵人。
DP_pokedex_pearl_163	由於換腳的速度太快，\n還沒有人看過牠換腳的瞬間。\n每天都會在同一時間鳴叫。
DP_pokedex_pearl_164	當牠的頭倒轉過來時，\n就代表牠正在思考\n非常難懂的事情。
DP_pokedex_pearl_165	非常膽小，不聚集成群\n就會因不安而無法動彈。\n會用氣味來傳達彼此的心情。
DP_pokedex_pearl_166	會把星光轉化成能量。\n夜空中星星的數量變多時，\n背上的花紋就會變大。
DP_pokedex_pearl_167	會用又細又結實的絲線\n布下陷阱，一動也不動地\n等待獵物落網。
DP_pokedex_pearl_168	會把絲纏在獵物身上然後故意放走。\n只要沿著絲去找就能把獵物\n和牠的夥伴一網打盡。
DP_pokedex_pearl_169	因為雙腳也變成了翅膀，\n飛翔的能力因此有了\n飛躍式的提升。
DP_pokedex_pearl_170	會從觸手的前端\n釋放出正負電流\n來讓敵人觸電。
DP_pokedex_pearl_171	在深海游動的電燈怪所發出的\n亮光能射到水面上。\n因此人們稱牠為深海之星。
DP_pokedex_pearl_172	會和夥伴一起玩把尾巴前端\n碰在一起迸射出火花的遊戲。\n好像是在比試膽量。
DP_pokedex_pearl_173	在流星很多的夜晚\n能看到眾多皮寶寶的身影。\n早晨太陽升起後就會消失無蹤。
DP_pokedex_pearl_174	牠柔軟又有彈性的身體\n一旦開始彈跳，\n就完全停不下來。
DP_pokedex_pearl_175	據說牠的殼裡裝著滿滿的幸福，\n而且還會把這些幸福\n分給心地善良的人。
DP_pokedex_pearl_176	據說牠會現身在心地\n善良的人面前，灑下被稱為\n「幸福之粉」的閃耀羽毛。
DP_pokedex_pearl_177	能夠靈巧地避開仙人掌\n的花苞和刺來啄食。\n會一跳一跳地移動。
DP_pokedex_pearl_178	能夠看穿過去和未來。\n日復一日注視著太陽\n動向的奇異寶可夢。
DP_pokedex_pearl_179	蓬鬆的體毛在儲存了靜電後\n會膨脹到原來的２倍。\n一旦觸摸就會觸電。
DP_pokedex_pearl_180	體毛中蓄滿電力後，\n尾巴就會開始發光。\n會射出碰到就會被電麻的體毛。
DP_pokedex_pearl_181	尾巴尖端閃耀著光輝。\n以前的人們會利用此亮光\n來互相傳遞信號。
DP_pokedex_pearl_182	大雨的季節結束後，\n受到溫暖陽光吸引的\n美麗花就會開始跳舞。
DP_pokedex_pearl_183	尾巴前端儲滿了\n比水還輕的油，\n可以用來代替浮囊。
DP_pokedex_pearl_184	長長的耳朵是靈敏的感應器。\n能夠分辨出在河底\n移動的生物的聲音。
DP_pokedex_pearl_185	總是偽裝成樹的樣子站在路邊。\n只要一開始下雨，就會在\n不知不覺間消失無蹤。
DP_pokedex_pearl_186	以蚊香蛙皇為首領組成團隊。\n蚊香蛙皇的叫聲能使\n蚊香蝌蚪們都臣服於牠。
DP_pokedex_pearl_187	會隨風飄送。\n據說當毽子草開始聚集在山野上，\n就代表春天快要到了。
DP_pokedex_pearl_188	只要氣溫升高就會開花。\n會為了沐浴到充分的陽光\n而飄浮在空中。
DP_pokedex_pearl_189	會隨季風環繞世界１週。\n途中會散播棉花孢子。
DP_pokedex_pearl_190	生活在巨大的樹上。為了避免\n自己在睡覺時從樹上掉下來，\n睡前會先用尾巴捲住樹幹。
DP_pokedex_pearl_191	會在某個早晨突然掉下來。\n如果夏天的氣溫偏低，\n隔年數量就會暴增。
DP_pokedex_pearl_192	溫暖的陽光就是\n牠的能量。以追著\n太陽移動的習性聞名。
DP_pokedex_pearl_193	有著臉不動就可以３６０度\n全方位環視的眼睛，因此就算是\n正後方的獵物也不會看漏。
DP_pokedex_pearl_194	傍晚天氣變涼時，\n烏波們就會從水中上來，\n走在水邊覓食。
DP_pokedex_pearl_195	反應遲鈍的寶可夢。游泳時\n就算頭撞到了岩石或船底，\n也完全不會去在意。
DP_pokedex_pearl_196	牠的體毛有著天鵝絨般的\n光澤和觸感。使用精神力量時，\n額頭的珠子會發出光芒。
DP_pokedex_pearl_197	月光改變了伊布的基因。\n會潛伏在黑暗中等待獵物。
DP_pokedex_pearl_198	為了將旅人引誘進森林深處，\n會聚集在旅人周圍。\n據說會帶來不幸。
DP_pokedex_pearl_199	因為被大舌貝咬到，\n使牠獲得了媲美\n世界頂尖科學家的智能。
DP_pokedex_pearl_200	會用紅色珠子吸收恐懼之心，\n將其作為自己的營養。\n白天會在陰暗處睡覺。
DP_pokedex_pearl_201	據說牠是用心靈感應\n來與夥伴們彼此溝通。\n平時總是貼在牆壁上。
DP_pokedex_pearl_202	牠會拼命地把黑黑的尾巴\n藏起來，人們推測這證明了\n牠的尾巴裡藏有秘密。
DP_pokedex_pearl_203	睡覺時尾巴上的腦袋\n會監視周圍的狀況。\n尾巴不睡覺也沒關係。
DP_pokedex_pearl_204	外型酷似樹果。\n雖然會被鳥寶可夢誤啄，\n但牠有著堅硬的外殼保護自己。
DP_pokedex_pearl_205	被鋼鐵外殼保護著。\n雖然眼睛會從縫隙裡向外窺視，\n但殼的裡面到底是什麼樣子仍是個謎。
DP_pokedex_pearl_206	會用尾巴挖掘地面，\n製造出迷宮一般的巢穴。\n能用翅膀稍微飛上一段距離。
DP_pokedex_pearl_207	擅長的戰術是利用手腳上的翼膜，\n乘著風從空中向下猛撲。\n會瞄準獵物的臉發動攻擊。
DP_pokedex_pearl_208	會用結實的下顎咬碎岩石前進。\n有著即使是在漆黑的地底\n也能看見東西的眼睛。
DP_pokedex_pearl_209	深受女性歡迎的寶可夢。\n因為牠那足以嚇跑小型寶可夢的\n可怕長相在許多女性看來反而很可愛。
DP_pokedex_pearl_210	長相兇狠但其實很膽小。\n然而一旦發起怒來，\n就會用巨大的獠牙來反擊。
DP_pokedex_pearl_211	會將全身上下的毒針\n朝四面八方發射出去。\n圓圓的身體不太擅長游泳。
DP_pokedex_pearl_212	擁有鋼鐵般的身軀。\n會舉起帶有眼珠花紋的\n鉗子威嚇對手。
DP_pokedex_pearl_213	會把樹果儲存在甲殼裡。\n樹果最終會和體液\n融合成美味的果汁。
DP_pokedex_pearl_214	強韌的下盤和銳利的爪子，\n帶給牠足以把對手\n拋向遠方的力量。
DP_pokedex_pearl_215	直到對手無法動彈為止，\n牠絕不會停止攻擊。\n是種極為凶猛的寶可夢。
DP_pokedex_pearl_216	會把甜美蜜糖滲進手掌裡，\n然後舔個不停。每隻熊寶寶\n的蜜糖味道都不一樣。
DP_pokedex_pearl_217	會用爪子在自己地盤裡\n能結出美味樹果或水果的\n樹上留下痕跡。
DP_pokedex_pearl_218	有著由熔岩構成的身體。\n如果不持續運動，\n身體就會因變冷而凝固。
DP_pokedex_pearl_219	體溫約有１萬度。\n會從熔岩凝固成的\n外殼縫隙裡噴出火焰。
DP_pokedex_pearl_220	枯草下長出的蘑菇是牠的最愛。\n會在憑著氣味尋找蘑菇的\n過程中發現溫泉。
DP_pokedex_pearl_221	由於眼睛被長長的體毛蓋住，\n導致牠看不見任何東西，但牠\n會用靈敏的鼻子掌握周邊狀況。
DP_pokedex_pearl_222	在南方的美麗大海裡\n有許多的太陽珊瑚。\n無法在骯髒的大海裡生存。
DP_pokedex_pearl_223	會吸附在巨翅飛魚身上，\n吃牠平常吃剩下的東西。這是\n一種避開敵人襲擊的生存智慧。
DP_pokedex_pearl_224	會吐出漆黑墨汁\n來遮蔽對手的視線。\n會在岩石背面築巢。
DP_pokedex_pearl_225	會把食物裹在尾巴裡\n搬運。有把食物分給\n山中遇難者的習性。
