berries_info
DP_Berries_Info_NUTSNAME_000	鲜红色的果实非常辛辣，\n稍带着一些刺激的味道。\n绽开的花朵十分惹人喜爱。
16-msg_t02r0101_doctor_11_1	这个宝可梦图鉴是会自动记录\n你遇到的宝可梦的高科技工具！
16-msg_t02r0101_doctor_11_2	所以[VAR 0100(0000)]你\n接下来就走遍各个地方，\r\n与所有的宝可梦相遇吧！
16-msg_t02r0101_heroine_02	我也有一个\n一模一样的图鉴！
16-msg_t02r0101_hero_02	我也有一个\n一模一样的图鉴！
16-msg_t02r0101_doctor_12_1	和宝可梦一起\n走在２０１号道路上时，\r\n你的心情怎么样？
16-msg_t02r0101_doctor_12_2	我都活了６０年了，\n但和宝可梦在一起时，\r\n还是会感到激动兴奋。
16-msg_t02r0101_doctor_12_3	听好了！这个世界上的宝可梦\n多到数也数不清！\c\n也就是说，\n有多到数不清的兴奋在等着你！
16-msg_t02r0101_doctor_12_4	出发吧，[VAR 0100(0000)]！\c\n你的冒险现在开始了！
16-msg_t02r0101_doctor_13	出发吧，[VAR 0100(0000)]！\c\n你的冒险现在开始了！
16-msg_t02r0101_heroine_03_1	我一开始用的宝可梦是\n[VAR 0101(0001)]哦！\c\n如果你在湖边选了[VAR 0101(0001)]的话，\n我们就一样了呢！
16-msg_t02r0101_heroine_03_2	先不说这些啦……\c\n我叫小光！\c\n博士也有拜托我去填满图鉴的页面。
16-msg_t02r0101_heroine_03_3	所以我们的目的其实一样哦。\c\n只是我要比你\n经验更丰富一点而已啦。
16-msg_t02r0101_heroine_03_4	我会教你很多东西的！\n那就请多关照啦！[VAR 0100(0000)]！
16-msg_t02r0101_hero_03_1	博士也有拜托我去填满图鉴的页面！
16-msg_t02r0101_hero_03_2	所以有着相同目的的我们\n可说是伙伴了吧。\c\n之后我会教你很多事的。
16-msg_t02r0101_assistm1_01	我是[VAR 0100(0000)]的父亲。\c\n既然你在帮山梨博士的忙，\n我就来帮你的忙喽！\c\n哈哈哈，\n今后也请你多指教哦！
16-msg_t02r0101_assistw1_01	山梨博士和关都的博士\n一起开发了新的宝可梦图鉴！
16-msg_t02r0101_bookshelf1_01	冒险心得其一：\n按Ｘ键打开菜单。
16-msg_t02r0101_bookshelf2_01	冒险心得其二：\n用记录功能保存冒险记录。
16-msg_t02r0101_bookshelf3_01	有很多关于宝可梦的书！
16-msg_t02r0101_bookshelf4_01	有很多关于宝可梦的资料\n和研究报告！
16-msg_hyouka_doctor_01	哦，[VAR 0100(0000)]！\c\n你是来给我看宝可梦图鉴的\n完成情况的吧！
16-msg_hyouka_doctor_02	嗯……\c\n你找到了[VAR 0202(0000)]只宝可梦……
16-msg_hyouka_doctor_03	怎么了？\c\n是因为你找到的宝可梦太少了，\n所以不愿意给我看吗？
16-msg_hyouka_s09_1	太了不起了！[VAR 0100(0000)]！\c\n你把神奥地区所有的\n宝可梦都记录到图鉴上了！
16-msg_hyouka_s09_2	这下我关于宝可梦进化的研究\n也一定会大有进展……
16-msg_t02r0101_doctor_a_01_1	唔嗯！[VAR 0100(0000)]，\n我一直在等你呢！
16-msg_t02r0101_doctor_a_01_2	你已经遇到过神奥地区\n所有的宝可梦了！！\c\n这下我关于宝可梦进化的研究\n也一定会大有进展……
16-msg_t02r0101_ookido_a_01_1	嗨～山梨博士，\n我们好久不见咯！
16-msg_t02r0101_ookido_a_01_2	呼～怎么说呢，\n关都离神奥也太远了吧。\c\n但只要能遇到新的宝可梦，\n无论去到天涯海角，我都在所不辞啊。
16-msg_t02r0101_doctor_a_02_1	哦！\n这不是大木嘛！\c\n不愧是研究宝可梦的世界权威。
16-msg_t02r0101_doctor_a_02_2	哪里有宝可梦，\n哪里就有大木，\r\n你还真是一点都没变啊！
16-msg_t02r0101_doctor_a_03	对了，大木。\c\n我身边的这位年轻人\n填满了神奥图鉴的页面哦！
16-msg_t02r0101_ookido_a_02_1	你好啊～初次见面，\n我叫大木！\c\n已经从山梨博士那里听说过\n你的名字啦。
16-msg_t02r0101_ookido_a_02_2	听他说，这里有位训练家\n年纪轻轻就十分出色。\c\n果然和他说的一样……\n不，看来比他说的还要优秀嘛！\r\n而且你来得太是时候啦！
16-msg_t02r0101_ookido_a_02_3	我是来这里办事的，\n正好也为山梨博士\r\n带来了全国图鉴的资料。
16-msg_t02r0101_ookido_a_02_4	对啦！也来帮你把宝可梦图鉴\n升级为全国图鉴吧。\c\n这世界上，\n还存在着很多宝可梦呢！
16-msg_t02r0101_ookido_a_03	[VAR 0100(0000)]的宝可梦图鉴\n升级为全国图鉴了！
16-msg_t02r0101_ookido_a_04	完成全国图鉴是个极其艰辛的任务。\n希望你能好好加油哦！
16-msg_t02r0101_doctor_a_04	不用担心，\n[VAR 0100(0000)]一定没问题的。\c\n话说回来，大木你\n来这里要办的事是什么？
16-msg_t02r0101_ookido_a_05_1	对了对了，听说玫瑰公园已经建好了。\n好像是在２２１号道路来着。
16-msg_t02r0101_ookido_a_05_2	公园里有个系统，\n可以聚集各个地区所有的宝可梦。
16-msg_t02r0101_ookido_a_05_3	我是来看看那里\n进行得顺不顺利的。
16-msg_t02r0101_ookido_a_06_1	[VAR 0100(0000)]啊！\n可以的话，你也来玫瑰公园看看吧！
16-msg_t02r0101_ookido_a_06_2	哎呀，不妙！\n我还有约，再这么聊下去就要迟到咯！
16-msg_t02r0101_ookido_a_06_3	那么二位，\n我就先告辞咯！
16-msg_t02r0101_ookido_a_07_1	[VAR 0100(0000)]啊！\n可以的话，你也来玫瑰公园看看吧！
16-msg_t02r0101_ookido_a_07_2	哎呀，不妙！\n我还有约，再这么聊下去就要迟到咯！
16-msg_t02r0101_ookido_a_07_3	那么二位，\n我就先告辞咯！
16-msg_t02r0101_doctor_a_05	他还是这么匆匆忙忙啊。
16-msg_t02r0101_doctor_a_06	言归正传，[VAR 0100(0000)]！\c\n为了感谢你填满了神奥图鉴，\n我把这个送给你！
16-msg_t02r0101_doctor_a_07_1	那是个能够追踪宝可梦的装置，\n名字就叫“宝可追踪”。\c\n有了它就能立刻知道\n哪片草丛里藏有宝可梦！
16-msg_t02r0101_doctor_a_07_2	其实这东西本来是为了\n努力收集神奥图鉴的你们准备的……\r\n算了。\c\n在收集全国图鉴时\n也一定会派上用场的！
16-msg_t02r0101_doctor_a_08	这个世界非常广阔！\n还有很多宝可梦在等着你。\c\n这意味着还有很多美妙的兴奋\n等着你去发现！
16-msg_t02r0101_pc_01	[VAR 0100(0000)]查看了电脑！\c\n上面显示着很多专业术语及\n学术用语之类艰涩难懂的词语。
16-msg_t02r0101_freezer_01	冰箱里放满了甜品！
16-msg_t02r0101_assistm1_02_1	真的好厉害啊！\n居然记录下了神奥地区所有的宝可梦！
16-msg_t02r0101_assistm1_02_2	和你比起来，\n[VAR 0100(0000)]真是……\c\n这下博士的关于宝可梦进化的\n研究也会大有进展了！
16-msg_t02r0101_assistw1_02	是的。\c\n山梨博士作为前辈，\n也曾与大木博士一起从事图鉴的研究。
17-msg_t02r0201_oldman1a_01_1	山梨那小子终于回来啦。
17-msg_t02r0201_oldman1a_01_2	那小子可不得了。\n很久以前，他就着手进行宝可梦的研究啦！\c\n老夫的儿子和孙子\n都在帮山梨的忙呢！
17-msg_t02r0201_oldman1a_02_1	什么！\n你竟然拿着全国图鉴呢！
17-msg_t02r0201_oldman1a_02_2	那你还真厉害啊！\n想必山梨那小子也会为\r\n研究有所进展而高兴吧。
17-msg_t02r0201_oldman1a_02_3	不过……\n年轻的训练家啊。\c\n据说这世界上存在着３００……\n不，４００……\r\n不，说不定存在着更多种类的宝可梦呢！
17-msg_t02r0201_babygirl_01_1	你是谁呀？\c\n………………\n………………\c\n哦……\n你叫[VAR 0100(0000)]啊。
17-msg_t02r0201_babygirl_01_2	你在帮博士\n做宝可梦图鉴呐！\c\n真厉害！和我姐姐一样呢！\n要加油哦！
17-msg_t02r0201_babygirl_02_1	你是谁呀？\c\n………………\n………………\c\n哦……\n你叫[VAR 0100(0000)]啊。
17-msg_t02r0201_babygirl_02_2	你在帮博士\n做宝可梦图鉴啊！\c\n真厉害！和我哥哥一样呢！\n要加油哦！
17-msg_t02r0201_babygirl_03_1	啊！[VAR 0100(0000)]。\c\n刚才电视播了个有关\n宝可梦大量出现的节目！
17-msg_t02r0201_babygirl_03_2	为了完成宝可梦图鉴，\n你怎么都要去看看吧！
17-msg_t02r0201_babygirl_04	这个啊，刚才节目里说的是……\c\n在[VAR 0105(0001)]\n出现了很多[VAR 0101(0002)]！\c\n[VAR 0100(0000)]，你还不快点呀！\c\n比起小光姐，\n我可是更支持[VAR 0100(0000)]的哦！
17-msg_t02r0201_babygirl_05	这个啊，刚才节目里说的是……\c\n在[VAR 0105(0001)]\n出现了很多[VAR 0101(0002)]！\c\n[VAR 0100(0000)]，你还不快点呀！\c\n比起明辉哥，\n我可是更支持[VAR 0100(0000)]的哦！
18-msg_t02r0202_game_01	这里有台Nintendo Switch！\n是最新型的游戏机！
18-msg_t02r0202_pc_01_1	[VAR 0100(0000)]查看了电脑画面！\c\n冒险心得其一：\n按Ｘ键打开菜单！
18-msg_t02r0202_pc_01_2	冒险心得其二：\n选择记录即可保存冒险记录！\c\n此外没有显示任何内容……
19-msg_t02r0301_man1a_01	宝可梦会通过对战逐渐变强！\c\n不过，起初还是要\n多多利用宝可梦中心为其\r\n回复体力，慢慢培养比较好。
19-msg_t02r0301_woman1a_01	不让宝可梦的体力\n完全耗尽的训练家，\r\n才是好训练家啊！
20-msg_t01_rival_01	<size=250%>咚！！</size>
20-msg_t01_rival_02	搞什么啊！\c\n啊，这不是[VAR 0100(0001)]嘛！\c\n喂！我要去湖边了，\n你也快点来啊！\c\n听清楚了吗，[VAR 0100(0001)]！\n要是迟到就罚款１００万！
20-msg_t01_rival_03	忘东西了！
20-msg_t01_stop_01	哦哦！这不是[VAR 0100(0000)]吗？\n[VAR 0100(0001)]正找你呢。\c\n你要不要\n直接去他家找他？
20-msg_t01_stop_04	哦哦！这不是[VAR 0100(0000)]吗？\n[VAR 0100(0001)]正找你呢。\c\n你要不要\n直接去他家找他？
20-msg_t01_stop_02	哦哦！这不是[VAR 0100(0000)]吗？\n[VAR 0100(0001)]刚跑了出去！\c\n他应该还在附近，\n快追过去看看吧？
20-msg_t01_stop_03	你说[VAR 0100(0000)]？\n他刚才嗖地一声就冲出去啦！
20-msg_t01_stop_05	大家都是在踏上冒险的旅程后，\n逐渐成长为大人的吧。
20-msg_t01_woman1_01	虽然野生的宝可梦\n有时也会袭击我们，\r\n但我们是能和宝可梦成为好朋友的！
20-msg_t01_woman1_02	哎呀！这不是宝可梦吗！\n你们看起来很般配嘛。
20-msg_t01_woman1_03	哦～原来你要去完善\n宝可梦图鉴啊！\c\n那你应该会和宝可梦一起\n四处奔波吧！\r\n真羡慕～那一定很有趣！
20-msg_t01_bigman_01	科学的力量好厉害！\c\n现在竟然都能通过无线连接\n与全世界的人同乐了。
20-msg_t01_sign1_01	这里是双叶镇\n新叶冒尖的地方
20-msg_t01_sign2_01	“[VAR 0100(0000)]的家”
20-msg_t01_sign3_01	“[VAR 0100(0000)]的家”
21-msg_t01r0101_rivalmama_01_1	啊，[VAR 0100(0000)]。\n你是来找[VAR 0100(0001)]的吗？
21-msg_t01r0101_rivalmama_01_2	那孩子真是的，\n刚出门就又跑回来了。\c\n真是一点也静不下来，\n也不知道像了谁？
21-msg_t01r0101_rivalmama_04_1	啊，[VAR 0100(0000)]。\n你是来找[VAR 0100(0001)]的吗？
21-msg_t01r0101_rivalmama_04_2	那孩子真是的，\n刚出门就又跑回来了。\c\n真是一点也静不下来，\n也不知道像了谁？
21-msg_t01r0101_rivalmama_05_1	那孩子真是的，\n又冲出去了。
21-msg_t01r0101_rivalmama_05_2	他应该已经跑到\n２０１号道路去了吧？\c\n真是一点也静不下来，\n也不知道像了谁？
21-msg_t01r0101_rivalmama_02_1	[VAR 0100(0001)]的话，\n应该已经跑到２０１号道路去了吧？
21-msg_t01r0101_rivalmama_02_2	真是一点也静不下来，\n也不知道像了谁？
21-msg_t01r0101_rivalmama_03	哎呀，\n你也和宝可梦\r\n变成好朋友了呢。
21-msg_t01r0101_rivalmama_06_1	[VAR 0100(0001)]的话，\n边喊着“我要成为超～强的宝可梦训练家！”\r\n边飞奔出去啦……
21-msg_t01r0101_rivalmama_06_2	真是一点也静不下来，\n也不知道像了谁？
22-msg_t01r0102_rival_01	……带上包包和冒险笔记吧。
22-msg_t01r0102_rival_02	哦！[VAR 0100(0000)]！\c\n快去湖边吧！\n我在道路上等你，\r\n要是迟到就罚款１０００万！
22-msg_t01r0102_game_01	这里有台Nintendo Switch！\n是最新型的游戏机！
22-msg_t01r0102_pc_01_1	[VAR 0100(0000)]查看了电脑画面！
22-msg_t01r0102_pc_01_2	冒险心得其一：\n按Ｘ键打开菜单！
22-msg_t01r0102_pc_01_3	冒险心得其二：\n选择记录即可保存冒险记录！\c\n此外没有显示任何内容……
23-msg_t01r0201_mama_01	[VAR 0100(0000)]！\c\n刚才[VAR 0100(0001)]来叫你了。\c\n也不知道是有什么事，\n但他说很紧急！
23-msg_t01r0201_mama_02	[VAR 0100(0000)]他到底有什么事呢。\n那孩子不是急性子嘛，\r\n问清楚事情前就走掉了。
23-msg_t01r0201_mama_24	走好，[VAR 0100(0000)]！\n路上小心哦。
23-msg_t01r0201_mama_03_1	对了！[VAR 0100(0000)]！\c\n千万别跑到草丛里去啊！\n那里会窜出野生的宝可梦。
23-msg_t01r0201_mama_03_2	你要是有了自己的宝可梦，\n那就不要紧了……
23-msg_t01r0201_mama_04	怎么了？\n[VAR 0100(0000)]不是在等你吗？
23-msg_t01r0201_mama_05_1	怎么了吗？\c\n………………\n………………\c\n原来发生了这样的事啊。
23-msg_t01r0201_mama_05_2	但你和[VAR 0100(0000)]\n都没受伤真是太好了。\c\n那位博士一定是\n真砂镇的山梨博士。
23-msg_t01r0201_mama_05_3	听说是位研究宝可梦的\n知名博士。还有人说\r\n他人很可怕……
23-msg_t01r0201_mama_05_4	[VAR 0100(0001)]，\n妈妈觉得你还是去一趟真砂镇，\c\n好好解释一下为什么\n用了宝可梦比较好。
23-msg_t01r0201_mama_05_5	不用担心！\n博士一定会理解的。
23-msg_t01r0201_mama_06	对了！[VAR 0100(0000)]，\n穿上这个去吧。
23-msg_t01r0201_mama_07	[VAR 0100(0000)]\n得到了[VAR FF00(0001)]跑步鞋[VAR FF00(0000)]！
23-msg_t01r0201_mama_08_1	去真砂镇也很有\n冒险的感觉吧。\c\n穿上跑步鞋后，就算\n稍微有点远也能转眼就到！
23-msg_t01r0201_mama_08_2	等等，\n妈妈念一下说明书。\c\n“穿上跑步鞋后，\n  用力推Ｌ摇杆就能快速奔跑了！
23-msg_t01r0201_mama_08_3	  尽情跑个畅快吧！”\c\n听起来真酷！
23-msg_t01r0201_mama_09_1	等等，\n妈妈念一下说明书。
23-msg_t01r0201_mama_09_2	“穿上跑步鞋后，\n  用力推Ｌ摇杆就能快速奔跑了！
23-msg_t01r0201_mama_09_3	  尽情跑个畅快吧！”\c\n听起来真酷！
23-msg_t01r0201_mama_10	欢迎回家，[VAR 0100(0000)]。\n你和宝可梦都还好吗？\c\n现在还很早呢，\n多休息一会儿吧。
23-msg_t01r0201_mama_18	欢迎回家，[VAR 0100(0000)]。\n你和宝可梦都还好吗？\r\n多休息一会儿吧。
23-msg_t01r0201_mama_19	欢迎回家，[VAR 0100(0000)]。\n你和宝可梦都还好吗？\c\n饭都做好了，\n多休息一会儿吧。
23-msg_t01r0201_mama_20	欢迎回家，[VAR 0100(0000)]。\n你和宝可梦都还好吗？\c\n这么晚才回来……\n多休息一会儿吧。
23-msg_t01r0201_mama_12_1	怎么了吗，[VAR 0100(0000)]？\c\n………………\n………………
23-msg_t01r0201_mama_12_2	原来山梨博士把\n这么重要的事拜托给你了。\c\n好！那就努力吧～\n妈妈会为你加油的！
23-msg_t01r0201_mama_12_3	对了！[VAR 0100(0000)]，\n妈妈有个好东西要给你。
23-msg_t01r0201_mama_13	你在冒险途中遇到的\n感兴趣的事和不明白的事，\r\n应该都记录在了这冒险笔记里。
23-msg_t01r0201_mama_14	冒险之旅真好啊……\c\n而且旅程中不是一个人，\n有宝可梦陪伴着你吧？\r\n妈妈也想去了呢。
23-msg_t01r0201_mama_15_1	说说而已啦！\n嗯！[VAR 0100(0000)]。\c\n不用担心妈妈，\n尽情享受你的旅程吧！
23-msg_t01r0201_mama_15_2	你在旅途中遇到的各种事物，\n积累的各种经验，\r\n都会让妈妈和你一样高兴！
23-msg_t01r0201_mama_15_3	……但要记得时不时\n回家看看哦，妈妈也想知道\r\n你都捉了些什么宝可梦嘛。
23-msg_t01r0201_rivalmama_01	打扰啦～\n请问[VAR 0100(0001)]有来这里吗？
23-msg_t01r0201_mama_21	嗯？没有啊……
23-msg_t01r0201_rivalmama_02_1	这样啊，\n那他已经走了吧。\r\n真让人头大……
23-msg_t01r0201_rivalmama_02_2	那孩子喊了一句“我去冒险啦！”\n然后就冲了出去。\c\n他这顾前不顾后的鲁莽性格啊……\n我本想把这个交给他的。
23-msg_t01r0201_mama_22	别担心，\n[VAR 0100(0000)]会转交给他的。
23-msg_t01r0201_mama_23	对吧，[VAR 0100(0000)]。
23-msg_t01r0201_rivalmama_03	是吗？\n那阿姨能拜托你吗？\c\n[VAR 0100(0000)]啊，\n帮我把这个交给[VAR 0100(0001)]吧。
23-msg_t01r0201_rivalmama_04	是吗？\n那阿姨可以拜托你吗？\c\n[VAR 0100(0000)]啊，\n帮我把这个交给[VAR 0100(0001)]吧。
23-msg_t01r0201_rivalmama_05	我想想……\n我觉得他可能直奔祝庆市去了……\c\n那……\n[VAR 0100(0001)]就请你多关照啦。
23-msg_t01r0201_mama_16	[VAR 0100(0000)]，路上小心！\n尽情享受你的冒险之旅！
23-msg_t01r0201_mama_26	[VAR 0100(0000)]，路上小心！\n尽情享受你的冒险之旅！
23-msg_t01r0201_tv_01_1	又到了\n华丽大赛简报的时间！\c\n今天当选普通级可爱华丽大赛\n最佳表演者的是……
23-msg_t01r0201_tv_01_2	带着超级可爱的\n宝可梦出场的阿牧选手！！\c\n今天的简报到此结束！\n各位下次再见！！
23-msg_t01r0201_tv_02_1	又到了\n华丽大赛简报的时间！\c\n今天当选普通级聪明华丽大赛\n最佳表演者的是……
23-msg_t01r0201_tv_02_2	带着乖巧伶俐的\n宝可梦出场的大作选手！！\c\n今天的简报到此结束！\n各位下次再见！！
23-msg_t01r0201_tv_03_1	又到了\n华丽大赛简报的时间！\c\n今天当选普通级强壮华丽大赛\n最佳表演者的是……
23-msg_t01r0201_tv_03_2	带着肌肉强健的\n宝可梦出场的和彦选手！！\c\n今天的简报到此结束！\n各位下次再见！！
23-msg_t01r0201_freezer_01	冰箱里放着\n妈妈最喜欢的甜点！
23-msg_t01r0201_sink_01	厨房闪闪发亮！\n都可以映出自己的脸！
23-msg_t01r0201_counter_01	妈妈做饭时\n必不可少的厨房吧台！
23-msg_t01r0201_mama_25_1	[VAR 0100(0000)]！\c\n刚才[VAR 0100(0001)]来叫你了。
23-msg_t01r0201_mama_25_2	不太清楚具体是什么事，\n他只说让你去雪峰市坐船。\r\n那孩子不是很性急嘛，\r\n连问清楚的时间都没有就走掉了。
23-msg_t01r0201_mama_27_1	[VAR 0100(0000)]！\c\n刚才[VAR 0100(0001)]来叫你了。
23-msg_t01r0201_mama_27_2	不太清楚具体是什么事，\n他只说让你去雪峰市坐船。\r\n那孩子不是很性急嘛，\r\n连问清楚的时间都没有就走掉了。
23-msg_t01r0201_mama_27_3	话说，\n山梨博士托你办的事还顺利吗？
59-msg_d14r0101_mount_02_1_2	那就是宝可表应用的“秘传招式”！\c\n只要从宝可表的\n秘传招式中选择“碎岩”，\r\n就能移除路上碍事的岩石了！
24-msg_opening_20	以上就是祝庆电视台为大家带来的，\n全国联播的特别节目\r\n《追踪红色暴鲤龙！》
24-msg_opening_21	期待下周也能在\n本频道与您相会！
24-msg_tv_01	电视上显示着\n游戏的标题画面。
24-msg_t01r0102_sign_01	按Ｘ键打开菜单！
24-msg_t01r0202_game_01	这里有台Nintendo Switch！\n是最新型的游戏机！
24-msg_t01r0202_pc_01_1	[VAR 0100(0000)]查看了电脑！\c\n宝可梦基础知识：
24-msg_t01r0202_pc_01_2	宝可梦和人类\n共同生活在这个世界上。\c\n指挥宝可梦对战的人\n被称为宝可梦训练家。
25-msg_t01r0301_man2a_01	又要和[VAR 0100(0000)]一起玩了是吧？\n你们俩的关系真是铁啊。
25-msg_t01r0301_man2a_02	我也曾经和宝可梦\n一起去探险过……\c\n虽然只去了趟隔壁镇子而已。
26-msg_t01r0401_oldwoman1_01	听说了吗？\n隔壁镇子的宝可梦博士，\r\n时隔４年终于回来啦。\c\n也不知道他是不是\n发现了什么厉害的宝可梦。
26-msg_t01r0401_oldwoman1_02	哦！你从山梨博士那里\n拿到宝可梦图鉴啦！
26-msg_t01r0401_babygirl1_01	那啥～[VAR 0100(0000)]啊，\n我想要只可爱的宝可梦！
26-msg_t01r0401_babygirl1_02	那啥～[VAR 0100(0000)]啊。\c\n你觉得我也能和宝可梦\n成为朋友吗？
27-msg_c01_heroine_01	[VAR 0100(0001)]！\n有在努力捉宝可梦吗？
27-msg_c01_heroine_02	好厉害！\n已经有[VAR 0200(0000)]只了啊！\c\n照这个速度的话，\n看来很快就能填满宝可梦图鉴了！
27-msg_c01_heroine_03	嗯……\c\n我觉得还是再多捉\n几只会比较好哦。
27-msg_c01_heroine_07_1	还有，我听说祝庆市\n有所专为宝可梦训练家\r\n设立的训练家学校哦！
27-msg_c01_heroine_07_2	[VAR 0100(0000)]也去看看吧！\n能够更深入了解宝可梦哦！\c\n对了！刚才[VAR 0100(0001)]已经\n朝训练家学校出发了。\c\n那就再见啦～
27-msg_c01_hero_01	嗨，[VAR 0100(0001)]！\n你捉到几只宝可梦了？
27-msg_c01_hero_02	哇！\n已经带着[VAR 0200(0000)]只宝可梦了啊！
27-msg_c01_hero_03	咦？\n再多捉几只会比较好哦。\c\n虽然培育很多宝可梦\n确实比较吃力，\r\n但同时会收获很多喜悦哦。
27-msg_c01_hero_07_1	对了，祝庆市里有所训练家学校！\n[VAR 0100(0000)]你也去看看吧！\c\n说起来，刚才\n[VAR 0100(0001)]好像朝那里去了。
27-msg_c01_hero_07_2	再见，\n要努力填满宝可梦图鉴哦！
27-msg_c01_sunglasses_01	祝庆市的土地是\n开山造地后形成的。\c\n当时黑金市的人\n和宝可梦都有出力呢。
27-msg_c01_sunglasses_02_1	嗨！\n你去过电视台了吗？\c\n没去过的话自不必说，
27-msg_c01_sunglasses_02_2	就是去过一次了\n也值得一去再去。\c\n因为那里有可能实现\n你的明星梦啊！
27-msg_c01_assistantm_02	顺便问一下，\n你去过训练家学校了没？\c\n还没吧？\n强烈建议你去看看。
27-msg_c01_assistantm_04	顺便问一下，\n你参加过宝可表活动了没？\c\n还没吧？\n强烈建议你去参加。
27-msg_c01_assistantm_05	这位训练家！\n围巾戴起来超好看的这位！\c\n刚才路过一位好厉害的少年，\n速度快到我根本没机会搭话。
27-msg_c01_assistantm_06	祝庆市很大的，\n不用急慢慢逛吧。
27-msg_c01_assistantm_08	顺便问一下，你去过\n训练家学校了没？\c\n还没吧？\n强烈建议你去看看。
27-msg_c01_assistantm_09	顺便问一下，你参加过\n宝可表活动了没？\c\n还没吧？\n强烈建议你去参加。
27-msg_c01_pokecth_01_1	咦～？\c\n你明明是宝可梦训练家，\n怎么连块宝可表都没有？
27-msg_c01_pokecth_01_2	我是说宝可梦手表，\n简称宝可表！\c\n没有宝可表的训练家很少见哦～
27-msg_c01_pokecth_02_1	叔叔我啊，\n是做宝可表的哦！\r\n还有，宝可表最近在做活动哦！
27-msg_c01_pokecth_02_2	快去找出祝庆市里\n的３位小丑吧～\c\n找到的话，\n我也送你一块宝可表！
27-msg_c01_pokecth_03_1	３位小丑会各出一道\n简单的问题考你哦～
27-msg_c01_pokecth_03_2	因为宝可表是专门为训练家开发的配件啊～\n我可不想送给不懂宝可梦的人～\c\n那你凑齐了３张兑换券\n再来找我吧～
27-msg_c01_pokecth_04_1	我来数数你的兑换券吧～！\n我用宝可表来数……\c\n１张、２张、３张！\n干得不错嘛～！
27-msg_c01_pokecth_04_2	那我就收下兑换券啦，\n这块宝可梦手表，\r\n简称宝可表就送给你了！！
27-msg_c01_pokecth_05	[VAR 0100(0000)]得到了[VAR FF00(0001)]宝可表[VAR FF00(0000)]！
27-msg_c01_pokecth_06	你只要为宝可表追加应用，\n就会增加可以使用的功能～！\c\n按Ｒ键试试宝可表吧！
27-msg_c01_crown1_01	你好，欢迎参加宝可表活动。\n那么快来答题吧！\c\n宝可梦在打倒其他宝可梦后，\n是否会获得经验值，变得更强呢？
27-msg_c01_crown1_02	恭喜你～！\n回答正确。
27-msg_c01_crown1_03	很遗憾～！\n你答错了……
27-msg_c01_crown1_04	宝可梦在打倒其他宝可梦后，\n会变得更强。\c\n其中有些宝可梦在变强时，\n外形会变得与原来完全不同，\r\n这称之为“进化”。
27-msg_c01_crown1_05	那么，请收下这张\n宝可表兑换券吧！
27-msg_c01_crown1_06	宝可梦会通过对战\n变得更强。\c\n其中有些宝可梦在变强时，\n外形会变得与原来完全不同，\r\n这称之为“进化”。
27-msg_c01_crown2_01	你好，欢迎参加宝可表活动。\n那么快来答题吧！\c\n除了宝可梦以外，\n宝可梦的招式是否也存在属性之分？
27-msg_c01_crown2_02	恭喜你～！\n回答正确。
27-msg_c01_crown2_03	很遗憾～！\n你答错了……
27-msg_c01_crown2_04	当宝可梦的属性与使用招式的属性一致时，\n威力就会提高哦！
27-msg_c01_crown2_05	那么，请收下这张\n宝可表兑换券吧！
27-msg_c01_crown2_06	当宝可梦的属性\n与使用招式的属性一致时，\r\n威力就会提高哦！
27-msg_c01_crown_01	你好，欢迎参加宝可表活动。\n那么快来答题吧！\c\n可以让宝可梦\n携带道具吗？
27-msg_c01_crown_02	恭喜你～！\n回答正确。
27-msg_c01_crown_03	很遗憾～！\n你答错了……
27-msg_c01_crown_04_1	每只宝可梦\n可以携带１个道具。
27-msg_c01_crown_04_2	根据道具的种类不同，\n有些只要带在身上就会产生效果。\c\n还有一些就像树果一样，\n宝可梦会在对战中自己食用。
27-msg_c01_crown_05	那么，请收下这张\n宝可表兑换券吧！
27-msg_c01_crown_06	是呀，宝可表活动\n马上就要开始咯！\c\n我觉得你先去\n训练家学校学习一下会比较好！
27-msg_c01_crown_07_1	每只宝可梦\n可以携带１个道具。
27-msg_c01_crown_07_2	根据道具的种类不同，\n有些只要带在身上就会产生效果。\c\n还有一些就像树果一样，\n宝可梦会在对战中自己食用。
27-msg_c01_doctor_01	哦，[VAR 0100(0000)]\n你来得正好。\c\n这群奇怪的家伙不知在胡言乱语些啥，\n让他们受点教训！
27-msg_c01_gingam_01_1	真是位让人头疼的\n宝可梦博士啊！\c\n我们这是在和你\n聊工作呢。
27-msg_c01_gingam_01_2	你！\n快把你的研究成果交给我们！\c\n不然就要给你助手点\n颜色看看了～
27-msg_c01_heroine_05	[VAR 0100(0001)]！\c\n让我们一起\n教训教训他们吧！
27-msg_c01_hero_05	[VAR 0100(0001)]！\n和我一起战斗吧！
27-msg_c01_gingam_02	没办法，\n今天先放了你们。\c\n你问为什么？\n因为我们银河队对谁都慈悲为怀啊。
27-msg_c01_doctor_02_1	那些家伙自称是银河队……\c\n的确宝可梦在进化时\n可能会产生某种能量，
27-msg_c01_doctor_02_2	但那是种人类无法\n驾驭的神秘力量啊。\c\n银河队却偏偏要用\n这种力量去做些什么……
27-msg_c01_doctor_02_3	话说回来，[VAR 0100(0000)]！\n刚才的对战很不错啊。
