TextDatabase_AC1
AC1_Graphic_text_00237	Another Code
AC1_1_Scenario_Text_00067	もしかして…
AC1_1_Scenario_Text_00068	…パパなの？
AC1_1_Scenario_Text_00090	よし、{門:もん}の{鍵:かぎ}を{開:あ}けて\nジェシカを{追:お}いかけよう
AC1_1_Scenario_Text_00091	きっとこの{門:もん}の{鍵:かぎ}は…
AC1_1_Scenario_Text_00069	この{門:もん}に{鍵:かぎ}をかけたのは、{誰:だれ}？\nジェシカはどうやって{入:はい}ったの？
AC1_1_Scenario_Text_00070	そのアイテムは、{今:いま}は{使:つか}えない
AC1_1_Scenario_Text_00071	うーん\nどうしたらいいんだろう…
AC1_1_Scenario_Text_00093	ジェシカ、どこいっちゃったんだろ
AC1_1_Scenario_Text_00094	カーテンが{閉:し}まってるのかな…？\nなんにも{見:み}えない…
AC1_1_Scenario_Text_00095	{屋敷:やしき}の{中:なか}は\n{暗:くら}くてよく{見:み}えない
AC1_1_Scenario_Text_00096	{草伸:くさの}び{放題:ほうだい}だ…\n{誰:だれ}も{手入:てい}れしてなかったのかな
AC1_1_Scenario_Text_00097	{生垣:いけがき}には{草:くさ}が\n{青々:あおあお}と{茂:しげ}っている
AC1_1_Scenario_Text_00098	カーテンが{閉:し}まってるのかな…？\nなんにも{見:み}えない…
AC1_1_Scenario_Text_00099	{屋敷:やしき}の{中:なか}は\n{暗:くら}くてよく{見:み}えない
AC1_1_Scenario_Text_00073	{門:もん}は{閉:と}ざされている
AC1_1_Scenario_Text_00074	ダメだ、{開:あ}かない…\nジェシカが{向:む}こうにいるはずなのに
AC1_1_Scenario_Text_00075	あの{階段:かいだん}に{出:で}る{道:みち}\nどこから{行:い}けるんだろう？
AC1_1_Scenario_Text_00100	{今:いま}はお{屋敷:やしき}に{行:い}かなきゃ
AC1_1_Scenario_Text_00076	あ、お{屋敷:やしき}が{見:み}える…
AC1_1_Scenario_Text_00085	やっと…{屋敷:やしき}に{入:はい}れる
AC1_1_00962	１９４８{年:ねん}\nブラッド・エドワード{島:とう}
AC1_1_00963	トーマス　なぜだ…！？
AC1_1_00964	{父:とう}さん…？
AC1_1_00965	あ！
AC1_1_00966	１９９４{年:ねん}\nシアトル{郊外:こうがい}
AC1_1_00967	アシュレイ　{早:はや}く{隠:かく}れて
AC1_1_00968	こんなことをして　{何:なん}になるの！
AC1_1_00969	ママ…
AC1_1_00974	２００５年\nブラッド・エドワード島
AC1_1_01081	（吐息演技）
AC1_1_00975	…きっと　この{道:みち}を{進:すす}めば
AC1_1_00976	あのお{屋敷:やしき}に{行:い}けるはず
AC1_1_01082	（吐息演技）
AC1_1_00977	あぶない！
AC1_1_00978	え！？
AC1_1_01083	（吐息演技）
AC1_1_01084	（吐息演技）
AC1_1_00979	どうしよう…　{戻:もど}れなくなっちゃった
AC1_1_01085	（吐息演技）
AC1_1_00980	あっ
AC1_1_00981	もしかして\nあっちがお{屋敷:やしき}のほう？
AC1_1_01065	うん、これで{渡:わた}れそう！
AC1_1_00984	これは…
AC1_1_00985	この{先:さき}　エドワード{家以外:けいがい}の{者立:ものた}ち{入:い}るべからず
AC1_1_00986	エドワード…{船長:せんちょう}がいってた{名前:なまえ}…
AC1_1_00988	えっ!？
AC1_1_01095	{数時間前:すうじかんまえ}
AC1_1_00989	２００５{年:ねん}２{月:がつ}２４{日:か}\nシアトル{沖合:おきあい}
AC1_1_00044	……うう……ぐす……ひっく……
AC1_1_00046	……アシュレイ
AC1_1_00565	（吐息演技）
AC1_1_00055	パパ……
AC1_1_00058	…おい！
AC1_1_01094	（吐息演技）
AC1_1_00060	そろそろ{起:お}きな　{見:み}えてきたぞ
AC1_1_00063	……ん
AC1_1_00937	（吐息演技）
AC1_1_00064	（吐息演技）
AC1_1_00936	（吐息演技）
AC1_1_00067	…おっと
AC1_1_00938	（吐息演技）
AC1_1_00070	あの{島:しま}がブラッド・エドワード{島:とう}…
AC1_1_00072	そうだよ　じょうちゃん
AC1_1_00073	あれが　あんたらがお{探:さが}しの{島:しま}だ
AC1_1_00074	{昔:むかし}は{人:ひと}の{出入:でい}りも{多:おお}くて　{栄:さか}えてたもんだが…
AC1_1_00076	{今:いま}じゃ{誰:だれ}も{寄:よ}り{付:つ}かない　さびれた{無人島:むじんとう}だ
AC1_1_00939	（吐息演技）
AC1_1_00078	それにしても　あんな{島:しま}にいったい{何:なん}の{用:よう}があるのか
AC1_1_00080	あんたたちも{物好:ものず}きなこった
AC1_1_00083	１３{才最後:さいさいご}の{朝:あさ}　{気分:きぶん}は{最悪:さいあく}だった
AC1_1_00085	ジェシカとふたりで　{小:ちい}さな{船:ふね}に{乗:の}ったときだって
AC1_1_00086	{波:なみ}は{静:しず}かだったけど　わたしの{心:こころ}は{大揺:おおゆ}れで
AC1_1_00087	びっくりしたり　うれしかったり
AC1_1_00088	むかついたり　わけわかんなかったり
AC1_1_00089	そう　それは{初:はじ}めての{気分:きぶん}で…
AC1_1_00090	あたりまえだ
AC1_1_00091	…だって　パパが…
AC1_1_00092	{死:し}んだはずのパパが…
AC1_1_00093	{生:い}きていたなんて！
AC1_1_00095	１4{回目:かいめ}の{誕生日:たんじょうび}が{近:ちか}づいてきたある{日:ひ}
AC1_1_00096	わたしに{届:とど}いた{差出人不明:さしだしにんふめい}の{小包:こづつみ}
AC1_1_00097	その{中:なか}に{入:はい}っていたのは
AC1_1_00098	３つの{時:とき}に{死:し}んだはずの　パパからの{手紙:てがみ}と
AC1_1_00099	{何:なに}に{使:つか}うのかわからない
AC1_1_00958	まるでゲーム{機:き}みたいな{機械:きかい}
AC1_1_00100	そして{今:いま}
AC1_1_00101	その{手紙:てがみ}を{見:み}て　わたしはジェシカと{向:む}かっている
AC1_1_00102	パパが{待:ま}つという　ブラッド・エドワード{島:とう}へ
AC1_1_00104	…ジェシカ！
AC1_1_00106	アシュレイ、{目:め}が{覚:さ}めた？
AC1_1_00110	{少:すこ}し{海風:うみかぜ}にあたってみたら？\n{気持:きも}ちいいわよ
AC1_1_00112	…うん
AC1_1_00113	どうしたの？　{船酔:ふなよ}いしちゃった？
AC1_1_00115	{大丈夫:だいじょうぶ}、ぜんぜん{元気:げんき}
AC1_1_00116	…{本当:ほんとう}？
AC1_1_00117	……
AC1_1_00118	ねえ、もしかして……\nまたあの{夢:ゆめ}を{見:み}たの？
AC1_1_00119	…うん
AC1_1_00120	どうしていつも{同:おな}じ{夢:ゆめ}を{見:み}て\n{同:おな}じところで{目:め}が{覚:さ}めるんだろ？
AC1_1_00121	それに…パパの{顔:かお}\nどうしても{思:おも}い{出:だ}せない
AC1_1_00122	{小:ちい}さなときの{記憶:きおく}なんて\n{無理:むり}して{思:おも}い{出:だ}さなくてもいいの
AC1_1_00123	それにパパにはもうすぐ\n{会:あ}えるんだから、{気:き}にしないで
AC1_1_00124	…ジェシカ
AC1_1_00127	ジェシカはパパの{妹:いもうと}で\nわたしのたったひとりの{家族:かぞく}
AC1_1_00129	{高校:こうこう}で{化学:かがく}の{先生:せんせい}をしながら\n{幼:おさな}いわたしを{引:ひ}き{取:と}り{育:そだ}ててくれた
AC1_1_00130	…やさしいジェシカ
AC1_1_00131	いつだって{味方:みかた}になって\nわたしのことを{考:かんが}えてくれる
AC1_1_00132	でも…
AC1_1_00134	ジェシカ、パパが{生:い}きていたこと\nどうして{黙:だま}っていたの？
AC1_1_00135	どうして{今:いま}まで\nわたしに{嘘:うそ}ついてたの！？
AC1_1_00136	それは…
AC1_1_00137	…あなたのパパと{約束:やくそく}していたの
AC1_1_00138	…{約束:やくそく}？
AC1_1_00140	１１{年前:ねんまえ}のことよ
AC1_1_00142	あなたのパパのリチャードが
AC1_1_00960	３つになったばかりのあなたを{抱:だ}き
AC1_1_00143	{突然:とつぜん}　やってきて{思:おも}いつめた{顔:かお}でこう{言:い}ったの
AC1_1_00144	この{子:こ}を{頼:たの}む　いつか{必:かなら}ず{迎:むか}えに{来:く}るからって
AC1_1_00145	そして{連絡:れんらく}するその{日:ひ}まで
AC1_1_00961	{自分:じぶん}は{死:し}んだことにしておいてくれ　と
AC1_1_00147	どうしてパパはそんなこと…？
AC1_1_00148	{理由:りゆう}は{話:はな}してくれなかった
AC1_1_00149	…ママが{死:し}んで、わたしのことが\n{邪魔:じゃま}になったんじゃない？
AC1_1_00150	{違:ちが}う、{絶対:ぜったい}に{違:ちが}う！
AC1_1_00151	……
AC1_1_00152	アシュレイ、パパを{信:しん}じてあげて\nリチャードは{立派:りっぱ}な{人:ひと}よ
AC1_1_00153	{絶対:ぜったい}に、{理由:りゆう}もなくあなたを{置:お}いて\n{出:で}て{行:い}く{人:ひと}じゃない
AC1_1_00154	あの{日:ひ}も、あなたを{見:み}る{彼:かれ}の{目:め}は\nとてもやさしかったわ
AC1_1_00155	だから、{私:わたし}はリチャードを{信:しん}じて\n{何:なに}も{聞:き}かずにあなたを{預:あず}かった
AC1_1_00156	……
AC1_1_00157	…ごめんなさい、アシュレイ\nパパのこと、{今:いま}まで{黙:だま}っていて
AC1_1_00160	…ねえ、ジェシカ\nパパってどんな{人:ひと}だったの？
AC1_1_00161	そうね…
AC1_1_00162	リチャードは\nとても{優秀:ゆうしゅう}な{科学者:かがくしゃ}だったわ
AC1_1_00163	{科学者:かがくしゃ}…だったの？
AC1_1_00164	あなたに{送:おく}ってきた<color=#00994CFF>その{機械:きかい}</color>も\nきっとリチャードが{作:つく}ったもの
AC1_1_00165	えっ、これをパパが？
AC1_1_00167	すごいな、こんなの{作:つく}れちゃうんだ
AC1_1_00168	パパはどんな{研究:けんきゅう}をしてたの？
AC1_1_00170	{記憶:きおく}の{研究:けんきゅう}よ
AC1_1_00171	{記憶:きおく}の…{研究:けんきゅう}？
AC1_1_00173	ええ、リチャードは{脳科学:のうかがく}の{分野:ぶんや}で\n{世界屈指:せかいくっし}の{研究所:けんきゅうじょ}に{所属:しょぞく}していたの
AC1_1_00174	そこには{世界中:せかいじゅう}から{優秀:ゆうしゅう}な{科学者:かがくしゃ}が\n{集:あつ}まっていて…
AC1_1_00175	そこでリチャードは{日本:にほん}から{来:き}た\n{女性科学者:じょせいかがくしゃ}と{出会:であ}い、{彼女:かのじょ}を{愛:あい}し…
AC1_1_00176	そして、{結婚:けっこん}した
AC1_1_00177	…その{人:ひと}って
AC1_1_00178	そう…\nその{人:ひと}の{名前:なまえ}はサヨコ
AC1_1_00179	あなたの<color=#00994CFF>ママ</color>よ
AC1_1_00182	パパが{送:おく}ってきたこの{機械:きかい}…
AC1_1_00183	Ｄ…Ａ…Ｓって、{書:か}いてある
AC1_1_00184	ＤＡＳ…　どういう{意味:いみ}かしら？
AC1_1_00185	これ、カメラのアイコンかな
AC1_1_00188	あ、{撮:と}れた
AC1_1_00189	え……
AC1_1_00190	ええと、いま{撮:と}ったのを{見:み}るのは…
AC1_1_00192	…うん、ちゃんと{撮:と}れてる
AC1_1_00194	ねえジェシカ\n{今度:こんど}はわたしを{撮:と}ってみて
AC1_1_00195	…{残念:ざんねん}だけど、だめみたいね\nこの{機械:きかい}は、あなたにしか{使:つか}えない
AC1_1_00196	…どうして？
AC1_1_00197	この{機械:きかい}が{届:とど}いたとき\n{一通:ひととお}り{調:しら}べてみたの
AC1_1_00198	これには、<color=#00994CFF>バイオメトリクス</color>で\nあなたの{遺伝情報:いでんじょうほう}が{登録:とうろく}されている
AC1_1_00199	…バイオ…メトリクス？
AC1_1_00201	バイオメトリクスっていうのは\n{人間:にんげん}の{肉体的:にくたいてき}な{特徴:とくちょう}を{読:よ}み{取:と}って
AC1_1_00202	{登録:とうろく}されているデータと{照合:しょうごう}し\n{鍵:かぎ}として{使:つか}うシステムのことよ
AC1_1_00203	ＤＡＳにはそれが{組:く}み{込:こ}まれていて
AC1_1_00204	あなた{以外:いがい}の{人:ひと}が\n{操作:そうさ}しようとしても、{動:うご}かないの
AC1_1_00206	…へえ、これ\nわたしにしか{使:つか}えないんだ
AC1_1_00209	ジェシカ、ママのことなんだけど…
AC1_1_00210	…サヨコは{強:つよ}い{意志:いし}を{持:も}った\n{聡明:そうめい}な{科学者:かがくしゃ}だったわ
AC1_1_00211	とても{美:うつく}しい{黒:くろ}い{瞳:ひとみ}をしていて…
AC1_1_00212	アシュレイ、あなたのその{瞳:ひとみ}は\nママからの{贈:おく}り{物:もの}ね
AC1_1_00213	…ちがうよ！
AC1_1_00214	わたしが{聞:き}きたいのは\nそんなことじゃない
AC1_1_00215	…アシュレイ
AC1_1_00216	ジェシカ、お{願:ねが}いだから\n{本当:ほんとう}のことを{話:はな}して
AC1_1_00217	もう{何:なに}を{聞:き}いても\nわたし、{驚:おどろ}かないから…
AC1_1_00218	わたし、{怒:おこ}らないから
AC1_1_00219	ママのことが{知:し}りたい
AC1_1_00220	……
AC1_1_00221	パパといっしょにママも{死:し}んだって\nずっと{思:おも}ってた　けど…
AC1_1_00222	パパが{生:い}きてたってことは…\n{本当:ほんとう}は…ママも{生:い}きてるんでしょ？
AC1_1_00223	ママも、パパと{一緒:いっしょ}に\nあの{島:しま}にいるんでしょ？
AC1_1_00224	{教:おし}えて、ジェシカ！
AC1_1_00225	…アシュレイ
AC1_1_00226	そのことは…リチャードに{聞:き}いて
AC1_1_00227	パパに{会:あ}えば、すべてわかるわ
AC1_1_00228	ジェシカ…
AC1_1_00232	おい、おしゃべりも{結構:けっこう}だが\nそろそろ{着:つ}くぜ！
AC1_1_00235	{誰:だれ}もいない…
AC1_1_00237	どうした、{誰:だれ}か{迎:むか}えに\n{来:く}るんじゃなかったのか？
AC1_1_00239	{変:へん}ね、なにかあったのかしら？
AC1_1_00240	リチャードはここで{私:わたし}たちを\n{待:ま}っているはずなんだけど…
AC1_1_00242	わたし、いかない…
AC1_1_00243	…アシュレイ
AC1_1_00244	どうしてパパはいないの？
AC1_1_00245	おかしいよ、この{島:しま}まで{来:こ}いって\n{言:い}ったのはパパなのに
AC1_1_00247	{迎:むか}えにこないなんて…　ひどい\n{本当:ほんとう}はわたしに{会:あ}いたくないんだ
AC1_1_00249	……
AC1_1_00251	なあ、お{客:きゃく}さん
AC1_1_00253	{悪:わる}いが、これから{次:つぎ}の{客:きゃく}を\n{迎:むか}えに{行:い}かなきゃならねえ
AC1_1_00254	{時間:じかん}が{来:き}たら、いっぺん\n{港:みなと}に{戻:もど}らせてもらうが、いいかい？
AC1_1_00255	ええ、{大丈夫:だいじょうぶ}です
AC1_1_00256	じゃ、{迎:むか}えは{約束通:やくそくどお}りに\n{夕方:ゆうがた}には{戻:もど}ってくるからよ
AC1_1_00257	はい、よろしくお{願:ねが}いします
AC1_1_00259	アシュレイ、あなたはここにいて\n{私:わたし}がリチャードを{捜:さが}してくるから
AC1_1_00262	{近:ちか}くにいなければ\nすぐに{戻:もど}ってくるわ
AC1_1_01029	……
AC1_1_00313	おっかさん、{困:こま}った{顔:かお}してたぞ
AC1_1_00315	ジェシカはママじゃないよ
AC1_1_00316	じゃあ、お{姉:ねえ}ちゃんか？
AC1_1_00319	ちがうよ、ジェシカはパパの{妹:いもうと}で\n{今日:きょう}までわたしを{育:そだ}ててくれて
AC1_1_00320	パパはジェシカにわたしを{預:あず}けて\nどこかへ{行:い}っちゃって
AC1_1_00321	わたしはパパが{死:し}んだって\n{思:おも}ってて、それで{急:きゅう}に{手紙:てがみ}が{来:き}て…
AC1_1_00323	ちょっと、{待:ま}て
AC1_1_00324	…えっ
AC1_1_00325	どうやら、じょうちゃんが\n{大変:たいへん}な{身:み}の{上:うえ}らしいのはわかったが
AC1_1_00326	{悪:わる}いが、よそ{様:さま}の{事情:じじょう}に\n{首:くび}を{突:つ}っ{込:こ}むたちじゃなくてな
AC1_1_00327	それよか、じょうちゃんいいのか\nあの{人:ひと}と{一緒:いっしょ}に{行:い}かなくて？
AC1_1_00328	{別:べつ}に……
AC1_1_00333	…じゃあ、あの{人:ひと}が{戻:もど}ってくるまで\n{少:すこ}し{話:はなし}でもして{待:ま}つとするか
AC1_1_00334	…いいけど\n{話:はなし}って{言:い}われてもな―…
AC1_1_00335	{例:たと}えば…<color=#00994CFF>この{島:しま}のこと</color>とかな
AC1_1_00337	…じゃあ、<color=#00994CFF>{船長:せんちょう}のこと</color>とかも？
AC1_1_00339	ああ、いいとも\n{俺:おれ}が{話:はな}せることならな
AC1_1_00342	…ねえ\n{船長:せんちょう}はいつから{船長:せんちょう}なの？
AC1_1_00343	じょうちゃんが{生:う}まれる\nずっと{前:まえ}からだ
AC1_1_00344	すごいね\nそんなに{前:まえ}から{船長:せんちょう}なんだ
AC1_1_00345	ははは
AC1_1_00346	ねえ、どうして{船長:せんちょう}になろうって\n{思:おも}ったの？
AC1_1_00347	{小:ちい}さい{頃:ころ}からの{夢:ゆめ}だったとか？
AC1_1_00348	さあな
AC1_1_00349	{他:ほか}になりたかったもの、ある？
AC1_1_00350	あったかもしれんが、{昔:むかし}のことだ\n{忘:わす}れちまった
AC1_1_00351	……
AC1_1_00352	ねえ、{大人:おとな}になると{昔:むかし}のことは\nみんな{忘:わす}れちゃうの？
AC1_1_00353	{心配:しんぱい}するな、じょうちゃん\n{忘:わす}れたいことだから、{忘:わす}れるんだ
AC1_1_00354	{忘:わす}れたくないこともある？
AC1_1_00355	あるさ
AC1_1_00356	{忘:わす}れたくない{大切:たいせつ}な{思:おも}い{出:で}は\n{心:こころ}が{覚:おぼ}えてるからな
AC1_1_00357	…{心:こころ}が…{覚:おぼ}えてる？
AC1_1_00358	ああ、{大切:たいせつ}な{思:おも}い{出:で}ってやつは\n{忘:わす}れたと{思:おも}っても
AC1_1_00359	{必:かなら}ず、{心:こころ}がまた{思:おも}い{出:だ}させてくれる
AC1_1_00360	…ふうん
AC1_1_00363	この{島:しま}、{無人島:むじんとう}なんだよね？
AC1_1_00364	{今:いま}はな
AC1_1_00365	てことは、{昔:むかし}は{誰:だれ}か{住:す}んでたの？
AC1_1_00366	{大金持:おおがねも}ちの{一家:いっか}が{住:す}んでたらしい
AC1_1_00367	だが、そこの{主人:しゅじん}が{病:やまい}に{倒:たお}れてから\nよくないことばかり{続:つづ}いて…
AC1_1_00368	よくないことって、{何:なに}？
AC1_1_00369	{家族:かぞく}が{次々:つぎつぎ}と、{死:し}んでいったそうだ
AC1_1_00370	……！
AC1_1_00371	どうして{死:し}んだの？
AC1_1_00372	さあな
AC1_1_00373	{何:なに}か{事件:じけん}でもあったのかな？
AC1_1_00374	じょうちゃん…\n{気:き}になるかもしれんが
AC1_1_00375	そういうことには\nあんまり{首:くび}を{突:つ}っ{込:こ}むな
AC1_1_00376	{探偵:たんてい}の{真似事:まねごと}なんかしても\n{死:し}んだ{人:ひと}は{浮:う}かばれない
AC1_1_00377	……
AC1_1_00378	とにかく、そういうことが{続:つづ}いて\n{残:のこ}された{家族:かぞく}も{島:しま}を{出:で}て{行:い}き
AC1_1_00379	{島:しま}に{住:す}む{者:もの}は\n{誰:だれ}もいなくなったそうだ
AC1_1_00380	そして{心無:こころな}い{連中:れんちゅう}が、この{島:しま}を…\n『{血塗:ちぬ}られたエドワード{家:け}の{島:しま}』
AC1_1_00381	ブラッド・エドワード{島:とう}と\n{呼:よ}ぶようになったというわけさ
AC1_1_00382	…ふーん
AC1_1_00383	ねえ、この{島:しま}にはよく{来:く}るの？
AC1_1_00384	いや
AC1_1_00385	こんな{島:しま}に{来:き}たがる{物好:ものず}きは\nめったにおらんが…
AC1_1_00386	{最近:さいきん}、{背:せ}の{高:たか}い{金髪:きんぱつ}の{男:おとこ}に\n{頼:たの}まれて{船:ふね}を{出:だ}したことがある
AC1_1_00387	えっ、{背:せ}の{高:たか}い…{男:おとこ}の{人:ひと}？
AC1_1_00388	ねえ、それはいつのこと？\nその{人:ひと}、なんて{名前:なまえ}だったの？
AC1_1_00389	…{気:き}になるのか？
AC1_1_00390	だって、その{人:ひと}もしかしたら\nパパかもしれないし…
AC1_1_00391	…{悪:わる}いな、じょうちゃん\nちょっと{喋:しゃべ}りすぎちまった
AC1_1_00392	{客:きゃく}の{秘密:ひみつ}はこれ{以上話:いじょうはな}せない\n{話:はなし}はここまでだ
AC1_1_00393	……
AC1_1_00990	ん？
AC1_1_00991	あれは\nおまえの{叔母:おば}さんじゃないのかい？
AC1_1_00992	え？
AC1_1_00993	えっ！　え？
AC1_1_00994	{行:い}った{方:ほう}がいいんじゃないか？
AC1_1_00995	う、うん…
AC1_1_00996	{行:い}ってくるね！
AC1_1_00418	え…　うそでしょ…
AC1_1_00420	{鍵:かぎ}が…　{閉:し}まってる…
AC1_1_00422	だめだ、{開:あ}かない！
AC1_1_00432	……！
AC1_1_00434	……{船長:せんちょう}\n{行:い}っちゃっ…た…
AC1_1_00436	…{行:い}っちゃったんだ…
AC1_1_00438	えぇー…
AC1_1_00443	はぁ…
AC1_1_00444	…{困:こま}ったな
AC1_1_00447	…ボロい{椅子:いす}
AC1_1_00457	じっとしててもダメだ\n{早:はや}くジェシカを{追:お}いかけなくちゃ！
AC1_1_00463	……？
AC1_1_00464	…{今:いま}の、{何:なん}の{音:おと}？
AC1_1_01067	やった、{取:と}れた！
AC1_1_01068	それにしても…\nこの{鍵:かぎ}、どこのだろ？
AC1_1_00468	{開:あ}いた！
AC1_1_00997	ジェシカ…\n…この{先:さき}に、いるんだよね…？
AC1_1_00998	{古:ふる}い{建物:たてもの}がいっぱいある\n{昔:むかし}は{人:ひと}がたくさんいたんだ…
AC1_1_00999	あれは…
AC1_1_00495	きゃあーー！
AC1_1_00497	…{今:いま}の{悲鳴:ひめい}！？
AC1_1_01000	{今:いま}のは…　{何:なに}！？
AC1_1_00499	ジェシカ！
AC1_1_00500	…ジェシカーー！
AC1_1_01072	（吐息演技）
AC1_1_01073	（吐息演技）
AC1_1_00528	…あっ
AC1_1_00529	{庭:にわ}から{続:つづ}いてる{階段:かいだん}がある！
AC1_1_00530	あの{階段:かいだん}からだったら\nお{屋敷:やしき}の{中:なか}に{入:はい}れそう
AC1_1_00531	でも、どこから{行:い}けるんだろう？
AC1_1_01079	（吐息演技）
AC1_1_01074	（吐息演技）
AC1_1_01075	（吐息演技）
AC1_1_01003	よし！　いけた
AC1_1_01004	えっ！？
AC1_1_00534	もしかしてここって…
AC1_1_00538	やった、{開:あ}いた！
AC1_1_00541	…えっ？
AC1_1_00543	…{石:いし}が{引:ひ}っ{掛:か}かってる
AC1_1_00545	……ハァ\nこれ、どかさないとダメかぁ…
AC1_1_00548	せー…のっ
AC1_1_00549	おっ…もい…なぁ……もうっ
AC1_1_00551	ふぅ……
AC1_1_00554	"Ｄ"…？　なんだろ　これもお{墓:はか}かな
AC1_1_00555	でも　{他:ほか}のお{墓:はか}とずいぶん{雰囲気:ふんいき}がちがう…
AC1_1_00559	さて……
AC1_1_00561	！
AC1_1_01088	（吐息演技）
AC1_1_00942	（吐息演技）
AC1_1_01089	（吐息演技）
AC1_1_00569	{誰:だれ}か…　いるの？
AC1_1_00571	…{君:きみ}は…
AC1_1_00578	{誰:だれ}！？　どこにいるの！？
AC1_1_00580	…ボクの{声:こえ}　{聞:き}こえるの？
AC1_1_00581	{聞:き}こえてるよ…
AC1_1_00582	か　かくれてないで{出:で}てきなさいよ
AC1_1_00584	かくれてなんかないよ
AC1_1_01087	（吐息演技）
AC1_1_01090	（吐息演技）
AC1_1_01091	（吐息演技）
AC1_1_01092	（吐息演技）
AC1_1_01093	（吐息演技）
AC1_1_00588	……！
AC1_1_00590	……？
AC1_1_00592	……！！
AC1_1_00594	……
AC1_1_00602	ねえ
AC1_1_00604	ひっ……！！！！
AC1_1_00605	…ねえ
AC1_1_00606	…は、はいぃ！？
AC1_1_00607	…ねえ、{君:きみ}は…{誰:だれ}？
AC1_1_00608	…ア　…アシュレイ
AC1_1_00609	アーアーシュレイ？
AC1_1_00610	ち、ちがいます…
AC1_1_00611	アシュレイ…
AC1_1_00612	わたしは…\nアシュレイ・ミズキ・ロビンズ…
AC1_1_00613	アシュレイっていうんだ
AC1_1_00615	…お{願:ねが}い！　…{助:たす}けて！！
AC1_1_00616	わたし、{何:なに}もしてない！\nまだ{死:し}にたくない！
AC1_1_00619	{怖:こわ}がらないで、アシュレイ\nボクは{何:なに}もしない
AC1_1_00620	…{目:め}を{開:あ}けて、ボクを{見:み}て
AC1_1_01005	これって…\nわたしの{目:め}の{前:まえ}にいるのって…
AC1_1_01006	…ゴースト！！
AC1_1_00622	アシュレイ、ボクが…{見:み}えるの？
AC1_1_00623	…み、{見:み}えてる
AC1_1_00624	…ほんとに？
AC1_1_00625	…{見:み}えてるってば！
AC1_1_00627	…{見:み}えてる！！
AC1_1_00629	…あはは！
AC1_1_00630	…あはははは！
AC1_1_00631	うう…ゴーストが…{笑:わら}ってる…
AC1_1_00632	{怖:こわ}いよぅ…\nどうして{笑:わら}うんだよぅ…
AC1_1_00634	…だって、うれしいから
AC1_1_00635	…えっ？
AC1_1_00636	…だって、ボク{待:ま}ってたんだ
AC1_1_00637	…ずっと…{待:ま}ってたんだ
AC1_1_00638	…アシュレイ、<color=#00994CFF>{君:きみ}みたいな{人:ひと}</color>が\nここにやってくるのを
AC1_1_00640	…わたしみたいな{人:ひと}って\nどういうこと？
AC1_1_00641	…ボクのことが…{見:み}える{人:ひと}を\nボクはずっと{待:ま}っていたんだ
AC1_1_00642	…{見:み}えるよ…{見:み}えちゃってるよ！
AC1_1_00643	…だから、{困:こま}ってる！
AC1_1_00644	だって…だって…あなたは…
AC1_1_00645	そうだよ、ボクはゴースト\n{人間:にんげん}じゃない
AC1_1_00646	…ううっ\nやっぱりそうなんだ…
AC1_1_00647	{怖:こわ}がらないで、アシュレイ
AC1_1_00648	ボクは…ディー
AC1_1_00649	…ディー\nゴーストにも、{名前:なまえ}があるんだ…
AC1_1_00651	…うう、{信:しん}じらんない\nわたし、ゴーストと{話:はな}してる！
AC1_1_00657	きっと、あの{石:いし}を{起:お}こしたからだ
AC1_1_00658	それで、{眠:ねむ}ってたゴーストを\n{目覚:めざ}めさせちゃったんだ
AC1_1_00659	ああ、どうしよう…
AC1_1_00660	…ちがうよ
AC1_1_00661	えっ…
AC1_1_00662	あれはボクの{墓:はか}じゃない
AC1_1_00663	あの{石:いし}の{下:した}に\nボクの{体:からだ}は{埋:う}まっていない
AC1_1_00664	…えっ
AC1_1_00665	ボクは、ずっとここにいた\n…でも、{誰:だれ}もボクに{気付:きづ}かなかった
AC1_1_00666	ひとりぼっちで、{長:なが}い{間:あいだ}、ずっと
AC1_1_00667	ひとりぼっち？　ずっと？
AC1_1_00668	…うん
AC1_1_00669	ここにも{来:き}た{人:ひと}はいたけど
AC1_1_00670	でも、その{人:ひと}たちみんな…\nボクのことが{見:み}えなかった
AC1_1_00672	…どうして？
AC1_1_00673	ボクには、わからない
AC1_1_00674	でもようやく{会:あ}えたんだ\nボクのことが{見:み}える{人:ひと}に
AC1_1_00675	だから、{君:きみ}ならきっと…
AC1_1_00676	…きっと？
AC1_1_00677	ボクの<color=#00994CFF>{記憶:きおく}を{蘇:よみがえ}らせる</color>ことができる
AC1_1_00688	{記憶:きおく}を{蘇:よみがえ}らせることができる？\nどういうこと？
AC1_1_00690	…アシュレイ\nボクには…{記憶:きおく}がない
AC1_1_00691	{生:い}きてたときのことを\nなにひとつ{覚:おぼ}えていないんだ
AC1_1_00692	……！
AC1_1_00693	{自分:じぶん}が{誰:だれ}だったのか…\nなぜ{死:し}んでしまったのか…
AC1_1_00694	…{何:なに}も…わからない
AC1_1_00695	…だからきっと{天国:てんごく}に{行:い}けなくて
AC1_1_00696	この{世:よ}をずっとさまよい{続:つづ}けてる
AC1_1_00697	ずっとって…どれくらい？
AC1_1_00698	…{今年:ことし}で、５７{年:ねん}\n{数:かぞ}えるの、{間違:まちが}ってなければ
AC1_1_00699	…５７{年:ねん}！！
AC1_1_00700	…そんなに{驚:おどろ}く？
