TextDatabase_AC1
AC1_Graphic_text_00237	Another Code
AC1_1_Scenario_Text_00085	总算是能进到屋子里了……
AC1_1_00962	1948年\n布拉德·爱德华岛
AC1_1_00963	汤玛斯，这是为什么……！？
AC1_1_00964	父亲……？
AC1_1_00965	啊！
AC1_1_00966	1994年\n西雅图郊外
AC1_1_00967	艾希莉，快躲起来！
AC1_1_00968	你做这种事是为了什么！
AC1_1_00969	妈妈……
AC1_1_00974	2005年\n布拉德·爱德华岛
AC1_1_01081	（吐息演技）
AC1_1_00975	只要沿着这条路走……
AC1_1_00976	应该就能走进那栋屋子。
AC1_1_01082	（吐息演技）
AC1_1_00977	危险！
AC1_1_00978	咦！？
AC1_1_01083	（吐息演技）
AC1_1_01084	（吐息演技）
AC1_1_00979	怎么办……回不去了。
AC1_1_01085	（吐息演技）
AC1_1_00980	啊！
AC1_1_00981	莫非屋子就在那边？
AC1_1_01065	好，这下就能过去了！
AC1_1_00984	这是……
AC1_1_00985	非爱德华家成员禁止进入。
AC1_1_00986	爱德华……船长提过这个名字……
AC1_1_00988	咦！？
AC1_1_01095	几小时前
AC1_1_00989	2005年2月24日\n西雅图近海
AC1_1_00044	呜呜……呜……
AC1_1_00046	艾希莉……
AC1_1_00565	（吐息演技）
AC1_1_00055	爸爸……
AC1_1_00058	喂！
AC1_1_01094	（吐息演技）
AC1_1_00060	该起来了，快到了。
AC1_1_00063	唔……
AC1_1_00937	（吐息演技）
AC1_1_00064	（吐息演技）
AC1_1_00936	（吐息演技）
AC1_1_00067	哇……
AC1_1_00938	（吐息演技）
AC1_1_00070	那就是布拉德·爱德华岛……
AC1_1_00072	没错，小妹妹。
AC1_1_00073	那就是你们要找的岛。
AC1_1_00074	以前那里人来人往的，可热闹了……
AC1_1_00076	现在只是一座门可罗雀的无人荒岛。
AC1_1_00939	（吐息演技）
AC1_1_00078	话说回来，你们究竟为什么要来这荒岛啊？
AC1_1_00080	你们也挺好事的。
AC1_1_00083	13岁的最后一个早晨，我的心情糟糕透顶。
AC1_1_00085	就连我和洁西卡一起搭上小船时也一样。
AC1_1_00086	海面上风平浪静，我的内心却波澜起伏。
AC1_1_00087	既惊讶又开心……
AC1_1_00088	既愤怒又迷惘……
AC1_1_00089	没错，我第一次体会到这种感觉……
AC1_1_00090	这也难怪。
AC1_1_00091	因为……
AC1_1_00092	我以为爸爸已经去世……
AC1_1_00093	没想到他居然还活着！
AC1_1_00095	在我即将迎来14岁生日的某一天。
AC1_1_00096	我收到了一个寄件人不明的包裹。
AC1_1_00097	里面装着的是……
AC1_1_00098	早在我3岁时就去世了的爸爸写来的信。
AC1_1_00099	以及一个用途成谜的……
AC1_1_00958	像游戏机一样的机器。
AC1_1_00100	而现在……
AC1_1_00101	我正看着这封信，并和洁西卡一同……
AC1_1_00102	前往爸爸所在的布拉德·爱德华岛。
AC1_1_00104	洁西卡！
AC1_1_00106	艾希莉，你醒了？
AC1_1_00110	来吹会儿海风吗？\n很舒服哦。
AC1_1_00112	嗯……
AC1_1_00113	怎么了？你晕船了吗？
AC1_1_00115	没事，我很好。
AC1_1_00116	真的？
AC1_1_00117	……
AC1_1_00118	你该不会……\n又做那个梦了吧？
AC1_1_00119	嗯……
AC1_1_00120	为什么我总做同一个梦，\n还总在同一个时间点醒来？
AC1_1_00121	而且……\n我怎么也想不起来爸爸的长相。
AC1_1_00122	你不用逼自己去回忆起小时候的事。
AC1_1_00123	何况你马上就能见到你爸爸了，\n别想太多。
AC1_1_00124	洁西卡……
AC1_1_00127	洁西卡是爸爸的妹妹，\n也是我唯一的亲人。
AC1_1_00129	她是一名高中化学老师，\n是她将年幼的我抚养长大的。
AC1_1_00130	洁西卡人很好。
AC1_1_00131	她总是替我着想，\n支持着我。
AC1_1_00132	但是……
AC1_1_00134	洁西卡，\n你为什么不告诉我爸爸还活着？
AC1_1_00135	你之前为什么\n一直瞒着我！？
AC1_1_00136	这是因为……
AC1_1_00137	我跟你爸爸说好了。
AC1_1_00138	说好了？
AC1_1_00140	那是11年前的事了。
AC1_1_00142	你爸爸理查……
AC1_1_00960	抱着刚满3岁的你，
AC1_1_00143	突然面色凝重地跑来找我。
AC1_1_00144	他拜托我照顾你，说总有一天一定会来接你。
AC1_1_00145	他还让我在他联系我之前……
AC1_1_00961	就跟你说他已经死了。
AC1_1_00147	为什么爸爸要这么做……？
AC1_1_00148	他没告诉我原因。
AC1_1_00149	因为妈妈去世了，\n爸爸嫌我碍事吗？
AC1_1_00150	不，绝对不是这样！
AC1_1_00151	……
AC1_1_00152	艾希莉，理查是个正直的人，\n你要相信你爸爸。
AC1_1_00153	他绝不会无缘无故地抛下你不管。
AC1_1_00154	那天他看向你的目光也非常温柔。
AC1_1_00155	所以，我选择相信理查，\n毫不过问地就收留了你。
AC1_1_00156	……
AC1_1_00157	对不起，艾希莉。\n我一直瞒着你爸爸的事……
AC1_1_00160	洁西卡，\n我爸爸是个什么样的人？
AC1_1_00161	我想想……
AC1_1_00162	理查是一名十分优秀的科学家。
AC1_1_00163	爸爸是……科学家？
AC1_1_00164	你收到的<color=#00994CFF>那台机器</color>，\n也一定是理查制作的。
AC1_1_00165	咦？这个是爸爸做的？
AC1_1_00167	爸爸好厉害，他还会做这种东西啊。
AC1_1_00168	爸爸都在研究些什么？
AC1_1_00170	他在研究记忆。
AC1_1_00171	研究……记忆？
AC1_1_00173	没错，理查所属的那家研究所，\n在脑科学领域可谓是领先全球。
AC1_1_00174	那里聚集了来自全球各地的\n优秀科学家……
AC1_1_00175	理查在那里邂逅了一名来自日本的\n女科学家，并爱上了她……
AC1_1_00176	然后，他们结婚了。
AC1_1_00177	那个人是……
AC1_1_00178	没错……\n她的名字叫做佐代子。
AC1_1_00179	也就是你的<color=#00994CFF>妈妈</color>。
AC1_1_00182	爸爸寄来的这台机器……
AC1_1_00183	上面写着的是：D、A、S。
AC1_1_00184	DAS……是什么意思呢？
AC1_1_00185	这个是相机的图标吧？
AC1_1_00188	啊，真能拍照。
AC1_1_00189	唔……
AC1_1_00190	我看看要怎么查看刚才拍的照片……
AC1_1_00192	嗯，拍得不错。
AC1_1_00194	洁西卡，\n换你帮我拍。
AC1_1_00195	很遗憾，似乎不行。\n这台机器只有你才能用。
AC1_1_00196	为什么？
AC1_1_00197	收到这台机器时，\n我检查过一遍。
AC1_1_00198	它采用<color=#00994CFF>生物辨识</color>\n登录了你的基因信息。
AC1_1_00199	生物……辨识？
AC1_1_00201	生物辨识就是\n读取人类的身体特征……
AC1_1_00202	并跟登录在内的信息进行对照，\n以此来解锁的一种系统。
AC1_1_00203	DAS就装着这种系统。
AC1_1_00204	所以除你以外的人就算想用，\n也用不了。
AC1_1_00206	是吗，\n只有我才能用它啊。
AC1_1_00209	洁西卡，那我妈妈……
AC1_1_00210	佐代子是一位坚韧聪颖的科学家。
AC1_1_00211	她有一双美丽的黑眼睛……
AC1_1_00212	艾希莉，你那双眼睛\n正是来自你妈妈的礼物。
AC1_1_00213	不是的！
AC1_1_00214	我想问的不是这个。
AC1_1_00215	艾希莉……
AC1_1_00216	洁西卡，求你了，\n告诉我真相吧。
AC1_1_00217	不管听到什么，\n我都不会惊讶……
AC1_1_00218	也不会生气。
AC1_1_00219	我想了解我的妈妈。
AC1_1_00220	……
AC1_1_00221	我一直以为爸爸妈妈都去世了，\n可是……
AC1_1_00222	既然爸爸还活着……\n那么……妈妈其实也还活着吧？
AC1_1_00223	妈妈和爸爸都在那座岛上吧？
AC1_1_00224	洁西卡，告诉我！
AC1_1_00225	艾希莉……
AC1_1_00226	这个……你要问理查。
AC1_1_00227	见到你爸爸后，你就能明白一切。
AC1_1_00228	洁西卡……
AC1_1_00232	喂，你们要继续聊也可以，\n可我们就快到了！
AC1_1_00235	没看到人……
AC1_1_00237	怎么回事？\n没人来接你们吗？
AC1_1_00239	奇怪，是出什么事了吗？
AC1_1_00240	理查应该在这里等我们的……
AC1_1_00242	我不去……
AC1_1_00243	艾希莉……
AC1_1_00244	为什么爸爸没来？
AC1_1_00245	太奇怪了。\n明明是爸爸叫我们来这座岛的。
AC1_1_00247	结果他都不来接我们……太过分了。\n他其实一点也不想见我。
AC1_1_00249	……
AC1_1_00251	喂，这位客人。
AC1_1_00253	抱歉，我之后还得\n去接其他客人。
AC1_1_00254	到时候我得先回港口一趟。\n没问题吧？
AC1_1_00255	好的，没问题。
AC1_1_00256	那就跟之前说好的一样，\n到了傍晚我再回来接你们。
AC1_1_00257	好的，麻烦您了。
AC1_1_00259	艾希莉，你待在这里，\n我去找理查。
AC1_1_00262	要是他不在附近，\n我就马上回来。
AC1_1_01029	……
AC1_1_00313	你母亲看起来心事很重。
AC1_1_00315	洁西卡不是我妈妈。
AC1_1_00316	难道是你姐姐？
AC1_1_00319	不是的，洁西卡是我爸爸的妹妹，\n是她一手将我抚养成人的。
AC1_1_00320	爸爸让洁西卡照顾我，\n自己不知道去哪里了。
AC1_1_00321	我一直以为爸爸去世了，\n却突然收到他的来信……
AC1_1_00323	停停停。
AC1_1_00324	咦？
AC1_1_00325	小妹妹，你的身世很坎坷，\n这点我算是听明白了。
AC1_1_00326	但我不想过多地了解别人家的事，\n抱歉啊。
AC1_1_00327	话说回来，小妹妹，\n你不跟她一块去看看吗？
AC1_1_00328	我不想去……
AC1_1_00333	那我们随便聊聊天，\n等她回来吧。
AC1_1_00334	可以是可以，\n但要聊什么呢……
AC1_1_00335	比如说……聊聊<color=#00994CFF>这座岛</color>？
AC1_1_00337	那可以聊聊<color=#00994CFF>船长</color>你吗？
AC1_1_00339	嗯，当然可以。\n能说的我都会告诉你。
AC1_1_00342	那……\n船长是什么时候开始当船长的？
AC1_1_00343	早在你出生的很久以前。
AC1_1_00344	好厉害，\n这么久以前你就是船长啦。
AC1_1_00345	哈哈哈。
AC1_1_00346	那你为什么想当船长？
AC1_1_00347	这是你小时候的梦想吗？
AC1_1_00348	我不记得了。
AC1_1_00349	你想过做别的事吗？
AC1_1_00350	或许想过吧，但都是过去的事了。\n我早忘光了。
AC1_1_00351	……
AC1_1_00352	一变成大人，\n人们都会忘记过去的事吗？
AC1_1_00353	小妹妹，别担心。\n这是因为我想忘才忘记的。
AC1_1_00354	你也有不想忘的事吗？
AC1_1_00355	有啊。
AC1_1_00356	我的心会牢记那些\n不想忘的珍贵回忆。
AC1_1_00357	心会……牢记？
AC1_1_00358	是啊，所谓重要的回忆，\n就是即便你以为早就忘了……
AC1_1_00359	你的心却一定能回忆起它。
AC1_1_00360	哦……
AC1_1_00363	这座岛是无人岛对吧？
AC1_1_00364	现在是。
AC1_1_00365	也就是说，以前有人住在这里吗？
AC1_1_00366	似乎有大户人家在这儿住过。
AC1_1_00367	可自从一家之主病倒以后，\n就净发生些不好的事……
AC1_1_00368	不好的事是指什么？
AC1_1_00369	据说他们全家人接连去世了。
AC1_1_00370	……！
AC1_1_00371	怎么就去世了呢？
AC1_1_00372	我哪知道。
AC1_1_00373	是出什么事了吗？
AC1_1_00374	小妹妹……\n你可能很好奇……
AC1_1_00375	但对这种事还是别太深究为好。
AC1_1_00376	就算你学侦探去搞调查，\n已经死了的人也不会感到欣慰。
AC1_1_00377	……
AC1_1_00378	总之就是接二连三地出了事，\n剩下的人也都离开这座岛了。
AC1_1_00379	后来这岛上就没人住了。
AC1_1_00380	一些没同理心的给这岛起了个名……\n叫做“爱德华家的染血岛屿”。
AC1_1_00381	所以这里就成了\n“布拉德·爱德华岛”。
AC1_1_00382	这样啊……
AC1_1_00383	你常来这座岛吗？
AC1_1_00384	那没有。
AC1_1_00385	想来这种荒岛的\n好事之徒并不常见……
AC1_1_00386	不过最近，有个高个的金发男人\n托我载他来过。
AC1_1_00387	咦？高个的……男人？
AC1_1_00388	那是什么时候的事？\n那个人叫什么名字？
AC1_1_00389	你很好奇吗？
AC1_1_00390	因为，那个人说不定\n就是我爸爸……
AC1_1_00391	抱歉，小妹妹。\n我说得有点多了。
AC1_1_00392	我不能继续泄露客人的隐私，\n这个话题就到此为止了。
AC1_1_00393	……
AC1_1_00990	嗯？
AC1_1_00991	那不是你姑姑吗？
AC1_1_00992	咦？
AC1_1_00993	啊！咦？
AC1_1_00994	你去看看比较好吧？
AC1_1_00995	好、好的……
AC1_1_00996	我去去就回！
AC1_1_00418	咦……不会吧……
AC1_1_00420	上锁了……
AC1_1_00422	不行，打不开！
AC1_1_00432	……！
AC1_1_00434	船长他……\n走掉了……
AC1_1_00436	他走掉了……
AC1_1_00438	不是吧……
AC1_1_00443	唉……
AC1_1_00444	怎么办……
AC1_1_00447	破旧的椅子……
AC1_1_00457	不能一直干等下去，\n得赶快去追洁西卡！
AC1_1_00463	……？
AC1_1_00464	刚刚是什么声音？
AC1_1_01067	太好了，拿到了！
AC1_1_01068	不过……\n这是哪里的钥匙呢？
AC1_1_00468	打开了！
AC1_1_00997	洁西卡……\n应该就在前面吧……？
AC1_1_00998	有好多老旧的建筑，\n以前真的住过很多人……
AC1_1_00999	那是……
AC1_1_00495	啊——！
AC1_1_00497	惨叫声！？
AC1_1_01000	刚刚那是……怎么回事！？
AC1_1_00499	洁西卡！
AC1_1_00500	洁西卡——！
AC1_1_01072	（吐息演技）
AC1_1_01073	（吐息演技）
AC1_1_00528	啊……
AC1_1_00529	庭院里有楼梯！
AC1_1_00530	走上楼梯，\n应该就能进到屋子里了。
AC1_1_00531	但我该怎么过去呢？
AC1_1_01079	（吐息演技）
AC1_1_01074	（吐息演技）
AC1_1_01075	（吐息演技）
AC1_1_01003	好！成功了！
AC1_1_01004	咦！？
AC1_1_00534	这里该不会是……
AC1_1_00538	太好了，打开了！
AC1_1_00541	咦？
AC1_1_00543	石头挡了路……
AC1_1_00545	唉……\n得搬开它才行吗……
AC1_1_00548	一……二……
AC1_1_00549	好重啊……唉……
AC1_1_00551	呼……
AC1_1_00554	“D”……？什么意思，这也是墓碑吗？
AC1_1_00555	但这跟其他墓碑又不太一样……
AC1_1_00559	好了……
AC1_1_00561	！
AC1_1_01088	（吐息演技）
AC1_1_00942	（吐息演技）
AC1_1_01089	（吐息演技）
AC1_1_00569	有人……在吗？
AC1_1_00571	你是……
AC1_1_00578	是谁！？你在哪里！？
AC1_1_00580	你听得到我的声音？
AC1_1_00581	听得到啊……
AC1_1_00582	你、你别躲着我，快出来。
AC1_1_00584	我没有躲着你啊。
AC1_1_01087	（吐息演技）
AC1_1_01090	（吐息演技）
AC1_1_01091	（吐息演技）
AC1_1_01092	（吐息演技）
AC1_1_01093	（吐息演技）
AC1_1_00588	……！
AC1_1_00590	……？
AC1_1_00592	……！！
AC1_1_00594	……
AC1_1_00602	我说啊。
AC1_1_00604	噫……！！
AC1_1_00605	能听我说吗……
AC1_1_00606	你、你说！？
AC1_1_00607	你是……谁？
AC1_1_00608	艾……艾希莉……
AC1_1_00609	艾艾希莉？
AC1_1_00610	不、不是……
AC1_1_00611	是艾希莉……
AC1_1_00612	我是……\n艾希莉·米兹契·罗宾斯……
AC1_1_00613	你叫艾希莉啊。
AC1_1_00615	求求你！饶了我吧！！
AC1_1_00616	我什么都没干！\n我还不想死！
AC1_1_00619	别害怕，艾希莉。\n我什么都不会做的。
AC1_1_00620	你睁开眼睛，看看我。
AC1_1_01005	这是……\n我眼前的是……
AC1_1_01006	鬼魂！！
AC1_1_00622	艾希莉，你……看得见我？
AC1_1_00623	看、看得见。
AC1_1_00624	真的？
AC1_1_00625	都说了看得见了！
AC1_1_00627	你看得见我！！
AC1_1_00629	哈哈哈！
AC1_1_00630	哈哈哈哈哈！
AC1_1_00631	呜……鬼魂在笑……
AC1_1_00632	好可怕……\n你笑什么啊……
AC1_1_00634	因为我很开心。
AC1_1_00635	咦？
AC1_1_00636	因为我一直在等。
AC1_1_00637	我等啊等……等了好久。
AC1_1_00638	艾希莉，我一直在等\n<color=#00994CFF>像你这样的人</color>来到这里。
AC1_1_00640	像我这样的人？\n什么意思？
AC1_1_00641	我一直在等……\n等待看得见我的人出现。
AC1_1_00642	我能看见啊……看得一清二楚！
AC1_1_00643	所以我才怕啊！
AC1_1_00644	因为……因为……你是……
AC1_1_00645	没错，我是鬼魂，\n不是人类。
AC1_1_00646	呜……\n我就知道……
AC1_1_00647	艾希莉，别害怕。
AC1_1_00648	我是……D。
AC1_1_00649	D……\n鬼魂也有名字啊……
AC1_1_00651	呜……难以置信。\n我正在跟鬼魂对话！
AC1_1_00657	肯定是因为我搬动了那块石头。
AC1_1_00658	所以才唤醒了沉眠的鬼魂。
AC1_1_00659	唉，我该怎么办……
AC1_1_00660	不是的。
AC1_1_00661	咦……
AC1_1_00662	那不是我的坟墓。
AC1_1_00663	那块石头下面并没有埋着我的身体。
AC1_1_00664	咦……
AC1_1_00665	我一直待在这里……\n但从来没有人注意到我。
AC1_1_00666	我独自待了很长一段时间。
AC1_1_00667	你独自待了很长时间？
AC1_1_00668	嗯……
AC1_1_00669	虽然也有人会来这里……
AC1_1_00670	但那些人……\n全都看不见我。
AC1_1_00672	为什么？
AC1_1_00673	我不知道。
AC1_1_00674	但我终于遇见\n能看到我的人了。
AC1_1_00675	所以，你一定可以……
AC1_1_00676	一定可以？
AC1_1_00677	一定可以让我<color=#00994CFF>恢复记忆</color>。
AC1_1_00688	让你恢复记忆？\n什么意思？
AC1_1_00690	艾希莉……\n我……失忆了。
AC1_1_00691	我完全不记得生前的事。
AC1_1_00692	……！
AC1_1_00693	自己究竟是谁……\n又是怎么死的……
AC1_1_00694	我全都……不知道。
AC1_1_00695	我去不了天堂……肯定是因为这个。
AC1_1_00696	所以我只能一直在尘世徘徊。
AC1_1_00697	一直……是多久？
AC1_1_00698	如果我没数错，\n那今年是第57年了。
AC1_1_00699	57年！！
AC1_1_00700	你就这么吃惊吗？
AC1_1_00701	那可是57年啊，\n都能变成老奶奶了。
AC1_1_00702	是啊。
AC1_1_00703	一个人待了这么长的时间……\n真是委屈你了……
AC1_1_00704	嗯，所以……
AC1_1_00705	我想找回自己失去的记忆。
AC1_1_00706	我想记起忘掉的一切。
AC1_1_00707	我能理解你想找回记忆的心情。
AC1_1_00712	D，你真的什么也不记得了吗？
AC1_1_00713	……
AC1_1_00714	一丁点都不记得了？
AC1_1_00715	也不是……\n我只<color=#00994CFF>记得</color>……一点点。
AC1_1_00719	你记得什么？
AC1_1_00720	我记得有人曾叫我D。
AC1_1_00721	另外……\n我还记得胸前的纹样。
AC1_1_00722	是这个纹样吗？
AC1_1_00723	这是我最后见到的东西。
AC1_1_00724	这一定是在我死去的瞬间，\n烙印在我脑海中的东西。
AC1_1_00725	死去的瞬间……
AC1_1_00726	只要弄清楚这是什么……
AC1_1_00727	就一定能查清我的死因……
AC1_1_00728	艾希莉，\n我想查清楚……
AC1_1_00733	和我一起探究\n这座岛的过去……
AC1_1_00734	让我……恢复记忆吧。
AC1_1_01007	咦……但是……
AC1_1_00735	这也太突然了……
AC1_1_00736	而且这太困难了，\n我可能做不到……
AC1_1_00737	你做得到。
AC1_1_00738	因为你既能看见我，\n也能听见我的声音。
AC1_1_00739	我等了足足57年，\n就是在等你这样的人出现。
AC1_1_00740	艾希莉，拜托你。
AC1_1_00741	让我恢复记忆吧。
AC1_1_00742	D……
AC1_1_00743	怎么办……
AC1_1_00744	我放心不下D，
AC1_1_00745	但我现在……\n更该去找洁西卡！
AC1_1_00746	船长也说了\n会在傍晚回来接我们。
AC1_1_00747	而且，我……
AC1_1_00748	还是想见见爸爸。
AC1_1_00752	D，听我说。
AC1_1_00753	我来这座岛上，\n是为了见我爸爸。
AC1_1_00754	可洁西卡之前一直跟我说，\n爸爸已经死了……
AC1_1_00755	爸爸……死了。
AC1_1_00756	所以我冲洁西卡发了脾气，\n没跟她一起走，所以我们失散了。
AC1_1_00757	我一点也不坦率……\n其实我很想和爸爸见面……
AC1_1_00758	爸爸……
AC1_1_00759	嗯……
AC1_1_00760	我必须去见爸爸。
AC1_1_00761	所以……对不起。
AC1_1_00762	……
AC1_1_00763	我没法……\n帮你恢复记忆。
AC1_1_00765	爸爸？
AC1_1_00766	D，怎么了？
AC1_1_00767	父亲？
AC1_1_00768	……！！
AC1_1_00772	这就是我小时候住过的家……
AC1_1_01008	父亲！！
AC1_1_00789	……！！
AC1_1_00790	D，怎么了？
AC1_1_00791	……
AC1_1_00793	D？
AC1_1_00797	D……
AC1_1_00799	D是生气了吗？
AC1_1_00800	但我也没办法。
AC1_1_00801	我必须找到洁西卡。
AC1_1_00804	好，走吧。
AC1_1_01009	太好了，\n这下就能去屋子的玄关了！
AC1_1_01012	啊……
AC1_1_01011	刚刚……有什么闪了一下？
AC1_1_01014	这是……
AC1_1_01015	洁西卡的眼镜……！
AC1_1_01017	看来……\n洁西卡果然在里面……
AC1_1_00810	打不开……怎么办……
AC1_1_01018	这该不会是门叩吧？
AC1_1_00812	艾希莉……
AC1_1_00814	D……！
AC1_1_01019	你在这里啊。
AC1_1_00815	你突然就消失了，\n吓我一跳。
AC1_1_00816	我还以为我惹你生气了。
AC1_1_00817	我没生气啊，为什么这么说？
AC1_1_00818	因为我说我不能帮你。
AC1_1_00819	不，事情不是那样。
AC1_1_00820	听了你的话，\n我<color=#00994CFF>想起了一些事</color>。
AC1_1_00822	所以……我才跑来这里。
AC1_1_00825	你想起什么来了……？
AC1_1_00826	我父亲。
AC1_1_00827	我想起来了，我也有父亲。
AC1_1_00829	我明明一直没想起来……\n凭我一个人怎么也想不起来……
AC1_1_00830	但一听你说想见爸爸……
AC1_1_00831	我就想起来了。
AC1_1_00832	我记得自己和父亲一起\n<color=#00994CFF>来过这间屋子</color>……
AC1_1_00836	也就是说……D也和我一样，\n来过这座岛？
AC1_1_00837	D，你和父亲是从哪里过来的？
AC1_1_00838	我不知道……
AC1_1_00843	但是……
AC1_1_00844	我想起一点\n来到这屋子时的事了。
AC1_1_00845	所以只要进屋子里瞧瞧，\n或许就能想起来更多。
AC1_1_00851	艾希莉，打开这扇门。
AC1_1_00853	打不开的，我刚刚试了一下，\n门上锁了。
AC1_1_00854	我也想开门去找洁西卡啊……
AC1_1_00855	洁西卡是谁？\n你刚刚也提到过她。
AC1_1_00856	她是我爸爸的妹妹，\n我就是她抚养长大的。
AC1_1_00857	她说不定就在这扇门的后面……
AC1_1_00858	你是鬼魂吧？\n不能穿墙吗？
AC1_1_00862	不行啊，\n我连门叩都碰不了。
AC1_1_01020	啊！
AC1_1_00866	这就是我小时候住过的家……
AC1_1_00870	听着，这个门叩有个秘密。
AC1_1_01021	我想起来了……\n父亲在这扇门前说过。
AC1_1_01022	咦……？
AC1_1_01023	没错，父亲说过的。
AC1_1_01024	他说这个门叩有个秘密。
AC1_1_01025	艾希莉，拜托你。
AC1_1_01026	说不定……你能解开谜题，\n打开这扇门。
AC1_1_01027	我能做到吗……？
AC1_1_00886	啊……
AC1_1_00887	门开了……
AC1_1_00892	洁西卡一定就在里面……
AC1_1_00893	爸爸也在……
AC1_1_00896	呼……
AC1_1_00898	……？
AC1_1_00899	D，怎么了？
AC1_1_00900	我一直期盼着这一刻，但真要进去的时候……
AC1_1_00901	我只是有点紧张……
AC1_1_00902	呵呵。
AC1_1_00903	怎么了？
AC1_1_00904	鬼魂也会害怕啊。
AC1_1_00946	（吐息演技）
AC1_1_00905	嗯……是啊，太奇怪了。
AC1_1_00906	我已经一点也不怕你了。
AC1_1_00908	D，我们一起走吧？
AC1_1_00909	……
AC1_1_00910	我会帮你恢复记忆的。
AC1_1_00911	所以，你也帮我找洁西卡好不好？
AC1_1_00912	嗯，好啊。
AC1_1_00913	那我们一起行动吧。
AC1_1_00914	两个人一起就不会怕了。
AC1_1_00915	嗯……
AC1_1_00916	我居然会跟鬼魂成为朋友……
AC1_1_00959	实在是太厉害了。
AC1_1_00917	朋友？
AC1_1_00918	不是吗？
AC1_1_00919	嗯，是啊，我们是朋友。
AC1_1_00920	太好了。
AC1_1_00922	D，我们走吧。
AC1_1_00924	朋友啊……
AC1_1_01031	D，你刚才是没想起来……
AC1_1_01032	那你现在有想起什么了吗？
AC1_1_01033	我想想……\n对了。
AC1_1_01035	过来……\n我们该进去了。
AC1_1_01036	叩　叩　叩\n　叩　叩　叩
AC1_1_01037	门叩有个秘密啊……
AC1_1_01040	D，你刚才是没想起来……
AC1_1_01041	那你现在有想起什么了吗？
AC1_1_01042	我想想……
AC1_1_01044	过来……\n我们该进去了。
AC1_1_01045	叩　叩　叩\n　叩　叩　叩
AC1_1_01046	玩这个游戏就能解谜哦。
AC1_1_01047	玩游戏就能解谜？
AC1_1_01048	没错，\n我当时就在那块瓷砖上玩。
AC1_1_01049	这样啊……还有其他线索吗？
AC1_1_01050	唔……抱歉，\n我想不起来更多了。
AC1_Mystery_1_1_00025	刚刚那是……铃声？
AC1_Mystery_1_1_00026	再调查一下吧。
AC1_Mystery_1_1_00047	啊……！\n这里居然有把钥匙！
AC1_Mystery_1_2_00001	这是谁的坟墓？
AC1_Mystery_1_2_00002	古旧墓碑上刻着字。
AC1_Mystery_1_2_00003	“亨利·爱德华\n　1910～1948”
AC1_Mystery_1_2_00004	亨利·爱德华……
AC1_Mystery_1_2_00092	古旧墓碑上刻着字。
AC1_Mystery_1_2_00093	“亨利·爱德华\n　1910～1948”
AC1_Mystery_1_2_00009	这是谁的坟墓？
AC1_Mystery_1_2_00010	古旧墓碑上刻着字。
AC1_Mystery_1_2_00011	“汤玛斯·爱德华\n　1912～1948”
AC1_Mystery_1_2_00012	汤玛斯·爱德华……
AC1_Mystery_1_2_00013	咦……？
AC1_Mystery_1_2_00015	这座坟墓上有个洞……
AC1_Mystery_1_2_00016	古旧墓碑上刻着字。
AC1_Mystery_1_2_00017	“汤玛斯·爱德华\n　1912～1948”
AC1_Mystery_1_2_00018	墓碑下方雕有一只小鸟。
AC1_Mystery_1_2_00096	咦……？
AC1_Mystery_1_2_00097	这座坟墓也有个洞……
AC1_Mystery_1_2_00098	唔……是什么意思呢？\n有什么含义吗？
AC1_Mystery_1_2_00019	这座坟墓是什么时候建造的呢？
AC1_Mystery_1_2_00020	古旧墓碑上刻着字。
AC1_Mystery_1_2_00021	“罗伦斯·爱德华\n　1868～1948”
AC1_Mystery_1_2_00022	罗伦斯·爱德华……
AC1_Mystery_1_2_00025	古旧墓碑上刻着字。
AC1_Mystery_1_2_00026	“罗伦斯·爱德华\n　1868～1948”
AC1_Mystery_1_2_00027	墓碑下方雕有两只小鸟。
AC1_Mystery_1_2_00101	咦？
AC1_Mystery_1_2_00102	坟墓的正中央有个缺口……\n这是怎么回事？
AC1_Mystery_1_2_00103	咦？
AC1_Mystery_1_2_00104	这座坟墓的正中央也有个缺口……\n怎么回事？
AC1_Mystery_1_2_00105	唔……是什么意思呢？\n有什么含义吗？
AC1_Mystery_1_2_00036	啊……刚刚好！
AC1_Mystery_1_2_00037	唔……形状不太对。
AC1_Mystery_1_2_00040	唔……形状不太对。
AC1_Mystery_1_2_00041	啊……刚刚好！
AC1_Mystery_1_2_00043	这里放着碎石块。
AC1_Mystery_1_2_00044	是谁放在这里的呢？
AC1_Mystery_1_2_00048	地上掉着一把修枝剪刀。
AC1_Mystery_1_2_00049	好像生锈了，\n没办法用。
AC1_Mystery_1_2_00055	有一座墓碑。
AC1_Mystery_1_2_00056	上面的字已经看不清了。
AC1_Mystery_1_2_00057	木头烂掉了，开了一个洞。
AC1_Mystery_1_2_00058	破破烂烂的。\n嗯？洞里面好像有什么东西。
AC1_Mystery_1_2_00059	那会是什么呢？\n好像勉强能伸手进去……
AC1_Mystery_1_2_00063	还、还差一点……
AC1_Mystery_1_2_00064	这是什么？
AC1_Mystery_1_2_00067	有一个生锈的把手。
AC1_Mystery_1_2_00068	嗯……不行，打不开。
AC1_Mystery_1_2_00069	有一把旧扫帚。
AC1_Mystery_1_2_00070	也不知道在这里放了多久。
AC1_Mystery_1_2_00108	放着很多园艺工具。
