adventure_note
DLP_adventure_note_001_00	什麼是冒險？
DLP_net_union_room_036	我明白了。\n您現在是想對戰的心情吧。\c\n我會盡量為您尋找相同心情的朋友。
DLP_net_union_room_037	我明白了。\n您現在是想交換的心情吧。\c\n我會盡量為您尋找相同心情的朋友。
DLP_net_union_room_038	我明白了。\n您現在是什麼都想做的心情吧。\c\n我會盡量為您尋找相同心情的朋友。
DLP_net_union_room_039	要以這個規則進行對戰嗎？
DLP_net_union_room_040	紀錄混合
DLP_net_union_room_041	請選擇對戰隊伍。
DLP_net_union_room_042	由２位玩家參加。\n雙方各派出１隻寶可夢\n上場進行對戰。\n對戰開始前，雙方的寶可夢\n會在混合後被重新分配。
DLP_net_union_room_043	歡迎光臨寶可夢社群俱樂部的\n社群交誼廳！\c\n請問有什麼需要幫忙的？
DLP_net_union_room_044	開始
DLP_net_union_room_045	和群組一起開始
DLP_net_union_room_046	用密語開始
DLP_net_union_room_047	退出
DLP_net_union_room_048	只能與同一個群組內的人連線。
DLP_net_union_room_049	唉呀？您好像沒有加入群組喔。\c\n請先加入群組再使用本功能。
DLP_net_union_room_050	設定密語的話，就能只跟\n設定了相同密語的人連線。
DLP_net_union_room_051	這位客人，這邊請！
DLP_net_union_room_053	要使用全球交誼廳嗎？
DLP_net_union_room_054	要使用社群交誼廳嗎？
DLP_net_union_room_055	現在將重新進入社群交誼廳。
DLP_net_union_room_056	即將離開社群交誼廳。\n確定要繼續嗎？
DLP_net_union_room_057	即將離開全球交誼廳。\n確定要繼續嗎？
DLP_net_union_room_061	訓練家們可以複製彼此的球殼裝飾。\c\n把自己想展示的球殼裝飾\n放到列表的最前面吧！\c\n對方的球殼裝飾會\n自動被複製到自己的列表，\r\n請隨意試試看吧！\c\n另外，就算現有的貼紙數\n不足以複製球殼裝飾，\r\n還是能將現有的貼紙貼上球殼。
DLP_net_union_room_064	對手
DLP_net_union_room_065	我是[VAR 0100(0000)]！
DLP_net_union_room_066	我是[VAR 0100(0000)]！
DLP_net_union_room_067	[VAR 0100(0001)]正在選擇要做的事。
DLP_net_union_room_068	募集已結束。
DLP_net_union_room_069	抱歉！\n我沒有可以交換的寶可夢。\c\n我們下次再交換吧！
DLP_net_union_room_070	抱歉！\n我沒有可以交換的寶可夢。\c\n我們下次再交換吧！
DLP_net_union_room_071	確定要交換嗎？
DLP_net_union_room_072	要混合紀錄嗎？
DLP_net_union_room_073	現在將中止混合紀錄。
DLP_net_union_room_074	要加入混合紀錄嗎？
DLP_net_union_room_075	對方將看到您的ＩＤ。\n確定要繼續嗎？
DLP_net_union_room_076	讓[VAR 1A00(-001)]久等了！\n來，這是我的訓練家卡！
DLP_net_union_room_077	讓[VAR 1A00(-001)]久等了！\n來，這是我的訓練家卡！
DLP_net_union_room_079	沒有設計過的球殼。
DLP_net_union_room_080	那就讓[VAR 1A00(-001)]看看\n我的球殼裝飾吧！
DLP_net_union_room_081	那就讓[VAR 1A00(-001)]看看\n我的球殼裝飾吧！
DLP_net_union_room_082	啊！我還沒裝飾好球殼。\n抱歉！還是下次吧。
DLP_net_union_room_083	啊！我還沒裝飾好球殼。\n抱歉！還是下次吧。
DLP_net_union_room_084	讓[VAR 1A00(-001)]久等了！\n來，這是我的球殼裝飾！
DLP_net_union_room_085	讓[VAR 1A00(-001)]久等了！\n來，這是我的球殼裝飾！
DLP_net_union_room_087	要複製[VAR 0100(0000)]的球殼裝飾嗎？
DLP_net_union_room_088	請選擇要用於複製的球殼。
DLP_net_union_room_089	確定要複製到這個球殼上嗎？
DLP_net_union_room_090	已貼上所有的貼紙！
DLP_net_union_room_091	[VAR 0100(0000)]來向您展示球殼裝飾。\n您要不要也展示自己的球殼裝飾？
DLP_net_union_room_092	[VAR 0100(0000)]向您展示了球殼裝飾。
DLP_net_union_room_093	現在將重新進入社群交誼廳。
DLP_net_union_room_094	欣賞彼此的球殼裝飾真有趣！
DLP_net_union_room_095	欣賞彼此的球殼裝飾真有趣！
DLP_net_union_room_096	我正在給其他人看\n我的訓練家卡當作問候。
DLP_net_union_room_097	還無法使用球殼裝飾。
DLP_net_union_room_098	沒有未貼貼紙的球殼。
DLP_net_union_room_099	確定要進行單打對戰嗎？
DLP_net_union_room_100	確定要進行雙打對戰嗎？
DLP_net_union_room_101	確定要進行混合對戰嗎？
DLP_net_union_room_102	確定要進行多人對戰嗎？
DLP_net_union_room_103	離開
DLP_net_union_room_058	聽說明
DLP_net_union_room_104	歡迎來到社群交誼廳！\c\n請多跟大家交換寶可夢，\n享受其中的樂趣喔！
DLP_net_union_room_063	規則
DLP_net_union_room_106	社群交誼廳
DLP_net_union_room_107	全球交誼廳
DLP_net_union_room_108	下一頁
DLP_net_union_room_109	：[VAR 0155(0000)]
DLP_net_union_room_110	：[VAR 0100(0001)]
DLP_net_union_room_111	聯盟交誼廳
DLP_net_union_room_112	沒有可以用來交換的寶可夢。
park_info
DLP_PARK_INFO_000	
DLP_PARK_INFO_001	能感受到神奇力量的小碎片。\n碎片中浮現著像是玫瑰花的花紋。
DLP_PARK_INFO_002	能感受到神奇力量的大碎片。\n碎片中浮現著像是玫瑰花的花紋。
DLP_PARK_INFO_003	充滿神奇力量的石板。\n感覺它和玫瑰公園的引導之廳\n有很深的關係。
DLP_PARK_INFO_004	
DLP_PARK_INFO_005	
DLP_PARK_INFO_006	
DLP_PARK_INFO_007	充滿神奇力量的石板。\n感覺它和玫瑰公園的關都之廳\n有很深的關係。
DLP_PARK_INFO_008	
DLP_PARK_INFO_009	
DLP_PARK_INFO_010	
DLP_PARK_INFO_011	充滿神奇力量的石板。\n感覺它和玫瑰公園的城都之廳\n有很深的關係。
DLP_PARK_INFO_012	
DLP_PARK_INFO_013	
DLP_PARK_INFO_014	
DLP_PARK_INFO_015	充滿神奇力量的石板。\n感覺它和玫瑰公園的心之廳\n有很深的關係。
DLP_PARK_INFO_016	
DLP_PARK_INFO_017	
DLP_PARK_INFO_018	充滿神奇力量的石板。\n感覺它和玫瑰公園的彩虹之廳\n有很深的關係。
DLP_PARK_INFO_019	
DLP_PARK_INFO_020	充滿神奇力量的石板。\n感覺它和玫瑰公園的暴風之廳\n有很深的關係。
DLP_PARK_INFO_021	
DLP_PARK_INFO_022	充滿神奇力量的石板。\n感覺它和玫瑰公園的大海之廳\n有很深的關係。
DLP_PARK_INFO_023	
DLP_PARK_INFO_024	充滿神奇力量的石板。\n感覺它和玫瑰公園的大陸之廳\n有很深的關係。
DLP_PARK_INFO_025	
DLP_PARK_INFO_026	充滿神奇力量的石板。\n感覺它和玫瑰公園的天空之廳\n有很深的關係。
DLP_PARK_INFO_027	
DLP_PARK_INFO_028	充滿神奇力量的石板。\n感覺它和玫瑰公園的基因之廳\n有很深的關係。
DLP_PARK_INFO_029	
DLP_PARK_INFO_030	充滿神奇力量的石板。\n感覺它和玫瑰公園的毀壞之廳\n有很深的關係。
DLP_PARK_INFO_031	讓騎拉帝納攜帶的話，\n龍和幽靈屬性的招式威力就會提高。\n散發著光輝的寶珠。
park_name
DLP_PARK_NAME_000	
DLP_PARK_NAME_001	謎之碎片Ｓ
DLP_PARK_NAME_002	謎之碎片Ｌ
DLP_PARK_NAME_003	引導石板
DLP_PARK_NAME_004	雷吉艾斯的石像
DLP_PARK_NAME_005	雷吉斯奇魯的石像
DLP_PARK_NAME_006	雷吉洛克的石像
DLP_PARK_NAME_007	關都石板
DLP_PARK_NAME_008	急凍鳥的石像
DLP_PARK_NAME_009	閃電鳥的石像
DLP_PARK_NAME_010	火焰鳥的石像
DLP_PARK_NAME_011	城都石板
DLP_PARK_NAME_012	炎帝的石像
DLP_PARK_NAME_013	水君的石像
DLP_PARK_NAME_014	雷公的石像
DLP_PARK_NAME_015	心之石板
DLP_PARK_NAME_016	拉帝亞斯的石像
DLP_PARK_NAME_017	拉帝歐斯的石像
DLP_PARK_NAME_018	彩虹石板
DLP_PARK_NAME_019	鳳王的石像
DLP_PARK_NAME_020	暴風石板
DLP_PARK_NAME_021	洛奇亞的石像
DLP_PARK_NAME_022	大海石板
DLP_PARK_NAME_023	蓋歐卡的石像
DLP_PARK_NAME_024	大陸石板
DLP_PARK_NAME_025	固拉多的石像
DLP_PARK_NAME_026	天空石板
DLP_PARK_NAME_027	烈空坐的石像
DLP_PARK_NAME_028	基因石板
DLP_PARK_NAME_029	超夢的石像
DLP_PARK_NAME_030	毀壞石板
DLP_PARK_NAME_031	白金寶珠
park_name_plural
DLP_PARK_NAME_000	
DLP_PARK_NAME_001	謎之碎片Ｓ
DLP_PARK_NAME_002	謎之碎片Ｌ
DLP_PARK_NAME_003	引導石板
DLP_PARK_NAME_004	雷吉艾斯的石像
DLP_PARK_NAME_005	雷吉斯奇魯的石像
DLP_PARK_NAME_006	雷吉洛克的石像
DLP_PARK_NAME_007	關都石板
DLP_PARK_NAME_008	急凍鳥的石像
DLP_PARK_NAME_009	閃電鳥的石像
DLP_PARK_NAME_010	火焰鳥的石像
DLP_PARK_NAME_011	城都石板
DLP_PARK_NAME_012	炎帝的石像
DLP_PARK_NAME_013	水君的石像
DLP_PARK_NAME_014	雷公的石像
DLP_PARK_NAME_015	心之石板
DLP_PARK_NAME_016	拉帝亞斯的石像
DLP_PARK_NAME_017	拉帝歐斯的石像
DLP_PARK_NAME_018	彩虹石板
DLP_PARK_NAME_019	鳳王的石像
DLP_PARK_NAME_020	暴風石板
DLP_PARK_NAME_021	洛奇亞的石像
DLP_PARK_NAME_022	大海石板
DLP_PARK_NAME_023	蓋歐卡的石像
DLP_PARK_NAME_024	大陸石板
DLP_PARK_NAME_025	固拉多的石像
DLP_PARK_NAME_026	天空石板
DLP_PARK_NAME_027	烈空坐的石像
DLP_PARK_NAME_028	基因石板
DLP_PARK_NAME_029	超夢的石像
DLP_PARK_NAME_030	毀壞石板
DLP_PARK_NAME_031	白金寶珠
poffin_name
DLP_POFFIN_NAME_000	
DLP_POFFIN_NAME_001	辣味寶芬
DLP_POFFIN_NAME_002	辣澀寶芬
DLP_POFFIN_NAME_003	辣甜寶芬
DLP_POFFIN_NAME_004	辣苦寶芬
DLP_POFFIN_NAME_005	辣酸寶芬
DLP_POFFIN_NAME_006	澀辣寶芬
DLP_POFFIN_NAME_007	澀味寶芬
DLP_POFFIN_NAME_008	澀甜寶芬
DLP_POFFIN_NAME_009	澀苦寶芬
DLP_POFFIN_NAME_010	澀酸寶芬
DLP_POFFIN_NAME_011	甜辣寶芬
DLP_POFFIN_NAME_012	甜澀寶芬
DLP_POFFIN_NAME_013	甜味寶芬
DLP_POFFIN_NAME_014	甜苦寶芬
DLP_POFFIN_NAME_015	甜酸寶芬
DLP_POFFIN_NAME_016	苦辣寶芬
DLP_POFFIN_NAME_017	苦澀寶芬
DLP_POFFIN_NAME_018	苦甜寶芬
DLP_POFFIN_NAME_019	苦味寶芬
DLP_POFFIN_NAME_020	苦酸寶芬
DLP_POFFIN_NAME_021	酸辣寶芬
DLP_POFFIN_NAME_022	酸澀寶芬
DLP_POFFIN_NAME_023	酸甜寶芬
DLP_POFFIN_NAME_024	酸苦寶芬
DLP_POFFIN_NAME_025	酸味寶芬
DLP_POFFIN_NAME_026	濃厚寶芬
DLP_POFFIN_NAME_027	膩口寶芬
DLP_POFFIN_NAME_028	難吃寶芬
DLP_POFFIN_NAME_029	香醇寶芬
DLP_POFFIN_NAME_030	超香醇寶芬
poffin_name_acc
DLP_POFFIN_NAME_000	
DLP_POFFIN_NAME_001	辣味寶芬
DLP_POFFIN_NAME_002	辣澀寶芬
DLP_POFFIN_NAME_003	辣甜寶芬
DLP_POFFIN_NAME_004	辣苦寶芬
DLP_POFFIN_NAME_005	辣酸寶芬
DLP_POFFIN_NAME_006	澀辣寶芬
DLP_POFFIN_NAME_007	澀味寶芬
DLP_POFFIN_NAME_008	澀甜寶芬
DLP_POFFIN_NAME_009	澀苦寶芬
DLP_POFFIN_NAME_010	澀酸寶芬
DLP_POFFIN_NAME_011	甜辣寶芬
DLP_POFFIN_NAME_012	甜澀寶芬
DLP_POFFIN_NAME_013	甜味寶芬
DLP_POFFIN_NAME_014	甜苦寶芬
DLP_POFFIN_NAME_015	甜酸寶芬
DLP_POFFIN_NAME_016	苦辣寶芬
DLP_POFFIN_NAME_017	苦澀寶芬
DLP_POFFIN_NAME_018	苦甜寶芬
DLP_POFFIN_NAME_019	苦味寶芬
DLP_POFFIN_NAME_020	苦酸寶芬
DLP_POFFIN_NAME_021	酸辣寶芬
DLP_POFFIN_NAME_022	酸澀寶芬
DLP_POFFIN_NAME_023	酸甜寶芬
DLP_POFFIN_NAME_024	酸苦寶芬
DLP_POFFIN_NAME_025	酸味寶芬
DLP_POFFIN_NAME_026	濃厚寶芬
DLP_POFFIN_NAME_027	膩口寶芬
DLP_POFFIN_NAME_028	難吃寶芬
DLP_POFFIN_NAME_029	香醇寶芬
DLP_POFFIN_NAME_030	超香醇寶芬
poffin_name_plural
DLP_POFFIN_NAME_000	
DLP_POFFIN_NAME_001	辣味寶芬
DLP_POFFIN_NAME_002	辣澀寶芬
DLP_POFFIN_NAME_003	辣甜寶芬
DLP_POFFIN_NAME_004	辣苦寶芬
DLP_POFFIN_NAME_005	辣酸寶芬
DLP_POFFIN_NAME_006	澀辣寶芬
DLP_POFFIN_NAME_007	澀味寶芬
DLP_POFFIN_NAME_008	澀甜寶芬
DLP_POFFIN_NAME_009	澀苦寶芬
DLP_POFFIN_NAME_010	澀酸寶芬
DLP_POFFIN_NAME_011	甜辣寶芬
DLP_POFFIN_NAME_012	甜澀寶芬
DLP_POFFIN_NAME_013	甜味寶芬
DLP_POFFIN_NAME_014	甜苦寶芬
DLP_POFFIN_NAME_015	甜酸寶芬
DLP_POFFIN_NAME_016	苦辣寶芬
DLP_POFFIN_NAME_017	苦澀寶芬
DLP_POFFIN_NAME_018	苦甜寶芬
DLP_POFFIN_NAME_019	苦味寶芬
DLP_POFFIN_NAME_020	苦酸寶芬
DLP_POFFIN_NAME_021	酸辣寶芬
DLP_POFFIN_NAME_022	酸澀寶芬
DLP_POFFIN_NAME_023	酸甜寶芬
DLP_POFFIN_NAME_024	酸苦寶芬
DLP_POFFIN_NAME_025	酸味寶芬
DLP_POFFIN_NAME_026	濃厚寶芬
DLP_POFFIN_NAME_027	膩口寶芬
DLP_POFFIN_NAME_028	難吃寶芬
DLP_POFFIN_NAME_029	香醇寶芬
DLP_POFFIN_NAME_030	超香醇寶芬
rotom_message
msg_c04r0205_rotom_06	要選擇哪個洛托姆？
msg_c04r0205_rotom_07	蛋無法放入馬達中。
msg_c04r0205_rotom_08	這隻寶可夢無法進入馬達中。
msg_c04r0205_rotom_11	要把哪隻洛托姆\n回復成原本的樣子？
msg_c04r0205_rotom_12	哦？洛托姆好像想\n回復成原本的樣子。\r\n要把牠從馬達中放出來嗎？
msg_c04r0205_rotom_13	復原
msg_c04r0205_rotom_13_1	是
msg_c04r0205_rotom_13_2	否
msg_c04r0205_rotom_13_3	這隻洛托姆沒有在馬達中。
msg_c04r0205_rotom_13_4	這裡曾經有個裝著奇形怪狀馬達的電器！
msg_c04r0205_range_01	有個裝著奇形怪狀馬達的微波爐……
msg_c04r0205_range_02	有個裝著奇形怪狀馬達的微波爐……\c\n哦？洛托姆好像想進去馬達中……\c\n要把牠放進馬達嗎？
msg_c04r0205_range_03	洛托姆放棄了進入微波爐的馬達……
msg_c04r0205_range_04	微波爐被追加到洛托姆型錄了！
msg_c04r0205_freezer_01	有個裝著奇形怪狀馬達的冰箱……
msg_c04r0205_freezer_02	有個裝著奇形怪狀馬達的冰箱……\c\n哦？洛托姆好像想進去馬達中……\c\n要把牠放進馬達嗎？
msg_c04r0205_freezer_03	洛托姆放棄了進入冰箱的馬達……
msg_c04r0205_freezer_04	冰箱被追加到洛托姆型錄了！
msg_c04r0205_washer_01	有個裝著奇形怪狀馬達的洗衣機……
msg_c04r0205_washer_02	有個裝著奇形怪狀馬達的洗衣機……\c\n哦？洛托姆好像想進去馬達中……\c\n要把牠放進馬達嗎？
msg_c04r0205_washer_03	洛托姆放棄了進入洗衣機的馬達……
msg_c04r0205_washer_04	洗衣機被追加到洛托姆型錄了！
msg_c04r0205_fan_01	有個裝著奇形怪狀馬達的電風扇……
msg_c04r0205_fan_02	有個裝著奇形怪狀馬達的電風扇……\c\n哦？洛托姆好像想進去馬達中……\c\n要把牠放進馬達嗎？
msg_c04r0205_fan_03	洛托姆放棄了進入電風扇的馬達……
msg_c04r0205_fan_04	電風扇被追加到洛托姆型錄了！
msg_c04r0205_lawnmower_01	有個裝著奇形怪狀馬達的割草機……
msg_c04r0205_lawnmower_02	有個裝著奇形怪狀馬達的割草機……\c\n哦？洛托姆好像想進去馬達中……\c\n要把牠放進馬達嗎？
msg_c04r0205_lawnmower_03	洛托姆放棄了進入割草機的馬達……
msg_c04r0205_lawnmower_04	割草機被追加到洛托姆型錄了！
msg_c04r0205_book_01	有一本連寫於何時都無法確定，\n感覺有點可疑的筆記……\c\n我偶然在某個地方得到了能進出\n特殊馬達的寶可夢，洛托姆的資料。\c\n洛托姆會進入各種不同的電器，\n並發生形態變化。\c\n目前確認到的是，\n改變了樣子的洛托姆\r\n會將電器的性質轉移到自己身上。\r\n牠的屬性以及可學習的招式等，\r\n都會依據形態而有不同。\c\n總有一天，我要深入研究洛托姆，\n讓所有的研究功勞歸我所有。\r\n因此，我要把跟洛托姆相關的一切\r\n先全部隱藏起來。\c\n天才科學家　冥……\c\n之後便是一片空白……
msg_c04r0205_doctor_01	哦哦，是[VAR 1A00(-001)]啊！\c\n連在這種地方都在尋找寶可夢，\n可見得[VAR 1A00(-001)]很有熱情呢。\c\n[VAR 1A00(-001)]問我在這裡做什麼嗎？\c\n我有個認識的博士時常來百代市。\n他會告訴我各種有趣的寶可夢小道消息。
msg_c04r0205_doctor_02	會鑽進電器裡的寶可夢啊……\c\n嗯……\c\n跟我聽過的好像不太一樣呢……\c\n嗯……我所知道的說法是這樣。\c\n很久以前，有隻寶可夢鑽進\n玩具機器人裡後，便一直沒有出來。\c\n大家為了要不要把牠當作新的寶可夢，\n正要爭論起來時……\c\n那隻機器人寶可夢卻不見了……
msg_01_rotomnote_01	有一本不知是多久以前的舊筆記……\n要看裡面的內容嗎？
msg_01_rotomnote_02	這個相遇來得真是突然呢。\c\n當我找到自己弄丟的玩具機器人時，\n有寶可夢從割草機的馬達裡跳了出來。\c\n就這樣，我握著機器人，\n盯著那隻寶可夢好一陣子……\c\n……要繼續看下去嗎？
msg_01_rotomnote_03	那隻寶可夢就那樣飄浮著，\n一臉不可思議地靠近我。\c\n牠似乎正在往外放電，\n使周圍的空氣發出劈啪聲響……\c\n正當我想著，牠要是繼續靠近，\n自己的臉頰就會被電到時，\r\n那隻寶可夢好像笑了起來。\c\n……要繼續看下去嗎？
msg_01_rotomnote_04	那個當下，我明白了一件事。\n就是我們能成為朋友。\c\n我決定把這隻不可思議的寶可夢\n取名為「洛托姆」。\c\n取這個名字的理由很單純。\n因為牠是從割草機的馬達裡出現的嘛。\c\nMotor跟Rotom之間有什麼關係，\n應該看得出來吧？\c\n……要繼續看下去嗎？
msg_01_rotomnote_05	洛托姆這種寶可夢很酷喔！\c\n牠能讓自己消失蹤影已經很厲害了，\n不過最厲害的地方，\r\n還是牠能鑽進各式各樣的機器！\c\n不只如此，洛托姆還能讓\n牠鑽進的機器動起來呢！\c\n……好像已經看一半了。\n要繼續看下去嗎？
msg_01_rotomnote_06	不論什麼時候，\n我和洛托姆總是相處在一起。\c\n雖然牠身上發出的電\n使我沒辦法摸牠或抱牠，\r\n但就算是這樣也完全沒關係！\c\n因為，我和洛托姆的心\n時時刻刻都相連著。\c\n……要繼續看下去嗎？
msg_01_rotomnote_07	這是發生在某一天的事情。\c\n我看著飄浮著的洛托姆，\n試著一反往常，嚇牠看看。\c\n結果……洛托姆大概是驚嚇過度，\n牠身上發出的電，範圍變得比平常大，\r\n使我被電得暈了過去……\c\n……要繼續看下去嗎？
msg_01_rotomnote_08	我醒過來後，發現洛托姆不在四周，\n於是開始拚命地四處尋找牠。\c\n（這根本沒有什麼好內疚的）\c\n（我的身體好好的喔）\c\n（我們再像之前那樣一起玩嘛）\c\n好多話湧到嘴邊，我卻到處都找不到\n那個願意聽這些話的朋友……\c\n……要繼續看下去嗎？
msg_01_rotomnote_09	這是在我尋找洛托姆時的事情。\c\n我在垃圾棄置場裡找到玩具機器人。\c\n這個機器人跟我對上視線時，\n不知怎麼地向我揮了揮手。\c\n我立刻明白，那就是洛托姆。\n我飛奔過去，用全身的力量抱住牠，\r\n就這樣和牠說了好多好多話。\c\n……要繼續看下去嗎？
msg_01_rotomnote_10	每當我開口說話，\n機器人的眼睛便開心似地亮起來……\c\n在那裡面的洛托姆\n一定發出了很多很多的電吧。\c\n那時，我產生一種感覺。\n我好像比之前更加了解洛托姆。\c\n而且我也明白，我們會一直在一起。\c\n……筆記的內容在這一頁結束了……
msg_01_rotomnote_19	[VAR 0100(0000)]使用了\n持有的[VAR 0109(0001)]！
msg_01_rotomnote_20	是秘密房間的入口！
msg_c04r0205_rotom_14	請選擇洛托姆。
msg_c04r0205_rotom_15_1	可以選擇
msg_c04r0205_rotom_15_2	無法選擇
msg_c04r0205_rotom_01	[VAR 0102(0000)]\n進入馬達中了！\c\n[VAR 0102(0000)]想要學習\n[VAR 0107(0001)]……\c\n但是[VAR 0102(0000)]\n已經學習了４個招式！\c\n為了學習[VAR 0107(0001)]，\n要忘記其他的招式嗎？
msg_c04r0205_rotom_02	那麼，要放棄學習\n[VAR 0107(0001)]嗎？
msg_c04r0205_rotom_03	[VAR 0102(0000)]最終沒有學會\n[VAR 0107(0001)]！\c\n[VAR 0102(0000)]\n從馬達中出來了！
msg_c04r0205_rotom_04	確定要忘記\n[VAR 0107(0001)]嗎？
msg_c04r0205_rotom_05	１[WAIT 20]、２[WAIT 20]…[WAIT 20]…[WAIT 20]空！
msg_c04r0205_rotom_05_01	[VAR 0102(0000)]把[VAR 0107(0001)]\n的使用方法忘得一乾二淨了！\c\n於是……！
msg_c04r0205_rotom_05_02	[VAR 0102(0000)]學會了\n[VAR 0107(0001)]！
msg_c04r0205_rotom_09	[VAR 0102(0000)]\n進入馬達中了！
msg_c04r0205_rotom_10	[VAR 0102(0000)]\n從馬達中出來了！
msg_c04r0205_doctor_03	不過，\n這隻叫做洛托姆的寶可夢……\r\n可真是奇特呢。\c\n牠會鑽進電器裡面……\n不，應該說是跟電器進行部分融合，\r\n然後學會新的招式嗎？\c\n換句話說，\n牠是種像是機器般的寶可夢。\c\n唔嗯……！\c\n雖然相當特殊，\n這也是寶可夢姿態的一種吧。\r\n原來如此。原來如此！\c\n不論活到多少歲，\n都有寶可夢的新發現！\c\n那麼，[VAR 0100(0000)]，[VAR 1A00(-001)]保重啊！
speakers_name
DLP_SPEAKERS_NAME_000	？？？
DLP_SPEAKERS_NAME_001	山梨
DLP_SPEAKERS_NAME_002	[VAR 0100(0000)]
DLP_SPEAKERS_NAME_003	媽媽的叮嚀
DLP_SPEAKERS_NAME_004	小光
DLP_SPEAKERS_NAME_005	明輝
DLP_SPEAKERS_NAME_006	大木
DLP_SPEAKERS_NAME_007	[VAR 0100(0000)]的媽媽
DLP_SPEAKERS_NAME_008	媽媽
DLP_SPEAKERS_NAME_009	主持人
DLP_SPEAKERS_NAME_010	手下
DLP_SPEAKERS_NAME_011	皮卡丘
DLP_SPEAKERS_NAME_012	帕奇利茲
DLP_SPEAKERS_NAME_013	瓦伊
DLP_SPEAKERS_NAME_014	法艾
DLP_SPEAKERS_NAME_015	腕力
DLP_SPEAKERS_NAME_016	小黃
DLP_SPEAKERS_NAME_017	瓢太
DLP_SPEAKERS_NAME_018	夥星
DLP_SPEAKERS_NAME_019	女兒
DLP_SPEAKERS_NAME_020	爸爸
DLP_SPEAKERS_NAME_021	皮皮
DLP_SPEAKERS_NAME_022	手下１
DLP_SPEAKERS_NAME_023	手下２
DLP_SPEAKERS_NAME_024	芽米
DLP_SPEAKERS_NAME_025	多多羅
DLP_SPEAKERS_NAME_026	竹蘭
DLP_SPEAKERS_NAME_027	捲捲耳
DLP_SPEAKERS_NAME_028	歲星
DLP_SPEAKERS_NAME_029	菜種
DLP_SPEAKERS_NAME_030	麥兒
DLP_SPEAKERS_NAME_031	老大
DLP_SPEAKERS_NAME_032	帝牙盧卡
DLP_SPEAKERS_NAME_033	帕路奇亞
DLP_SPEAKERS_NAME_034	由克希
DLP_SPEAKERS_NAME_035	艾姆利多
DLP_SPEAKERS_NAME_036	亞克諾姆
DLP_SPEAKERS_NAME_037	梅麗莎
DLP_SPEAKERS_NAME_038	可達鴨
DLP_SPEAKERS_NAME_039	水木
DLP_SPEAKERS_NAME_040	蜜蜜
DLP_SPEAKERS_NAME_041	飄飄球
DLP_SPEAKERS_NAME_042	寄放屋爺爺
DLP_SPEAKERS_NAME_043	寄放屋奶奶
DLP_SPEAKERS_NAME_044	龍婆婆
DLP_SPEAKERS_NAME_045	鎮星
DLP_SPEAKERS_NAME_046	阿李
DLP_SPEAKERS_NAME_048	極限假面
DLP_SPEAKERS_NAME_049	現慕
DLP_SPEAKERS_NAME_051	管家
DLP_SPEAKERS_NAME_050	步邁
DLP_SPEAKERS_NAME_052	小福蛋
DLP_SPEAKERS_NAME_053	東瓜
DLP_SPEAKERS_NAME_054	小菘
DLP_SPEAKERS_NAME_055	文子
DLP_SPEAKERS_NAME_056	電次
DLP_SPEAKERS_NAME_057	大葉
DLP_SPEAKERS_NAME_058	阿蜜
DLP_SPEAKERS_NAME_059	米依
DLP_SPEAKERS_NAME_060	阿柳
DLP_SPEAKERS_NAME_061	菊野
DLP_SPEAKERS_NAME_062	悟松
DLP_SPEAKERS_NAME_063	麥可
DLP_SPEAKERS_NAME_064	謝米
DLP_SPEAKERS_NAME_065	火稚雞
DLP_SPEAKERS_NAME_066	桄榔
DLP_SPEAKERS_NAME_067	向尾喵
DLP_SPEAKERS_NAME_068	亞玄
DLP_SPEAKERS_NAME_069	吉憲
DLP_SPEAKERS_NAME_070	地下大叔
DLP_SPEAKERS_NAME_071	樹果爺爺
DLP_SPEAKERS_NAME_072	遊戲總監
DLP_SPEAKERS_NAME_073	赤日
DLP_SPEAKERS_NAME_074	ＤＪ
DLP_SPEAKERS_NAME_075	專家
DLP_SPEAKERS_NAME_076	愛好者
DLP_SPEAKERS_NAME_077	隊長
DLP_SPEAKERS_NAME_078	播報員
DLP_SPEAKERS_NAME_079	鑑定師
DLP_SPEAKERS_NAME_080	字幕
DLP_SPEAKERS_NAME_081	老師
DLP_SPEAKERS_NAME_082	記者
DLP_SPEAKERS_NAME_083	葵花
DLP_SPEAKERS_NAME_084	精英訓練家
DLP_SPEAKERS_NAME_085	樹果博士
DLP_SPEAKERS_NAME_086	芹雄
DLP_SPEAKERS_NAME_087	萱子
DLP_SPEAKERS_NAME_088	廣告
DLP_SPEAKERS_NAME_089	研究員
DLP_SPEAKERS_NAME_090	主播
DLP_SPEAKERS_NAME_091	幹部
DLP_SPEAKERS_NAME_092	青名
DLP_SPEAKERS_NAME_093	小貓怪
DLP_SPEAKERS_NAME_094	含羞苞
DLP_SPEAKERS_NAME_095	吉利蛋
DLP_SPEAKERS_NAME_096	瑪沙那
DLP_SPEAKERS_NAME_097	哥達鴨
DLP_SPEAKERS_NAME_098	大尾狸
DLP_SPEAKERS_NAME_099	鬼斯
DLP_SPEAKERS_NAME_100	姆克鳥
DLP_SPEAKERS_NAME_101	麒麟奇
DLP_SPEAKERS_NAME_102	臭鼬噗
DLP_SPEAKERS_NAME_103	浮潛鼬
DLP_SPEAKERS_NAME_104	無殼海兔
DLP_SPEAKERS_NAME_105	長翅鷗
DLP_SPEAKERS_NAME_106	耿鬼
DLP_SPEAKERS_NAME_107	按讚狂
