adventure_note
DLP_adventure_note_001_00	ぼうけん　とは？
DLP_PARK_INFO_016	
DLP_PARK_INFO_017	
DLP_PARK_INFO_018	ふしぎな　ちからに　あふれる　せきばん。\nハマナスパークの　にじのへやと\nふかい　つながりを　かんじる。
DLP_PARK_INFO_019	
DLP_PARK_INFO_020	ふしぎな　ちからに　あふれる　せきばん。\nハマナスパークの　あらしのへやと\nふかい　つながりを　かんじる。
DLP_PARK_INFO_021	
DLP_PARK_INFO_022	ふしぎな　ちからに　あふれる　せきばん。\nハマナスパークの　たいかいのへやと\nふかい　つながりを　かんじる。
DLP_PARK_INFO_023	
DLP_PARK_INFO_024	ふしぎな　ちからに　あふれる　せきばん。\nハマナスパークの　たいりくのへやと\nふかい　つながりを　かんじる。
DLP_PARK_INFO_025	
DLP_PARK_INFO_026	ふしぎな　ちからに　あふれる　せきばん。\nハマナスパークの　てんくうのへやと\nふかい　つながりを　かんじる。
DLP_PARK_INFO_027	
DLP_PARK_INFO_028	ふしぎな　ちからに　あふれる　せきばん。\nハマナスパークの　いでんしのへやと\nふかい　つながりを　かんじる。
DLP_PARK_INFO_029	
DLP_PARK_INFO_030	ふしぎな　ちからに　あふれる　せきばん。\nハマナスパークの　やぶれたへやと\nふかい　つながりを　かんじる。
DLP_PARK_INFO_031	ギラティナに　もたせると　ドラゴンと\nゴーストタイプの　わざの　いりょくが\nあがる　ひかり　かがやく　たま。
park_name
DLP_PARK_NAME_000	
DLP_PARK_NAME_001	なぞのかけらＳ
DLP_PARK_NAME_002	なぞのかけらＬ
DLP_PARK_NAME_003	みちびきのせきばん
DLP_PARK_NAME_004	レジアイスのせきぞう
DLP_PARK_NAME_005	レジスチルのせきぞう
DLP_PARK_NAME_006	レジロックのせきぞう
DLP_PARK_NAME_007	カントーのせきばん
DLP_PARK_NAME_008	フリーザーのせきぞう
DLP_PARK_NAME_009	サンダーのせきぞう
DLP_PARK_NAME_010	ファイヤーのせきぞう
DLP_PARK_NAME_011	ジョウトのせきばん
DLP_PARK_NAME_012	エンテイのせきぞう
DLP_PARK_NAME_013	スイクンのせきぞう
DLP_PARK_NAME_014	ライコウのせきぞう
DLP_PARK_NAME_015	こころのせきばん
DLP_PARK_NAME_016	ラティアスのせきぞう
DLP_PARK_NAME_017	ラティオスのせきぞう
DLP_PARK_NAME_018	にじのせきばん
DLP_PARK_NAME_019	ホウオウのせきぞう
DLP_PARK_NAME_020	あらしのせきばん
DLP_PARK_NAME_021	ルギアのせきぞう
DLP_PARK_NAME_022	たいかいのせきばん
DLP_PARK_NAME_023	カイオーガのせきぞう
DLP_PARK_NAME_024	たいりくのせきばん
DLP_PARK_NAME_025	グラードンのせきぞう
DLP_PARK_NAME_026	てんくうのせきばん
DLP_PARK_NAME_027	レックウザのせきぞう
DLP_PARK_NAME_028	いでんしのせきばん
DLP_PARK_NAME_029	ミュウツーのせきぞう
DLP_PARK_NAME_030	やぶれたせきばん
DLP_PARK_NAME_031	はっきんだま
park_name_plural
DLP_PARK_NAME_000	
DLP_PARK_NAME_001	なぞのかけらＳ
DLP_PARK_NAME_002	なぞのかけらＬ
DLP_PARK_NAME_003	みちびきのせきばん
DLP_PARK_NAME_004	レジアイスのせきぞう
DLP_PARK_NAME_005	レジスチルのせきぞう
DLP_PARK_NAME_006	レジロックのせきぞう
DLP_PARK_NAME_007	カントーのせきばん
DLP_PARK_NAME_008	フリーザーのせきぞう
DLP_PARK_NAME_009	サンダーのせきぞう
DLP_PARK_NAME_010	ファイヤーのせきぞう
DLP_PARK_NAME_011	ジョウトのせきばん
DLP_PARK_NAME_012	エンテイのせきぞう
DLP_PARK_NAME_013	スイクンのせきぞう
DLP_PARK_NAME_014	ライコウのせきぞう
DLP_PARK_NAME_015	こころのせきばん
DLP_PARK_NAME_016	ラティアスのせきぞう
DLP_PARK_NAME_017	ラティオスのせきぞう
DLP_PARK_NAME_018	にじのせきばん
DLP_PARK_NAME_019	ホウオウのせきぞう
DLP_PARK_NAME_020	あらしのせきばん
DLP_PARK_NAME_021	ルギアのせきぞう
DLP_PARK_NAME_022	たいかいのせきばん
DLP_PARK_NAME_023	カイオーガのせきぞう
DLP_PARK_NAME_024	たいりくのせきばん
DLP_PARK_NAME_025	グラードンのせきぞう
DLP_PARK_NAME_026	てんくうのせきばん
DLP_PARK_NAME_027	レックウザのせきぞう
DLP_PARK_NAME_028	いでんしのせきばん
DLP_PARK_NAME_029	ミュウツーのせきぞう
DLP_PARK_NAME_030	やぶれたせきばん
DLP_PARK_NAME_031	はっきんだま
poffin_name
DLP_POFFIN_NAME_000	
DLP_POFFIN_NAME_001	からいポフィン
DLP_POFFIN_NAME_002	からしぶポフィン
DLP_POFFIN_NAME_003	からあまポフィン
DLP_POFFIN_NAME_004	からにがポフィン
DLP_POFFIN_NAME_005	からすっぱポフィン
DLP_POFFIN_NAME_006	しぶからポフィン
DLP_POFFIN_NAME_007	しぶいポフィン
DLP_POFFIN_NAME_008	しぶあまポフィン
DLP_POFFIN_NAME_009	しぶにがポフィン
DLP_POFFIN_NAME_010	しぶすっぱポフィン
DLP_POFFIN_NAME_011	あまからポフィン
DLP_POFFIN_NAME_012	あましぶポフィン
DLP_POFFIN_NAME_013	あまいポフィン
DLP_POFFIN_NAME_014	あまにがポフィン
DLP_POFFIN_NAME_015	あまずっぱポフィン
DLP_POFFIN_NAME_016	にがからポフィン
DLP_POFFIN_NAME_017	にがしぶポフィン
DLP_POFFIN_NAME_018	にがあまポフィン
DLP_POFFIN_NAME_019	にがいポフィン
DLP_POFFIN_NAME_020	にがすっぱポフィン
DLP_POFFIN_NAME_021	すっぱからポフィン
DLP_POFFIN_NAME_022	すっぱしぶポフィン
DLP_POFFIN_NAME_023	すっぱあまポフィン
DLP_POFFIN_NAME_024	すっぱにがポフィン
DLP_POFFIN_NAME_025	すっぱいポフィン
DLP_POFFIN_NAME_026	こってりポフィン
DLP_POFFIN_NAME_027	くどいポフィン
DLP_POFFIN_NAME_028	まずいポフィン
DLP_POFFIN_NAME_029	まろやかポフィン
DLP_POFFIN_NAME_030	ちょうまろやかポフィン
poffin_name_acc
DLP_POFFIN_NAME_000	
DLP_POFFIN_NAME_001	からいポフィン
DLP_POFFIN_NAME_002	からしぶポフィン
DLP_POFFIN_NAME_003	からあまポフィン
DLP_POFFIN_NAME_004	からにがポフィン
DLP_POFFIN_NAME_005	からすっぱポフィン
DLP_POFFIN_NAME_006	しぶからポフィン
DLP_POFFIN_NAME_007	しぶいポフィン
DLP_POFFIN_NAME_008	しぶあまポフィン
DLP_POFFIN_NAME_009	しぶにがポフィン
DLP_POFFIN_NAME_010	しぶすっぱポフィン
DLP_POFFIN_NAME_011	あまからポフィン
DLP_POFFIN_NAME_012	あましぶポフィン
DLP_POFFIN_NAME_013	あまいポフィン
DLP_POFFIN_NAME_014	あまにがポフィン
DLP_POFFIN_NAME_015	あまずっぱポフィン
DLP_POFFIN_NAME_016	にがからポフィン
DLP_POFFIN_NAME_017	にがしぶポフィン
DLP_POFFIN_NAME_018	にがあまポフィン
DLP_POFFIN_NAME_019	にがいポフィン
DLP_POFFIN_NAME_020	にがすっぱポフィン
DLP_POFFIN_NAME_021	すっぱからポフィン
DLP_POFFIN_NAME_022	すっぱしぶポフィン
DLP_POFFIN_NAME_023	すっぱあまポフィン
DLP_POFFIN_NAME_024	すっぱにがポフィン
DLP_POFFIN_NAME_025	すっぱいポフィン
DLP_POFFIN_NAME_026	こってりポフィン
DLP_POFFIN_NAME_027	くどいポフィン
DLP_POFFIN_NAME_028	まずいポフィン
DLP_POFFIN_NAME_029	まろやかポフィン
DLP_POFFIN_NAME_030	ちょうまろやかポフィン
poffin_name_plural
DLP_POFFIN_NAME_000	
DLP_POFFIN_NAME_001	からいポフィン
DLP_POFFIN_NAME_002	からしぶポフィン
DLP_POFFIN_NAME_003	からあまポフィン
DLP_POFFIN_NAME_004	からにがポフィン
DLP_POFFIN_NAME_005	からすっぱポフィン
DLP_POFFIN_NAME_006	しぶからポフィン
DLP_POFFIN_NAME_007	しぶいポフィン
DLP_POFFIN_NAME_008	しぶあまポフィン
DLP_POFFIN_NAME_009	しぶにがポフィン
DLP_POFFIN_NAME_010	しぶすっぱポフィン
DLP_POFFIN_NAME_011	あまからポフィン
DLP_POFFIN_NAME_012	あましぶポフィン
DLP_POFFIN_NAME_013	あまいポフィン
DLP_POFFIN_NAME_014	あまにがポフィン
DLP_POFFIN_NAME_015	あまずっぱポフィン
DLP_POFFIN_NAME_016	にがからポフィン
DLP_POFFIN_NAME_017	にがしぶポフィン
DLP_POFFIN_NAME_018	にがあまポフィン
DLP_POFFIN_NAME_019	にがいポフィン
DLP_POFFIN_NAME_020	にがすっぱポフィン
DLP_POFFIN_NAME_021	すっぱからポフィン
DLP_POFFIN_NAME_022	すっぱしぶポフィン
DLP_POFFIN_NAME_023	すっぱあまポフィン
DLP_POFFIN_NAME_024	すっぱにがポフィン
DLP_POFFIN_NAME_025	すっぱいポフィン
DLP_POFFIN_NAME_026	こってりポフィン
DLP_POFFIN_NAME_027	くどいポフィン
DLP_POFFIN_NAME_028	まずいポフィン
DLP_POFFIN_NAME_029	まろやかポフィン
DLP_POFFIN_NAME_030	ちょうまろやかポフィン
rotom_message
msg_c04r0205_rotom_06	どの　ロトムに　しますか？
msg_c04r0205_rotom_07	タマゴでは　モーターの　なかに\nはいることが　できません
msg_c04r0205_rotom_08	そのポケモンでは　モーターの　なかに\nはいることが　できません
msg_c04r0205_rotom_11	どの　ロトムを\nもとの　すがたに　もどしますか？
msg_c04r0205_rotom_12	おや？　ロトムは\nもとの　すがたに　もどりたそうだ\r\nモーターから　だしてあげますか？
msg_c04r0205_rotom_13	もとにもどす
msg_c04r0205_rotom_13_1	はい
msg_c04r0205_rotom_13_2	いいえ
msg_c04r0205_rotom_13_3	その　ロトムは\nモーターに　はいっていません
msg_c04r0205_rotom_13_4	ふしぎなかたちの　モーターのついた\nでんかせいひんが　あった　ばしょだ！
msg_c04r0205_range_01	ふしぎなかたちの　モーターのついた\nでんしレンジが　おかれている……
msg_c04r0205_range_02	ふしぎなかたちの　モーターのついた\nでんしレンジが　おかれている……\c\nおや？　ロトムが　モーターの\nなかに　はいりたそうに　している……\c\nモーターに　いれてあげますか？
msg_c04r0205_range_03	ロトムは\nでんしレンジの　モーターの　なかに\r\nはいるのを　あきらめた……
msg_c04r0205_range_04	ロトムのカタログに\nでんしレンジが　ついかされた！
msg_c04r0205_freezer_01	ふしぎなかたちの　モーターのついた\nれいぞうこが　おかれている……
msg_c04r0205_freezer_02	ふしぎなかたちの　モーターのついた\nれいぞうこが　おかれている……\c\nおや？　ロトムが　モーターの\nなかに　はいりたそうに　している……\c\nモーターに　いれてあげますか？
msg_c04r0205_freezer_03	ロトムは\nれいぞうこの　モーターの　なかに\r\nはいるのを　あきらめた……
msg_c04r0205_freezer_04	ロトムのカタログに\nれいぞうこが　ついかされた！
msg_c04r0205_washer_01	ふしぎなかたちの　モーターのついた\nせんたくきが　おかれている……
msg_c04r0205_washer_02	ふしぎなかたちの　モーターのついた\nせんたくきが　おかれている……\c\nおや？　ロトムが　モーターの\nなかに　はいりたそうに　している……\c\nモーターに　いれてあげますか？
msg_c04r0205_washer_03	ロトムは\nせんたくきの　モーターの　なかに\r\nはいるのを　あきらめた……
msg_c04r0205_washer_04	ロトムのカタログに\nせんたくきが　ついかされた！
msg_c04r0205_fan_01	ふしぎなかたちの　モーターのついた\nせんぷうきが　おかれている……
msg_c04r0205_fan_02	ふしぎなかたちの　モーターのついた\nせんぷうきが　おかれている……\c\nおや？　ロトムが　モーターの\nなかに　はいりたそうに　している……\c\nモーターに　いれてあげますか？
msg_c04r0205_fan_03	ロトムは\nせんぷうきの　モーターの　なかに\r\nはいるのを　あきらめた……
msg_c04r0205_fan_04	ロトムのカタログに\nせんぷうきが　ついかされた！
msg_c04r0205_lawnmower_01	ふしぎなかたちの　モーターのついた\nしばかりきが　おかれている……
msg_c04r0205_lawnmower_02	ふしぎなかたちの　モーターのついた\nしばかりきが　おかれている……\c\nおや？　ロトムが　モーターの\nなかに　はいりたそうに　している……\c\nモーターに　いれてあげますか？
msg_c04r0205_lawnmower_03	ロトムは\nしばかりきの　モーターの　なかに\r\nはいるのを　あきらめた……
msg_c04r0205_lawnmower_04	ロトムのカタログに\nしばかりきが　ついかされた！
msg_c04r0205_book_01	いつ　かかれたのかも　さだかでない\nあやしげな　ノートが　おいてある……\c\nとある　ばしょで　ぐうぜん\nとくしゅな　モーターに　ではいりする\c\nポケモン　ロトムの\nじょうほうなどを　にゅうしゅ　した\c\nロトムは　さまざまな　かでんに\nはいりこみ　フォルムチェンジを　はたす\c\nすがたを　かえた　ロトムは\nはいりこんだ　かでんの　せいしつを\r\nそのみに　うつしだし\r\nタイプや　おぼえる　わざなど\r\nフォルムごとに　ことなることを\r\nかくにんした\c\nいずれ　くわしく　けんきゅうして\nわたしの　てがらと　するため\r\nロトムに　かんけいする\r\nいっさいがっさいを　かくしておく\c\nてんさいかがくしゃ　プル……\c\nあとは　まっしろだ……
msg_c04r0205_doctor_01	おお　おまえか！\c\nこんなところでも　ポケモンを\nさがしているとは　ねっしん　だな\c\nわたしか？\c\nハクタイには　しりあいの\nはかせが　ときどき　やってきてな\c\nおもしろい　ポケモンの　うわさを\nいろいろ　きかせてくれるのだよ
msg_c04r0205_doctor_02	でんかせいひんの　なかに\nはいりこむ　ポケモンか……\c\nうむう……\c\nわたしが　きいた　はなしとは\nすこし　ちがうようだな……\c\nうむう……　わたしが　しっているのは\nこんな　はなしだ\c\nむかし　おもちゃの　ロボットに\nはいりこんだままの　ポケモンがいてな\c\nそれを　あたらしい　ポケモンとして\nみとめるか　どうか……\c\nぎろんが　はじまろうと　したが\nかんじんの　ロボット　ポケモンは\r\nいなくなった　というんだ……
msg_01_rotomnote_01	いつのものだか　よく　わからない\nふるい　ノートが　おかれている……\r\nよんでみますか？
msg_01_rotomnote_02	であいは　とつぜん　だったよ\c\nぼくが　なくした\nおもちゃの　ロボットを　みつけたとき\c\nしばかりきの　モーターから\nポケモンが　とびだしてきたんだ\c\nで　ぼくは　ロボットを　もったまま\nそのポケモンを　みつめていたんだ……\c\n……つづきを　よみますか？
msg_01_rotomnote_03	その　ポケモンは　なんだか\nふわふわと　うかんだまま\r\nふしぎそうに　ぼくに　ちかよってきた\c\nポケモンは　でんきを　だしているのか\nまわりの　くうきが　びりびり\r\nはじけるような　おとがして……\c\nこのままだと　ぼくの　かおも\nしびれる！　とおもった　そのとき\r\nポケモンは　わらったように　みえた\c\n……つづきを　よみますか？
msg_01_rotomnote_04	そのとき　わかったんだ\nぼくたちは　ともだちに　なれるって\c\nふしぎな　ポケモンを\nロトムって　よぶことにした\c\nたんじゅん　なんだけど　ロトムは\nしばかりきの　モーターから\r\nその　すがたを　あらわしたからね\c\nモーターと　ロトム\nなんだか　わかるでしょ\c\n……つづきを　よみますか？
msg_01_rotomnote_05	ロトムは　イかした　ポケモンだよ\c\nすがたを　けすことだって　できるし\nなんといったって　いろんな\r\nきかいの　なかに　はいりこめる！\c\nさらに　はいりこんだ　きかいを\nうごかせるんだ　ロトムは！\c\n……はんぶんぐらい　よんだようだ\nつづきも　よみますか？
msg_01_rotomnote_06	ぼくと　ロトムは\nどんなときも　いっしょ　だった\c\nロトムの　からだから　でている\nでんきのせいで　なでたり\r\nだきしめたりは　できなかったけど\r\nぜんぜん　へいき　だったよ！\c\nだって　ぼくと　ロトムは\nこころと　こころで\r\nいつも　つうじあっているから\c\n……つづきを　よみますか？
msg_01_rotomnote_07	あるひの　ことだった\c\nふわふわ　ういている　ロトムを　みて\nいつもとは　ぎゃくに　ぼくが\r\nロトムを　おどかして　みたんだ\c\nそうしたら……　ロトムは\nおどろきすぎたのか　からだからの\r\nでんきが　いつもより　ひろがり\r\nぼくは　しびれ　きぜつ　した……\c\n……つづきを　よみますか？
msg_01_rotomnote_08	きづいた　ぼくは　まわりに\nロトムが　いないことを　しり\r\nひっしになって　さがしまわった\c\n（きにすることなんて　ないのに）\c\n（ぼくは　だいじょうぶだよ）\c\n（いつものように　あそぼうよ）\c\nいっぱい　ことばが　あふれてくるのに\nそれを　きいてくれる　ともだちは\r\nどこにも　みつからなくて……\c\n……つづきを　よみますか？
msg_01_rotomnote_09	それは　ロトムを\nさがしている　とき　だったんだ\c\nぼくは　ゴミすてばで\nおもちゃの　ロボットを　みつけた\c\nぼくと　めがあった　ロボットは\nなぜだか　てを　ふってくれた\c\nそれは　ロトムだと　わかった\nぼくは　かけより　ちからいっぱい\r\nだきしめたまま　ぼくは　ロトムに\r\nたくさん　はなしかけた\c\n……つづきを　よみますか？
msg_01_rotomnote_10	そのたびに　ロボットの　めが\nうれしそうに　ひかって……\c\nきっと　なかの　ロトムから　たくさん\nでんきが　でてるんだろう\c\nなんだか　いままでよりも\nロトムのことが　わかる　きがした\c\nそして　ぼくたちは\nずっと　いっしょ　だということも\c\n……ノートの　かきこみは\nこの　ページで　おわっている……
msg_01_rotomnote_19	[VAR 0100(0000)]は　もっている\n[VAR 0109(0001)]を　つかった！
msg_01_rotomnote_20	ひみつの　へやの　いりぐちだ！
msg_c04r0205_rotom_14	ロトムを　えらんでください
msg_c04r0205_rotom_15_1	せんたく　できます
msg_c04r0205_rotom_15_2	せんたく　できません
msg_c04r0205_rotom_01	[VAR 0102(0000)]は\nモーターの　なかに　はいりこんだ！\c\n[VAR 0102(0000)]は　あたらしく\n[VAR 0107(0001)]を　おぼえたい……！\c\nしかし　[VAR 0102(0000)]は\nすでに　わざを　４つ　おぼえている！\c\n[VAR 0107(0001)]の　かわりに\nほかの　わざを　わすれさせますか？
msg_c04r0205_rotom_02	それでは　[VAR 0107(0001)]を\nおぼえさせるのを　あきらめますか？
msg_c04r0205_rotom_03	[VAR 0102(0000)]は　[VAR 0107(0001)]を\nおぼえずに　おわった！\c\n[VAR 0102(0000)]は\nモーターの　なかから　でてきた！
msg_c04r0205_rotom_04	[VAR 0107(0001)]を\nわすれさせて　よろしいですね？
msg_c04r0205_rotom_05	１[WAIT 20]　２の[WAIT 20]　…[WAIT 20]…[WAIT 20]　ポカン！
msg_c04r0205_rotom_05_01	[VAR 0102(0000)]は　[VAR 0107(0001)]の\nつかいかたを　きれいにわすれた！\c\nそして……！
msg_c04r0205_rotom_05_02	[VAR 0102(0000)]は　あたらしく\n[VAR 0107(0001)]を　おぼえた！
msg_c04r0205_rotom_09	[VAR 0102(0000)]は\nモーターの　なかに　はいりこんだ！
msg_c04r0205_rotom_10	[VAR 0102(0000)]は\nモーターから　でてきた！
msg_c04r0205_doctor_03	それにしても　この\nロトム　という　ポケモンは……\r\nかわった　ポケモン　だな\c\nでんかせいひんの　なかに　はいりつつ\nというか　なかば　ゆうごう　して\r\nあたらしい　わざを　おぼえるのか\c\nいってみれば　きかいのような\nポケモンのような　そんざい　だ\c\nふむう……！\c\nきわめて　とくしゅだが　これも\nポケモンの　ひとつの　すがた　だな\r\nなるほど　なるほど！\c\nいくつに　なっても　ポケモンには\nあたらしい　はっけんが　ある！\c\nそれではな　[VAR 0100(0000)]！
speakers_name
DLP_SPEAKERS_NAME_000	？？？
DLP_SPEAKERS_NAME_001	ナナカマド
DLP_SPEAKERS_NAME_002	[VAR 0100(0000)]
DLP_SPEAKERS_NAME_003	ママのことば
DLP_SPEAKERS_NAME_004	ヒカリ
DLP_SPEAKERS_NAME_005	コウキ
DLP_SPEAKERS_NAME_006	オーキド
DLP_SPEAKERS_NAME_007	[VAR 0100(0000)]のママ
DLP_SPEAKERS_NAME_008	ママ
DLP_SPEAKERS_NAME_009	しかい
DLP_SPEAKERS_NAME_010	したっぱ
DLP_SPEAKERS_NAME_011	ピカチュウ
DLP_SPEAKERS_NAME_012	パチリス
DLP_SPEAKERS_NAME_013	ワイ
DLP_SPEAKERS_NAME_014	ファイ
DLP_SPEAKERS_NAME_015	ワンリキー
DLP_SPEAKERS_NAME_016	きいろ
DLP_SPEAKERS_NAME_017	ヒョウタ
DLP_SPEAKERS_NAME_018	マーズ
DLP_SPEAKERS_NAME_019	むすめ
DLP_SPEAKERS_NAME_020	パパ
DLP_SPEAKERS_NAME_021	ピッピ
DLP_SPEAKERS_NAME_022	したっぱ　その１
DLP_SPEAKERS_NAME_023	したっぱ　その２
DLP_SPEAKERS_NAME_024	モミ
DLP_SPEAKERS_NAME_025	タタラ
DLP_SPEAKERS_NAME_026	シロナ
DLP_SPEAKERS_NAME_027	ミミロル
DLP_SPEAKERS_NAME_028	ジュピター
DLP_SPEAKERS_NAME_029	ナタネ
DLP_SPEAKERS_NAME_030	ミル
DLP_SPEAKERS_NAME_031	ボス
DLP_SPEAKERS_NAME_032	ディアルガ
DLP_SPEAKERS_NAME_033	パルキア
DLP_SPEAKERS_NAME_034	ユクシー
DLP_SPEAKERS_NAME_035	エムリット
DLP_SPEAKERS_NAME_036	アグノム
DLP_SPEAKERS_NAME_037	メリッサ
DLP_SPEAKERS_NAME_038	コダック
DLP_SPEAKERS_NAME_039	ミズキ
DLP_SPEAKERS_NAME_040	ミミィ
DLP_SPEAKERS_NAME_041	フワンテ
DLP_SPEAKERS_NAME_042	あずかりや　じいさん
DLP_SPEAKERS_NAME_043	あずかりや　ばあさん
DLP_SPEAKERS_NAME_044	タツばあさん
DLP_SPEAKERS_NAME_045	サターン
DLP_SPEAKERS_NAME_046	スモモ
DLP_SPEAKERS_NAME_048	マキシマムかめん
DLP_SPEAKERS_NAME_049	ウラヤマ
DLP_SPEAKERS_NAME_051	しつじ
DLP_SPEAKERS_NAME_050	フトマキ
DLP_SPEAKERS_NAME_052	ピンプク
DLP_SPEAKERS_NAME_053	トウガン
DLP_SPEAKERS_NAME_054	スズナ
DLP_SPEAKERS_NAME_055	フミコ
DLP_SPEAKERS_NAME_056	デンジ
DLP_SPEAKERS_NAME_057	オーバ
DLP_SPEAKERS_NAME_058	ミカン
DLP_SPEAKERS_NAME_059	マイ
DLP_SPEAKERS_NAME_060	リョウ
DLP_SPEAKERS_NAME_061	キクノ
DLP_SPEAKERS_NAME_062	ゴヨウ
DLP_SPEAKERS_NAME_063	バク
DLP_SPEAKERS_NAME_064	シェイミ
DLP_SPEAKERS_NAME_065	アチャモ
DLP_SPEAKERS_NAME_066	クロツグ
DLP_SPEAKERS_NAME_067	エネコ
DLP_SPEAKERS_NAME_068	ゲン
DLP_SPEAKERS_NAME_069	マキシ
DLP_SPEAKERS_NAME_070	ちかおじさん
DLP_SPEAKERS_NAME_071	きのみじいさん
DLP_SPEAKERS_NAME_072	ゲームディレクター
DLP_SPEAKERS_NAME_073	アカギ
DLP_SPEAKERS_NAME_074	ＤＪ
DLP_SPEAKERS_NAME_075	たつじん
DLP_SPEAKERS_NAME_076	マニア
DLP_SPEAKERS_NAME_077	たいちょう
DLP_SPEAKERS_NAME_078	キャスター
DLP_SPEAKERS_NAME_079	かんていし
DLP_SPEAKERS_NAME_080	ながれる　じまく
DLP_SPEAKERS_NAME_081	せんせい
DLP_SPEAKERS_NAME_082	レポーター
DLP_SPEAKERS_NAME_083	ヒマワリ
DLP_SPEAKERS_NAME_084	エリートトレーナー
DLP_SPEAKERS_NAME_085	きのみはかせ
DLP_SPEAKERS_NAME_086	セリオ
DLP_SPEAKERS_NAME_087	カヤコ
DLP_SPEAKERS_NAME_088	ＣＭ
DLP_SPEAKERS_NAME_089	けんきゅういん
DLP_SPEAKERS_NAME_090	アナウンサー
DLP_SPEAKERS_NAME_091	かんぶ
DLP_SPEAKERS_NAME_092	アオナ
DLP_SPEAKERS_NAME_093	コリンク
DLP_SPEAKERS_NAME_094	スボミー
DLP_SPEAKERS_NAME_095	ラッキー
DLP_SPEAKERS_NAME_096	アサナン
DLP_SPEAKERS_NAME_097	ゴルダック
DLP_SPEAKERS_NAME_098	ビーダル
DLP_SPEAKERS_NAME_099	ゴース
DLP_SPEAKERS_NAME_100	ムクバード
DLP_SPEAKERS_NAME_101	キリンリキ
DLP_SPEAKERS_NAME_102	スカンプー
DLP_SPEAKERS_NAME_103	フローゼル
DLP_SPEAKERS_NAME_104	カラナクシ
DLP_SPEAKERS_NAME_105	キャモメ
DLP_SPEAKERS_NAME_106	ゲンガー
DLP_SPEAKERS_NAME_107	いいねフリーク
DLP_SPEAKERS_NAME_108	かいじょう
DLP_SPEAKERS_NAME_109	かんていし
DLP_SPEAKERS_NAME_110	サウンドデザイナー
DLP_SPEAKERS_NAME_111	ORIGINAL
DLP_SPEAKERS_NAME_112	ロコン
staff_list
DLP_staff_list_001	ポケットモンスター ブリリアントダイヤモンド
DLP_staff_list_002	ポケットモンスター シャイニングパール
DLP_staff_list_003	スタッフ
DLP_staff_list_004	ディレクター
DLP_staff_list_005	うえだ ゆういち
DLP_staff_list_006	ディレクター
DLP_staff_list_007	ますだ じゅんいち
DLP_staff_list_008	3Dグラフィックマネージャー
DLP_staff_list_009	みずたに たかひろ
DLP_staff_list_010	プログラムリーダー
DLP_staff_list_011	すだ しんや
DLP_staff_list_012	プログラムきょうりょくがいしゃ
DLP_staff_list_013	かぶしきがいしゃ スマートポイント
DLP_staff_list_014	プランニングリーダー
DLP_staff_list_015	たにぐち じゅん
DLP_staff_list_016	グラフィックデザインリーダー
DLP_staff_list_017	ふじわら えりこ
DLP_staff_list_018	UIグラフィックデザインリーダー
DLP_staff_list_019	たけはら ひょんじゅん
DLP_staff_list_020	キャラクターモデルリーダー
DLP_staff_list_021	なかにし かずのり
DLP_staff_list_022	キャラクターモーションリーダー
DLP_staff_list_023	かにえ ひさし
DLP_staff_list_024	マップモデルリーダー
DLP_staff_list_025	ひらの たかし
DLP_staff_list_026	おかの よしのぶ
DLP_staff_list_027	ぬまた あつし
DLP_staff_list_030	アートデザインリーダー
DLP_staff_list_031	むらもと あきら
DLP_staff_list_028	エフェクトデザインリーダー
DLP_staff_list_029	おおわき たかひろ
DLP_staff_list_032	デモムービーグラフィックリーダー
DLP_staff_list_611	©2021<pos=200px>Pokémon.
DLP_staff_list_034	なかむら まなぶ
DLP_staff_list_035	なかそね まさあき
DLP_staff_list_036	おんがく
DLP_staff_list_037	かげやま しょうた
DLP_staff_list_038	ますだ じゅんいち
DLP_staff_list_039	ギター
DLP_staff_list_040	つつみ ひろあき
DLP_staff_list_041	ミキシング・エンジニア
DLP_staff_list_042	わたなべ よしゆき
DLP_staff_list_043	SyncStudio
DLP_staff_list_044	サウンド
DLP_staff_list_045	ふくだ じゅん
DLP_staff_list_046	ジェミニブリーズごうどうがいしゃ
DLP_staff_list_047	プロジェクトマネージャー
DLP_staff_list_048	かなり しょうこ
DLP_staff_list_049	なかじま じゅん
DLP_staff_list_050	ベリースペシャルサンクス
DLP_staff_list_051	いわさき たくや
DLP_staff_list_052	たかもり そうじ
DLP_staff_list_053	プログラム
DLP_staff_list_054	たけい まこと
DLP_staff_list_055	しみず まさひと
DLP_staff_list_056	もりしま ひろあき
DLP_staff_list_057	さとう いたる
DLP_staff_list_058	おざわ みつてる
DLP_staff_list_059	せき ゆか
DLP_staff_list_060	おおたけ しゅうへい
DLP_staff_list_061	やすだ ゆうすけ
DLP_staff_list_062	すずき もりみち
DLP_staff_list_063	ささき しょうへい
DLP_staff_list_064	いしかわ こういち
DLP_staff_list_065	よだ りょうま
DLP_staff_list_066	ぎじゅつ サポート
DLP_staff_list_067	あんどう たつや
DLP_staff_list_068	プランニング
DLP_staff_list_069	いちやなぎ ひろゆき
DLP_staff_list_070	もちづき ひでのり
DLP_staff_list_071	かわい なおき
DLP_staff_list_072	ましま あい
DLP_staff_list_073	しみず ゆういち
DLP_staff_list_074	さいとう りきた
DLP_staff_list_075	ローカライズプランニング
DLP_staff_list_076	おおい たけし
DLP_staff_list_077	UIグラフィックデザイン
